factor,bucket,record_count,success_count,failed_count,missed_count,ordinary_count,data_issue_count,success_rate,failed_rate,missed_rate,avg_d3_realized_return_pct,median_d3_realized_return_pct,avg_candidate_d3_max_return_pct,avg_d3_max_return_pct,avg_d3_close_return_pct
position_level,zero,387,0,0,123,254,10,0.0,0.0,0.3178294573643411,,,5.044537020702742,,
selected_by_topn,False,429,0,0,132,287,10,0.0,0.0,0.3076923076923077,,,4.953487040689829,,
selected_by_topn,True,119,11,55,15,38,0,0.09243697478991597,0.46218487394957986,0.12605042016806722,-1.438565604965678,-2.015450035948957,3.8537822811691775,3.74730762188017,-1.8541641875505448
selected_for_execution,False,429,0,0,132,287,10,0.0,0.0,0.3076923076923077,,,4.953487040689829,,
selected_for_execution,True,119,11,55,15,38,0,0.09243697478991597,0.46218487394957986,0.12605042016806722,-1.438565604965678,-2.015450035948957,3.8537822811691775,3.74730762188017,-1.8541641875505448
signal_type,D2_LOW_ABSORB,119,11,55,15,38,0,0.09243697478991597,0.46218487394957986,0.12605042016806722,-1.438565604965678,-2.015450035948957,3.8537822811691775,3.74730762188017,-1.8541641875505448
signal_type,D2_WATCH_OR_SMALL,42,0,0,9,33,0,0.0,0.0,0.21428571428571427,,,4.136205077240595,,
signal_type,WATCH_ONLY,387,0,0,123,254,10,0.0,0.0,0.3178294573643411,,,5.044537020702742,,
support_score,50-60,22,0,0,4,18,0,0.0,0.0,0.18181818181818182,,,3.5466611684785816,,
support_score,60-70,61,1,10,16,34,0,0.01639344262295082,0.16393442622950818,0.26229508196721313,-3.4015442110557554,-3.981304935354335,4.056202772536034,2.181980015727521,-3.5962651069630884
support_score,70-80,48,4,15,3,26,0,0.08333333333333333,0.3125,0.0625,-1.6405978401386283,-2.9124343875630343,2.423942643661008,2.8838111732913636,-2.340784816605335
support_score,<=50,138,0,0,30,108,0,0.0,0.0,0.21739130434782608,,,3.797921995649048,,
support_score,>80,279,6,30,94,139,10,0.021505376344086023,0.10752688172043011,0.33691756272401435,-0.7321384623190966,-1.6945415485200122,5.8297165962143005,4.681336404959792,-1.065028019062239
support_type,A,358,11,55,102,180,10,0.030726256983240222,0.15363128491620112,0.2849162011173184,-1.438565604965678,-2.015450035948957,5.125626188528411,3.74730762188017,-1.8541641875505448
support_type,B,60,0,0,17,43,0,0.0,0.0,0.2833333333333333,,,4.359529235274632,,
support_type,C,130,0,0,28,102,0,0.0,0.0,0.2153846153846154,,,3.760165336798506,,
theme_score,50-60,140,3,9,36,89,3,0.02142857142857143,0.06428571428571428,0.2571428571428571,-0.48570154120505027,-2.112648824714014,4.8354895957214055,4.844219749377165,-0.32288538285237084
theme_score,60-70,353,8,43,100,199,3,0.0226628895184136,0.12181303116147309,0.28328611898017,-1.7086903239220437,-2.0275611737343047,4.729504810028834,3.545285872476578,-2.2848334680560316
theme_score,<=50,55,0,3,11,37,4,0.0,0.05454545454545454,0.2,-0.6579016377499691,-1.0503233327840422,4.241615752632281,2.7940288517532426,-0.6579016377499691
total_score,50-60,60,0,0,18,42,0,0.0,0.0,0.3,,,4.4634269138622775,,
total_score,60-70,88,0,0,17,69,2,0.0,0.0,0.19318181818181818,,,3.566858299282413,,
total_score,70-80,172,7,35,43,83,4,0.040697674418604654,0.20348837209302326,0.25,-1.8572127671576861,-2.5926707124727386,5.080193383295672,3.2482545082595484,-2.1377325097754727
total_score,<=50,94,0,0,17,77,0,0.0,0.0,0.18085106382978725,,,3.431676752704692,,
total_score,>80,134,4,20,52,54,4,0.029850746268656716,0.14925373134328357,0.3880597014925373,-0.7059330711296631,-1.6945415485200122,6.026966383001792,4.620650570716257,-1.3579196236569209
