event_id,signal_date,code,board,model_score,model_rank,target7,raw_repair_return,capped_opportunity_return_7,residual_group,d1_high_to_close_drawdown_raw,d1_close_location,d1_intraday_range,d1_low_to_close_recovery,d1_open_to_close_return_raw,d1_last_hour_return,late_day_sell_volume_ratio,late_day_sell_amount_ratio,score_gap_to_rank3,candidate_count
600707_2026-06-18,2026-06-18,600707,2,0.535341140896,15,1,0.109845402766,0.07,OTHER,0.0564061240935,0.230769230769,0.0718799368088,0.0182608695652,-0.0510534846029,-0.00340425531915,0.0870609955142,0.0854399821224,,15
001339_2026-06-22,2026-06-22,001339,2,0.522756013136,1,0,0.0626988437961,0.0626988437961,TOP3_FALSE_POSITIVE,0,1,0.0487670369495,0.04952,0.0184768263334,0.0245216712222,0.0558580713536,0.0560776778531,,7
002989_2026-06-22,2026-06-22,002989,3,0.521443317918,2,0,0.0214190093708,0.0214190093708,TOP3_FALSE_POSITIVE,0.0079527963058,0.922110552764,0.106502542146,0.104857142857,0.0353413654618,0.0187038988409,0.0508834878154,0.0532079418306,,7
002491_2026-06-22,2026-06-22,002491,2,0.519135592692,3,1,0.0711188204683,0.07,TOP3_TRUE_POSITIVE,0.02130109384,0.658986175115,0.0687143761875,0.0439054344489,-0.00816802800467,0.0204081632653,0.0530557926281,0.0537893625792,,7
002141_2026-06-22,2026-06-22,002141,3,0.512581322225,4,1,0.0746268656716,0.07,RANK4_10_MISSED_WINNER,0.131274131274,0.105263157895,0.16135881104,0.0180995475113,-0.131274131274,0.00446428571429,0.0474588027281,0.0456324879502,0.006554270467,7
002579_2026-06-22,2026-06-22,002579,2,0.51115810604,5,0,-0.0383309073265,-0.0383309073265,RANK4_10_NON_WINNER,0.0373406193078,0.627272727273,0.108267716535,0.0698380566802,-0.034703196347,0.0388206388206,0.0845203918864,0.0856405609179,,7
603261_2026-06-22,2026-06-22,603261,2,0.503278605406,6,1,0.193737328227,0.07,RANK4_10_MISSED_WINNER,0.043237704918,0.750885478158,0.189189189189,0.157698983387,-0.0343329886246,0.0132378472222,0.0566022426971,0.0572938640266,0.015856987286,7
603324_2026-06-22,2026-06-22,603324,2,0.489059826098,7,1,0.106767652089,0.07,RANK4_10_MISSED_WINNER,0.0702846975089,0.392307692308,0.120649651972,0.0513078470825,-0.049135577798,0.020009760859,0.0598467276033,0.0593477212998,0.030075766594,7
603663_2026-06-23,2026-06-23,603663,2,0.583139562055,1,0,0.0294117647059,0.0294117647059,TOP3_FALSE_POSITIVE,0.0452484413376,0.482721382289,0.0962177888612,0.0462732919255,0.0107,0.0122183274912,0.0756654005795,0.0750963637735,,14
002297_2026-06-23,2026-06-23,002297,2,0.581390229701,2,1,0.132492113565,0.07,TOP3_TRUE_POSITIVE,0.0437062937063,0.489795918367,0.0942307692308,0.0458891013384,-0.0243757431629,-0.00935707817688,0.0287915212271,0.028680120987,,14
003031_2026-06-23,2026-06-23,003031,2,0.581356250079,3,0,0.0645161290323,0.0645161290323,TOP3_FALSE_POSITIVE,0.0882825040128,0.080547112462,0.101794554455,0.00855528652139,-0.0811764705882,-0.0107140972186,0.0757417744366,0.0730701127078,,14
000811_2026-06-23,2026-06-23,000811,3,0.580438468276,4,1,0.219968087531,0.07,RANK4_10_MISSED_WINNER,0.0419684703877,0.707715133531,0.152523195293,0.118656716418,-0.00354531353867,0.0121539500338,0.0614641936433,0.0625193066947,0.000917781803,14
600769_2026-06-23,2026-06-23,600769,2,0.580374629693,5,0,0.00775547445255,0.00775547445255,RANK4_10_NON_WINNER,0.0380910683012,0.502857142857,0.0830170777989,0.0417259364628,0.0115101289134,-0.0178810907465,0.0884577307532,0.088592506011,,14
603082_2026-06-23,2026-06-23,603082,2,0.576801665574,6,0,0.0208955223881,0.0208955223881,RANK4_10_NON_WINNER,0.0531829170024,0.551020408163,0.130290272546,0.0740402193784,0.072569602921,-0.0230721263771,0.0960289701526,0.0954455737188,,14
000657_2026-06-23,2026-06-23,000657,2,0.574683314061,7,1,0.0773082315241,0.07,RANK4_10_MISSED_WINNER,0.100798315642,0.103744149766,0.118342102834,0.0131461895819,-0.100798315642,0.00126990329198,0.149401379729,0.14395050058,0.006672936018,14
002655_2026-06-23,2026-06-23,002655,2,0.574325539307,8,1,0.112807463953,0.07,RANK4_10_MISSED_WINNER,0.0925135764158,0.0914285714286,0.112011947941,0.0103649319801,-0.0642,-0.0074246924056,0.0623409349895,0.059693881013,0.007030710772,14
002805_2026-06-23,2026-06-23,002805,2,0.568048001818,9,0,0.0302405498282,0.0302405498282,RANK4_10_NON_WINNER,0.0379581151832,0.422885572139,0.0679742982753,0.0297723292469,-0.00169779286927,-0.000340020401224,0.0943710301558,0.0941273083259,,14
603380_2026-06-23,2026-06-23,603380,2,0.558228492063,10,1,0.108924806746,0.07,RANK4_10_MISSED_WINNER,0.0471111111111,0.0139534883721,0.0476401506758,0.000700116686114,-0.0158365848061,-0.0085549132948,0.151129028947,0.149440379352,0.023127758016,14
002842_2026-06-23,2026-06-23,002842,2,0.557124398043,11,1,0.0887335874629,0.07,OTHER,0.0749521988528,0.225296442688,0.0963993141551,0.0241320914479,-0.0680023116933,0.0131937172775,0.109945666387,0.106043613396,,14
001296_2026-06-23,2026-06-23,001296,2,0.543290988346,12,0,0.0229293401965,0.0229293401965,OTHER,0.0776119402985,0.112195121951,0.0906277630416,0.0107476635514,-0.0300448430493,-0.0068870523416,0.0880982594551,0.0850900859268,,14
600162_2026-06-23,2026-06-23,600162,2,0.536369187815,13,1,0.0704960835509,0.07,OTHER,0.0628019323671,0.037037037037,0.0685279187817,0.00258397932817,-0.0102040816327,-0.0076726342711,0.12223745929,0.119706609182,,14
002354_2026-06-23,2026-06-23,002354,2,0.535101783122,14,0,0.0438489646772,0.0438489646772,OTHER,0.056976744186,0.234375,0.0752941176471,0.0188442211055,-0.0470035252644,-0.00855745721271,0.107934976552,0.106835659239,,14
603757_2026-06-24,2026-06-24,603757,2,0.600677084822,1,0,0.0516980613227,0.0516980613227,TOP3_FALSE_POSITIVE,0.0107382550336,0.905882352941,0.125294811321,0.116666666667,0.0634920634921,0.0105580693816,0.0191261846584,0.0201425607167,,15
600851_2026-06-24,2026-06-24,600851,3,0.593103281569,2,0,-0.036815920398,-0.036815920398,TOP3_FALSE_POSITIVE,0.0561272217025,0.259259259259,0.0833333333333,0.0212550607287,-0.0436018957346,-0.00296442687747,0.161044638588,0.158126917064,,15
000070_2026-06-24,2026-06-24,000070,2,0.590234342349,3,0,-0.0225029609159,-0.0225029609159,TOP3_FALSE_POSITIVE,0.0265180630284,0.581818181818,0.0657894736842,0.0393926959376,0.0300935339569,0.0152304609218,0.0563469864279,0.056795263002,,15
600172_2026-06-24,2026-06-24,600172,2,0.58894277032,4,0,0.0564468211527,0.0564468211527,RANK4_10_NON_WINNER,0.0172413793103,0.815950920245,0.0961651917404,0.0843373493976,0.0332326283988,0,0.0785426316823,0.0808746646134,,15
601869_2026-06-24,2026-06-24,601869,2,0.585798724834,5,0,-0.0267558528428,-0.0267558528428,RANK4_10_NON_WINNER,0.023240148198,0.65646004481,0.0704020470399,0.0476310893557,0.0390541024722,0.0175438596491,0.0665806525637,0.0669879031667,,15
002068_2026-06-24,2026-06-24,002068,3,0.569588235946,6,0,0.0647138964578,0.0647138964578,RANK4_10_NON_WINNER,0.0153396639883,0.8995215311,0.165217391304,0.162068965517,0.0950446791227,0.00521998508576,0.0536899373931,0.0571409672974,,15
000783_2026-06-24,2026-06-24,000783,2,0.567872565328,7,1,0.091103965702,0.07,RANK4_10_MISSED_WINNER,0.0572012257406,0.2,0.0739957716702,0.015401540154,-0.027397260274,0.00326086956522,0.0686762464282,0.0680337767868,0.022361777021,15
600470_2026-06-24,2026-06-24,600470,2,0.56472387395,8,0,0.0189873417722,0.0189873417722,RANK4_10_NON_WINNER,0.0258358662614,0.564102564103,0.06,0.0355411954766,-0.0062015503876,-0.0077399380805,0.0679268860912,0.068438781448,,15
000571_2026-06-24,2026-06-24,000571,2,0.563254211186,9,1,0.079674796748,0.07,RANK4_10_MISSED_WINNER,0.0234009360374,0.347826086957,0.0358814352574,0.0129449838188,-0.0172684458399,-0.00476947535771,0.154233499869,0.153963170941,0.026980131163,15
002830_2026-06-24,2026-06-24,002830,2,0.562529833225,10,0,-0.0324971493729,-0.0324971493729,RANK4_10_NON_WINNER,0.0236914600551,0.41095890411,0.0410804727068,0.0172215843858,0.0114155251142,0.0131503716409,0.0669533432037,0.0666270980764,,15
605580_2026-06-24,2026-06-24,605580,2,0.560691105184,11,0,-0.00604026845638,-0.00604026845638,OTHER,0.042973651192,0.732943469786,0.176470588235,0.140560747664,0.0780918727915,-0.00294117647059,0.144897891316,0.154387596108,,15
600400_2026-06-24,2026-06-24,600400,2,0.559430303809,12,1,0.100323624595,0.07,OTHER,0.0278637770898,0.678571428571,0.0858895705521,0.064406779661,-0.0278637770898,0.0129032258065,0.0102775866825,0.0103013536443,,15
605377_2026-06-24,2026-06-24,605377,2,0.555629336088,13,0,-0.0173913043478,-0.0173913043478,OTHER,0.0263435194942,0.561403508772,0.0616883116883,0.0358744394619,0.00544069640914,0.00216919739696,0.0703965748456,0.0701979829189,,15
600322_2026-06-24,2026-06-24,600322,2,0.546564528093,14,0,0.0181818181818,0.0181818181818,OTHER,0.0620689655172,0.181818181818,0.0750853242321,0.0149253731343,-0.0620689655172,0.0149253731343,0.0330832048166,0.0319368498198,,15
002672_2026-06-24,2026-06-24,002672,2,0.54185638636,15,0,0.0512129380054,0.0512129380054,OTHER,0.0691358024691,0.125,0.0774818401937,0.0107238605898,-0.0691358024691,0.00533333333333,0.0995561950838,0.0971849391822,,15
605069_2026-06-25,2026-06-25,605069,3,0.582591868435,1,1,0.108333333333,0.07,TOP3_TRUE_POSITIVE,0.0392156862745,0.5,0.0814111261872,0.0425531914894,0.0294117647059,0.00341296928328,0.0750375696644,0.075201667505,,9
600909_2026-06-25,2026-06-25,600909,2,0.581415517041,2,1,0.07,0.07,TOP3_TRUE_POSITIVE,0.0474308300395,0.558823529412,0.118158123371,0.0673162090345,0.00500417014178,0.0151642796967,0.0591597584166,0.0597105750846,,9
600379_2026-06-25,2026-06-25,600379,2,0.577741271239,3,0,-0.0113182423435,-0.0113182423435,TOP3_FALSE_POSITIVE,0.0349872773537,0.549180327869,0.0807947019868,0.0462068965517,0.0113333333333,0.0053015241882,0.0414922578699,0.0414755515716,,9
002580_2026-06-25,2026-06-25,002580,2,0.568641112352,4,0,-0.12269446672,-0.12269446672,RANK4_10_NON_WINNER,0.080058224163,0.208633093525,0.108976871815,0.0234817813765,-0.0273181993074,-0.0445956160242,0.0996128774948,0.0985632727712,,9
002631_2026-06-25,2026-06-25,002631,2,0.568488991792,5,0,0.0383838383838,0.0383838383838,RANK4_10_NON_WINNER,0.039331366765,0.259259259259,0.0546006066734,0.0145379023884,0.00721649484536,0.00721649484536,0.0506458350434,0.0500233036865,,9
603938_2026-06-25,2026-06-25,603938,3,0.567649603041,6,1,0.174225028703,0.07,RANK4_10_MISSED_WINNER,0.068449197861,0.186009538951,0.0878123691191,0.0170777988615,-0.0614224137931,-0.0100866600369,0.146838896592,0.145622069442,0.010091668198,9
000566_2026-06-25,2026-06-25,000566,2,0.552802314273,7,0,-0.0021978021978,-0.0021978021978,RANK4_10_NON_WINNER,0.0689655172414,0.451612903226,0.138084632517,0.0649651972158,-0.0213219616205,0.0154867256637,0.0390678789611,0.038502574188,,9
002584_2026-06-25,2026-06-25,002584,2,0.55238095951,8,0,0.0383064516129,0.0383064516129,RANK4_10_NON_WINNER,0.125957446809,0.186813186813,0.165154264973,0.0342396777442,-0.125957446809,-0.00676982591876,0.11132124687,0.105075859562,,9
002687_2026-06-25,2026-06-25,002687,2,0.536759034057,9,1,0.134703196347,0.07,RANK4_10_MISSED_WINNER,0.104125736739,0,0.104536489152,0,-0.0750507099391,0,0,0,0.040982237182,9
603989_2026-06-26,2026-06-26,603989,2,0.58901816751,1,0,-0.0419642857143,-0.0419642857143,TOP3_FALSE_POSITIVE,0.0338164251208,0.52427184466,0.0766511627907,0.0401188707281,0.0401188707281,-0.00142653352354,0.0525622571621,0.0522144362905,,12
002990_2026-06-26,2026-06-26,002990,2,0.584109894766,2,1,0.086383601757,0.07,TOP3_TRUE_POSITIVE,0.0341638838942,0.524150268336,0.0769972451791,0.0405424104054,0.0405424104054,-0.0138998164175,0.0666882165093,0.0667280621315,,12
002080_2026-06-26,2026-06-26,002080,2,0.575913767789,3,0,-0.0525252525253,-0.0525252525253,TOP3_FALSE_POSITIVE,0.0445118372139,0.352773826458,0.0756483374583,0.0260531568442,0.0260531568442,-0.0101347927435,0.0648928399238,0.064552601988,,12
600667_2026-06-26,2026-06-26,600667,2,0.575723588776,4,0,0.0668103448276,0.0668103448276,RANK4_10_NON_WINNER,0.0344827586207,0.38064516129,0.0612406163572,0.0224419931533,0.0224419931533,-0.0239651416122,0.120163231094,0.119019110483,,12
600141_2026-06-26,2026-06-26,600141,2,0.570942619549,5,0,-0.0441767068273,-0.0441767068273,RANK4_10_NON_WINNER,0.0505836575875,0.518518518519,0.113732097725,0.0608695652174,0.0608695652174,-0.0267251695253,0.118814264869,0.120327392003,,12
603678_2026-06-26,2026-06-26,603678,2,0.57064089103,6,0,0.0416001963431,0.0416001963431,RANK4_10_NON_WINNER,0.0183996048407,0.777279521674,0.0890456541994,0.0699959617714,0.0655495978552,-0.0109493592136,0.102014980982,0.103179924159,,12
600584_2026-06-26,2026-06-26,600584,2,0.570370357263,7,0,0.0200970873786,0.0200970873786,RANK4_10_NON_WINNER,0.0760989010989,0.0200471698113,0.0814053950274,0.00168784749801,-0.0563973063973,-0.0289701636189,0.140587668673,0.13651599712,,12
603929_2026-06-26,2026-06-26,603929,2,0.564405874186,8,0,0.0476785648642,0.0476785648642,RANK4_10_NON_WINNER,0.0346039970392,0.567530064755,0.0847610459874,0.0493603668839,0.0189453125,-0.0184753160747,0.114753688231,0.114652135071,,12
603713_2026-06-26,2026-06-26,603713,2,0.556109540565,9,0,-0.0293809024134,-0.0293809024134,RANK4_10_NON_WINNER,0.0237575446257,0.619341563786,0.06424322538,0.0412272291467,0.0136,-0.0212437234453,0.128670426301,0.129868090952,,12
002025_2026-06-26,2026-06-26,002025,2,0.555569611249,10,1,0.0701369863014,0.07,RANK4_10_MISSED_WINNER,0.0172250101723,0.670984455959,0.0526818616078,0.0370688421354,-0.0172250101723,-0.00206583115273,0.0690944847084,0.0696113694763,0.02034415654,12
000818_2026-06-26,2026-06-26,000818,2,0.546522054298,11,1,0.0779510022272,0.07,OTHER,0.103337612323,0.134408602151,0.125590817016,0.018221574344,-0.101607717042,0.00575953923686,0.0767084896767,0.0744383328849,,12
002254_2026-06-26,2026-06-26,002254,2,0.536339693842,12,0,-0.025974025974,-0.025974025974,OTHER,0.0974813432836,0.0873362445415,0.1135349529,0.0104438642298,-0.0579357351509,-0.0310465698548,0.0599088670516,0.057449378303,,12
600228_2026-06-29,2026-06-29,600228,3,0.546142007938,1,0,-0.0793172690763,-0.0793172690763,TOP3_FALSE_POSITIVE,0.141533277169,0.222222222222,0.200185356812,0.0494335736354,-0.141533277169,0.0220661985958,0.0753984931264,0.0728362375315,,5
002141_2026-06-29,2026-06-29,002141,2,0.538137750928,2,0,0.0196078431373,0.0196078431373,TOP3_FALSE_POSITIVE,0.126475548061,0,0.130208333333,0,-0.0959860383944,-0.0114503816794,0.0401498658795,0.0385014367412,,5
000823_2026-06-29,2026-06-29,000823,3,0.525753183362,3,1,0.0925280681378,0.07,TOP3_TRUE_POSITIVE,0.120975940359,0.0846153846154,0.137034434294,0.0128855915658,-0.0952214858737,0.0128855915658,0.0498004090338,0.0483455452246,,5
002965_2026-06-29,2026-06-29,002965,2,0.52220854086,4,1,0.100767366721,0.07,RANK4_10_MISSED_WINNER,0.0724990633196,0.0514705882353,0.0786430223593,0.00425963488844,-0.0098,-0.0234714003945,0.116505257646,0.114438915301,0.003544642502,5
600962_2026-06-29,2026-06-29,600962,2,0.518549949908,5,1,0.0751028806584,0.07,RANK4_10_MISSED_WINNER,0.0902821316614,0.261538461538,0.134482758621,0.0364285714286,-0.0485245901639,-0.00989423404981,0.0389797544541,0.0368517030967,0.007203233454,5
601133_2026-06-30,2026-06-30,601133,2,0.586386576394,1,0,-0.0627906976744,-0.0627906976744,TOP3_FALSE_POSITIVE,0.0318751373928,0.487632508834,0.0672049394443,0.0323488045007,-0.00944669365722,0.000454338936847,0.0970209102744,0.0967705901957,,7
603650_2026-06-30,2026-06-30,603650,2,0.580977659399,2,0,0.0474406991261,0.0474406991261,TOP3_FALSE_POSITIVE,0.00366076876144,0.963782696177,0.105285457049,0.108371040724,0.042451324609,0.0344172297297,0.135062422746,0.138240987916,,7
603163_2026-06-30,2026-06-30,603163,2,0.576422241173,3,0,-0.0287162162162,-0.0287162162162,TOP3_FALSE_POSITIVE,0.066819542646,0.271021542738,0.0964865227303,0.0273492286115,-0.0424836601307,0.00493894910139,0.0462173790502,0.0458974982681,,7
603956_2026-06-30,2026-06-30,603956,3,0.57285655401,4,0,0.0395387149918,0.0395387149918,RANK4_10_NON_WINNER,0.0829694323144,0.109375,0.0998439937598,0.0112359550562,-0.0140845070423,0.00158982511924,0.0509410477093,0.0494919655363,,7
603155_2026-06-30,2026-06-30,603155,2,0.566017689211,5,1,0.112028725314,0.07,RANK4_10_MISSED_WINNER,0.0654022236756,0.522673031026,0.150340868317,0.0829859795377,0.0744360902256,-0.0315147407658,0.0930338219264,0.096958526504,0.010404551962,7
002180_2026-06-30,2026-06-30,002180,2,0.561112714058,6,0,0.019452887538,0.019452887538,RANK4_10_NON_WINNER,0.0126735063368,0.655737704918,0.0381011867583,0.0250626566416,0.0117501546073,0.00676923076923,0.0534060958624,0.0532964792237,,7
002568_2026-06-30,2026-06-30,002568,2,0.546798967598,7,0,0.0430678466077,0.0430678466077,RANK4_10_NON_WINNER,0.0303724928367,0.329113924051,0.0456647398844,0.015606242497,-0.0162790697674,0.00475059382423,0.0601947712263,0.0597950175446,,7
