factor,bucket,record_count,success_count,failed_count,missed_count,ordinary_count,data_issue_count,success_rate,failed_rate,missed_rate,avg_d3_realized_return_pct,median_d3_realized_return_pct,avg_candidate_d3_max_return_pct,avg_d3_max_return_pct,avg_d3_close_return_pct
daily_rank,>3,51,8,16,9,18,0,0.1568627450980392,0.3137254901960784,0.17647058823529413,-0.8445496407412968,-2.158629009371549,5.947850009416907,6.299526776439829,-1.0962510929604694
days_since_d0,0,160,0,0,77,82,1,0.0,0.0,0.48125,,,7.38025716824341,,
days_since_d0,1,128,4,8,39,77,0,0.03125,0.0625,0.3046875,-1.741116712875406,-2.8034614579657724,5.635531307739049,5.502658434430825,-2.38224859564602
days_since_d0,2,85,5,8,23,49,0,0.058823529411764705,0.09411764705882353,0.27058823529411763,0.5864776289779807,1.6706071432756486,5.843758020445715,7.12717311147404,0.09248582484566548
eligible_for_trade,False,316,0,0,127,188,1,0.0,0.0,0.40189873417721517,,,6.477736357326941,,
eligible_for_trade,True,57,9,16,12,20,0,0.15789473684210525,0.2807017543859649,0.21052631578947367,-0.530767655111645,-1.8211581747493375,6.158620637214035,6.347406066493296,-1.0953866969903436
executed,False,348,0,0,139,208,1,0.0,0.0,0.3994252873563218,,,6.516981314839441,,
executed,True,25,9,16,0,0,0,0.36,0.64,0.0,-0.530767655111645,-1.8211581747493375,5.205432505196024,6.347406066493296,-1.0953866969903436
failure_reason,,321,6,0,127,188,0,0.018691588785046728,0.0,0.3956386292834891,7.0,7.0,6.56338680597341,12.036812484655803,7.1727829998480415
failure_reason,break_invalid,1,0,0,0,1,0,0.0,0.0,0.0,,,4.046858359957395,,
failure_reason,data_issue,1,0,0,0,0,1,0.0,0.0,0.0,,,,,
failure_reason,not_triggered,19,0,0,0,19,0,0.0,0.0,0.0,,,3.638753847655085,,
failure_reason,stop_hit,17,3,14,0,0,0,0.17647058823529413,0.8235294117647058,0.0,-3.2619469169656536,-4.8336780118475975,3.3245191057451726,4.509511696132456,-4.15325127261599
failure_reason,unknown,1,0,1,0,0,0,0.0,1.0,0.0,1.6706071432756486,1.6706071432756486,2.937788018433185,4.597222202091866,1.6706071432756486
failure_reason,weak_repair,1,0,1,0,0,0,0.0,1.0,0.0,-1.4867009326506642,-1.4867009326506642,4.320987654320985,5.205355718053961,-1.4867009326506642
failure_reason,zone_too_low,12,0,0,12,0,0,0.0,0.0,1.0,,,12.310198518824615,,
graph_quality_score,50-60,60,0,0,27,33,0,0.0,0.0,0.45,,,7.553778695886979,,
graph_quality_score,60-70,58,2,4,19,33,0,0.034482758620689655,0.06896551724137931,0.3275862068965517,-1.1779088151324781,-0.5762992644284315,6.253620393447213,4.376430973463283,-1.525462009486624
graph_quality_score,70-80,32,0,0,13,19,0,0.0,0.0,0.40625,,,6.417547211159434,,
graph_quality_score,<=50,89,0,0,20,69,0,0.0,0.0,0.2247191011235955,,,4.0761921045498175,,
graph_quality_score,>80,134,7,12,60,54,1,0.05223880597014925,0.08955223880597014,0.44776119402985076,-0.3264072887892765,-1.8211581747493375,7.574804633413485,6.969819253765931,-0.959573440412571
invalid_distance_pct,1-2,38,0,0,14,24,0,0.0,0.0,0.3684210526315789,,,6.108880736735334,,
invalid_distance_pct,2-3,67,1,2,27,37,0,0.014925373134328358,0.029850746268656716,0.40298507462686567,-2.4117416619377927,-3.110823071937785,6.773464494945302,4.7831049484601325,-3.043830181993124
invalid_distance_pct,3-5,221,8,13,85,115,0,0.03619909502262444,0.058823529411764705,0.38461538461538464,-0.20060991510611453,-1.4867009326506642,6.421763386129117,6.751334780559155,-0.7824770811442803
invalid_distance_pct,<=1,24,0,1,8,14,1,0.0,0.041666666666666664,0.3333333333333333,-1.8211581747493375,-1.8211581747493375,7.051883070599823,2.55780642520973,-1.8211581747493375
invalid_distance_pct,>5,23,0,0,5,18,0,0.0,0.0,0.21739130434782608,,,5.398509598416413,,
low_absorb_width_pct,1-2,38,0,0,14,24,0,0.0,0.0,0.3684210526315789,,,6.108880736735334,,
low_absorb_width_pct,2-3,67,1,2,27,37,0,0.014925373134328358,0.029850746268656716,0.40298507462686567,-2.4117416619377927,-3.110823071937785,6.773464494945302,4.7831049484601325,-3.043830181993124
low_absorb_width_pct,3-5,221,8,13,85,115,0,0.03619909502262444,0.058823529411764705,0.38461538461538464,-0.20060991510611453,-1.4867009326506642,6.421763386129117,6.751334780559155,-0.7824770811442803
low_absorb_width_pct,<=1,24,0,1,8,14,1,0.0,0.041666666666666664,0.3333333333333333,-1.8211581747493375,-1.8211581747493375,7.051883070599823,2.55780642520973,-1.8211581747493375
low_absorb_width_pct,>5,23,0,0,5,18,0,0.0,0.0,0.21739130434782608,,,5.398509598416413,,
position_level,normal,57,9,16,12,20,0,0.15789473684210525,0.2807017543859649,0.21052631578947367,-0.530767655111645,-1.8211581747493375,6.158620637214035,6.347406066493296,-1.0953866969903436
position_level,small,26,0,0,9,17,0,0.0,0.0,0.34615384615384615,,,6.9319678287505315,,
position_level,zero,290,0,0,118,171,1,0.0,0.0,0.4068965517241379,,,6.43687124225077,,
selected_by_topn,False,316,0,0,127,188,1,0.0,0.0,0.40189873417721517,,,6.477736357326941,,
selected_by_topn,True,57,9,16,12,20,0,0.15789473684210525,0.2807017543859649,0.21052631578947367,-0.530767655111645,-1.8211581747493375,6.158620637214035,6.347406066493296,-1.0953866969903436
selected_for_execution,False,316,0,0,127,188,1,0.0,0.0,0.40189873417721517,,,6.477736357326941,,
selected_for_execution,True,57,9,16,12,20,0,0.15789473684210525,0.2807017543859649,0.21052631578947367,-0.530767655111645,-1.8211581747493375,6.158620637214035,6.347406066493296,-1.0953866969903436
signal_type,D2_LOW_ABSORB,57,9,16,12,20,0,0.15789473684210525,0.2807017543859649,0.21052631578947367,-0.530767655111645,-1.8211581747493375,6.158620637214035,6.347406066493296,-1.0953866969903436
signal_type,D2_WATCH_OR_SMALL,26,0,0,9,17,0,0.0,0.0,0.34615384615384615,,,6.9319678287505315,,
signal_type,WATCH_ONLY,290,0,0,118,171,1,0.0,0.0,0.4068965517241379,,,6.43687124225077,,
support_score,50-60,9,0,0,2,7,0,0.0,0.0,0.2222222222222222,,,4.4739819628207504,,
support_score,60-70,20,0,2,5,13,0,0.0,0.1,0.25,-6.810250878934676,-6.810250878934676,4.257147158183991,2.6087502830256737,-6.810250878934676
support_score,70-80,19,3,5,1,10,0,0.15789473684210525,0.2631578947368421,0.05263157894736842,-0.29796418827439597,0.2357618052151289,4.02837028937772,5.562161872971259,-0.24657627107901003
support_score,<=50,104,0,0,42,62,0,0.0,0.0,0.40384615384615385,,,6.901443665927747,,
support_score,>80,221,6,9,89,116,1,0.027149321266968326,0.04072398190045249,0.40271493212669685,0.18233492575155985,-1.8211581747493375,6.690138051342988,7.264690407500733,-0.7861036998838105
support_type,A,248,9,16,92,130,1,0.036290322580645164,0.06451612903225806,0.3709677419354839,-0.530767655111645,-1.8211581747493375,6.402153179395065,6.347406066493296,-1.0953866969903436
support_type,B,36,0,0,11,25,0,0.0,0.0,0.3055555555555556,,,5.744208595991805,,
support_type,C,89,0,0,36,53,0,0.0,0.0,0.4044943820224719,,,6.779831282167417,,
theme_score,50-60,113,3,4,34,72,0,0.02654867256637168,0.035398230088495575,0.3008849557522124,0.7521397233622018,-1.8211581747493375,6.243887531086181,8.416588225880638,2.1087089241393433
theme_score,60-70,217,6,12,93,105,1,0.027649769585253458,0.055299539170506916,0.42857142857142855,-1.0296760800736962,-2.2987620022942243,6.8382759289326245,5.542724115620441,-2.341423882985222
theme_score,<=50,43,0,0,12,31,0,0.0,0.0,0.27906976744186046,,,4.8581729585349045,,
total_score,50-60,52,0,0,24,28,0,0.0,0.0,0.46153846153846156,,,7.021944676800323,,
total_score,60-70,66,0,0,18,48,0,0.0,0.0,0.2727272727272727,,,5.437530278749966,,
total_score,70-80,108,6,9,38,55,0,0.05555555555555555,0.08333333333333333,0.35185185185185186,-0.16234076154067065,1.6706071432756486,6.903775305095436,6.408577006839589,-0.15780701548517212
total_score,<=50,50,0,0,16,34,0,0.0,0.0,0.32,,,5.5451073608176875,,
total_score,>80,97,3,7,43,43,1,0.030927835051546393,0.07216494845360824,0.44329896907216493,-1.083407995468106,-3.3274180932984674,6.715074023925834,6.255649655973861,-2.5017562192481013
