event_id,code,signal_date,stage_group,post_day,old_v021_daily_label_quality_ok,new_v022_daily_label_quality_ok,old_v021_d2_open_daily,new_v022_d2_open_daily,old_v021_d3_high_daily,new_v022_d3_high_daily,old_v021_d3_close_daily,new_v022_d3_close_daily,old_v021_target7,new_v022_target7,old_v021_tail,new_v022_tail,audit_minute_target7,audit_minute_tail,target_changed_vs_v021,tail_changed_vs_v021,target_changed_vs_minute,tail_changed_vs_minute,recovered_from_previous_missing,change_reason
603738_2026-06-16,603738,2026-06-16,d0,,True,True,54.77,54.77,61.88,61.88,58.99,58.99,True,True,False,False,True,False,False,False,False,False,False,unchanged
000506_2026-06-16,000506,2026-06-17,post,1.0,True,True,14.91,14.91,15.06,15.06,15.04,15.04,False,False,False,False,False,False,False,False,False,False,False,unchanged
000510_2026-06-16,000510,2026-06-17,post,1.0,True,True,21.93,21.93,24.31,24.31,24.31,24.31,True,True,False,False,True,False,False,False,False,False,False,unchanged
001359_2026-06-16,001359,2026-06-17,post,1.0,True,True,128.06,128.06,145.42,145.42,145.42,145.42,True,True,False,False,True,False,False,False,False,False,False,unchanged
002051_2026-06-17,002051,2026-06-17,d0,,True,True,12.44,12.44,13.47,13.47,13.23,13.23,True,True,False,False,True,False,False,False,False,False,False,unchanged
002203_2026-06-15,002203,2026-06-17,post,2.0,True,True,22.95,22.95,26.99,26.99,26.3,26.3,True,True,False,False,True,False,False,False,False,False,False,unchanged
002515_2026-06-17,002515,2026-06-17,d0,,True,True,9.01,9.01,10.5,10.5,10.22,10.22,True,True,False,False,True,False,False,False,False,False,False,unchanged
002552_2026-06-17,002552,2026-06-17,d0,,True,True,69.5,69.5,78.98,78.98,76.68,76.68,True,True,False,False,True,False,False,False,False,False,False,unchanged
002585_2026-06-17,002585,2026-06-17,d0,,True,True,14.79,14.79,15.35,15.35,14.6,14.6,False,False,False,False,False,False,False,False,False,False,False,unchanged
002806_2026-06-17,002806,2026-06-17,d0,,True,True,20.95,20.95,21.8,21.8,20.77,20.77,False,False,False,False,False,False,False,False,False,False,False,unchanged
002824_2026-06-17,002824,2026-06-17,d0,,True,True,35.6,35.6,40.76,40.76,39.7,39.7,True,True,False,False,True,False,False,False,False,False,False,unchanged
002851_2026-06-17,002851,2026-06-17,d0,,True,True,176.75,176.75,189.5,189.5,188.79,188.79,True,True,False,False,True,False,False,False,False,False,False,unchanged
002990_2026-06-17,002990,2026-06-17,d0,,True,True,55.02,55.02,59.75,59.75,59.02,59.02,True,True,False,False,True,False,False,False,False,False,False,unchanged
600067_2026-06-15,600067,2026-06-17,post,2.0,True,True,3.39,3.39,3.55,3.55,3.44,3.44,False,False,False,False,False,False,False,False,False,False,False,unchanged
600545_2026-06-17,600545,2026-06-17,d0,,True,True,6.65,6.65,7.6,7.6,7.34,7.34,True,True,False,False,True,False,False,False,False,False,False,unchanged
600549_2026-06-17,600549,2026-06-17,d0,,True,True,78.12,78.12,94.5,94.5,94.5,94.5,True,True,False,False,True,False,False,False,False,False,False,unchanged
600703_2026-06-17,600703,2026-06-17,d0,,True,True,17.71,17.71,19.29,19.29,19.29,19.29,True,True,False,False,True,False,False,False,False,False,False,unchanged
601179_2026-06-17,601179,2026-06-17,d0,,True,True,15.68,15.68,16.79,16.79,16.79,16.79,True,True,False,False,True,False,False,False,False,False,False,unchanged
601696_2026-06-16,601696,2026-06-17,post,1.0,True,True,13.05,13.05,13.5,13.5,13.48,13.48,False,False,False,False,False,False,False,False,False,False,False,unchanged
601958_2026-06-16,601958,2026-06-17,post,1.0,True,True,28.5,28.5,30.47,30.47,30.47,30.47,False,False,False,False,False,False,False,False,False,False,False,unchanged
603014_2026-06-15,603014,2026-06-17,post,2.0,True,True,37.52,37.52,37.01,37.01,35.62,35.62,False,False,True,True,False,True,False,False,False,False,False,unchanged
603045_2026-06-17,603045,2026-06-17,d0,,True,True,84.49,84.49,89.44,89.44,83.64,83.64,False,False,False,False,False,False,False,False,False,False,False,unchanged
603256_2026-06-17,603256,2026-06-17,d0,,True,True,244.7,244.7,274.07,274.07,263.01,263.01,True,True,False,False,True,False,False,False,False,False,False,unchanged
603335_2026-06-16,603335,2026-06-17,post,1.0,True,True,8.43,8.43,9.0,9.0,8.2,8.2,False,False,False,False,False,False,False,False,False,False,False,unchanged
603516_2026-06-17,603516,2026-06-17,d0,,True,True,135.65,135.65,145.16,145.16,141.29,141.29,True,True,False,False,True,False,False,False,False,False,False,unchanged
603738_2026-06-16,603738,2026-06-17,post,1.0,True,True,59.0,59.0,64.66,64.66,61.7,61.7,True,True,False,False,True,False,False,False,False,False,False,unchanged
605198_2026-06-17,605198,2026-06-17,d0,,True,True,84.6,84.6,82.8,82.8,74.9,74.9,False,False,True,True,False,True,False,False,False,False,False,unchanged
605289_2026-06-17,605289,2026-06-17,d0,,True,True,133.5,133.5,142.25,142.25,140.25,140.25,False,False,False,False,False,False,False,False,False,False,False,unchanged
000506_2026-06-16,000506,2026-06-18,post,2.0,True,True,14.59,14.59,14.95,14.95,13.54,13.54,False,False,True,True,False,True,False,False,False,False,False,unchanged
000510_2026-06-16,000510,2026-06-18,post,2.0,True,True,21.7,21.7,25.91,25.91,24.1,24.1,True,True,False,False,True,False,False,False,False,False,False,unchanged
000679_2026-06-18,000679,2026-06-18,d0,,True,True,7.58,7.58,7.73,7.73,7.38,7.38,False,False,False,False,False,False,False,False,False,False,False,unchanged
000777_2026-06-18,000777,2026-06-18,d0,,True,True,18.82,18.82,19.09,19.09,18.11,18.11,False,False,False,False,False,False,False,False,False,False,False,unchanged
001359_2026-06-16,001359,2026-06-18,post,2.0,True,True,134.9,134.9,122.72,122.72,117.3,117.3,False,False,True,True,False,True,False,False,False,False,False,unchanged
002051_2026-06-17,002051,2026-06-18,post,1.0,True,True,12.51,12.51,13.27,13.27,12.39,12.39,False,False,False,False,False,False,False,False,False,False,False,unchanged
002080_2026-06-18,002080,2026-06-18,d0,,True,True,81.95,81.95,83.57,83.57,76.8,76.8,False,False,True,True,False,True,False,False,False,False,False,unchanged
002484_2026-06-18,002484,2026-06-18,d0,,True,True,108.44,108.44,103.0,103.0,94.5,94.5,False,False,True,True,False,True,False,False,False,False,False,unchanged
002515_2026-06-17,002515,2026-06-18,post,1.0,True,True,9.6,9.6,10.94,10.94,10.34,10.34,True,True,False,False,True,False,False,False,False,False,False,unchanged
002552_2026-06-17,002552,2026-06-18,post,1.0,True,True,75.11,75.11,76.68,76.68,69.08,69.08,False,False,True,True,False,True,False,False,False,False,False,unchanged
002585_2026-06-17,002585,2026-06-18,post,1.0,True,True,15.22,15.22,14.4,14.4,13.65,13.65,False,False,True,True,False,True,False,False,False,False,False,unchanged
002741_2026-06-18,002741,2026-06-18,d0,,True,True,41.15,41.15,40.31,40.31,37.4,37.4,False,False,True,True,False,True,False,False,False,False,False,unchanged
002806_2026-06-17,002806,2026-06-18,post,1.0,True,True,21.51,21.51,22.08,22.08,20.78,20.78,False,False,False,False,False,False,False,False,False,False,False,unchanged
002824_2026-06-17,002824,2026-06-18,post,1.0,True,True,38.95,38.95,41.91,41.91,38.74,38.74,True,True,False,False,True,False,False,False,False,False,False,unchanged
002851_2026-06-17,002851,2026-06-18,post,1.0,True,True,181.91,181.91,189.98,189.98,173.05,173.05,False,False,False,False,False,False,False,False,False,False,False,unchanged
002990_2026-06-17,002990,2026-06-18,post,1.0,True,True,58.37,58.37,61.64,61.64,60.0,60.0,False,False,False,False,False,False,False,False,False,False,False,unchanged
600110_2026-06-18,600110,2026-06-18,d0,,True,True,17.32,17.32,16.55,16.55,15.44,15.44,False,False,True,True,False,True,False,False,False,False,False,unchanged
600186_2026-06-18,600186,2026-06-18,d0,,True,True,14.55,14.55,15.06,15.06,14.37,14.37,False,False,False,False,False,False,False,False,False,False,False,unchanged
600192_2026-06-18,600192,2026-06-18,d0,,True,True,7.89,7.89,7.9,7.9,7.49,7.49,False,False,True,True,False,True,False,False,False,False,False,unchanged
600549_2026-06-17,600549,2026-06-18,post,1.0,True,True,88.92,88.92,96.85,96.85,85.43,85.43,True,True,False,False,True,False,False,False,False,False,False,unchanged
600615_2026-06-18,600615,2026-06-18,d0,,True,True,10.52,10.52,10.46,10.46,9.96,9.96,False,False,True,True,False,True,False,False,False,False,False,unchanged
600703_2026-06-17,600703,2026-06-18,post,1.0,True,True,18.91,18.91,20.52,20.52,19.83,19.83,True,True,False,False,True,False,False,False,False,False,False,unchanged
600707_2026-06-18,600707,2026-06-18,d0,,True,True,12.29,12.29,13.64,13.64,13.64,13.64,True,True,False,False,True,False,False,False,False,False,False,unchanged
601179_2026-06-17,601179,2026-06-18,post,1.0,True,True,15.32,15.32,17.0,17.0,16.19,16.19,True,True,False,False,True,False,False,False,False,False,False,unchanged
601636_2026-06-18,601636,2026-06-18,d0,,True,True,8.28,8.28,8.32,8.32,7.83,7.83,False,False,True,True,False,True,False,False,False,False,False,unchanged
601696_2026-06-16,601696,2026-06-18,post,2.0,True,True,12.7,12.7,13.47,13.47,13.14,13.14,False,False,False,False,False,False,False,False,False,False,False,unchanged
601958_2026-06-16,601958,2026-06-18,post,2.0,True,True,28.14,28.14,31.61,31.61,27.8,27.8,True,True,False,False,True,False,False,False,False,False,False,unchanged
603002_2026-06-18,603002,2026-06-18,d0,,True,True,23.66,23.66,26.45,26.45,23.35,23.35,True,True,False,False,True,False,False,False,False,False,False,unchanged
603045_2026-06-17,603045,2026-06-18,post,1.0,True,True,85.8,85.8,89.0,89.0,84.65,84.65,False,False,False,False,False,False,False,False,False,False,False,unchanged
603115_2026-06-18,603115,2026-06-18,d0,,True,True,114.88,114.88,118.59,118.59,110.17,110.17,False,False,False,False,False,False,False,False,False,False,False,unchanged
603186_2026-06-18,603186,2026-06-18,d0,,True,True,238.11,238.11,248.94,248.94,231.6,231.6,False,False,False,False,False,False,False,False,False,False,False,unchanged
603256_2026-06-17,603256,2026-06-18,post,1.0,True,True,257.75,257.75,260.36,260.36,247.9,247.9,False,False,False,False,False,False,False,False,False,False,False,unchanged
603335_2026-06-16,603335,2026-06-18,post,2.0,True,True,8.24,8.24,9.02,9.02,9.02,9.02,True,True,False,False,True,False,False,False,False,False,False,unchanged
603516_2026-06-17,603516,2026-06-18,post,1.0,True,True,144.41,144.41,146.5,146.5,136.88,136.88,False,False,True,True,False,True,False,False,False,False,False,unchanged
603738_2026-06-16,603738,2026-06-18,post,2.0,True,True,60.6,60.6,66.0,66.0,63.25,63.25,True,True,False,False,True,False,False,False,False,False,False,unchanged
603773_2026-06-18,603773,2026-06-18,d0,,True,True,172.7,172.7,184.37,184.37,172.15,172.15,False,False,False,False,False,False,False,False,False,False,False,unchanged
605198_2026-06-17,605198,2026-06-18,post,1.0,True,True,80.56,80.56,77.2,77.2,72.13,72.13,False,False,True,True,False,True,False,False,False,False,False,unchanged
605289_2026-06-17,605289,2026-06-18,post,1.0,True,True,135.5,135.5,141.0,141.0,135.09,135.09,False,False,False,False,False,False,False,False,False,False,False,unchanged
000679_2026-06-18,000679,2026-06-22,post,1.0,True,True,7.59,7.59,7.5,7.5,6.88,6.88,False,False,True,True,False,True,False,False,False,False,False,unchanged
000777_2026-06-18,000777,2026-06-22,post,1.0,True,True,18.8,18.8,17.95,17.95,17.54,17.54,False,False,True,True,False,True,False,False,False,False,False,unchanged
001339_2026-06-22,001339,2026-06-22,d0,,True,True,128.87,128.87,136.95,136.95,136.95,136.95,False,False,False,False,False,False,False,False,False,False,False,unchanged
002051_2026-06-17,002051,2026-06-22,post,2.0,True,True,13.2,13.2,13.63,13.63,13.63,13.63,False,False,False,False,False,False,False,False,False,False,False,unchanged
002080_2026-06-18,002080,2026-06-22,post,1.0,True,True,83.25,83.25,84.48,84.48,84.48,84.48,False,False,False,False,False,False,False,False,False,False,False,unchanged
002141_2026-06-22,002141,2026-06-22,d0,,True,True,4.69,4.69,5.04,5.04,4.76,4.76,True,True,False,False,True,False,False,False,False,False,False,unchanged
002484_2026-06-18,002484,2026-06-22,post,1.0,True,True,103.0,103.0,102.85,102.85,100.93,100.93,False,False,False,False,False,False,False,False,False,False,False,unchanged
002491_2026-06-22,002491,2026-06-22,d0,,True,True,34.59,34.59,37.05,37.05,37.05,37.05,True,True,False,False,True,False,False,False,False,False,False,unchanged
002515_2026-06-17,002515,2026-06-22,post,2.0,True,True,10.16,10.16,10.7,10.7,10.61,10.61,False,False,False,False,False,False,False,False,False,False,False,unchanged
002552_2026-06-17,002552,2026-06-22,post,2.0,True,True,76.67,76.67,75.99,75.99,75.99,75.99,False,False,False,False,False,False,False,False,False,False,False,unchanged
002579_2026-06-22,002579,2026-06-22,d0,,True,True,20.61,20.61,19.82,19.82,19.36,19.36,False,False,True,True,False,True,False,False,False,False,False,unchanged
002585_2026-06-17,002585,2026-06-22,post,2.0,True,True,14.34,14.34,14.17,14.17,14.0,14.0,False,False,False,False,False,False,False,False,False,False,False,unchanged
002741_2026-06-18,002741,2026-06-22,post,1.0,True,True,40.0,40.0,36.5,36.5,34.97,34.97,False,False,True,True,False,True,False,False,False,False,False,unchanged
002806_2026-06-17,002806,2026-06-22,post,2.0,True,True,20.7,20.7,20.7,20.7,20.11,20.11,False,False,False,False,False,False,False,False,False,False,False,unchanged
002824_2026-06-17,002824,2026-06-22,post,2.0,True,True,41.91,41.91,39.59,39.59,38.3,38.3,False,False,True,True,False,True,False,False,False,False,False,unchanged
002851_2026-06-17,002851,2026-06-22,post,2.0,True,True,188.97,188.97,175.38,175.38,170.31,170.31,False,False,True,True,False,True,False,False,False,False,False,unchanged
002989_2026-06-22,002989,2026-06-22,d0,,True,True,37.35,37.35,38.15,38.15,37.76,37.76,False,False,False,False,False,False,False,False,False,False,False,unchanged
002990_2026-06-17,002990,2026-06-22,post,2.0,True,True,58.8,58.8,66.0,66.0,66.0,66.0,True,True,False,False,True,False,False,False,False,False,False,unchanged
600110_2026-06-18,600110,2026-06-22,post,1.0,True,True,16.5,16.5,15.44,15.44,15.17,15.17,False,False,True,True,False,True,False,False,False,False,False,unchanged
600186_2026-06-18,600186,2026-06-22,post,1.0,True,True,15.02,15.02,14.64,14.64,14.18,14.18,False,False,True,True,False,True,False,False,False,False,False,unchanged
600192_2026-06-18,600192,2026-06-22,post,1.0,True,True,7.7,7.7,7.52,7.52,7.16,7.16,False,False,True,True,False,True,False,False,False,False,False,unchanged
600545_2026-06-17,600545,2026-06-22,post,2.0,True,True,7.0,7.0,6.67,6.67,6.33,6.33,False,False,True,True,False,True,False,False,False,False,False,unchanged
600615_2026-06-18,600615,2026-06-22,post,1.0,True,True,10.46,10.46,9.96,9.96,9.53,9.53,False,False,True,True,False,True,False,False,False,False,False,unchanged
600707_2026-06-18,600707,2026-06-22,post,1.0,True,True,12.68,12.68,14.14,14.14,13.53,13.53,True,True,False,False,True,False,False,False,False,False,False,unchanged
601636_2026-06-18,601636,2026-06-22,post,1.0,True,True,8.16,8.16,7.88,7.88,7.62,7.62,False,False,True,True,False,True,False,False,False,False,False,unchanged
603045_2026-06-17,603045,2026-06-22,post,2.0,True,True,82.5,82.5,93.12,93.12,93.12,93.12,True,True,False,False,True,False,False,False,False,False,False,unchanged
603115_2026-06-18,603115,2026-06-22,post,1.0,True,True,113.73,113.73,121.0,121.0,119.39,119.39,False,False,False,False,False,False,False,False,False,False,False,unchanged
603186_2026-06-18,603186,2026-06-22,post,1.0,True,True,248.94,248.94,254.76,254.76,250.44,250.44,False,False,False,False,False,False,False,False,False,False,False,unchanged
603256_2026-06-17,603256,2026-06-22,post,2.0,True,True,260.36,260.36,272.0,272.0,267.98,267.98,False,False,False,False,False,False,False,False,False,False,False,unchanged
603261_2026-06-22,603261,2026-06-22,d0,,True,True,44.39,44.39,52.99,52.99,49.0,49.0,True,True,False,False,True,False,False,False,False,False,False,unchanged
603324_2026-06-22,603324,2026-06-22,d0,,True,True,40.93,40.93,45.3,45.3,45.3,45.3,True,True,False,False,True,False,False,False,False,False,False,unchanged
603516_2026-06-17,603516,2026-06-22,post,2.0,True,True,144.27,144.27,138.25,138.25,132.5,132.5,False,False,True,True,False,True,False,False,False,False,False,unchanged
603773_2026-06-18,603773,2026-06-22,post,1.0,True,True,172.06,172.06,172.99,172.99,167.37,167.37,False,False,False,False,False,False,False,False,False,False,False,unchanged
605198_2026-06-17,605198,2026-06-22,post,2.0,True,True,74.46,74.46,73.4,73.4,69.67,69.67,False,False,True,True,False,True,False,False,False,False,False,unchanged
605289_2026-06-17,605289,2026-06-22,post,2.0,True,True,138.0,138.0,137.88,137.88,135.06,135.06,False,False,False,False,False,False,False,False,False,False,False,unchanged
000657_2026-06-23,000657,2026-06-23,d0,,True,True,99.86,99.86,107.58,107.58,105.68,105.68,True,True,False,False,True,False,False,False,False,False,False,unchanged
000679_2026-06-18,000679,2026-06-23,post,2.0,True,True,7.37,7.37,7.08,7.08,6.57,6.57,False,False,True,True,False,True,False,False,False,False,False,unchanged
000777_2026-06-18,000777,2026-06-23,post,2.0,True,True,17.95,17.95,17.67,17.67,17.0,17.0,False,False,True,True,False,True,False,False,False,False,False,unchanged
000811_2026-06-23,000811,2026-06-23,d0,,True,True,43.87,43.87,53.52,53.52,53.52,53.52,True,True,False,False,True,False,False,False,False,False,False,unchanged
001296_2026-06-23,001296,2026-06-23,d0,,True,True,21.37,21.37,21.86,21.86,21.21,21.21,False,False,False,False,False,False,False,False,False,False,False,unchanged
001339_2026-06-22,001339,2026-06-23,post,1.0,True,True,124.13,124.13,142.6,142.6,136.81,136.81,True,True,False,False,True,False,False,False,False,False,False,unchanged
002080_2026-06-18,002080,2026-06-23,post,2.0,True,True,76.99,76.99,92.93,92.93,92.93,92.93,True,True,False,False,True,False,False,False,False,False,False,unchanged
002297_2026-06-23,002297,2026-06-23,d0,,True,True,31.7,31.7,35.9,35.9,33.11,33.11,True,True,False,False,True,False,False,False,False,False,False,unchanged
002354_2026-06-23,002354,2026-06-23,d0,,True,True,8.21,8.21,8.57,8.57,8.03,8.03,False,False,False,False,False,False,False,False,False,False,False,unchanged
002484_2026-06-18,002484,2026-06-23,post,2.0,True,True,94.78,94.78,111.02,111.02,111.02,111.02,True,True,False,False,True,False,False,False,False,False,False,unchanged
002491_2026-06-22,002491,2026-06-23,post,1.0,True,True,33.68,33.68,39.71,39.71,38.5,38.5,True,True,False,False,True,False,False,False,False,False,False,unchanged
002579_2026-06-22,002579,2026-06-23,post,1.0,True,True,19.27,19.27,21.3,21.3,21.3,21.3,True,True,False,False,True,False,False,False,False,False,False,unchanged
002655_2026-06-23,002655,2026-06-23,d0,,True,True,47.16,47.16,52.48,52.48,48.43,48.43,True,True,False,False,True,False,False,False,False,False,False,unchanged
002741_2026-06-18,002741,2026-06-23,post,2.0,True,True,34.99,34.99,37.0,37.0,36.85,36.85,False,False,False,False,False,False,False,False,False,False,False,unchanged
002805_2026-06-23,002805,2026-06-23,d0,,True,True,29.1,29.1,29.98,29.98,29.18,29.18,False,False,False,False,False,False,False,False,False,False,False,unchanged
002842_2026-06-23,002842,2026-06-23,d0,,True,True,47.22,47.22,51.41,51.41,51.41,51.41,True,True,False,False,True,False,False,False,False,False,False,unchanged
002989_2026-06-22,002989,2026-06-23,post,1.0,True,True,37.28,37.28,39.38,39.38,37.12,37.12,False,False,False,False,False,False,False,False,False,False,False,unchanged
003031_2026-06-23,003031,2026-06-23,d0,,True,True,186.0,186.0,198.0,198.0,195.57,195.57,False,False,False,False,False,False,False,False,False,False,False,unchanged
600110_2026-06-18,600110,2026-06-23,post,2.0,True,True,14.45,14.45,16.1,16.1,15.77,15.77,True,True,False,False,True,False,False,False,False,False,False,unchanged
600162_2026-06-23,600162,2026-06-23,d0,,True,True,3.83,3.83,4.1,4.1,3.5,3.5,True,True,True,True,True,True,False,False,False,False,False,unchanged
600186_2026-06-18,600186,2026-06-23,post,2.0,True,True,13.98,13.98,15.6,15.6,15.6,15.6,True,True,False,False,True,False,False,False,False,False,False,unchanged
600192_2026-06-18,600192,2026-06-23,post,2.0,True,True,7.5,7.5,7.15,7.15,7.0,7.0,False,False,True,True,False,True,False,False,False,False,False,unchanged
600615_2026-06-18,600615,2026-06-23,post,2.0,True,True,9.96,9.96,9.51,9.51,9.2,9.2,False,False,True,True,False,True,False,False,False,False,False,unchanged
600769_2026-06-23,600769,2026-06-23,d0,,True,True,21.92,21.92,22.09,22.09,21.5,21.5,False,False,False,False,False,False,False,False,False,False,False,unchanged
601636_2026-06-18,601636,2026-06-23,post,2.0,True,True,7.6,7.6,8.36,8.36,8.35,8.35,True,True,False,False,True,False,False,False,False,False,False,unchanged
603002_2026-06-18,603002,2026-06-23,post,2.0,True,True,22.57,22.57,25.15,25.15,24.95,24.95,True,True,False,False,True,False,False,False,False,False,False,unchanged
603082_2026-06-23,603082,2026-06-23,d0,,True,True,46.9,46.9,47.88,47.88,45.0,45.0,False,False,False,False,False,False,False,False,False,False,False,unchanged
603115_2026-06-18,603115,2026-06-23,post,2.0,True,True,109.45,109.45,131.33,131.33,131.33,131.33,True,True,False,False,True,False,False,False,False,False,False,unchanged
603186_2026-06-18,603186,2026-06-23,post,2.0,True,True,236.0,236.0,269.87,269.87,262.8,262.8,True,True,False,False,True,False,False,False,False,False,False,unchanged
603261_2026-06-22,603261,2026-06-23,post,1.0,True,True,49.58,49.58,53.58,53.58,52.0,52.0,True,True,False,False,True,False,False,False,False,False,False,unchanged
603324_2026-06-22,603324,2026-06-23,post,1.0,True,True,39.77,39.77,49.83,49.83,47.76,47.76,True,True,False,False,True,False,False,False,False,False,False,unchanged
603380_2026-06-23,603380,2026-06-23,d0,,True,True,42.69,42.69,47.34,47.34,45.4,45.4,True,True,False,False,True,False,False,False,False,False,False,unchanged
603663_2026-06-23,603663,2026-06-23,d0,,True,True,102.0,102.0,105.0,105.0,100.48,100.48,False,False,False,False,False,False,False,False,False,False,False,unchanged
603773_2026-06-18,603773,2026-06-23,post,2.0,True,True,168.88,168.88,175.0,175.0,171.99,171.99,False,False,False,False,False,False,False,False,False,False,False,unchanged
000070_2026-06-24,000070,2026-06-24,d0,,True,True,25.33,25.33,24.76,24.76,22.29,22.29,False,False,True,True,False,True,False,False,False,False,False,unchanged
000571_2026-06-24,000571,2026-06-24,d0,,True,True,6.15,6.15,6.64,6.64,6.25,6.25,True,True,False,False,True,False,False,False,False,False,False,unchanged
000657_2026-06-23,000657,2026-06-24,post,1.0,True,True,101.0,101.0,109.68,109.68,99.51,99.51,True,True,False,False,True,False,False,False,False,False,False,unchanged
000783_2026-06-24,000783,2026-06-24,d0,,True,True,9.33,9.33,10.18,10.18,9.76,9.76,True,True,False,False,True,False,False,False,False,False,False,unchanged
000811_2026-06-23,000811,2026-06-24,post,1.0,True,True,50.92,50.92,55.27,55.27,53.12,53.12,True,True,False,False,True,False,False,False,False,False,False,unchanged
001296_2026-06-23,001296,2026-06-24,post,1.0,True,True,21.11,21.11,20.71,20.71,19.61,19.61,False,False,True,True,False,True,False,False,False,False,False,unchanged
002068_2026-06-24,002068,2026-06-24,d0,,True,True,14.68,14.68,15.63,15.63,14.6,14.6,False,False,False,False,False,False,False,False,False,False,False,unchanged
002141_2026-06-22,002141,2026-06-24,post,2.0,True,True,4.52,4.52,5.76,5.76,5.76,5.76,True,True,False,False,True,False,False,False,False,False,False,unchanged
002297_2026-06-23,002297,2026-06-24,post,1.0,True,True,33.19,33.19,33.48,33.48,30.89,30.89,False,False,True,True,False,True,False,False,False,False,False,unchanged
002579_2026-06-22,002579,2026-06-24,post,2.0,True,True,19.28,19.28,23.4,23.4,22.78,22.78,True,True,False,False,True,False,False,False,False,False,False,unchanged
002655_2026-06-23,002655,2026-06-24,post,1.0,True,True,50.2,50.2,52.72,52.72,51.13,51.13,False,False,False,False,False,False,False,False,False,False,False,unchanged
002672_2026-06-24,002672,2026-06-24,d0,,True,True,3.71,3.71,3.9,3.9,3.49,3.49,False,False,True,True,False,True,False,False,False,False,False,unchanged
002805_2026-06-23,002805,2026-06-24,post,1.0,True,True,29.39,29.39,29.08,29.08,26.56,26.56,False,False,True,True,False,True,False,False,False,False,False,unchanged
002830_2026-06-24,002830,2026-06-24,d0,,True,True,17.54,17.54,16.97,16.97,16.37,16.37,False,False,True,True,False,True,False,False,False,False,False,unchanged
002842_2026-06-23,002842,2026-06-24,post,1.0,True,True,46.7,46.7,54.44,54.44,52.16,52.16,True,True,False,False,True,False,False,False,False,False,False,unchanged
002989_2026-06-22,002989,2026-06-24,post,2.0,True,True,38.48,38.48,36.83,36.83,33.87,33.87,False,False,True,True,False,True,False,False,False,False,False,unchanged
003031_2026-06-23,003031,2026-06-24,post,1.0,True,True,193.51,193.51,191.0,191.0,183.1,183.1,False,False,True,True,False,True,False,False,False,False,False,unchanged
600162_2026-06-23,600162,2026-06-24,post,1.0,True,True,3.69,3.69,3.5,3.5,3.16,3.16,False,False,True,True,False,True,False,False,False,False,False,unchanged
600172_2026-06-24,600172,2026-06-24,d0,,True,True,16.83,16.83,17.78,17.78,16.65,16.65,False,False,False,False,False,False,False,False,False,False,False,unchanged
600322_2026-06-24,600322,2026-06-24,d0,,True,True,2.75,2.75,2.8,2.8,2.69,2.69,False,False,False,False,False,False,False,False,False,False,False,unchanged
600400_2026-06-24,600400,2026-06-24,d0,,True,True,3.09,3.09,3.4,3.4,3.27,3.27,True,True,False,False,True,False,False,False,False,False,False,unchanged
600470_2026-06-24,600470,2026-06-24,d0,,True,True,6.32,6.32,6.44,6.44,6.07,6.07,False,False,False,False,False,False,False,False,False,False,False,unchanged
600769_2026-06-23,600769,2026-06-24,post,1.0,True,True,20.21,20.21,22.11,22.11,20.8,20.8,True,True,False,False,True,False,False,False,False,False,False,unchanged
600851_2026-06-24,600851,2026-06-24,d0,,True,True,10.05,10.05,9.68,9.68,8.8,8.8,False,False,True,True,False,True,False,False,False,False,False,unchanged
601869_2026-06-24,601869,2026-06-24,d0,,True,True,598.0,598.0,582.0,582.0,543.0,543.0,False,False,True,True,False,True,False,False,False,False,False,unchanged
603082_2026-06-23,603082,2026-06-24,post,1.0,True,True,46.95,46.95,48.85,48.85,42.9,42.9,False,False,True,True,False,True,False,False,False,False,False,unchanged
603261_2026-06-22,603261,2026-06-24,post,2.0,True,True,49.0,49.0,57.2,57.2,57.2,57.2,True,True,False,False,True,False,False,False,False,False,False,unchanged
603380_2026-06-23,603380,2026-06-24,post,1.0,True,True,44.38,44.38,47.8,47.8,45.94,45.94,True,True,False,False,True,False,False,False,False,False,False,unchanged
603663_2026-06-23,603663,2026-06-24,post,1.0,True,True,104.07,104.07,98.8,98.8,94.53,94.53,False,False,True,True,False,True,False,False,False,False,False,unchanged
603757_2026-06-24,603757,2026-06-24,d0,,True,True,72.73,72.73,76.49,76.49,74.22,74.22,False,False,False,False,False,False,False,False,False,False,False,unchanged
605377_2026-06-24,605377,2026-06-24,d0,,True,True,9.2,9.2,9.04,9.04,8.65,8.65,False,False,True,True,False,True,False,False,False,False,False,unchanged
605580_2026-06-24,605580,2026-06-24,d0,,True,True,29.8,29.8,29.62,29.62,28.36,28.36,False,False,False,False,False,False,False,False,False,False,False,unchanged
000070_2026-06-24,000070,2026-06-25,post,1.0,True,True,24.6,24.6,22.35,22.35,20.26,20.37,False,False,True,True,False,True,False,False,False,False,False,unchanged
000566_2026-06-25,000566,2026-06-25,d0,,True,True,4.55,4.55,4.54,4.54,4.54,4.54,False,False,False,False,False,False,False,False,False,False,False,unchanged
000571_2026-06-24,000571,2026-06-25,post,1.0,True,True,6.6,6.6,6.45,6.45,6.3,6.3,False,False,False,False,False,False,False,False,False,False,False,unchanged
000657_2026-06-23,000657,2026-06-25,post,2.0,True,True,103.06,103.06,101.5,101.5,96.24,96.24,False,False,True,True,False,True,False,False,False,False,False,unchanged
