code,status,daily_cache_exists,minute_cache_exists,validation_end_date,daily_rows,daily_required_days,minute_rows,minute_required_days,daily_start,daily_end,minute_start,minute_end,daily_future_rows_ignored,minute_future_rows_ignored,daily_missing_required_columns,daily_trade_days,daily_duplicate_date_count,daily_missing_ohlc_count,daily_invalid_high_low_count,daily_non_positive_price_count,daily_sorted,minute_missing_required_columns,minute_trade_days,minute_duplicate_datetime_count,minute_missing_ohlc_count,minute_missing_volume_count,minute_missing_amount_count,minute_zero_volume_count,minute_invalid_high_low_count,minute_non_positive_price_count,minute_sorted,minute_min_bars_per_day,minute_max_bars_per_day,ma_recalc_max_abs_diff,ma_recalc_check_ok,missing_latest_ma,daily_minute_close_matched_days,daily_minute_close_max_abs_diff,daily_minute_close_check_ok,reference_daily_compared,reference_5m_compared,warnings,failures,reference_daily_matched_dates,reference_daily_max_close_diff,reference_daily_max_open_diff,reference_daily_max_high_diff,reference_daily_max_low_diff,reference_daily_volume_ratio_median,reference_5m_matched_bars,reference_5m_max_close_diff,reference_5m_max_open_diff,reference_5m_max_high_diff,reference_5m_max_low_diff
002655,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002655; dataaccept 5m reference missing for 002655,,,,,,,,,,,,
002657,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002657; dataaccept 5m reference missing for 002657,,,,,,,,,,,,
002672,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002672; dataaccept 5m reference missing for 002672,,,,,,,,,,,,
002674,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:45:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,4,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002674; dataaccept 5m reference missing for 002674,,,,,,,,,,,,
002805,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002805; dataaccept 5m reference missing for 002805,,,,,,,,,,,,
002830,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:45:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,4,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002830; dataaccept 5m reference missing for 002830,,,,,,,,,,,,
002842,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002842; dataaccept 5m reference missing for 002842,,,,,,,,,,,,
002885,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002885; dataaccept 5m reference missing for 002885,,,,,,,,,,,,
002910,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002910; dataaccept 5m reference missing for 002910,,,,,,,,,,,,
002963,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002963; dataaccept 5m reference missing for 002963,,,,,,,,,,,,
002975,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 002975; dataaccept 5m reference missing for 002975,,,,,,,,,,,,
003031,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 003031; dataaccept 5m reference missing for 003031,,,,,,,,,,,,
600058,accepted,True,True,2026-06-25,276,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,276,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 600058; dataaccept 5m reference missing for 600058,,,,,,,,,,,,
600078,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 600078; dataaccept 5m reference missing for 600078,,,,,,,,,,,,
600096,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 600096; dataaccept 5m reference missing for 600096,,,,,,,,,,,,
600141,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 600141; dataaccept 5m reference missing for 600141,,,,,,,,,,,,
600160,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 600160; dataaccept 5m reference missing for 600160,,,,,,,,,,,,
600162,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 600162; dataaccept 5m reference missing for 600162,,,,,,,,,,,,
600172,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 600172; dataaccept 5m reference missing for 600172,,,,,,,,,,,,
600178,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 600178; dataaccept 5m reference missing for 600178,,,,,,,,,,,,
600206,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 600206; dataaccept 5m reference missing for 600206,,,,,,,,,,,,
600234,accepted,True,True,2026-06-25,285,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:50:00,2026-06-25 15:00:00,0,0,,285,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,3,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 600234; dataaccept 5m reference missing for 600234,,,,,,,,,,,,
600345,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 600345; dataaccept 5m reference missing for 600345,,,,,,,,,,,,
600352,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 600352; dataaccept 5m reference missing for 600352,,,,,,,,,,,,
600353,accepted,True,True,2026-06-25,286,180,1970,40,2025-04-21 00:00:00,2026-06-25 00:00:00,2026-04-23 14:55:00,2026-06-25 15:00:00,0,0,,286,0,0,0,0,True,,42,0,0,0,0,0,0,0,True,2,48,0.0,True,,40,0.0,True,False,False,dataaccept daily reference missing for 600353; dataaccept 5m reference missing for 600353,,,,,,,,,,,,
