event_id,code,signal_date,stage_group,sample_role_v021,daily_d2open_to_d3high_return,audit_minute_d2open_to_d3high_return,target_return_daily_minus_minute,daily_d2open_to_d3close_return,audit_minute_d2open_to_d3close_return,close_return_daily_minus_minute,target7_daily_d2open_d3high,audit_minute_target7,target_label_daily_vs_minute_same,tail_loss_daily_5pct,audit_minute_tail_loss,tail_label_daily_vs_minute_same,d2_open_daily,audit_minute_d2_open,d2_open_daily_minus_minute,d3_high_daily,audit_minute_d3_high,d3_high_daily_minus_minute,d3_close_daily,audit_minute_d3_close,d3_close_daily_minus_minute,daily_label_quality_ok,daily_label_quality_reason,section,metric,value
603082_2026-06-23,603082,2026-06-23,d0,TRAIN_PRIMARY,0.020895522388059806,0.0208955223880598,6.938893903907228e-18,-0.04051172707889128,-0.0405117270788912,-7.632783294297951e-17,False,False,True,False,False,True,46.9,46.9,0.0,47.88,47.88,0.0,45.0,45.0,0.0,True,ok,per_row,,
603115_2026-06-18,603115,2026-06-23,post,TRAIN_PRIMARY,0.19990863407948845,0.1999086340794884,5.551115123125783e-17,0.19990863407948845,0.1999086340794884,5.551115123125783e-17,True,True,True,False,False,True,109.45,109.45,0.0,131.33,131.33,0.0,131.33,131.33,0.0,True,ok,per_row,,
603186_2026-06-18,603186,2026-06-23,post,TRAIN_PRIMARY,0.14351694915254232,0.1435169491525423,2.7755575615628914e-17,0.1135593220338984,0.1135593220338984,0.0,True,True,True,False,False,True,236.0,236.0,0.0,269.87,269.87,0.0,262.8,262.8,0.0,True,ok,per_row,,
603261_2026-06-22,603261,2026-06-23,post,TRAIN_PRIMARY,0.08067769261799107,0.080677692617991,6.938893903907228e-17,0.04881000403388458,0.0488100040338845,7.632783294297951e-17,True,True,True,False,False,True,49.58,49.58,0.0,53.58,53.58,0.0,52.0,52.0,0.0,True,ok,per_row,,
603324_2026-06-22,603324,2026-06-23,post,TRAIN_PRIMARY,0.25295448830776945,0.2529544883077694,5.551115123125783e-17,0.20090520492833774,0.2009052049283377,5.551115123125783e-17,True,True,True,False,False,True,39.77,39.77,0.0,49.83,49.83,0.0,47.76,47.76,0.0,True,ok,per_row,,
603380_2026-06-23,603380,2026-06-23,d0,TRAIN_PRIMARY,0.10892480674631067,0.1089248067463106,6.938893903907228e-17,0.06348090887795732,0.0634809088779573,1.3877787807814457e-17,True,True,True,False,False,True,42.69,42.69,0.0,47.34,47.34,0.0,45.4,45.4,0.0,True,ok,per_row,,
603663_2026-06-23,603663,2026-06-23,d0,TRAIN_PRIMARY,0.02941176470588225,0.0294117647058822,4.85722573273506e-17,-0.014901960784313717,-0.0149019607843137,-1.734723475976807e-17,False,False,True,False,False,True,102.0,102.0,0.0,105.0,105.0,0.0,100.48,100.48,0.0,True,ok,per_row,,
603773_2026-06-18,603773,2026-06-23,post,TRAIN_PRIMARY,0.036238749407863535,0.0362387494078635,3.469446951953614e-17,0.018415442918048308,0.0184154429180483,6.938893903907228e-18,False,False,True,False,False,True,168.88,168.88,0.0,175.0,175.0,0.0,171.99,171.99,0.0,True,ok,per_row,,
000070_2026-06-24,000070,2026-06-24,d0,TRAIN_PRIMARY,-0.022502960915909864,-0.0225029609159098,-6.591949208711867e-17,-0.12001579155151987,-0.1200157915515198,-6.938893903907228e-17,False,False,True,True,True,True,25.33,25.33,0.0,24.76,24.76,0.0,22.29,22.29,0.0,True,ok,per_row,,
000571_2026-06-24,000571,2026-06-24,d0,TRAIN_PRIMARY,0.0796747967479674,0.0796747967479674,0.0,0.016260162601625883,0.0162601626016258,8.326672684688674e-17,True,True,True,False,False,True,6.15,6.15,0.0,6.64,6.64,0.0,6.25,6.25,0.0,True,ok,per_row,,
000657_2026-06-23,000657,2026-06-24,post,TRAIN_PRIMARY,0.08594059405940602,0.085940594059406,1.3877787807814457e-17,-0.014752475247524655,-0.0147524752475246,-5.377642775528102e-17,True,True,True,False,False,True,101.0,101.0,0.0,109.68,109.68,0.0,99.51,99.51,0.0,True,ok,per_row,,
000783_2026-06-24,000783,2026-06-24,d0,TRAIN_PRIMARY,0.0911039657020365,0.0911039657020365,0.0,0.04608788853161849,0.0460878885316184,9.020562075079397e-17,True,True,True,False,False,True,9.33,9.33,0.0,10.18,10.18,0.0,9.76,9.76,0.0,True,ok,per_row,,
000811_2026-06-23,000811,2026-06-24,post,TRAIN_PRIMARY,0.08542812254516896,0.0854281225451689,5.551115123125783e-17,0.04320502749410826,0.0432050274941082,6.245004513516506e-17,True,True,True,False,False,True,50.92,50.92,0.0,55.27,55.27,0.0,53.12,53.12,0.0,True,ok,per_row,,
001296_2026-06-23,001296,2026-06-24,post,TRAIN_PRIMARY,-0.018948365703458037,-0.018948365703458,-3.8163916471489756e-17,-0.07105637138796783,-0.0710563713879678,-2.7755575615628914e-17,False,False,True,True,True,True,21.11,21.11,0.0,20.71,20.71,0.0,19.61,19.61,0.0,True,ok,per_row,,
002068_2026-06-24,002068,2026-06-24,d0,TRAIN_PRIMARY,0.06471389645776582,0.0647138964577658,1.3877787807814457e-17,-0.00544959128065392,-0.0054495912806539,-2.0816681711721685e-17,False,False,True,False,False,True,14.68,14.68,0.0,15.63,15.63,0.0,14.6,14.6,0.0,True,ok,per_row,,
002141_2026-06-22,002141,2026-06-24,post,TRAIN_PRIMARY,0.2743362831858407,0.2743362831858407,0.0,0.2743362831858407,0.2743362831858407,0.0,True,True,True,False,False,True,4.52,4.52,0.0,5.76,5.76,0.0,5.76,5.76,0.0,True,ok,per_row,,
002297_2026-06-23,002297,2026-06-24,post,TRAIN_PRIMARY,0.008737571557698054,0.008737571557698,5.377642775528102e-17,-0.06929798131967457,-0.0692979813196745,-6.938893903907228e-17,False,False,True,True,True,True,33.19,33.19,0.0,33.48,33.48,0.0,30.89,30.89,0.0,True,ok,per_row,,
002579_2026-06-22,002579,2026-06-24,post,TRAIN_PRIMARY,0.2136929460580912,0.2136929460580912,0.0,0.1815352697095436,0.1815352697095436,0.0,True,True,True,False,False,True,19.28,19.28,0.0,23.4,23.4,0.0,22.78,22.78,0.0,True,ok,per_row,,
002655_2026-06-23,002655,2026-06-24,post,TRAIN_PRIMARY,0.05019920318725091,0.0501992031872509,6.938893903907228e-18,0.018525896414342657,0.0185258964143426,5.898059818321144e-17,False,False,True,False,False,True,50.2,50.2,0.0,52.72,52.72,0.0,51.13,51.13,0.0,True,ok,per_row,,
002672_2026-06-24,002672,2026-06-24,d0,TRAIN_PRIMARY,0.05121293800539073,0.0512129380053907,2.7755575615628914e-17,-0.059299191374662996,-0.0592991913746629,-9.71445146547012e-17,False,False,True,True,True,True,3.71,3.71,0.0,3.9,3.9,0.0,3.49,3.49,0.0,True,ok,per_row,,
002805_2026-06-23,002805,2026-06-24,post,TRAIN_PRIMARY,-0.010547805375978325,-0.0105478053759783,-2.6020852139652106e-17,-0.09629125552909157,-0.0962912555290915,-6.938893903907228e-17,False,False,True,True,True,True,29.39,29.39,0.0,29.08,29.08,0.0,26.56,26.56,0.0,True,ok,per_row,,
002830_2026-06-24,002830,2026-06-24,d0,TRAIN_PRIMARY,-0.03249714937286208,-0.032497149372862,-7.632783294297951e-17,-0.06670467502850619,-0.0667046750285061,-8.326672684688674e-17,False,False,True,True,True,True,17.54,17.54,0.0,16.97,16.97,0.0,16.37,16.37,0.0,True,ok,per_row,,
002842_2026-06-23,002842,2026-06-24,post,TRAIN_PRIMARY,0.1657387580299785,0.1657387580299785,0.0,0.11691648822269785,0.1169164882226978,4.163336342344337e-17,True,True,True,False,False,True,46.7,46.7,0.0,54.44,54.44,0.0,52.16,52.16,0.0,True,ok,per_row,,
002989_2026-06-22,002989,2026-06-24,post,TRAIN_PRIMARY,-0.04287941787941785,-0.0428794178794178,-4.85722573273506e-17,-0.11980249480249483,-0.1198024948024948,-2.7755575615628914e-17,False,False,True,True,True,True,38.48,38.48,0.0,36.83,36.83,0.0,33.87,33.87,0.0,True,ok,per_row,,
003031_2026-06-23,003031,2026-06-24,post,TRAIN_PRIMARY,-0.012970905896336093,-0.012970905896336,-9.367506770274758e-17,-0.053795669474445695,-0.0537956694744456,-9.71445146547012e-17,False,False,True,True,True,True,193.51,193.51,0.0,191.0,191.0,0.0,183.1,183.1,0.0,True,ok,per_row,,
600162_2026-06-23,600162,2026-06-24,post,TRAIN_PRIMARY,-0.051490514905149,-0.054054054054054,0.002563539148905003,-0.14363143631436315,-0.1459459459459459,0.0023145096315827507,False,False,True,True,True,True,3.69,3.7,-0.010000000000000231,3.5,3.5,0.0,3.16,3.16,0.0,True,ok,per_row,,
600172_2026-06-24,600172,2026-06-24,d0,TRAIN_PRIMARY,0.05644682115270361,0.0564468211527036,6.938893903907228e-18,-0.010695187165775333,-0.0106951871657753,-3.2959746043559335e-17,False,False,True,False,False,True,16.83,16.83,0.0,17.78,17.78,0.0,16.65,16.65,0.0,True,ok,per_row,,
600322_2026-06-24,600322,2026-06-24,d0,TRAIN_PRIMARY,0.018181818181818077,0.0144927536231884,0.003689064558629676,-0.021818181818181848,-0.0253623188405796,0.003544137022397753,False,False,True,False,False,True,2.75,2.76,-0.009999999999999787,2.8,2.8,0.0,2.69,2.69,0.0,True,ok,per_row,,
600400_2026-06-24,600400,2026-06-24,d0,TRAIN_PRIMARY,0.10032362459546929,0.1003236245954692,8.326672684688674e-17,0.058252427184465994,0.0582524271844659,9.020562075079397e-17,True,True,True,False,False,True,3.09,3.09,0.0,3.4,3.4,0.0,3.27,3.27,0.0,True,ok,per_row,,
600470_2026-06-24,600470,2026-06-24,d0,TRAIN_PRIMARY,0.018987341772152,0.018987341772152,0.0,-0.039556962025316444,-0.0395569620253164,-4.163336342344337e-17,False,False,True,False,False,True,6.32,6.32,0.0,6.44,6.44,0.0,6.07,6.07,0.0,True,ok,per_row,,
600769_2026-06-23,600769,2026-06-24,post,TRAIN_PRIMARY,0.09401286491835714,0.0940128649183571,4.163336342344337e-17,0.029193468579910897,0.0291934685799108,9.71445146547012e-17,True,True,True,False,False,True,20.21,20.21,0.0,22.11,22.11,0.0,20.8,20.8,0.0,True,ok,per_row,,
600851_2026-06-24,600851,2026-06-24,d0,TRAIN_PRIMARY,-0.03681592039801007,-0.03681592039801,-6.938893903907228e-17,-0.12437810945273631,-0.1243781094527363,-1.3877787807814457e-17,False,False,True,True,True,True,10.05,10.05,0.0,9.68,9.68,0.0,8.8,8.8,0.0,True,ok,per_row,,
601869_2026-06-24,601869,2026-06-24,d0,TRAIN_PRIMARY,-0.026755852842809347,-0.0267558528428093,-4.5102810375396984e-17,-0.09197324414715724,-0.0919732441471572,-4.163336342344337e-17,False,False,True,True,True,True,598.0,598.0,0.0,582.0,582.0,0.0,543.0,543.0,0.0,True,ok,per_row,,
603082_2026-06-23,603082,2026-06-24,post,TRAIN_PRIMARY,0.04046858359957395,0.0404685835995739,4.85722573273506e-17,-0.08626198083067105,-0.086261980830671,-4.163336342344337e-17,False,False,True,True,True,True,46.95,46.95,0.0,48.85,48.85,0.0,42.9,42.9,0.0,True,ok,per_row,,
603261_2026-06-22,603261,2026-06-24,post,TRAIN_PRIMARY,0.1673469387755102,0.1666326738731389,0.0007142649023713088,0.1673469387755102,0.1666326738731389,0.0007142649023713088,True,True,True,False,False,True,49.0,49.03,-0.030000000000001137,57.2,57.2,0.0,57.2,57.2,0.0,True,ok,per_row,,
603380_2026-06-23,603380,2026-06-24,post,TRAIN_PRIMARY,0.07706173952230722,0.0770617395223072,1.3877787807814457e-17,0.035150968904912094,0.035150968904912,9.71445146547012e-17,True,True,True,False,False,True,44.38,44.38,0.0,47.8,47.8,0.0,45.94,45.94,0.0,True,ok,per_row,,
603663_2026-06-23,603663,2026-06-24,post,TRAIN_PRIMARY,-0.05063899298549046,-0.0518234165067179,0.00118442352122744,-0.0916690688959354,-0.0928023032629559,0.0011332343670204942,False,False,True,True,True,True,104.07,104.2,-0.13000000000000966,98.8,98.8,0.0,94.53,94.53,0.0,True,ok,per_row,,
603757_2026-06-24,603757,2026-06-24,d0,TRAIN_PRIMARY,0.05169806132270027,0.0516980613227002,6.938893903907228e-17,0.02048673174755944,0.0204867317475594,3.8163916471489756e-17,False,False,True,False,False,True,72.73,72.73,0.0,76.49,76.49,0.0,74.22,74.22,0.0,True,ok,per_row,,
605377_2026-06-24,605377,2026-06-24,d0,TRAIN_PRIMARY,-0.017391304347826098,-0.017391304347826,-9.71445146547012e-17,-0.059782608695652106,-0.0597826086956521,-6.938893903907228e-18,False,False,True,True,True,True,9.2,9.2,0.0,9.04,9.04,0.0,8.65,8.65,0.0,True,ok,per_row,,
605580_2026-06-24,605580,2026-06-24,d0,TRAIN_PRIMARY,-0.006040268456375841,-0.0060402684563758,-4.163336342344337e-17,-0.04832214765100673,-0.0483221476510067,-2.7755575615628914e-17,False,False,True,False,False,True,29.8,29.8,0.0,29.62,29.62,0.0,28.36,28.36,0.0,True,ok,per_row,,
000070_2026-06-24,000070,2026-06-25,post,TRAIN_PRIMARY,-0.09146341463414631,-0.0914634146341463,-1.3877787807814457e-17,-0.17642276422764225,-0.1719512195121951,-0.00447154471544714,False,False,True,True,True,True,24.6,24.6,0.0,22.35,22.35,0.0,20.26,20.37,-0.10999999999999943,True,ok,per_row,,
000566_2026-06-25,000566,2026-06-25,d0,TRAIN_PRIMARY,-0.00219780219780219,-0.0021978021978021,-9.020562075079397e-17,-0.00219780219780219,-0.0021978021978021,-9.020562075079397e-17,False,False,True,False,False,True,4.55,4.55,0.0,4.54,4.54,0.0,4.54,4.54,0.0,True,ok,per_row,,
000571_2026-06-24,000571,2026-06-25,post,TRAIN_PRIMARY,-0.022727272727272596,-0.0227272727272725,-9.71445146547012e-17,-0.045454545454545414,-0.0454545454545454,-1.3877787807814457e-17,False,False,True,False,False,True,6.6,6.6,0.0,6.45,6.45,0.0,6.3,6.3,0.0,True,ok,per_row,,
000657_2026-06-23,000657,2026-06-25,post,TRAIN_PRIMARY,-0.015136813506695157,-0.0151368135066951,-5.724587470723463e-17,-0.06617504366388516,-0.0726761110032991,0.006501067339413941,False,False,True,True,True,True,103.06,103.06,0.0,101.5,101.5,0.0,96.24,95.57,0.6700000000000017,True,ok,per_row,,
000811_2026-06-23,000811,2026-06-25,post,TRAIN_PRIMARY,0.013766519823788625,0.0137665198237886,2.6020852139652106e-17,-0.061857562408223155,-0.0618575624082231,-5.551115123125783e-17,False,False,True,True,True,True,54.48,54.48,0.0,55.23,55.23,0.0,51.11,51.11,0.0,True,ok,per_row,,
001296_2026-06-23,001296,2026-06-25,post,EXCLUDED_QUALITY,,-0.0101449275362319,,,-0.072463768115942,,False,False,,False,True,,20.7,20.7,0.0,,20.49,,,19.2,,False,d3_high_invalid|d3_close_invalid,per_row,,
002297_2026-06-23,002297,2026-06-25,post,TRAIN_PRIMARY,-0.05884109916367963,-0.0588410991636796,-3.469446951953614e-17,-0.15262843488649924,-0.1406810035842293,-0.01194743130226994,False,False,True,True,True,True,33.48,33.48,0.0,31.51,31.51,0.0,28.37,28.77,-0.3999999999999986,True,ok,per_row,,
002354_2026-06-23,002354,2026-06-25,post,TRAIN_PRIMARY,0.17618469015795868,0.1761846901579586,8.326672684688674e-17,0.10692588092345057,0.1069258809234505,6.938893903907228e-17,True,True,True,False,False,True,8.23,8.23,0.0,9.68,9.68,0.0,9.11,9.11,0.0,True,ok,per_row,,
002580_2026-06-25,002580,2026-06-25,d0,TRAIN_PRIMARY,-0.1226944667201284,-0.1226944667201284,0.0,-0.16960705693664802,-0.169607056936648,-2.7755575615628914e-17,False,False,True,True,True,True,24.94,24.94,0.0,21.88,21.88,0.0,20.71,20.71,0.0,True,ok,per_row,,
002584_2026-06-25,002584,2026-06-25,d0,TRAIN_PRIMARY,0.03830645161290325,0.0383064516129032,4.85722573273506e-17,-0.05745967741935487,-0.0574596774193548,-6.938893903907228e-17,False,False,True,True,True,True,9.92,9.92,0.0,10.3,10.3,0.0,9.35,9.35,0.0,True,ok,per_row,,
002631_2026-06-25,002631,2026-06-25,d0,TRAIN_PRIMARY,0.03838383838383819,0.0383838383838381,9.020562075079397e-17,0.036363636363636376,0.0363636363636363,7.632783294297951e-17,False,False,True,False,False,True,9.9,9.9,0.0,10.28,10.28,0.0,10.26,10.26,0.0,True,ok,per_row,,
002655_2026-06-23,002655,2026-06-25,post,TRAIN_PRIMARY,0.030950926491549735,0.0309509264915497,3.469446951953614e-17,-0.0629199755650579,-0.0629199755650579,0.0,False,False,True,True,True,True,49.11,49.11,0.0,50.63,50.63,0.0,46.02,46.02,0.0,True,ok,per_row,,
002672_2026-06-24,002672,2026-06-25,post,TRAIN_PRIMARY,-0.04909560723514206,-0.049095607235142,-5.551115123125783e-17,-0.09043927648578809,-0.0878552971576228,-0.0025839793281652867,False,False,True,True,True,True,3.87,3.87,0.0,3.68,3.68,0.0,3.52,3.53,-0.009999999999999787,True,ok,per_row,,
002687_2026-06-25,002687,2026-06-25,d0,TRAIN_PRIMARY,0.13470319634703198,0.1347031963470319,8.326672684688674e-17,0.13470319634703198,0.1347031963470319,8.326672684688674e-17,True,True,True,False,False,True,4.38,4.38,0.0,4.97,4.97,0.0,4.97,4.97,0.0,True,ok,per_row,,
002805_2026-06-23,002805,2026-06-25,post,TRAIN_PRIMARY,-0.056532230265425754,-0.0565322302654257,-5.551115123125783e-17,-0.10410203378145477,-0.1041020337814547,-6.938893903907228e-17,False,False,True,True,True,True,29.01,29.01,0.0,27.37,27.37,0.0,25.99,25.99,0.0,True,ok,per_row,,
002830_2026-06-24,002830,2026-06-25,post,TRAIN_PRIMARY,0.0060240963855420215,0.006024096385542,2.168404344971009e-17,-0.053012048192771166,-0.0530120481927711,-6.938893903907228e-17,False,False,True,True,True,True,16.6,16.6,0.0,16.7,16.7,0.0,15.72,15.72,0.0,True,ok,per_row,,
003031_2026-06-23,003031,2026-06-25,post,TRAIN_PRIMARY,-0.0008463369478974858,-0.0008463369478974,-8.57603918436034e-17,-0.09891563078550658,-0.0989156307855065,-8.326672684688674e-17,False,False,True,True,True,True,189.05,189.05,0.0,188.89,188.89,0.0,170.35,170.35,0.0,True,ok,per_row,,
600162_2026-06-23,600162,2026-06-25,post,TRAIN_PRIMARY,-0.07246376811594202,-0.072463768115942,-1.3877787807814457e-17,-0.14782608695652177,-0.1478260869565217,-8.326672684688674e-17,False,False,True,True,True,True,3.45,3.45,0.0,3.2,3.2,0.0,2.94,2.94,0.0,True,ok,per_row,,
600172_2026-06-24,600172,2026-06-25,post,TRAIN_PRIMARY,-0.025787965616045794,-0.0257879656160457,-9.367506770274758e-17,-0.07392550143266474,-0.0739255014326647,-4.163336342344337e-17,False,False,True,True,True,True,17.45,17.45,0.0,17.0,17.0,0.0,16.16,16.16,0.0,True,ok,per_row,,
600322_2026-06-24,600322,2026-06-25,post,TRAIN_PRIMARY,-0.010869565217391242,-0.0108695652173912,-4.163336342344337e-17,-0.05797101449275355,-0.0615942028985506,0.003623188405797055,False,False,True,True,True,True,2.76,2.76,0.0,2.73,2.73,0.0,2.6,2.59,0.010000000000000231,True,ok,per_row,,
600379_2026-06-25,600379,2026-06-25,d0,TRAIN_PRIMARY,-0.011318242343541951,-0.0113182423435419,-5.0306980803327406e-17,-0.08788282290279625,-0.0878828229027962,-5.551115123125783e-17,False,False,True,True,True,True,15.02,15.02,0.0,14.85,14.85,0.0,13.7,13.7,0.0,True,ok,per_row,,
600400_2026-06-24,600400,2026-06-25,post,TRAIN_PRIMARY,0.012195121951219523,0.0121951219512195,2.2551405187698492e-17,-0.05487804878048774,-0.0518292682926828,-0.003048780487804943,False,False,True,True,True,True,3.28,3.28,0.0,3.32,3.32,0.0,3.1,3.11,-0.009999999999999787,True,ok,per_row,,
600470_2026-06-24,600470,2026-06-25,post,TRAIN_PRIMARY,-0.01111111111111096,-0.0111111111111109,-6.071532165918825e-17,-0.05714285714285705,-0.057142857142857,-4.85722573273506e-17,False,False,True,True,True,True,6.3,6.3,0.0,6.23,6.23,0.0,5.94,5.94,0.0,True,ok,per_row,,
600769_2026-06-23,600769,2026-06-25,post,TRAIN_PRIMARY,-0.023831775700934532,-0.0238317757009345,-3.122502256758253e-17,-0.032710280373831724,-0.0327102803738317,-2.0816681711721685e-17,False,False,True,False,False,True,21.4,21.4,0.0,20.89,20.89,0.0,20.7,20.7,0.0,True,ok,per_row,,
600851_2026-06-24,600851,2026-06-25,post,TRAIN_PRIMARY,-0.008403361344537785,-0.0084033613445377,-8.500145032286355e-17,-0.06827731092436984,-0.0672268907563024,-0.0010504201680674452,False,False,True,True,True,True,9.52,9.52,0.0,9.44,9.44,0.0,8.87,8.88,-0.010000000000001563,True,ok,per_row,,
600909_2026-06-25,600909,2026-06-25,d0,TRAIN_PRIMARY,0.07000000000000006,0.07,5.551115123125783e-17,-0.023333333333333317,-0.0233333333333333,-1.734723475976807e-17,True,True,True,False,False,True,12.0,12.0,0.0,12.84,12.84,0.0,11.72,11.72,0.0,True,ok,per_row,,
601869_2026-06-24,601869,2026-06-25,post,TRAIN_PRIMARY,-0.028102712938220087,-0.02810271293822,-8.673617379884035e-17,-0.062010016458138084,-0.0671952147521546,0.0051851982940165214,False,False,True,True,True,True,565.07,565.07,0.0,549.19,549.19,0.0,530.03,527.1,2.92999999999995,True,ok,per_row,,
603082_2026-06-23,603082,2026-06-25,post,TRAIN_PRIMARY,-0.010850310008857278,-0.0108503100088572,-7.806255641895632e-17,-0.06089459698848543,-0.0608945969884854,-2.7755575615628914e-17,False,False,True,True,True,True,45.16,45.16,0.0,44.67,44.67,0.0,42.41,42.41,0.0,True,ok,per_row,,
603380_2026-06-23,603380,2026-06-25,post,TRAIN_PRIMARY,0.04084380610412919,0.0408438061041291,9.020562075079397e-17,-0.04151705565529629,-0.0415170556552962,-8.326672684688674e-17,False,False,True,False,False,True,44.56,44.56,0.0,46.38,46.38,0.0,42.71,42.71,0.0,True,ok,per_row,,
603663_2026-06-23,603663,2026-06-25,post,TRAIN_PRIMARY,0.0025398760540484844,0.0025398760540484,8.456776945386935e-17,-0.024890785329675924,-0.0248907853296759,-2.42861286636753e-17,False,False,True,False,False,True,98.43,98.43,0.0,98.68,98.68,0.0,95.98,95.98,0.0,True,ok,per_row,,
603757_2026-06-24,603757,2026-06-25,post,TRAIN_PRIMARY,0.06338028169014076,0.0633802816901407,5.551115123125783e-17,-0.00845070422535199,-0.0084507042253519,-9.020562075079397e-17,False,False,True,False,False,True,71.0,71.0,0.0,75.5,75.5,0.0,70.4,70.4,0.0,True,ok,per_row,,
603938_2026-06-25,603938,2026-06-25,d0,TRAIN_PRIMARY,0.17422502870264034,0.1742250287026403,2.7755575615628914e-17,0.0377439724454649,0.0760619977037886,-0.0383180252583237,True,True,True,False,False,True,69.68,69.68,0.0,81.82,81.82,0.0,72.31,74.98,-2.6700000000000017,True,ok,per_row,,
605069_2026-06-25,605069,2026-06-25,d0,TRAIN_PRIMARY,0.10833333333333339,0.1083333333333333,9.71445146547012e-17,0.09513888888888888,0.0951388888888888,8.326672684688674e-17,True,True,True,False,False,True,14.4,14.4,0.0,15.96,15.96,0.0,15.77,15.77,0.0,True,ok,per_row,,
605377_2026-06-24,605377,2026-06-25,post,TRAIN_PRIMARY,0.05660377358490565,0.0566037735849056,4.85722573273506e-17,0.05660377358490565,0.0566037735849056,4.85722573273506e-17,False,False,True,False,False,True,9.01,9.01,0.0,9.52,9.52,0.0,9.52,9.52,0.0,True,ok,per_row,,
605580_2026-06-24,605580,2026-06-25,post,TRAIN_PRIMARY,0.008620689655172376,0.0086206896551723,7.632783294297951e-17,-0.04999999999999993,-0.0499999999999999,-3.469446951953614e-17,False,False,True,False,False,True,29.0,29.0,0.0,29.25,29.25,0.0,27.55,27.55,0.0,True,ok,per_row,,
000070_2026-06-24,000070,2026-06-26,post,EXCLUDED_QUALITY,,-0.0429419826404751,,,-0.0479671082686158,,False,False,,False,False,,21.89,21.89,0.0,,20.95,,,20.84,,False,d3_high_invalid|d3_close_invalid,per_row,,
000566_2026-06-25,000566,2026-06-26,post,TRAIN_PRIMARY,0.24129353233830875,0.2412935323383087,5.551115123125783e-17,0.24129353233830875,0.2412935323383087,5.551115123125783e-17,True,True,True,False,False,True,4.02,4.02,0.0,4.99,4.99,0.0,4.99,4.99,0.0,True,ok,per_row,,
000571_2026-06-24,000571,2026-06-26,post,TRAIN_PRIMARY,0.0488958990536279,0.0488958990536279,0.0,-0.001577287066246047,-0.001577287066246,-4.705437428587089e-17,False,False,True,False,False,True,6.34,6.34,0.0,6.65,6.65,0.0,6.33,6.33,0.0,True,ok,per_row,,
000783_2026-06-24,000783,2026-06-26,post,EXCLUDED_QUALITY,,0.0327533265097237,,,-0.0020470829068577,,False,False,,False,False,,9.77,9.77,0.0,,10.09,,,9.75,,False,d3_high_invalid|d3_close_invalid,per_row,,
000818_2026-06-26,000818,2026-06-26,d0,TRAIN_PRIMARY,0.07795100222717144,0.0779510022271714,4.163336342344337e-17,0.07795100222717144,0.0779510022271714,4.163336342344337e-17,True,True,True,False,False,True,13.47,13.47,0.0,14.52,14.52,0.0,14.52,14.52,0.0,True,ok,per_row,,
002025_2026-06-26,002025,2026-06-26,d0,TRAIN_PRIMARY,0.07013698630136989,0.0701369863013698,8.326672684688674e-17,0.044109589041095854,0.0441095890410958,5.551115123125783e-17,True,True,True,False,False,True,73.0,73.0,0.0,78.12,78.12,0.0,76.22,76.22,0.0,True,ok,per_row,,
002068_2026-06-24,002068,2026-06-26,post,TRAIN_PRIMARY,0.03219315895372232,0.0321931589537223,2.0816681711721685e-17,0.008048289738430636,0.0080482897384306,3.642919299551295e-17,False,False,True,False,False,True,14.91,14.91,0.0,15.39,15.39,0.0,15.03,15.03,0.0,True,ok,per_row,,
002080_2026-06-26,002080,2026-06-26,d0,TRAIN_PRIMARY,-0.05252525252525253,-0.0525252525252525,-2.7755575615628914e-17,-0.09090909090909094,-0.0909090909090909,-4.163336342344337e-17,False,False,True,True,True,True,99.0,99.0,0.0,93.8,93.8,0.0,90.0,90.0,0.0,True,ok,per_row,,
002254_2026-06-26,002254,2026-06-26,d0,EXCLUDED_QUALITY,,-0.0259740259740259,,,-0.055064935064935,,False,False,,False,True,,19.25,19.25,0.0,,18.75,,,18.19,,False,d3_high_invalid|d3_close_invalid,per_row,,
002580_2026-06-25,002580,2026-06-26,post,TRAIN_PRIMARY,-0.02800734618916434,-0.0280073461891643,-3.8163916471489756e-17,-0.07438016528925628,-0.0743801652892562,-8.326672684688674e-17,False,False,True,True,True,True,21.78,21.78,0.0,21.17,21.17,0.0,20.16,20.16,0.0,True,ok,per_row,,
002584_2026-06-25,002584,2026-06-26,post,TRAIN_PRIMARY,-0.016410256410256396,-0.0164102564102563,-9.71445146547012e-17,-0.027692307692307683,-0.0276923076923076,-8.326672684688674e-17,False,False,True,False,False,True,9.75,9.75,0.0,9.59,9.59,0.0,9.48,9.48,0.0,True,ok,per_row,,
002631_2026-06-25,002631,2026-06-26,post,TRAIN_PRIMARY,0.14969450101832993,0.1496945010183299,2.7755575615628914e-17,0.14969450101832993,0.1496945010183299,2.7755575615628914e-17,True,True,True,False,False,True,9.82,9.82,0.0,11.29,11.29,0.0,11.29,11.29,0.0,True,ok,per_row,,
002672_2026-06-24,002672,2026-06-26,post,EXCLUDED_QUALITY,,0.0057803468208093,,,-0.0520231213872832,,False,False,,False,True,,3.46,3.46,0.0,,3.48,,,3.28,,False,d3_high_invalid|d3_close_invalid,per_row,,
002687_2026-06-25,002687,2026-06-26,post,TRAIN_PRIMARY,0.18243243243243223,0.1824324324324322,2.7755575615628914e-17,0.18018018018018012,0.1801801801801801,2.7755575615628914e-17,True,True,True,False,False,True,4.44,4.44,0.0,5.25,5.25,0.0,5.24,5.24,0.0,True,ok,per_row,,
