signal_date,code,name,d2open_d3high_return_pct,target7_d2open_d3high,in_v004a_topk,v004a_rank,v004a_score,in_v004a_top3,in_v002_topk,v002_rank,v002_score,in_v002_top3,in_v005_candidate_pool,v005_pool_order,v005_sort_field_name,in_final_top3,final_rank,selection_outcome_class,selection_path_classes,selected_hit,selected_false_positive,missed_hit_in_candidate_pool,missed_hit_outside_candidate_pool,v005_rescued_from_v004a,v005_rescued_from_v002,v005_dropped_v004a_hit,v005_dropped_v002_hit,group_a_false_positive,group_a_source,group_b_missed_pool_hit,total_score,trend_hold_score,active_money_score,d1_low_ma10_pct,d1_close_ma10_pct,d1_close_vwap_pct,candidate_base_price,low_absorb_width_pct,invalid_distance_pct,days_since_d0
2026-07-02,002409,雅克科技,-0.35483400573567137,False,False,21,0.4747283816087154,False,True,11,46.84382,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,67.25,95.0,58.0,12.0752,12.0752,-1.7581,212.48,1.789582451689431,1.789582451689431,3.0
2026-07-02,002422,科伦药业,19.954545454545446,True,False,46,0.4545758615697303,False,False,23,42.51819,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,45.75,75.0,94.0,6.5222,16.2368,1.7709,44.75,2.2921238722263038,2.2921238722263038,3.0
2026-07-02,002437,誉衡药业,4.761904761904767,False,False,58,0.4473950553143234,False,False,19,43.303205,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,56.75,75.0,78.0,6.2079,9.9476,0.3329,2.94,3.177692023095613,3.177692023095613,3.0
2026-07-02,002446,盛路通信,2.452316076294281,False,False,145,0.4018626078605934,False,False,156,21.849535,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,39.5,40.0,42.0,-0.4183,0.0364,-1.4831,11.0,2.2831050228310446,2.2831050228310446,1.0
2026-07-02,002472,双环传动,12.831050228310502,True,False,52,0.4527081790172073,False,False,55,37.012115,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,54.25,65.0,50.0,3.0753,4.8166,-1.1183,42.74,3.3309540804187465,3.3309540804187465,1.0
2026-07-02,002518,科士达,0.993914807302243,False,False,117,0.4118108833779185,False,False,153,22.36903,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.0,40.0,50.0,-4.3754,-4.0233,-1.7658,49.07,3.906729392513797,3.906729392513797,1.0
2026-07-02,002521,齐峰新材,2.1947873799725626,False,False,118,0.4118053787167953,False,False,62,36.5271,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,48.25,65.0,42.0,4.4496,5.4608,-0.3763,7.3,2.6279391424619547,2.6279391424619547,3.0
2026-07-02,002549,凯美特气,-6.243902439024396,False,False,99,0.4201801183950716,False,False,72,35.777195,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,50.25,55.0,64.0,2.9449,6.9398,-0.6982,20.88,4.610948349069588,4.610948349069588,3.0
2026-07-02,002568,百润股份,0.35087719298245723,False,False,105,0.4177993890771161,False,False,76,35.175655,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,46.75,65.0,42.0,4.9425,6.5589,-0.3644,17.14,3.0213270142180226,3.0213270142180226,3.0
2026-07-02,002587,奥拓电子,-5.485232067510559,False,False,136,0.4071761182962853,False,False,143,23.376025,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.0,40.0,62.0,-1.7005,-0.5945,-1.0066,7.19,4.219409282700415,4.219409282700415,1.0
2026-07-02,002600,领益智造,3.477765108323827,False,False,131,0.4086306068296134,False,False,139,23.642065,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,40.0,40.0,48.0,-0.9317,1.3091,-2.1866,17.18,4.5479686088693905,4.5479686088693905,1.0
2026-07-02,002615,哈尔斯,11.740890688259098,True,False,19,0.4778044113882337,False,False,26,40.78583,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,56.75,75.0,70.0,9.6958,10.7448,-1.0436,7.39,2.020940123598658,2.020940123598658,1.0
2026-07-02,002624,完美世界,0.5847953216374213,False,False,157,0.3912495536123905,False,False,109,29.22279,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,43.25,55.0,42.0,1.9018,2.4001,-2.0309,12.33,3.341483292583547,3.341483292583547,3.0
2026-07-02,002628,成都路桥,0.7339449541284404,False,False,25,0.4717530628562616,False,False,33,39.69747,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,56.75,75.0,70.0,8.4362,9.4477,-1.5821,5.41,2.5553951404504005,2.5553951404504005,1.0
2026-07-02,002631,德尔未来,-0.4424778761062065,False,True,8,0.4869962643070137,False,True,8,48.682655,False,True,8.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,60.75,95.0,50.0,11.3469,15.5906,-1.1415,11.44,5.737912725011163,5.737912725011163,1.0
2026-07-02,002638,勤上股份,-1.9138755980861233,False,False,139,0.4055562080753052,False,False,133,24.71411,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,44.5,40.0,60.0,-0.8182,1.9092,-0.661,4.11,3.4336930251775977,3.4336930251775977,1.0
2026-07-02,002639,雪人集团,-0.2177068214804012,False,False,169,0.3813182391216006,False,False,157,21.847925,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,40.5,40.0,32.0,-1.2649,-0.6867,-1.5969,13.74,3.367496339677878,3.367496339677878,3.0
2026-07-02,002653,海思科,7.372476089266744,True,False,16,0.4801920792730503,False,True,4,52.368695,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool|v005_dropped_v002_hit,False,False,False,True,False,False,False,True,False,,False,52.75,95.0,100.0,14.7609,31.0603,7.7439,78.8,3.246376811594187,3.246376811594187,3.0
2026-07-02,002654,万润科技,6.004250797024446,False,False,124,0.409997243542942,False,False,149,22.85155,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.5,40.0,58.0,-3.9386,-2.8133,-1.9171,19.0,3.407880724174661,3.407880724174661,1.0
2026-07-02,002687,乔治白,9.289617486338786,True,False,45,0.4549186758867045,False,True,6,49.55373,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool|v005_dropped_v002_hit,False,False,False,True,False,False,False,True,False,,False,63.25,95.0,50.0,11.4102,14.7235,-1.3817,5.54,4.416656338412639,4.416656338412639,3.0
2026-07-02,002728,特一药业,2.449414270500516,False,False,61,0.4458761360647998,False,False,35,39.50002,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,57.75,75.0,62.0,7.1224,7.6958,-1.6054,9.39,2.8907922912205564,2.8907922912205564,3.0
2026-07-02,002738,中矿资源,3.2248296744890492,False,False,55,0.4486546516465348,False,False,71,35.857795,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,40.75,65.0,92.0,3.2721,9.7224,0.9454,65.49,4.64373677994756,4.64373677994756,1.0
2026-07-02,002747,埃斯顿,14.945264159923832,True,False,33,0.4613001767292592,False,False,61,36.585965,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,49.75,65.0,84.0,4.3755,8.7857,-1.1684,40.7,4.459625459492478,4.459625459492478,1.0
2026-07-02,002779,中坚科技,0.7498463429625124,False,False,35,0.4603029741965,False,False,86,33.635425,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,53.75,65.0,56.0,5.0883,5.2984,-3.1079,80.17,4.49943757030371,4.49943757030371,1.0
2026-07-02,002805,丰元股份,7.205559619604962,True,False,126,0.4097197189556302,False,False,150,22.53684,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,45.0,40.0,50.0,-3.9116,-3.1321,-1.6358,27.34,4.793510324483785,4.793510324483785,1.0
2026-07-02,002821,凯莱英,16.544871794871806,True,False,130,0.4091501171479424,False,False,115,28.7294,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,42.25,55.0,84.0,2.9492,4.0976,-2.136,153.19,4.950495049504955,4.950495049504955,3.0
2026-07-02,002828,贝肯能源,3.5230352303523116,False,False,85,0.4278712545687477,False,False,29,40.09292,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,50.25,75.0,32.0,6.4332,8.3022,-0.3073,11.01,2.069645741995374,2.069645741995374,3.0
2026-07-02,002830,名雕股份,-2.647887323943654,False,False,89,0.4264925040578573,False,False,103,30.04092,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,47.75,55.0,58.0,1.3896,2.9999,-2.8529,17.27,4.929599141973262,4.929599141973262,1.0
2026-07-02,002833,弘亚数控,1.5898251192368873,False,False,79,0.4301996881473048,False,False,107,29.34798,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,50.75,55.0,50.0,1.2644,1.9791,-1.563,18.55,3.5830618892507937,3.5830618892507937,1.0
2026-07-02,002849,威星智能,-2.4822695035461084,False,False,120,0.4112307129297226,False,False,141,23.594215,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.0,40.0,50.0,-0.9479,-0.468,-2.3194,16.59,4.068209152768243,4.068209152768243,1.0
2026-07-02,002859,洁美科技,3.2688172043010777,False,False,164,0.3851625258955151,False,False,167,21.263379999999994,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,40.5,40.0,42.0,-2.8332,-2.8332,-1.1609,98.91,1.607521989687588,1.607521989687588,3.0
2026-07-02,002897,意华股份,5.897658282740692,False,False,127,0.4093618776622252,False,False,172,19.99004,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,43.5,40.0,64.0,-9.7652,-9.2509,-4.3276,79.4,4.724509183027248,4.724509183027248,1.0
2026-07-02,002902,铭普光磁,0.14164305949009304,False,False,138,0.4063057650779522,False,False,171,20.04963,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.0,40.0,50.0,-10.9666,-10.6769,-3.1891,27.75,4.056399132321031,4.056399132321031,1.0
2026-07-02,002903,宇环数控,-1.8243243243243112,False,False,129,0.4091526368851299,False,False,173,19.87977,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.0,40.0,50.0,-11.7666,-10.9262,-1.5171,42.4,4.047619047619055,4.047619047619055,1.0
2026-07-02,002915,中欣氟材,-4.151785714285716,False,False,107,0.4168405484811135,False,False,70,35.901015,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,41.25,55.0,92.0,1.4585,14.8237,4.1959,23.54,1.105769230769238,1.105769230769238,3.0
2026-07-02,002921,联诚精密,2.331162152896815,False,False,18,0.4794062152920314,False,False,27,40.6302,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,57.25,75.0,58.0,9.3068,9.3834,-4.0594,28.56,4.304211446988626,4.304211446988626,1.0
2026-07-02,002929,润建股份,0.48815506101935746,False,False,28,0.465587334824558,False,False,75,35.24321,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,52.75,65.0,78.0,5.7406,6.1981,-3.0371,69.65,3.806777217015145,3.806777217015145,1.0
2026-07-02,002955,鸿合科技,-1.526717557251922,False,False,54,0.44893049028906,False,False,68,36.02153,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,46.75,55.0,84.0,2.435,9.8689,0.5552,37.54,3.3005211349160346,3.3005211349160346,1.0
2026-07-02,003004,声迅股份,0.8001066808907886,False,False,149,0.3977883323320106,False,False,137,23.809335,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.0,40.0,54.0,-0.8047,0.9002,-2.066,73.98,4.820569228653948,4.820569228653948,3.0
2026-07-02,003006,百亚股份,1.946308724832213,False,False,143,0.4041983822982209,False,False,69,35.927305000000004,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,50.75,55.0,50.0,1.2667,3.274,0.1499,14.92,1.9550624387422388,1.9550624387422388,3.0
2026-07-02,003009,中天火箭,6.053189753630295,False,False,73,0.4359529649224402,False,False,100,31.024284999999995,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,49.25,55.0,50.0,2.8683,3.3827,-1.9933,60.3,3.949999999999987,3.949999999999987,1.0
2026-07-02,003019,宸展光电,-2.119205298013249,False,False,168,0.3829155105809932,False,False,160,21.64308,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,43.5,40.0,50.0,-5.0196,-4.5449,-3.0481,30.16,4.858380539820062,4.858380539820062,3.0
2026-07-02,003043,华亚智能,-1.1078431372548936,False,True,11,0.4844423006218208,False,False,31,39.93399,False,True,11.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,49.75,75.0,84.0,8.125,12.7137,-0.5358,101.2,6.188109286488541,6.188109286488541,1.0
2026-07-02,600076,康欣新材,1.4577259475218707,False,False,112,0.4145967235547981,False,False,110,29.178435000000004,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,37.25,55.0,94.0,2.1065,5.3248,-2.6106,3.6,4.297994269340966,4.297994269340966,1.0
2026-07-02,600113,浙江东日,-2.356164383561643,False,True,3,0.5000824171508249,True,True,14,45.45006,False,True,3.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,True,v004a_top3,False,56.75,95.0,86.0,12.9324,14.8385,-1.5081,36.15,3.244772979667565,3.244772979667565,1.0
2026-07-02,600129,太极集团,6.368960468521223,False,False,88,0.4266004250125887,False,False,64,36.3238,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,53.25,65.0,70.0,3.4136,5.2713,-0.6481,13.6,2.5449101796407136,2.5449101796407136,3.0
2026-07-02,600184,光电股份,-4.936014625228524,False,False,142,0.4043726591444933,False,False,169,21.013035,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,39.0,40.0,42.0,-1.8199,-1.8199,-1.3321,28.7,4.878048780487809,4.878048780487809,1.0
2026-07-02,600222,太龙药业,12.653061224489793,True,False,154,0.393653174999253,False,False,111,29.14414,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,45.75,55.0,40.0,1.2904,1.2904,-2.4155,7.3,3.013698630136985,3.013698630136985,3.0
2026-07-02,600363,联创光电,3.854748603351954,False,False,30,0.4641816513510432,False,False,73,35.694075000000005,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,54.25,65.0,62.0,5.2569,6.9902,-0.9361,35.8,2.6073285493592113,2.6073285493592113,1.0
2026-07-02,600378,昊华科技,-2.682926829268295,False,False,23,0.4729592342733184,False,False,45,37.938405,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,49.75,65.0,84.0,4.4647,16.281,-0.8246,82.17,4.050392847466822,4.050392847466822,1.0
2026-07-02,600379,宝光股份,13.33333333333333,True,False,53,0.4515874449981514,False,False,52,37.09347,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,53.75,65.0,58.0,3.8386,5.5259,-1.6563,15.01,4.370249728555908,4.370249728555908,1.0
2026-07-02,600391,航发科技,11.89454322501533,True,False,137,0.406806236606252,False,False,151,22.385395,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,44.0,40.0,50.0,-3.3991,-2.5237,-2.7638,32.29,3.7746836434900954,3.7746836434900954,1.0
2026-07-02,600405,动力源,9.740259740259738,True,False,95,0.4214810391213526,False,False,98,32.00282,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,45.25,55.0,40.0,2.7052,4.9977,-1.6734,4.58,3.9720582503369295,3.9720582503369295,1.0
2026-07-02,600468,百利电气,0.17452006980802626,False,False,150,0.3972035464604689,False,False,116,28.478255,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,49.25,55.0,70.0,0.4885,0.8374,-2.0422,5.78,4.166666666666674,4.166666666666674,3.0
2026-07-02,600488,津药药业,6.754221388367743,False,False,98,0.4202666284103524,False,False,44,37.945595,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,44.75,65.0,92.0,3.6269,11.2953,1.9515,5.37,2.0000000000000018,2.0000000000000018,3.0
2026-07-02,600557,康缘药业,1.984126984126977,False,False,103,0.4186016890718917,False,False,47,37.57781,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,49.75,55.0,78.0,2.8586,7.2826,1.2019,12.61,3.0623299705938356,3.0623299705938356,3.0
2026-07-02,600576,祥源文旅,2.7375201288244666,False,False,78,0.4316354831364704,False,False,42,38.18729,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,52.75,75.0,42.0,8.6994,8.6994,-1.3104,6.26,1.757188498402562,1.757188498402562,3.0
2026-07-02,600601,方正科技,4.479578392621875,False,False,111,0.4146377399717186,False,False,119,27.974845,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,33.0,40.0,92.0,-2.4993,8.3987,1.3993,14.92,4.098360655737721,4.098360655737721,1.0
2026-07-02,600707,彩虹股份,-5.063291139240511,False,True,10,0.4850480801169036,False,False,25,41.746335,False,True,10.0,source_v004a_model_rank,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,53.75,75.0,84.0,9.2397,14.7394,-0.0098,16.69,3.2095657646318276,3.2095657646318276,1.0
2026-07-02,600737,中粮糖业,4.534005037783362,False,False,132,0.4085393796147827,False,False,142,23.55857,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,44.0,40.0,66.0,-0.1786,0.9268,-2.8941,11.87,4.209525392446789,4.209525392446789,1.0
2026-07-02,600783,鲁信创投,3.901532745006975,False,False,51,0.4528107747883345,False,False,79,34.409445,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,51.25,65.0,70.0,5.0635,5.1621,-3.939,21.35,4.8288795124238115,4.8288795124238115,1.0
2026-07-02,600819,耀皮玻璃,-1.3675213675213738,False,False,148,0.3981222630508869,False,False,163,21.395609999999994,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,40.5,40.0,42.0,-2.4554,-2.4554,-1.3151,5.8,3.2758620689655293,3.2758620689655293,1.0
2026-07-02,600846,同济科技,9.375,True,False,42,0.4563959090563029,False,False,34,39.52559,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,51.25,75.0,40.0,6.1038,9.5626,-0.6543,10.77,3.9402545427885904,3.9402545427885904,1.0
2026-07-02,600857,宁波中百,-4.153778170570033,False,False,17,0.4797456021750635,False,True,1,54.658455,True,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,60.25,95.0,84.0,15.7321,24.6557,1.728,22.63,4.283674440742491,4.283674440742491,3.0
2026-07-02,600867,通化东宝,1.1990407673860837,False,False,123,0.4109549458626162,False,False,74,35.670095,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,49.25,65.0,42.0,4.0529,5.3233,-0.2002,8.29,1.4241441694654133,1.4241441694654133,3.0
2026-07-02,601133,柏诚股份,0.3689064558629829,False,False,90,0.4260769669575411,False,False,91,33.406125,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,53.25,65.0,50.0,4.5875,5.0025,-2.3798,37.95,3.0952380952381064,3.0952380952381064,3.0
2026-07-02,601611,中国核建,1.2059369202226389,False,False,170,0.3802315413884102,False,False,159,21.780445,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,40.5,40.0,42.0,-1.1273,-1.1273,-1.6016,10.7,3.2710280373831946,3.2710280373831946,3.0
2026-07-02,601636,旗滨集团,-3.2511210762331766,False,False,140,0.4048349709136832,False,False,101,30.991095,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,50.75,55.0,58.0,0.2725,3.3386,-0.6984,9.1,3.782602357620801,3.782602357620801,3.0
2026-07-02,601882,海天精工,0.9980988593155882,False,False,75,0.4353316648681311,False,False,93,32.974695,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,49.25,55.0,70.0,1.2013,4.785,-0.6351,20.76,4.202954621090793,4.202954621090793,1.0
2026-07-02,603005,晶方科技,-4.26580921757771,False,False,116,0.4121241709595548,False,False,152,22.381455,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.0,40.0,58.0,-4.1387,-4.1387,-2.7144,47.39,4.431314623338256,4.431314623338256,1.0
2026-07-02,603019,中科曙光,2.5334045964724883,False,False,108,0.4166666689092516,False,False,148,22.983410000000003,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,43.5,40.0,50.0,-1.249,-0.6712,-2.585,94.56,4.988830975428149,4.988830975428149,1.0
2026-07-02,603032,德新科技,18.3625730994152,True,False,166,0.3840343431715568,False,False,131,25.07575,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,40.0,40.0,46.0,-4.177,0.5115,-0.9599,25.94,4.569348968863718,4.569348968863718,3.0
2026-07-02,603033,三维股份,4.885057471264376,False,False,29,0.4649521924311974,False,False,39,38.86124499999999,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,47.25,75.0,94.0,7.9075,11.8881,-2.5707,10.4,1.1011011011010874,1.1011011011010874,1.0
2026-07-02,603061,金海通,8.742093856428856,True,True,5,0.4963909442613992,False,True,13,45.99394999999999,False,True,5.0,source_v004a_model_rank,False,,missed_hit_in_candidate_pool,missed_hit_in_candidate_pool|v005_dropped_v004a_hit|v005_dropped_v002_hit,False,False,True,False,False,False,True,True,False,,True,64.75,95.0,50.0,12.147,12.147,-2.4167,470.7,3.038028468238796,3.038028468238796,1.0
2026-07-02,603067,振华股份,7.476841640935139,True,False,40,0.4567971901147378,False,False,90,33.532275,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,53.75,65.0,56.0,4.2613,5.4029,-3.2931,45.24,4.53747669185951,4.53747669185951,1.0
2026-07-02,603078,江化微,9.27626745040413,True,False,80,0.4300823391657877,False,False,85,33.66285,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,43.0,40.0,82.0,-1.3346,18.4652,3.8247,56.9,0.0,0.0,1.0
2026-07-02,603118,共进股份,9.64052287581698,True,False,144,0.4040728474938596,False,False,138,23.678035,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,45.0,40.0,50.0,-5.3867,-3.9198,-1.0109,11.79,3.7898363479758945,3.7898363479758945,1.0
2026-07-02,603120,肯特催化,-1.9457841343755278,False,False,31,0.4620975643994026,False,False,43,37.962745,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,42.25,65.0,92.0,5.7143,14.9905,0.0495,60.37,3.53153153153154,3.53153153153154,1.0
2026-07-02,603125,常青科技,-1.4550264550264425,False,False,101,0.4188389429875085,False,False,122,27.46113,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,45.0,40.0,64.0,-2.1966,2.2031,-0.515,31.36,4.1652782405864786,4.1652782405864786,1.0
2026-07-02,603130,云中马,8.242574257425739,True,False,134,0.4073219741498419,False,False,161,21.56396,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,43.5,40.0,50.0,-4.7872,-4.7148,-4.0916,39.53,4.936708860759498,4.936708860759498,1.0
2026-07-02,603155,新亚强,3.8272471910112404,False,False,36,0.4601996968023423,False,False,22,42.746255,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,57.75,75.0,54.0,7.7325,13.8694,-0.9905,28.76,3.476662991547208,3.476662991547208,3.0
2026-07-02,603163,圣晖集成,-1.628086419753083,False,False,122,0.4109892386803732,False,False,114,28.778554999999997,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,49.25,55.0,64.0,1.3173,1.3173,-4.4932,129.6,4.704539993429058,4.704539993429058,3.0
2026-07-02,603211,晋拓股份,18.530734632683664,True,False,125,0.4098660004672287,False,False,164,21.376285,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,45.0,40.0,58.0,-7.8457,-6.3843,-1.1704,32.67,4.222636815920411,4.222636815920411,1.0
2026-07-02,603212,赛伍技术,-1.0077519379845024,False,False,113,0.4140728165717095,False,False,112,28.94099,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,42.75,55.0,42.0,1.8814,1.8814,-2.1484,12.78,4.851330203442883,4.851330203442883,1.0
2026-07-02,603222,济民健康,8.454106280193251,True,False,66,0.4418007416300806,False,False,78,34.51676,False,False,,,False,,missed_hit_outside_candidate_pool,missed_hit_outside_candidate_pool,False,False,False,True,False,False,False,False,False,,False,52.25,65.0,70.0,4.1348,4.6452,-2.5471,8.2,3.116631291344474,3.116631291344474,1.0
2026-07-02,603226,菲林格尔,3.371633075908842,False,False,121,0.4111717956663948,False,False,147,22.98977,False,False,,,False,,not_selected_non_hit,not_selected_non_hit,False,False,False,False,False,False,False,False,False,,False,40.5,40.0,42.0,-2.9914,-1.2826,-0.3101,52.57,3.2907471931862275,3.2907471931862275,1.0
