section,replicate,statistic,lower,upper,n_finite,replicates,r1_ll_improvement_vs_r0,r1_brier_improvement_vs_r0,r2_ll_improvement_vs_r0,r2_brier_improvement_vs_r0,r2_ll_improvement_vs_r1,r2_brier_improvement_vs_r1,r1_pair_weighted_within_date_auc,r2_pair_weighted_within_date_auc,r1_top3_lift,r2_top3_lift
replicate,1201,,,,,,-0.03985398119415551,-0.01914625913059706,-0.04917152706647965,-0.022234366146179102,-0.00931754587232414,-0.0030881070155820423,0.4786729857819905,0.44075829383886256,-0.016362451108213855,-0.033311603650586746
replicate,1202,,,,,,-0.01751435091517728,-0.008926335391284984,-0.02115514178694511,-0.009795811770321156,-0.0036407908717678295,-0.0008694763790361715,0.5462555066079295,0.5374449339207048,0.015341156019122115,0.015341156019122115
replicate,1203,,,,,,-0.0188505319583383,-0.009325196556803278,-0.02490634636716149,-0.011521386193571598,-0.00605581440882319,-0.00219618963676832,0.5521235521235521,0.525096525096525,0.03220338983050844,0.03220338983050844
replicate,1204,,,,,,-0.03422527480172488,-0.016383910949018837,-0.04654086434353655,-0.021350294602070025,-0.012315589541811667,-0.004966383653051187,0.4666666666666667,0.4166666666666667,-0.0343101343101343,-0.0343101343101343
replicate,1205,,,,,,-0.010129138121820924,-0.0057184612056535855,-0.016920648875958788,-0.00859259051155381,-0.006791510754137864,-0.002874129305900225,0.5955555555555555,0.5466666666666666,0.024979321753515304,0.024979321753515304
replicate,1206,,,,,,-0.006061268037975465,-0.0024672782810189753,-0.01438151118162423,-0.00537197513961879,-0.008320243143648764,-0.0029046968585998145,0.5165876777251185,0.5165876777251185,0.006089743589743624,0.05608974358974361
replicate,1207,,,,,,-0.00768688954212815,-0.004147670668230019,-0.018986026334070316,-0.008710695035722582,-0.011299136791942166,-0.004563024367492563,0.5610859728506787,0.502262443438914,0.032997057587221545,0.016603614964270708
replicate,1208,,,,,,0.0020038267903661477,0.0006277996098698335,-0.014143877009335504,-0.0060878834855763175,-0.01614770379970165,-0.006715683095446151,0.5261194029850746,0.4664179104477612,0.018713450292397682,0.001169590643274876
replicate,1209,,,,,,0.011646691332922177,0.004836486067520823,0.00026969951521527147,0.0004201493157580949,-0.011376991817706905,-0.004416336751762728,0.5360501567398119,0.4952978056426332,0.04344262295081966,0.027049180327868877
replicate,1210,,,,,,-0.0028498340092558694,-0.0022589808599223216,-0.015695838673449147,-0.0076053856973410106,-0.012846004664193278,-0.005346404837418689,0.5365853658536586,0.4808362369337979,0.012799145299145304,-0.0038675213675213593
replicate,1211,,,,,,-0.029657082796239687,-0.014247975281404285,-0.035817610358489516,-0.01649542991493025,-0.006160527562249829,-0.0022474546335259638,0.5111111111111111,0.4777777777777778,-0.00489316239316237,0.011773504273504293
replicate,1212,,,,,,-0.014554516147358365,-0.007061141204826121,-0.022245424886249143,-0.009951753245066974,-0.007690908738890778,-0.002890612040240853,0.5338983050847458,0.4915254237288136,0.02345928924876295,0.005915429599640143
replicate,1213,,,,,,-0.03182227429095574,-0.015427320082148005,-0.04001564248262346,-0.018730620441727852,-0.008193368191667716,-0.003303300359579847,0.43478260869565216,0.36231884057971014,-0.047761842677096905,-0.047761842677096905
replicate,1214,,,,,,-0.0395813947846545,-0.01895513312929456,-0.05784289371230733,-0.026598960208167738,-0.01826149892765283,-0.007643827078873178,0.4581497797356828,0.3656387665198238,-0.04056326187473727,-0.07335014712063892
replicate,1215,,,,,,-0.011427773350642823,-0.005917147183699234,-0.020244613414637902,-0.009233702991032766,-0.00881684006399508,-0.003316555807333532,0.5258215962441315,0.4835680751173709,-0.007714799820062956,-0.025258659469185762
replicate,1216,,,,,,-0.027834560890436455,-0.013695949761114767,-0.04104262602980502,-0.0194064180198813,-0.013208065139368563,-0.005710468258766532,0.5695364238410596,0.5033112582781457,0.014537157757496755,-0.002411994784876137
replicate,1217,,,,,,-0.027943434700731684,-0.013945115070936459,-0.034338832504924977,-0.01607393065330756,-0.006395397804193292,-0.002128815582371102,0.4634146341463415,0.44390243902439025,0.0008196721311475585,-0.015573770491803252
replicate,1218,,,,,,-0.012113349019102992,-0.005556863292507652,-0.01661440476590137,-0.007182827273274933,-0.004501055746798377,-0.001625963980767281,0.60625,0.575,0.048717948717948656,0.048717948717948656
replicate,1219,,,,,,-0.012652871108428054,-0.006523025863630266,-0.016475528162820385,-0.007617376946081278,-0.003822657054392331,-0.0010943510824510116,0.5126353790613718,0.5054151624548736,-0.028754578754578763,-0.012881562881562891
replicate,1220,,,,,,-0.006903924600131228,-0.0037467517469139955,-0.010736222401575124,-0.0046158424528480735,-0.0038322978014438958,-0.000869090705934078,0.5219123505976095,0.5139442231075697,0.029423076923076913,0.029423076923076913
replicate,1221,,,,,,0.005706782863751814,0.0021271538475614027,4.833198395626237e-05,-3.300820386364922e-05,-0.005658450879795551,-0.002160162051425052,0.588957055214724,0.5644171779141104,0.066232073011734,0.066232073011734
replicate,1222,,,,,,-0.033619348367818325,-0.01567367373012679,-0.046283624971530934,-0.020543879096871054,-0.01266427660371261,-0.004870205366744262,0.5064935064935064,0.45454545454545453,-0.01390699695784442,-0.030856149500217284
replicate,1223,,,,,,-0.0005907340325052024,-0.001267518287434627,-0.007387600470175948,-0.0041402452058585115,-0.0067968664376707455,-0.0028727269184238846,0.6,0.563265306122449,0.06179487179487181,0.045128205128205146
replicate,1224,,,,,,-0.01558173037715782,-0.008206790731265207,-0.02569440504362208,-0.01237447392679275,-0.01011267466646426,-0.004167683195527544,0.5133928571428571,0.4732142857142857,-0.013225371120107993,0.004318488529014813
replicate,1225,,,,,,0.011072783946558196,0.004356176106403292,-0.003154352073047151,-0.001735233667687519,-0.014227136019605346,-0.006091409774090811,0.5342960288808665,0.4693140794223827,-0.018183760683760763,-0.0015170940170941005
replicate,1226,,,,,,-0.061381056886306684,-0.028889490914786486,-0.06607442299271649,-0.029757178595314376,-0.004693366106409802,-0.0008676876805278899,0.47580645161290325,0.41935483870967744,0.014211212516297256,-0.03663624511082139
replicate,1227,,,,,,-0.028971999456982145,-0.013968845930364016,-0.03763311620289045,-0.01726634375206762,-0.008661116745908304,-0.0032974978217036044,0.4808510638297872,0.43829787234042555,-0.009532671629445821,0.02272539288668321
replicate,1228,,,,,,-0.029131465689985814,-0.013914398634360892,-0.03898919401327383,-0.017493019844741164,-0.009857728323288018,-0.003578621210380273,0.52046783625731,0.49122807017543857,-0.011808367071524994,0.023279352226720618
replicate,1229,,,,,,-0.0025386059718562892,-0.0020604331482687865,-0.011191540072193584,-0.005284936858022948,-0.008652934100337295,-0.003224503709754162,0.504950495049505,0.4752475247524752,0.007197480881691365,0.02474134053081417
replicate,1230,,,,,,-0.04727175567950681,-0.022341826317913732,-0.05715105106950891,-0.025885855584920486,-0.009879295390002096,-0.003544029267006754,0.48484848484848486,0.42857142857142855,-0.03763440860215056,-0.06989247311827962
replicate,1231,,,,,,-0.014095186879011234,-0.006943590026850577,-0.01541144854610832,-0.006569060348954547,-0.001316261667097085,0.0003745296778960294,0.5179856115107914,0.5323741007194245,0.027966101694915202,0.027966101694915202
replicate,1232,,,,,,-0.016106530292967602,-0.0069916674127995515,-0.0326513859989378,-0.013701431451381196,-0.016544855705970196,-0.006709764038581645,0.5057034220532319,0.44866920152091255,-0.012250712250712281,-0.012250712250712281
replicate,1233,,,,,,-0.004335417998172164,-0.0028132288094466495,-0.014216503708065042,-0.00691438368551639,-0.009881085709892878,-0.00410115487606974,0.5635179153094463,0.5244299674267101,0.020980870980870925,0.005107855107855053
replicate,1234,,,,,,-0.019770121349958814,-0.009556925753771262,-0.029850617854161765,-0.013311754483266436,-0.010080496504202952,-0.0037548287294951743,0.5806451612903226,0.5345622119815668,0.03326923076923077,0.03326923076923077
replicate,1235,,,,,,-0.02974538708494523,-0.013379234003392665,-0.0453778592932762,-0.01910294565762366,-0.015632472208330972,-0.005723711654230995,0.46919431279620855,0.4028436018957346,-0.00367801597309797,-0.03646490121899959
replicate,1236,,,,,,-0.03164174439176526,-0.01441922220367503,-0.04405642496584383,-0.018624738785964767,-0.012414680574078574,-0.004205516582289737,0.48854961832061067,0.4618320610687023,-0.00014245014245017895,-0.01601546601546605
replicate,1237,,,,,,-0.043348722269836215,-0.02086557463534036,-0.0512713785299993,-0.023571118926486112,-0.007922656260163086,-0.0027055442911457506,0.46408839779005523,0.425414364640884,-0.0032051282051282493,-0.0032051282051282493
replicate,1238,,,,,,-0.01476603333788118,-0.007714505777952435,-0.02507917291457784,-0.011941001157952463,-0.010313139576696662,-0.004226495380000028,0.5486725663716814,0.49557522123893805,0.02188034188034188,0.02188034188034188
replicate,1239,,,,,,-0.016560971562415094,-0.00787995218735188,-0.035843503139904365,-0.01568776394840049,-0.01928253157748927,-0.007807811761048611,0.5909090909090909,0.5,0.030128205128205077,0.030128205128205077
replicate,1240,,,,,,0.008024908198682179,0.00299174905731453,-0.0013392768619447937,-0.0007469527566813516,-0.009364185060626973,-0.0037387018139958816,0.5478547854785478,0.5181518151815182,0.04724674232870954,0.04724674232870954
replicate,1241,,,,,,-0.0008482023920415305,-0.0013822169691185826,-0.012664663031993317,-0.006588569903518138,-0.011816460639951787,-0.005206352934399555,0.5595667870036101,0.5126353790613718,0.004665825977301419,0.03745271122320304
replicate,1242,,,,,,-0.005052686956578234,-0.0032921811054364147,-0.013357714670684473,-0.006350365147492515,-0.008305027714106239,-0.0030581840420561,0.5093632958801498,0.4943820224719101,0.0012393162393162516,0.03457264957264958
replicate,1243,,,,,,-0.015755543574105135,-0.008079800697155082,-0.021407678544109854,-0.010035527998176974,-0.0056521349700047185,-0.0019557273010218923,0.5931372549019608,0.5392156862745098,0.056010928961748585,0.023224043715846965
replicate,1244,,,,,,-0.034050915530158044,-0.015840119287625576,-0.04178339067719217,-0.018379980656829997,-0.0077324751470341235,-0.0025398613692044214,0.5,0.4537037037037037,0.00243147656940762,-0.014809902740937186
replicate,1245,,,,,,-0.03621975781334741,-0.016819942675537047,-0.04460912231760905,-0.019497472907692937,-0.008389364504261643,-0.002677530232155889,0.47560975609756095,0.4634146341463415,-0.009322033898305104,-0.009322033898305104
replicate,1246,,,,,,-0.01214370200341186,-0.0060509911822627105,-0.027537943643259122,-0.012368616853142222,-0.015394241639847261,-0.006317625670879512,0.5145985401459854,0.4489051094890511,-0.033774695250105125,-0.05016813787305591
replicate,1247,,,,,,-0.03803052310178989,-0.018499790162539803,-0.04357074131761873,-0.020496619380246606,-0.0055402182158288404,-0.0019968292177068026,0.5341614906832298,0.4782608695652174,0.030355665839536833,0.014226633581472303
replicate,1248,,,,,,0.002112262298987977,0.0007911836066873679,-0.0071221325963093385,-0.0029379546829377545,-0.009234394895297315,-0.0037291382896251224,0.5584415584415584,0.5238095238095238,0.03401856763925731,0.05125994694960212
replicate,1249,,,,,,-0.013880323373020031,-0.006905947414544172,-0.025143045585960033,-0.011528673096477648,-0.011262722212940002,-0.004622725681933476,0.562992125984252,0.5,0.020655270655270674,-0.01109076109076107
replicate,1250,,,,,,-0.01247576647292703,-0.00556599083733364,-0.023400970730467874,-0.009817033293201521,-0.010925204257540844,-0.004251042455867882,0.5463576158940397,0.5132450331125827,0.013275434243176232,-0.018982630272952827
replicate,1251,,,,,,-0.04605499132995994,-0.021742600823261043,-0.049121262336745075,-0.022005757095244105,-0.0030662710067851373,-0.0002631562719830616,0.47023809523809523,0.42857142857142855,-0.021367521367521347,-0.021367521367521347
replicate,1252,,,,,,0.0044523540386331995,0.001554707201750799,-0.007546476305989036,-0.0030855633354689993,-0.011998830344622236,-0.004640270537219798,0.5088495575221239,0.4646017699115044,-0.0037577365163571907,-0.0037577365163571907
replicate,1253,,,,,,0.001571854265586925,0.0006302314282231325,-0.013938901346239985,-0.0060323274139515715,-0.01551075561182691,-0.006662558842174704,0.5284810126582279,0.4620253164556962,-0.02101260321599302,-0.02101260321599302
replicate,1254,,,,,,-0.020215798784011252,-0.009594480473205796,-0.021570762314452763,-0.00931708548193158,-0.0013549635304415109,0.00027739499127421574,0.4660633484162896,0.4751131221719457,-0.013440860215053807,0.018817204301075252
replicate,1255,,,,,,-0.025016091665513884,-0.011731043455452006,-0.03988059286333334,-0.01791313080063414,-0.014864501197819457,-0.006182087345182136,0.4978165938864629,0.42358078602620086,-0.030589293747188495,-0.030589293747188495
replicate,1256,,,,,,-0.0003989536683973727,-0.0011242520941115164,-0.00886893717449,-0.004389800585093334,-0.008469983506092627,-0.0032655484909818178,0.531496062992126,0.49606299212598426,0.011321164710995257,0.02827031725336815
replicate,1257,,,,,,-0.02721691932613024,-0.013183691106133433,-0.03397854815907597,-0.01577870675624507,-0.006761628832945732,-0.0025950156501116373,0.49743589743589745,0.46153846153846156,-0.013974358974358975,0.01935897435897435
replicate,1258,,,,,,-0.006527293143743118,-0.003635051365215747,-0.012831916652597752,-0.006143068188073225,-0.006304623508854634,-0.0025080168228574784,0.5773195876288659,0.5463917525773195,0.046175575836592764,0.046175575836592764
replicate,1259,,,,,,-0.06118769307395577,-0.02861479634172004,-0.07123252193292329,-0.03216926569457404,-0.010044828858967514,-0.0035544693528540006,0.43448275862068964,0.3724137931034483,-0.0399067599067599,-0.05808857808857809
replicate,1260,,,,,,-0.00854052932993854,-0.004798325498255013,-0.020457402583020534,-0.009895707552672578,-0.011916873253081994,-0.005097382054417565,0.5319148936170213,0.4734042553191489,-0.002901484480431843,-0.002901484480431843
replicate,1261,,,,,,-0.005637481664056199,-0.003607512542658453,-0.0106135712794736,-0.0057109001061406706,-0.004976089615417401,-0.0021033875634822174,0.5661764705882353,0.5330882352941176,0.034237074401008843,0.050630517023959654
replicate,1262,,,,,,-0.02896867949247095,-0.01330040831986895,-0.04057588390553479,-0.017137204274713408,-0.011607204413063843,-0.0038367959548444575,0.550561797752809,0.47752808988764045,0.04094424094424093,-0.006674806674806688
replicate,1263,,,,,,-0.01791815979991329,-0.009052809883425994,-0.025852208415401923,-0.01211358800962778,-0.007934048615488631,-0.0030607781262017852,0.5124378109452736,0.46766169154228854,-0.008848255569566976,0.007545187053383806
replicate,1264,,,,,,0.011439893049926542,0.0045038338609618145,0.00022459772131788736,-0.00019872364397077735,-0.011215295328608654,-0.004702557504932592,0.5797101449275363,0.532608695652174,0.025249891351586284,0.008300738809213393
replicate,1265,,,,,,0.011698016937943922,0.00476931985856105,-0.0017790508714209397,-0.0005761240116601285,-0.013477067809364862,-0.005345443870221178,0.5701492537313433,0.5253731343283582,0.07781399391568886,0.04391568883094307
replicate,1266,,,,,,-0.02323013814484587,-0.01050556379325357,-0.03176731806990918,-0.013694924483372062,-0.00853717992506331,-0.0031893606901184923,0.49236641221374045,0.48091603053435117,-0.04393569393569391,0.01955636955636958
replicate,1267,,,,,,-0.03031638969412276,-0.01432388215844227,-0.041350202197781405,-0.018291728951193575,-0.011033812503658647,-0.003967846792751306,0.48372093023255813,0.4372093023255814,-0.011140583554376637,-0.02838196286472147
replicate,1268,,,,,,-0.03032779865188484,-0.01518795294411357,-0.043301562118037484,-0.020549093448856498,-0.012973763466152644,-0.005361140504742928,0.4666666666666667,0.40555555555555556,-0.021730769230769276,-0.03839743589743594
replicate,1269,,,,,,-0.013539889015798945,-0.007175317995562092,-0.026877976987517593,-0.012986325095483586,-0.013338087971718648,-0.005811007099921495,0.5333333333333333,0.4777777777777778,-0.017452440033085187,0.014805624483043844
replicate,1270,,,,,,-0.0033892192545886823,-0.003015541340102873,-0.005711309977789902,-0.0033253286738837984,-0.00232209072320122,-0.0003097873337809254,0.5414847161572053,0.5283842794759825,0.04202991452991452,0.04202991452991452
replicate,1271,,,,,,-0.014847303552990687,-0.0073184748381797116,-0.030350437133816355,-0.013670830216080343,-0.015503133580825668,-0.006352355377900631,0.5511111111111111,0.48,0.021056062581486346,0.004106910039113454
replicate,1272,,,,,,0.0011171044413810227,-0.0002545738450187296,-0.0035190108977345425,-0.0015453494310849192,-0.004636115339115565,-0.0012907755860661896,0.5265017667844523,0.5229681978798587,0.036944444444444474,0.05361111111111114
replicate,1273,,,,,,-0.013942687420928856,-0.00715150354440286,-0.021366284357457577,-0.0096770970917687,-0.00742359693652872,-0.0025255935473658397,0.5,0.47701149425287354,0.013696581196581181,0.013696581196581181
replicate,1274,,,,,,-0.016486586168765638,-0.008966691852156428,-0.017951942804353416,-0.009259917604068052,-0.0014653566355877778,-0.00029322575191162437,0.5531914893617021,0.5390070921985816,0.048965362123256834,0.048965362123256834
replicate,1275,,,,,,-0.003927168770157197,-0.002252900471137048,-0.018880248716860337,-0.008211826232426223,-0.01495307994670314,-0.005958925761289174,0.49825783972125437,0.43205574912891986,-4.070004070005906e-05,-4.070004070005906e-05
replicate,1276,,,,,,-0.013165482033890452,-0.006875844472103876,-0.026193046399114794,-0.01222479622256284,-0.013027564365224342,-0.005348951750458963,0.5425531914893617,0.4858156028368794,0.009935897435897456,-0.023397435897435898
replicate,1277,,,,,,0.0057290900891275864,0.0020133698444100845,-0.0026267535625086325,-0.001288813957262963,-0.008355843651636219,-0.0033021838016730476,0.589041095890411,0.5388127853881278,0.03835645229087853,0.021963009667927746
replicate,1278,,,,,,0.005252215977981978,0.0015196057501877802,0.0022119069312849238,0.0004087948536473929,-0.003040309046697054,-0.0011108108965403873,0.6126126126126126,0.5855855855855856,0.05858974358974359,0.05858974358974359
replicate,1279,,,,,,-0.009794764386730215,-0.005352257684174022,-0.017805749313354213,-0.008599611949916541,-0.008010984926623999,-0.003247354265742519,0.5299145299145299,0.4658119658119658,0.004123931623931626,0.02079059829059829
replicate,1280,,,,,,-0.03226385904764528,-0.014727544879764576,-0.03646588955805696,-0.01551595862251992,-0.004202030510411681,-0.000788413742755345,0.46853146853146854,0.4405594405594406,0.00818858560794039,-0.007940446650124111
replicate,1281,,,,,,-0.04497788493483468,-0.021191577849882848,-0.05882122045083282,-0.026113106322934676,-0.013843335515998145,-0.004921528473051828,0.5024154589371981,0.42028985507246375,0.0012610340479192739,-0.064312736443884
replicate,1282,,,,,,-0.010283136083593991,-0.005516035587192963,-0.017239300269375923,-0.007894476754295804,-0.006956164185781932,-0.0023784411671028405,0.5614035087719298,0.5526315789473685,0.01944444444444443,0.01944444444444443
replicate,1283,,,,,,-0.01592208208650847,-0.007876606313138995,-0.020261007383923113,-0.009054576541885628,-0.004338925297414642,-0.0011779702287466332,0.47685185185185186,0.47685185185185186,-0.0033974358974359076,0.02993589743589742
replicate,1284,,,,,,0.007322484168570398,0.003003357999252554,-0.0030152634331244155,-0.0014480931842537903,-0.010337747601694813,-0.004451451183506344,0.5611111111111111,0.5222222222222223,0.026217948717948747,0.04288461538461541
replicate,1285,,,,,,-0.03426526921220452,-0.01569447714924796,-0.05029444589432075,-0.021438065944094836,-0.01602917668211623,-0.005743588794846877,0.42410714285714285,0.3794642857142857,-0.03782051282051285,-0.07007857733664186
replicate,1286,,,,,,-0.006269863709279844,-0.0032361169113845067,-0.01715379009449114,-0.0077126958009578195,-0.010883926385211296,-0.004476578889573313,0.5132275132275133,0.4656084656084656,-0.01974772539288666,-0.003618693134822104
replicate,1287,,,,,,-0.005064410642820927,-0.002615404093386703,-0.02050612250913786,-0.00854941422500849,-0.015441711866316932,-0.005934010131621786,0.5212355212355212,0.4749034749034749,0.02301387137452715,-0.009773013871374497
replicate,1288,,,,,,-0.00868170858106565,-0.004421727054218699,-0.016996670699180427,-0.007168409346797688,-0.008314962118114777,-0.002746682292578989,0.5371024734982333,0.508833922261484,0.03099669148056239,0.014867659222497887
replicate,1289,,,,,,-0.02213067747413555,-0.011275276856884675,-0.03296694229084274,-0.015578569732456804,-0.010836264816707186,-0.004303292875572129,0.5411764705882353,0.48823529411764705,0.014489214489214503,-0.0013838013838013696
replicate,1290,,,,,,-0.01949978116549622,-0.009289483100049456,-0.031242332037393794,-0.013930971433705835,-0.011742550871897572,-0.0046414883336563795,0.49387755102040815,0.4775510204081633,-0.02023959646910467,0.045334174022698626
replicate,1291,,,,,,-0.015748063874484908,-0.008297300389766782,-0.0263416096402177,-0.01270307500774781,-0.010593545765732792,-0.004405774617981029,0.5238095238095238,0.48095238095238096,0.006149500217296794,0.04004780530204255
replicate,1292,,,,,,0.0034586090882987586,0.0016194554375937031,-0.006685117985792299,-0.0028209077764610457,-0.010143727074091058,-0.004440363214054749,0.5668202764976958,0.5299539170506913,-0.00630686517783291,0.025951199338296094
replicate,1293,,,,,,-0.030736190429408117,-0.015150643517535811,-0.04048524471348913,-0.01851661099478019,-0.009749054284081016,-0.0033659674772443804,0.46564885496183206,0.3816793893129771,0.01845746845746843,0.0025844525844525568
replicate,1294,,,,,,-0.028307772300677603,-0.01398767225798997,-0.039854312280528714,-0.01860566649969378,-0.011546539979851111,-0.00461799424170381,0.5280373831775701,0.45794392523364486,0.01467727674624228,-0.002564102564102555
replicate,1295,,,,,,0.006519190766938188,0.0023359338902188553,-0.006345717731172429,-0.0031358105922993096,-0.012864908498110617,-0.005471744482518165,0.5513513513513514,0.5054054054054054,-0.0020057899090157316,0.014123242349048826
replicate,1296,,,,,,-0.020010514938575752,-0.009730885119410504,-0.035039079196182876,-0.01540816952142246,-0.015028564257607124,-0.005677284402011956,0.4798387096774194,0.4314516129032258,0.019588062211013058,0.03598150483396387
replicate,1297,,,,,,-0.005556966772367611,-0.0038318571419425074,-0.01356641764964972,-0.007036864558321948,-0.00800945087728211,-0.0032050074163794406,0.5472779369627507,0.504297994269341,0.006662463219840209,0.006662463219840209
replicate,1298,,,,,,-0.01344069271675341,-0.006419177521554464,-0.02540852705873431,-0.011290672562518589,-0.011967834341980899,-0.0048714950409641244,0.5018181818181818,0.4581818181818182,-0.04081196581196589,-0.024145299145299226
replicate,1299,,,,,,-0.01920617550276582,-0.009260565294397394,-0.03370337543321433,-0.014836740347899197,-0.014497199930448512,-0.005576175053501803,0.528,0.472,0.0023959646910466925,-0.013997477931904145
replicate,1300,,,,,,-0.026741110073794205,-0.012964914499661251,-0.03175485273320433,-0.014232303454740969,-0.005013742659410125,-0.001267388955079718,0.5151515151515151,0.5037878787878788,-0.0006301607996523351,0.016318991742720557
replicate,1301,,,,,,-0.025016828998398855,-0.01176814755000008,-0.041444298387540046,-0.018348630401026633,-0.01642746938914119,-0.006580482851026553,0.5016501650165016,0.46204620462046203,-0.0383354350567465,0.010844892812105933
replicate,1302,,,,,,0.0011772249031517523,-0.00019163003686972768,-0.0015906969281024308,-0.0012579781806585089,-0.002767921831254183,-0.0010663481437887812,0.6094674556213018,0.5976331360946746,0.02672413793103451,0.06120689655172418
replicate,1303,,,,,,-0.02270580701531366,-0.00990249831481535,-0.04346062591535238,-0.017765013972997817,-0.02075481890003872,-0.007862515658182467,0.5043227665706052,0.45244956772334294,-0.0253357753357753,-0.057081807081807046
replicate,1304,,,,,,-0.005153393818763452,-0.0024470325328744547,-0.013765399464242933,-0.005549947870109956,-0.008612005645479481,-0.003102915337235501,0.5116279069767442,0.4728682170542636,0.01062861869313475,0.026757650951199252
replicate,1305,,,,,,0.0017819594432613162,-0.00019383009693613173,-0.0010638991863265446,-0.0010237424137313211,-0.0028458586295878607,-0.0008299123167951894,0.5797101449275363,0.5507246376811594,0.05100427350427347,0.06767094017094014
replicate,1306,,,,,,-0.00887695466746763,-0.004492463247971812,-0.02182192432857122,-0.009936120310793356,-0.01294496966110359,-0.005443657062821544,0.552,0.496,-0.004903283850652251,-0.022447143499775057
replicate,1307,,,,,,-0.03903897421324243,-0.019079631646058137,-0.04552369661470679,-0.0212777141521939,-0.00648472240146436,-0.0021980825061357623,0.4873417721518987,0.4620253164556962,-0.0005649717514124575,-0.0005649717514124575
replicate,1308,,,,,,-0.010007106230430884,-0.005321299089609183,-0.017254960567612332,-0.007917619510694557,-0.0072478543371814474,-0.002596320421085374,0.5291970802919708,0.5036496350364964,0.02873931623931622,0.02873931623931622
replicate,1309,,,,,,0.0009502306368118774,-0.00015763831660484118,-0.007722506408910701,-0.0038566532513376606,-0.008672737045722578,-0.0036990149347328194,0.5528169014084507,0.5246478873239436,0.0028900478053019985,0.01983920034767489
replicate,1310,,,,,,-0.012842712612886498,-0.005585594108389658,-0.029097288881900774,-0.011968416023396211,-0.016254576269014276,-0.0063828219150065535,0.562962962962963,0.4777777777777778,0.04444444444444445,-0.019047619047619035
replicate,1311,,,,,,-0.01760792054945637,-0.008360057493364742,-0.02767330647745092,-0.01217990932008986,-0.010065385927994552,-0.003819851826725118,0.5210526315789473,0.45789473684210524,0.0003042155584528916,-0.03359408952629289
replicate,1312,,,,,,-0.04708840137557735,-0.021886149328821353,-0.05773118381731179,-0.02548621621305469,-0.010642782441734444,-0.0036000668842333383,0.49382716049382713,0.42592592592592593,0.003759235115167292,-0.04708822251195138
replicate,1313,,,,,,-0.016811065186461138,-0.008707046838461296,-0.018931490937790674,-0.00908136944051649,-0.0021204257513295355,-0.00037432260205519374,0.5603112840466926,0.5252918287937743,0.010111662531017418,-0.006017369727047139
replicate,1314,,,,,,-0.016173049075506096,-0.008754437536105747,-0.023580829232608624,-0.012003321151344976,-0.007407780157102528,-0.0032488836152392286,0.603448275862069,0.5459770114942529,0.029222629222629193,0.029222629222629193
replicate,1315,,,,,,0.0010507571771692925,-0.0005897276870137635,-0.007236822681601862,-0.003864828156779715,-0.008287579858771155,-0.0032751004697659514,0.5498154981549815,0.5166051660516605,0.025597566275532363,0.042546718817905255
replicate,1316,,,,,,-0.015320901495655126,-0.00860267321735006,-0.018231528120173146,-0.009782064871500573,-0.00291062662451802,-0.0011793916541505134,0.6024844720496895,0.5652173913043478,0.011016949152542393,0.011016949152542393
replicate,1317,,,,,,-0.03586125284264796,-0.016831508838701492,-0.04422426652484668,-0.019304684055787946,-0.008363013682198717,-0.002473175217086454,0.5229357798165137,0.44954128440366975,0.024853801169590628,-0.02777777777777779
replicate,1318,,,,,,0.005762985773819507,0.002084613810102276,0.00018756037053235808,0.0001367730636505915,-0.005575425403287149,-0.0019478407464516845,0.5643153526970954,0.5311203319502075,0.03532997057587217,0.03532997057587217
replicate,1319,,,,,,-0.036292013354595976,-0.017224385113953078,-0.04762869047909113,-0.021400122624421924,-0.011336677124495154,-0.0041757375104688466,0.54,0.48,0.011147327249022176,-0.005801825293350715
replicate,1320,,,,,,-0.019300577864117763,-0.009988869932418015,-0.029420757113650886,-0.014387597127341667,-0.010120179249533123,-0.004398727194923652,0.52,0.4690909090909091,-0.041824295922656574,-0.009037410676754926
replicate,1321,,,,,,-0.017281304475116332,-0.008383357650890794,-0.022805552612997437,-0.010257249540490843,-0.005524248137881105,-0.001873891889600049,0.5189873417721519,0.5,0.007444894286999515,0.04253261358524513
replicate,1322,,,,,,-0.024529675523681127,-0.011321880163664338,-0.03637302691238864,-0.015543077167254976,-0.011843351388707513,-0.004221197003590638,0.4523809523809524,0.43537414965986393,-0.03695563695563703,-0.005209605209605284
replicate,1323,,,,,,0.00025988468604021264,-0.0004430028310584144,-0.014404868583661967,-0.006854657535768444,-0.01466475326970218,-0.006411654704710029,0.5498281786941581,0.49828178694158076,-0.015495137046861202,0.0017462422634836328
replicate,1324,,,,,,-0.022267708510174122,-0.010833559663439934,-0.0343922222612606,-0.015328869732326528,-0.012124513751086474,-0.004495310068886593,0.5087108013937283,0.47038327526132406,-0.018675213675213687,-0.03534188034188035
replicate,1325,,,,,,0.008473426456070299,0.0031076939021184302,-0.00017949259723737399,-0.00045682859772969153,-0.008652919053307673,-0.0035645224998481218,0.5748987854251012,0.5425101214574899,0.05380116959064324,0.07134502923976604
replicate,1326,,,,,,-0.0059508647834143336,-0.0034551307536193343,-0.01330679271260271,-0.006502778436689727,-0.007355927929188377,-0.0030476476830703925,0.5663430420711975,0.5210355987055016,-0.0030728530728531267,0.012800162800162745
