event_id,signal_date,code,board,candidate_count,stage1_score,stage1_rank,stage1_top10,stage1_strength,d1_high_to_close_drawdown_raw,d1_close_location,d1_low_to_close_recovery,d1_open_to_close_return_raw,rank_drawdown_top10,rank_close_location_top10,rank_recovery_top10,rank_open_close_top10,closing_completion_gap,strength_x_gap,stage2_score,stage2_rank_within_top10,final_rerank_rank,control_top3,reranker_top3,target7,raw_repair_return,capped_opportunity_return_7
002491_2026-06-22,2026-06-22,002491,2,7,0.519135592692,3,True,0.666666666667,0.02130109384,0.658986175115,0.0439054344489,-0.00816802800467,0.428571428571,0.571428571429,0.285714285714,0.714285714286,0.464285714286,0.309523809524,0.371911521198,3,3,True,True,1,0.0711188204683,0.07
002141_2026-06-22,2026-06-22,002141,3,7,0.512581322225,4,True,0.5,0.131274131274,0.105263157895,0.0180995475113,-0.131274131274,1,0.142857142857,0.142857142857,0.142857142857,0.892857142857,0.446428571429,0.370755224923,4,4,False,False,1,0.0746268656716,0.07
002579_2026-06-22,2026-06-22,002579,2,7,0.51115810604,5,True,0.333333333333,0.0373406193078,0.627272727273,0.0698380566802,-0.034703196347,0.571428571429,0.428571428571,0.714285714286,0.428571428571,0.5,0.166666666667,0.365099087044,5,5,False,False,0,-0.0383309073265,-0.0383309073265
603261_2026-06-22,2026-06-22,603261,2,7,0.503278605406,6,True,0.166666666667,0.043237704918,0.750885478158,0.157698983387,-0.0343329886246,0.714285714286,0.714285714286,1,0.571428571429,0.357142857143,0.0595238095238,0.361245634681,6,6,False,False,1,0.193737328227,0.07
603324_2026-06-22,2026-06-22,603324,2,7,0.489059826098,7,True,0,0.0702846975089,0.392307692308,0.0513078470825,-0.049135577798,0.857142857143,0.285714285714,0.571428571429,0.285714285714,0.678571428571,0,0.358261638975,7,7,False,False,1,0.106767652089,0.07
603663_2026-06-23,2026-06-23,603663,2,14,0.583139562055,1,True,1,0.0452484413376,0.482721382289,0.0462732919255,0.0107,0.5,0.6,0.8,0.8,0.325,0.325,0.382343710557,2,2,True,True,0,0.0294117647059,0.0294117647059
002297_2026-06-23,2026-06-23,002297,2,14,0.581390229701,2,True,0.923076923077,0.0437062937063,0.489795918367,0.0458891013384,-0.0243757431629,0.4,0.7,0.7,0.4,0.4,0.369230769231,0.381836527117,3,3,True,True,1,0.132492113565,0.07
003031_2026-06-23,2026-06-23,003031,2,14,0.581356250079,3,True,0.846153846154,0.0882825040128,0.080547112462,0.00855528652139,-0.0811764705882,0.8,0.2,0.2,0.2,0.8,0.676923076923,0.384515302297,1,1,True,True,0,0.0645161290323,0.0645161290323
000811_2026-06-23,2026-06-23,000811,3,14,0.580438468276,4,True,0.769230769231,0.0419684703877,0.707715133531,0.118656716418,-0.00354531353867,0.3,1,1,0.6,0.175,0.134615384615,0.376991373033,5,5,False,False,1,0.219968087531,0.07
600769_2026-06-23,2026-06-23,600769,2,14,0.580374629693,5,True,0.692307692308,0.0380910683012,0.502857142857,0.0417259364628,0.0115101289134,0.2,0.8,0.6,0.9,0.225,0.155769230769,0.376218481164,6,6,False,False,0,0.00775547445255,0.00775547445255
603082_2026-06-23,2026-06-23,603082,2,14,0.576801665574,6,True,0.615384615385,0.0531829170024,0.551020408163,0.0740402193784,0.072569602921,0.7,0.9,0.9,1,0.225,0.138461538462,0.374978424113,8,8,False,False,0,0.0208955223881,0.0208955223881
000657_2026-06-23,2026-06-23,000657,2,14,0.574683314061,7,True,0.538461538462,0.100798315642,0.103744149766,0.0131461895819,-0.100798315642,1,0.4,0.4,0.1,0.775,0.417307692308,0.377757455852,4,4,False,False,1,0.0773082315241,0.07
002655_2026-06-23,2026-06-23,002655,2,14,0.574325539307,8,True,0.461538461538,0.0925135764158,0.0914285714286,0.0103649319801,-0.0642,0.9,0.3,0.3,0.3,0.75,0.346153846154,0.37597256517,7,7,False,False,1,0.112807463953,0.07
002805_2026-06-23,2026-06-23,002805,2,14,0.568048001818,9,True,0.384615384615,0.0379581151832,0.422885572139,0.0297723292469,-0.00169779286927,0.1,0.5,0.5,0.7,0.35,0.134615384615,0.372006525431,10,10,False,False,0,0.0302405498282,0.0302405498282
603380_2026-06-23,2026-06-23,603380,2,14,0.558228492063,10,True,0.307692307692,0.0471111111111,0.0139534883721,0.000700116686114,-0.0158365848061,0.6,0.1,0.1,0.5,0.725,0.223076923077,0.372646133707,9,9,False,False,1,0.108924806746,0.07
002842_2026-06-23,2026-06-23,002842,2,14,0.557124398043,11,False,0.230769230769,0.0749521988528,0.225296442688,0.0241320914479,-0.0680023116933,,,,,,,,,11,False,False,1,0.0887335874629,0.07
001296_2026-06-23,2026-06-23,001296,2,14,0.543290988346,12,False,0.153846153846,0.0776119402985,0.112195121951,0.0107476635514,-0.0300448430493,,,,,,,,,12,False,False,0,0.0229293401965,0.0229293401965
600162_2026-06-23,2026-06-23,600162,2,14,0.536369187815,13,False,0.0769230769231,0.0628019323671,0.037037037037,0.00258397932817,-0.0102040816327,,,,,,,,,13,False,False,1,0.0704960835509,0.07
002354_2026-06-23,2026-06-23,002354,2,14,0.535101783122,14,False,0,0.056976744186,0.234375,0.0188442211055,-0.0470035252644,,,,,,,,,14,False,False,0,0.0438489646772,0.0438489646772
603757_2026-06-24,2026-06-24,603757,2,15,0.600677084822,1,True,1,0.0107382550336,0.905882352941,0.116666666667,0.0634920634921,0.1,1,0.9,0.9,0.075,0.075,0.382482690561,4,4,True,False,0,0.0516980613227,0.0516980613227
600851_2026-06-24,2026-06-24,600851,3,15,0.593103281569,2,True,0.928571428571,0.0561272217025,0.259259259259,0.0212550607287,-0.0436018957346,0.9,0.2,0.4,0.1,0.8,0.742857142857,0.390314952538,1,1,True,True,0,-0.036815920398,-0.036815920398
000070_2026-06-24,2026-06-24,000070,2,15,0.590234342349,3,True,0.857142857143,0.0265180630284,0.581818181818,0.0393926959376,0.0300935339569,0.8,0.6,0.6,0.6,0.5,0.428571428571,0.385310460543,2,2,True,True,0,-0.0225029609159,-0.0225029609159
600172_2026-06-24,2026-06-24,600172,2,15,0.58894277032,4,True,0.785714285714,0.0172413793103,0.815950920245,0.0843373493976,0.0332326283988,0.3,0.8,0.8,0.7,0.25,0.196428571429,0.381266686168,5,5,False,False,0,0.0564468211527,0.0564468211527
601869_2026-06-24,2026-06-24,601869,2,15,0.585798724834,5,True,0.714285714286,0.023240148198,0.65646004481,0.0476310893557,0.0390541024722,0.4,0.7,0.7,0.8,0.3,0.214285714286,0.380623662096,6,6,False,False,0,-0.0267558528428,-0.0267558528428
002068_2026-06-24,2026-06-24,002068,3,15,0.569588235946,6,True,0.642857142857,0.0153396639883,0.8995215311,0.162068965517,0.0950446791227,0.2,0.9,1,1,0.075,0.0482142857143,0.377293888289,9,9,False,False,0,0.0647138964578,0.0647138964578
000783_2026-06-24,2026-06-24,000783,2,15,0.567872565328,7,True,0.571428571429,0.0572012257406,0.2,0.015401540154,-0.027397260274,1,0.1,0.2,0.2,0.875,0.5,0.383371627098,3,3,False,True,1,0.091103965702,0.07
600470_2026-06-24,2026-06-24,600470,2,15,0.56472387395,8,True,0.5,0.0258358662614,0.564102564103,0.0355411954766,-0.0062015503876,0.7,0.5,0.5,0.4,0.575,0.2875,0.379333135668,7,7,False,False,0,0.0189873417722,0.0189873417722
000571_2026-06-24,2026-06-24,000571,2,15,0.563254211186,9,True,0.428571428571,0.0234009360374,0.347826086957,0.0129449838188,-0.0172684458399,0.5,0.3,0.1,0.3,0.7,0.3,0.378915913189,8,8,False,False,1,0.079674796748,0.07
002830_2026-06-24,2026-06-24,002830,2,15,0.562529833225,10,True,0.357142857143,0.0236914600551,0.41095890411,0.0172215843858,0.0114155251142,0.6,0.4,0.3,0.5,0.6,0.214285714286,0.376780689703,10,10,False,False,0,-0.0324971493729,-0.0324971493729
605580_2026-06-24,2026-06-24,605580,2,15,0.560691105184,11,False,0.285714285714,0.042973651192,0.732943469786,0.140560747664,0.0780918727915,,,,,,,,,11,False,False,0,-0.00604026845638,-0.00604026845638
600400_2026-06-24,2026-06-24,600400,2,15,0.559430303809,12,False,0.214285714286,0.0278637770898,0.678571428571,0.064406779661,-0.0278637770898,,,,,,,,,12,False,False,1,0.100323624595,0.07
605377_2026-06-24,2026-06-24,605377,2,15,0.555629336088,13,False,0.142857142857,0.0263435194942,0.561403508772,0.0358744394619,0.00544069640914,,,,,,,,,13,False,False,0,-0.0173913043478,-0.0173913043478
600322_2026-06-24,2026-06-24,600322,2,15,0.546564528093,14,False,0.0714285714286,0.0620689655172,0.181818181818,0.0149253731343,-0.0620689655172,,,,,,,,,14,False,False,0,0.0181818181818,0.0181818181818
002672_2026-06-24,2026-06-24,002672,2,15,0.54185638636,15,False,0,0.0691358024691,0.125,0.0107238605898,-0.0691358024691,,,,,,,,,15,False,False,0,0.0512129380054,0.0512129380054
605069_2026-06-25,2026-06-25,605069,3,9,0.582591868435,1,True,1,0.0392156862745,0.5,0.0425531914894,0.0294117647059,0.222222222222,0.777777777778,0.666666666667,1,0.194444444444,0.194444444444,0.377553152707,1,1,True,True,1,0.108333333333,0.07
600909_2026-06-25,2026-06-25,600909,2,9,0.581415517041,2,True,0.875,0.0474308300395,0.558823529412,0.0673162090345,0.00500417014178,0.444444444444,1,1,0.666666666667,0.194444444444,0.170138888889,0.375900159588,3,3,True,True,1,0.07,0.07
600379_2026-06-25,2026-06-25,600379,2,9,0.577741271239,3,True,0.75,0.0349872773537,0.549180327869,0.0462068965517,0.0113333333333,0.111111111111,0.888888888889,0.777777777778,0.888888888889,0.138888888889,0.104166666667,0.373621298135,4,4,True,False,0,-0.0113182423435,-0.0113182423435
002580_2026-06-25,2026-06-25,002580,2,9,0.568641112352,4,True,0.625,0.080058224163,0.208633093525,0.0234817813765,-0.0273181993074,0.777777777778,0.444444444444,0.444444444444,0.444444444444,0.611111111111,0.381944444444,0.376861982053,2,2,False,True,0,-0.12269446672,-0.12269446672
002631_2026-06-25,2026-06-25,002631,2,9,0.568488991792,5,True,0.5,0.039331366765,0.259259259259,0.0145379023884,0.00721649484536,0.333333333333,0.555555555556,0.222222222222,0.777777777778,0.444444444444,0.222222222222,0.373231296474,5,5,False,False,0,0.0383838383838,0.0383838383838
603938_2026-06-25,2026-06-25,603938,3,9,0.567649603041,6,True,0.375,0.068449197861,0.186009538951,0.0170777988615,-0.0614224137931,0.555555555556,0.222222222222,0.333333333333,0.333333333333,0.666666666667,0.25,0.373086023764,6,6,False,False,1,0.174225028703,0.07
000566_2026-06-25,2026-06-25,000566,2,9,0.552802314273,7,True,0.25,0.0689655172414,0.451612903226,0.0649651972158,-0.0213219616205,0.666666666667,0.666666666667,0.888888888889,0.555555555556,0.388888888889,0.0972222222222,0.369012588848,8,8,False,False,0,-0.0021978021978,-0.0021978021978
002584_2026-06-25,2026-06-25,002584,2,9,0.55238095951,8,True,0.125,0.125957446809,0.186813186813,0.0342396777442,-0.125957446809,1,0.333333333333,0.555555555556,0.111111111111,0.75,0.09375,0.369241492325,7,7,False,False,0,0.0383064516129,0.0383064516129
002687_2026-06-25,2026-06-25,002687,2,9,0.536759034057,9,True,0,0.104125736739,0,0,-0.0750507099391,0.888888888889,0.111111111111,0.111111111111,0.222222222222,0.861111111111,0,0.367511802175,9,9,False,False,1,0.134703196347,0.07
603989_2026-06-26,2026-06-26,603989,2,12,0.58901816751,1,True,1,0.0338164251208,0.52427184466,0.0401188707281,0.0401188707281,0.4,0.6,0.5,0.7,0.4,0.4,0.382271821436,2,2,True,True,0,-0.0419642857143,-0.0419642857143
002990_2026-06-26,2026-06-26,002990,2,12,0.584109894766,2,True,0.909090909091,0.0341638838942,0.524150268336,0.0405424104054,0.0405424104054,0.5,0.5,0.6,0.8,0.4,0.363636363636,0.380909744377,3,3,True,True,1,0.086383601757,0.07
002080_2026-06-26,2026-06-26,002080,2,12,0.575913767789,3,True,0.818181818182,0.0445118372139,0.352773826458,0.0260531568442,0.0260531568442,0.8,0.2,0.3,0.6,0.675,0.552272727273,0.382630741236,1,1,True,True,0,-0.0525252525253,-0.0525252525253
600667_2026-06-26,2026-06-26,600667,2,12,0.575723588776,4,True,0.727272727273,0.0344827586207,0.38064516129,0.0224419931533,0.0224419931533,0.6,0.3,0.2,0.5,0.65,0.472727272727,0.38080809482,4,4,False,False,0,0.0668103448276,0.0668103448276
600141_2026-06-26,2026-06-26,600141,2,12,0.570942619549,5,True,0.636363636364,0.0505836575875,0.518518518519,0.0608695652174,0.0608695652174,0.9,0.4,0.9,0.9,0.425,0.270454545455,0.377077892353,6,6,False,False,0,-0.0441767068273,-0.0441767068273
603678_2026-06-26,2026-06-26,603678,2,12,0.57064089103,6,True,0.545454545455,0.0183996048407,0.777279521674,0.0699959617714,0.0655495978552,0.2,1,1,1,0.05,0.0272727272727,0.372338387785,8,8,False,False,0,0.0416001963431,0.0416001963431
600584_2026-06-26,2026-06-26,600584,2,12,0.570370357263,7,True,0.454545454545,0.0760989010989,0.0200471698113,0.00168784749801,-0.0563973063973,1,0.1,0.1,0.1,0.925,0.420454545455,0.37847661615,5,5,False,False,0,0.0200970873786,0.0200970873786
603929_2026-06-26,2026-06-26,603929,2,12,0.564405874186,8,True,0.363636363636,0.0346039970392,0.567530064755,0.0493603668839,0.0189453125,0.7,0.7,0.8,0.4,0.45,0.163636363636,0.373154237461,7,7,False,False,0,0.0476785648642,0.0476785648642
603713_2026-06-26,2026-06-26,603713,2,12,0.556109540565,9,True,0.272727272727,0.0237575446257,0.619341563786,0.0412272291467,0.0136,0.3,0.8,0.7,0.3,0.375,0.102272727273,0.371258289277,9,9,False,False,0,-0.0293809024134,-0.0293809024134
002025_2026-06-26,2026-06-26,002025,2,12,0.555569611249,10,True,0.181818181818,0.0172250101723,0.670984455959,0.0370688421354,-0.0172250101723,0.1,0.9,0.4,0.2,0.4,0.0727272727273,0.370082054698,10,10,False,False,1,0.0701369863014,0.07
000818_2026-06-26,2026-06-26,000818,2,12,0.546522054298,11,False,0.0909090909091,0.103337612323,0.134408602151,0.018221574344,-0.101607717042,,,,,,,,,11,False,False,1,0.0779510022272,0.07
002254_2026-06-26,2026-06-26,002254,2,12,0.536339693842,12,False,0,0.0974813432836,0.0873362445415,0.0104438642298,-0.0579357351509,,,,,,,,,12,False,False,0,-0.025974025974,-0.025974025974
600228_2026-06-29,2026-06-29,600228,3,5,0.546142007938,1,True,1,0.141533277169,0.222222222222,0.0494335736354,-0.141533277169,1,0.8,1,0.2,0.5,0.5,0.378918177564,1,1,True,True,0,-0.0793172690763,-0.0793172690763
002141_2026-06-29,2026-06-29,002141,2,5,0.538137750928,2,True,0.75,0.126475548061,0,0,-0.0959860383944,0.8,0.2,0.2,0.4,0.75,0.5625,0.377416749992,2,2,True,True,0,0.0196078431373,0.0196078431373
000823_2026-06-29,2026-06-29,000823,3,5,0.525753183362,3,True,0.5,0.120975940359,0.0846153846154,0.0128855915658,-0.0952214858737,0.6,0.6,0.6,0.6,0.45,0.225,0.370430379891,3,3,True,True,1,0.0925280681378,0.07
002965_2026-06-29,2026-06-29,002965,2,5,0.52220854086,4,True,0.25,0.0724990633196,0.0514705882353,0.00425963488844,-0.0098,0.2,0.4,0.4,1,0.35,0.0875,0.365905657092,4,4,False,False,1,0.100767366721,0.07
600962_2026-06-29,2026-06-29,600962,2,5,0.518549949908,5,True,0,0.0902821316614,0.261538461538,0.0364285714286,-0.0485245901639,0.4,1,0.8,0.8,0.2,0,0.361592655106,5,5,False,False,1,0.0751028806584,0.07
601133_2026-06-30,2026-06-30,601133,2,7,0.586386576394,1,True,1,0.0318751373928,0.487632508834,0.0323488045007,-0.00944669365722,0.571428571429,0.571428571429,0.714285714286,0.571428571429,0.428571428571,0.428571428571,0.379482853236,1,1,True,True,0,-0.0627906976744,-0.0627906976744
603650_2026-06-30,2026-06-30,603650,2,7,0.580977659399,2,True,0.833333333333,0.00366076876144,0.963782696177,0.108371040724,0.042451324609,0.142857142857,1,1,0.857142857143,0.0714285714286,0.0595238095238,0.375485396655,4,4,True,False,0,0.0474406991261,0.0474406991261
603163_2026-06-30,2026-06-30,603163,2,7,0.576422241173,3,True,0.666666666667,0.066819542646,0.271021542738,0.0273492286115,-0.0424836601307,0.857142857143,0.285714285714,0.571428571429,0.142857142857,0.714285714286,0.47619047619,0.377260561403,2,2,True,True,0,-0.0287162162162,-0.0287162162162
603956_2026-06-30,2026-06-30,603956,3,7,0.57285655401,4,True,0.5,0.0829694323144,0.109375,0.0112359550562,-0.0140845070423,1,0.142857142857,0.142857142857,0.428571428571,0.821428571429,0.410714285714,0.37564267612,3,3,False,True,0,0.0395387149918,0.0395387149918
603155_2026-06-30,2026-06-30,603155,2,7,0.566017689211,5,True,0.333333333333,0.0654022236756,0.522673031026,0.0829859795377,0.0744360902256,0.714285714286,0.714285714286,0.857142857143,1,0.285714285714,0.0952380952381,0.371591052045,5,5,False,False,1,0.112028725314,0.07
002180_2026-06-30,2026-06-30,002180,2,7,0.561112714058,6,True,0.166666666667,0.0126735063368,0.655737704918,0.0250626566416,0.0117501546073,0.285714285714,0.857142857143,0.428571428571,0.714285714286,0.321428571429,0.0535714285714,0.369966629147,6,6,False,False,0,0.019452887538,0.019452887538
002568_2026-06-30,2026-06-30,002568,2,7,0.546798967598,7,True,0,0.0303724928367,0.329113924051,0.015606242497,-0.0162790697674,0.428571428571,0.428571428571,0.285714285714,0.285714285714,0.607142857143,0,0.368752876788,7,7,False,False,0,0.0430678466077,0.0430678466077
