event_id,code,signal_date,board_streak_before_break,break_open_return,break_high_return,break_close_return,break_touched_limit_up,volume_above_d1_close_ratio,late_day_sell_volume_ratio,d1_close_to_ma5_raw,d1_high_to_close_drawdown_raw,d1_low_to_close_recovery,d1_open_to_close_return_raw,break_volume_ratio_vs_board_days,d1_close_to_vwap_raw,break_day_in_pool,high_zone_volume_ratio,d1_close_to_ma10_raw,d1_close_to_ma20,d1_ma10_slope,d1_low_to_ma5_raw,d1_ma5_slope,d1_true_reclaim_ma5,d1_afternoon_return,d1_intraday_range,d1_last_hour_return,d1_up_bar_volume_ratio,down_bar_volume_ratio,board_streak_is_3,recent_7d_cumulative_return,recent_7d_max_drawdown,recent_7d_close_position,board_day_amount_rank,board_day_turnover_rank,board_day_volume_rank,break_upper_shadow_ratio,break_lower_shadow_ratio,break_amount_ratio_vs_board_days,break_opened_from_limit_up,consecutive_days_below_ma5,consecutive_days_below_ma10,d1_close_location,amount_above_d1_close_ratio,high_zone_amount_ratio,late_day_sell_amount_ratio,last_board_day_in_pool,pool_consecutive_count_last_board,d1_close_above_ma5,d1_close_above_ma10,d1_true_reclaim_ma10,d1_close_to_ma5_bucket,d1_open_to_close_bucket,d1_high_to_ma5_raw,d1_low_to_ma10_raw,ma5_overheat_10,overrepair,break_volume_abnormality,profit_pressure,target7_daily_d2open_d3high,break_date,daily_label_quality_ok,target_training_eligible,sample_role_v022,d1_factor_quality_ok
002579_2026-06-03,002579,2026-06-03,2,-0.0269749518304432,0.0539499036608861,-0.063102119460501,False,0.9158482203307912,0.1037390204367239,0.0299724634611311,0.1110603290676416,0.0236842105263157,-0.0371287128712871,1.5127606467573775,-0.0304226967378017,False,0.1106368924459154,0.172393007836046,0.3009163266671122,0.0409085205170032,0.0061427663630586,0.0317998033001858,False,-0.0859962406015037,0.1387283236994219,-0.0201511335012595,0.4699361501497719,0.5212584640919141,0,0.29321808510638303,0.11253196930946288,0.7075812274368231,,,10.0,0.5833333333333335,0.1562499999999998,1.5856591427623723,False,0,0,0.1562499999999998,0.918880164992208,0.1177981115561216,0.1010499977912187,True,2.0,True,True,False,plus_2_to_plus_5pct,minus_5_to_minus_2pct,0.1586528277907222,0.1452682338758291,0,0.0,0.4139362245106502,0.0018363774251610183,False,2026-06-03,True,True,TRAIN_PRIMARY,True
600280_2026-06-03,600280,2026-06-03,3,-0.0310077519379845,0.0852713178294573,0.0310077519379845,False,0.44740964674235,0.0927752998146045,0.1406518010291595,0.0499999999999999,0.1022099447513812,0.064,2.7398780704151573,0.0100043644369018,False,0.3798136470496356,0.2441534144059869,0.2739463601532568,0.0345161290322577,0.0348770726129217,0.0606428138265615,False,0.0126903553299493,0.1498708010335917,-0.0268292682926828,0.4832173240757031,0.4742041116134315,1,0.3617747440273038,0.07189542483660137,0.8455882352941178,,,12.0,0.3620689655172412,0.2241379310344825,3.091124707841969,False,0,0,0.6379310344827587,0.4623305892463133,0.3939804521636593,0.095749953151944,True,3.0,True,True,False,above_plus_10pct,above_plus_5pct,0.2006861063464837,0.1287807920174619,1,0.034,1.0079134195613484,0.07450041666282338,False,2026-06-03,True,True,TRAIN_PRIMARY,True
603045_2026-06-03,603045,2026-06-03,2,0.0091682168482594,0.0728142439542915,-0.0381344671804412,False,0.9565626893333988,0.0864931351938657,0.042963347164592,0.1034183799851374,0.0089198606271777,-0.0468729427254772,1.4729717258826711,-0.043217635570581,False,0.2807511573993058,0.0594175325625638,0.0581940972679033,0.0081591100225741,0.033742508068234,0.0002594033722436,False,-0.0335113484646195,0.1194525644432632,-0.0099835886214442,0.5116277874002677,0.4883722125997323,0,0.06927621861152145,0.16926174496644295,0.5570291777188331,,,47.0,0.5328142380422686,0.07119021134594,1.6039433466855346,False,0,0,0.07119021134594,0.9586060853262152,0.2912629939468111,0.0829569744102949,True,2.0,True,True,False,plus_2_to_plus_5pct,minus_5_to_minus_2pct,0.1632664822498846,0.0500512220108295,0,0.0,0.3872819423761537,0.0003508095014054944,True,2026-06-03,True,True,TRAIN_PRIMARY,True
000700_2026-06-04,000700,2026-06-04,2,0.0343787696019299,0.1001206272617611,0.0735826296743065,True,0.5977647907142677,0.0880007391251728,0.1509116772274668,0.0241228070175437,0.0545023696682465,0.0379008746355686,1.4129486512525895,0.004518416977927,False,0.5012777473617306,0.1601381737600209,0.2114612400462805,0.0179803609341826,0.0914263545842493,0.0431674086065021,False,-0.0116601887840089,0.0820265379975874,-0.0039171796306659,0.5749325838670191,0.3521399769802388,0,0.17105263157894757,0.15740740740740736,0.9041394335511987,,,10.0,0.3235294117647043,0.1985294117647056,1.6051067728518966,False,0,0,0.6764705882352956,0.6074312911099566,0.5110045187086504,0.0884733444145593,True,2.0,True,True,False,above_plus_10pct,plus_2_to_plus_5pct,0.1793611793611793,0.1001759760151208,1,0.0079008746355686,0.34567876281035514,0.019310662956230934,False,2026-06-04,True,True,TRAIN_PRIMARY,True
002137_2026-06-04,002137,2026-06-04,2,-0.0182692307692307,0.0961538461538462,0.0134615384615384,False,0.791797692854614,0.085606357302909,0.1101748472719612,0.0754385964912281,0.0445986124876114,0.0323212536728696,4.0720092314220215,-0.0100866486652324,False,0.0898487321811162,0.150655021834061,0.1842696629213482,0.0209540793580027,0.062776490414999,0.0342047930283222,False,-0.0222634508348794,0.1259615384615385,-0.0103286384976526,0.6779817892589909,0.2958765263837928,0,0.1856017997750279,0.09361233480176208,0.7287066246056778,,,30.0,0.6564885496183213,0.0916030534351152,4.481045676181962,False,0,0,0.3435114503816787,0.7947046199779324,0.0941837293284323,0.0840254621628526,True,2.0,True,True,False,above_plus_10pct,plus_2_to_plus_5pct,0.2007583737097114,0.1015283842794758,1,0.0023212536728696026,1.4041365462942819,0.015077265491071195,False,2026-06-04,True,True,TRAIN_PRIMARY,True
600121_2026-06-04,600121,2026-06-04,3,0.0,0.0984182776801405,0.0017574692442881,True,0.9165602261375604,0.1286912570086759,0.1163337250293772,0.0879999999999999,0.025179856115108,0.0017574692442881,1.5184902866103318,-0.0283756972608826,False,0.1418028100031957,0.2300388433318949,0.2897386582192556,0.0376175548589339,0.0889150019584801,0.0646371976647204,False,-0.0731707317073171,0.1212653778558875,-0.042016806722689,0.4822298066133462,0.4978389385109902,1,0.3701923076923077,0.04642166344294008,0.7522522522522523,,,3.0,0.7971014492753616,0.1884057971014503,,False,0,0,0.2028985507246384,0.9194315079425758,0.1489544472324454,0.1270536814876328,True,3.0,True,True,False,above_plus_10pct,zero_to_plus_2pct,0.2240501370936154,0.199827362969357,1,0.0,0.4177166087827345,0.0019406102669414862,False,2026-06-04,True,True,TRAIN_PRIMARY,True
600487_2026-06-04,600487,2026-06-04,2,0.0171716066936453,0.0826862080279995,0.0704363994312589,False,0.2013097067234326,0.0617941035430245,0.1511409080216419,0.0113142741691078,0.0591991341991341,0.0523655913978495,2.031192883843533,0.0094857273514523,False,0.494504600262693,0.2545184197708106,0.2880343230153719,0.0371857425847879,0.0868031051517288,0.0688692766085843,False,0.0080337830878567,0.0720769987968936,0.005858170606372,0.5814771292590688,0.4060662540229939,0,0.4248071043820063,0.08351955307262557,0.9664369193886727,,,16.0,0.1699544764795132,0.0910470409711677,2.3588995267077046,False,0,0,0.8300455235204868,0.2033968907957939,0.4986326745269023,0.0623020973258929,True,2.0,True,True,False,above_plus_10pct,above_plus_5pct,0.1643142789931779,0.1844027994975261,1,0.0223655913978495,0.7086232479773881,0.05243341782796178,False,2026-06-04,True,True,TRAIN_PRIMARY,True
600936_2026-06-04,600936,2026-06-04,2,-0.021505376344086,0.0230414746543778,-0.0522273425499232,False,0.809804143740762,0.082411696073275,0.0532604984636395,0.0735735735735736,0.0098199672667757,-0.031397174254317,1.2738327512646903,-0.0186745930346857,False,0.0,0.0659986178299929,0.1047448522829006,0.006608695652174,0.0430180949129397,0.0255602240896357,False,-0.0032310177705978,0.0844854070660522,-0.0016181229773462,0.1677064786466023,0.7159057214678296,0,0.14471243042671622,0.128813559322034,0.6776315789473684,,,5.0,0.5272727272727276,0.1090909090909084,1.3262540254668251,False,0,0,0.1090909090909084,0.8136099478330381,0.0,0.0808465393625646,True,2.0,True,True,False,plus_5_to_plus_10pct,minus_5_to_minus_2pct,0.1369067941276887,0.0556323427781617,0,0.0,0.24203027009004438,0.0015342676581305348,False,2026-06-04,True,True,TRAIN_PRIMARY,True
603311_2026-06-04,603311,2026-06-04,2,0.0,0.0477206078379097,0.0271927486003733,False,0.3595951888319857,0.0681565830728669,0.1246351430239345,0.019592875318066,0.0556164383561644,0.0271927486003733,0.9713476646481828,0.0075075528016625,False,0.3585435406792179,0.1986684917869587,0.3811768501424908,0.0233357740918784,0.0653823701109164,0.04918233600784,False,0.0201217897802488,0.0746467608637695,0.0054801670146138,0.6668427565899208,0.3331572434100792,0,0.2754054948692486,0.095106186518929,0.9302536231884061,,,38.0,0.2749999999999988,0.3607142857142854,,False,0,0,0.7250000000000011,0.3629614589281744,0.3627296114678205,0.0683363776120679,True,2.0,True,True,False,above_plus_10pct,plus_2_to_plus_5pct,0.1471103327495619,0.1355151816824291,1,0.0,0.029070826733332934,0.024173901281952882,False,2026-06-04,True,True,TRAIN_PRIMARY,True
001896_2026-06-05,001896,2026-06-05,2,0.0416478044363965,0.0882752376641013,-0.1000452693526483,False,1.0,0.0909233841076074,0.0148034711587545,0.173044925124792,0.0,-0.1360278139939158,1.617238004179077,-0.0858233454563892,False,0.1837020672131233,0.1092511996428968,0.1670090989140003,0.023529411764706,0.0148034711587545,0.0371664548919947,False,-0.0596026490066226,0.1883205070167496,-0.0192402565367538,0.3852400491077463,0.5909304193838657,0,0.267049075844487,0.11805961426066626,0.5517241379310345,,,7.0,0.2475961538461532,0.0,1.684834961841662,False,0,0,0.0,1.0,0.1988853559358034,0.0836352233236297,True,2.0,True,True,False,near_ma5,below_minus_5pct,0.2271567126084739,0.1092511996428968,0,0.0,0.4807197584954206,0.0,True,2026-06-05,True,True,TRAIN_PRIMARY,True
002787_2026-06-05,002787,2026-06-05,2,-0.0223537146614071,-0.0141354372123604,-0.0854700854700855,False,0.8218817377636055,0.1173185226637125,0.0243004418262149,0.0723574524841613,0.0090678273485672,-0.0645595158036314,1.2446459164026138,-0.0157958163889843,False,0.0,0.06272442508977,0.0625417740857443,0.0051451389955459,0.0150957290132547,0.0223594067605212,False,-0.0089063056644104,0.0795529257067717,-0.0053628888094385,0.3730420399344405,0.5971085447561008,0,0.09830240821160685,0.0936883629191322,0.6153846153846153,,,31.0,0.103305785123967,0.103305785123967,1.2296560700882762,False,0,0,0.103305785123967,0.8249929607606352,0.0,0.1153594583784521,True,2.0,True,True,False,plus_2_to_plus_5pct,below_minus_5pct,0.1041973490427097,0.0531744212697686,0,0.0,0.21885108497015002,0.0013059224419094146,False,2026-06-05,True,True,TRAIN_PRIMARY,True
600255_2026-06-05,600255,2026-06-05,3,-0.0683229813664596,-0.0124223602484473,-0.0703933747412007,False,0.9589522826679112,0.1141989601478331,0.0525082044069387,0.0587002096436057,0.0067264573991031,-0.0022222222222221,1.9816378292183263,-0.0205892272779714,False,0.1309707382834155,0.1287078934137757,0.1839156229400134,0.0223592906707787,0.0454758556024379,0.0466143277723258,False,-0.0344086021505376,0.0641821946169771,-0.0110132158590308,0.5068123430866218,0.3448576059324029,1,0.20053475935828868,0.08900523560209421,0.7481481481481482,,,2.0,0.8709677419354835,0.096774193548388,2.005150278690999,False,0,0,0.096774193548388,0.9597796385967056,0.1337748480046798,0.1120510158064868,True,3.0,True,True,False,plus_5_to_plus_10pct,minus_2_to_0pct,0.1181434599156117,0.1211664152840623,0,0.0,0.6839236892501618,0.0003016379792040893,True,2026-06-05,True,True,TRAIN_PRIMARY,True
600439_2026-06-05,600439,2026-06-05,2,-0.017361111111111,-0.0138888888888889,-0.0833333333333332,False,1.0,0.0847045368769604,0.017733230531997,0.0704225352112675,0.0038022813688213,-0.0671378091872791,1.729082846337623,-0.0325417883919654,False,0.299103004823275,0.0602409638554217,0.0438908659549228,0.0080971659919029,0.0138781804163454,0.0228706624605676,False,-0.0329670329670329,0.0729166666666666,-0.0149253731343284,0.2061584289435262,0.6212731656333907,0,0.123404255319149,0.08680555555555555,0.6000000000000004,,,18.0,0.0476190476190466,0.0476190476190487,1.7179112333633089,False,0,0,0.0476190476190487,1.0,0.3069323514724831,0.0824515673598725,True,2.0,True,True,False,near_ma5,below_minus_5pct,0.0948342328450269,0.0562248995983936,0,0.0,0.5475911213066272,0.0,False,2026-06-05,True,True,TRAIN_PRIMARY,True
600688_2026-06-05,600688,2026-06-05,2,0.0887573964497041,0.1005917159763314,0.0325443786982249,True,0.8056273018538963,0.0859589519010851,0.1265332472562945,0.0618279569892473,0.0234604105571847,-0.0516304347826086,6.673723906698289,-0.0395985006399749,False,0.5621270080088641,0.1890971039182285,0.1824496018973402,0.0230045311955382,0.1007101355713364,0.0523097826086955,False,-0.0618279569892472,0.0917159763313609,-0.0359116022099447,0.3251572719772788,0.3602721730607618,0,0.2737226277372262,0.025270758122743625,0.7745098039215687,,,9.0,0.1290322580645162,0.2580645161290324,7.313875748760525,False,0,0,0.2580645161290324,0.8099147531755617,0.5731724075583868,0.0834852086532014,True,2.0,True,True,False,above_plus_10pct,below_minus_5pct,0.2007746933505487,0.1618398637137992,1,0.0,1.8981780109835649,0.009292506173284521,False,2026-06-05,True,True,TRAIN_PRIMARY,True
605162_2026-06-05,605162,2026-06-05,2,0.035405192761605,0.0621557828481509,-0.032258064516129,False,0.8399349813090086,0.1232535780454164,0.0740482011875656,0.0888888888888888,0.025,-0.0653495440729482,2.568081679518522,-0.0331257039787323,False,0.2361223840728478,0.1238008222932847,0.1072602061484451,0.0148354195642095,0.0478519035976248,0.0456537618699779,False,-0.0428015564202334,0.1180173092053501,-0.0457719162141194,0.5512580054524888,0.4142580315857527,0,0.24242424242424243,0.11327762302692655,0.6962025316455698,,,37.0,0.2266666666666665,0.2000000000000004,2.321539013194528,False,0,0,0.2000000000000004,0.8431597296915049,0.2417123652435014,0.1218575124516383,True,2.0,True,True,False,plus_5_to_plus_10pct,below_minus_5pct,0.1788333915473279,0.0963910461397898,0,0.0,0.9431591919879847,0.005090180066849956,False,2026-06-05,True,True,TRAIN_PRIMARY,True
000520_2026-06-08,000520,2026-06-08,2,0.0434782608695651,0.0869565217391306,0.0347826086956521,False,0.6718150389674111,0.0691458584540821,0.1258278145695364,0.048,0.0648769574944071,-0.0083333333333333,3.2127964260346467,0.0039431301529408,False,0.1679919215364695,0.1983887210473311,0.196430815634033,0.0223938223938222,0.0572374645222326,0.0460168233547748,False,0.0303030303030302,0.1152173913043478,0.0554323725055432,0.5607803005108627,0.401510298403273,0,0.31855955678670367,0.06419753086419748,0.8297872340425531,50.0,46.0,30.0,0.3773584905660379,0.5471698113207545,3.618844044344919,False,0,0,0.5471698113207545,0.6800484115182139,0.1732057216362488,0.0695136932406126,True,2.0,True,True,False,above_plus_10pct,minus_2_to_0pct,0.1825922421948913,0.1253776435045317,1,0.0,1.1671417186600848,0.03062007769042854,False,2026-06-08,True,True,TRAIN_PRIMARY,True
003036_2026-06-08,003036,2026-06-08,2,-0.0149362477231328,-0.0002428658166362,-0.095324833029751,False,1.0,0.1393146347056308,0.0134399825878768,0.0951050649823879,0.00512682137075,-0.0816074950690335,1.1954316700402978,-0.0354886583441377,False,0.0,0.0520072863860372,0.2758815570892774,0.0268542014065105,0.0082707585156165,0.0074000986679823,False,-0.0414307771487389,0.0996964177292045,-0.0104927613228849,0.3382295432876337,0.6617704567123662,0,0.04929577464788726,0.17597551644988518,0.5572476029328822,12.0,26.0,44.0,0.1473812423873318,0.0462850182704014,1.1875465303955992,False,0,0,0.0462850182704014,1.0,0.0,0.1350930047045301,True,2.0,True,True,False,near_ma5,below_minus_5pct,0.1199532049189247,0.0466413431803098,0,0.0,0.17850735031481277,0.0,False,2026-06-08,True,True,TRAIN_PRIMARY,True
600293_2026-06-08,600293,2026-06-08,2,-0.0202020202020202,0.101010101010101,0.0429292929292928,True,0.4879598944679695,0.0361412039790987,0.1296498905908094,0.0527522935779817,0.081151832460733,0.0644329896907216,2.417050707126128,0.005521415969466,False,0.2546370040181541,0.186099942561746,0.2311819943359665,0.0223135642982972,0.0448577680525164,0.045766590389016,False,-0.0024154589371979,0.1363636363636365,0.0147420147420147,0.5726643081409631,0.239119522077057,0,0.2906249999999999,0.0942857142857143,0.8067226890756299,18.0,3.0,5.0,0.4259259259259263,0.1111111111111111,2.645414882645688,False,0,0,0.5740740740740736,0.4981899669137766,0.2626977269663083,0.0366605829270655,True,2.0,True,True,False,above_plus_10pct,above_plus_5pct,0.1925601750547045,0.0970706490522688,1,0.0344329896907216,0.882548080866664,0.051059395673737566,False,2026-06-08,True,True,TRAIN_PRIMARY,True
000068_2026-06-09,000068,2026-06-09,2,0.017857142857143,0.0765306122448978,-0.0331632653061224,False,0.8357562662464322,0.1198810130669551,0.0688099266779469,0.1018957345971563,0.0326975476839237,-0.050125313283208,1.7882865889689754,-0.0261784801000013,False,0.0,0.1330343796711508,0.1528517110266158,0.0238751147842055,0.0349689791314156,0.0314136125654451,False,-0.0231958762886597,0.1403061224489795,-0.010443864229765,0.4026407054178162,0.5001081754381796,0,0.1993670886075949,0.06377551020408163,0.6160714285714287,35.0,30.0,16.0,0.4181818181818175,0.2181818181818184,1.924669464278134,False,0,0,0.2181818181818184,0.8414284289351279,0.0,0.1163722994909733,True,1.0,True,True,False,plus_5_to_plus_10pct,below_minus_5pct,0.1900733220530173,0.0971599402092675,0,0.0,0.5812579485653727,0.005506921156965531,False,2026-06-09,True,True,TRAIN_PRIMARY,True
