signal_date,code,future_fetch_end_date,eval_days,status,error
2026-06-16,600563,2026-06-29,40,failed,"600563 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.450000000000017"
2026-06-16,600578,2026-06-29,40,ok,
2026-06-16,600703,2026-06-29,40,failed,"600703 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.23000000000000043"
2026-06-16,601022,2026-06-29,40,ok,
2026-06-16,601133,2026-06-29,40,ok,
2026-06-16,601179,2026-06-29,40,failed,"601179 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.0600000000000005"
2026-06-16,601636,2026-06-29,40,ok,
2026-06-16,601872,2026-06-29,40,failed,"601872 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.09999999999999787"
2026-06-16,601975,2026-06-29,40,ok,
2026-06-16,603002,2026-06-29,40,failed,"603002 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.129999999999999"
2026-06-16,603007,2026-06-29,40,failed,"603007 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000462"
2026-06-16,603011,2026-06-29,40,failed,"603011 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.18000000000000327"
2026-06-16,603045,2026-06-29,40,failed,"603045 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.1700000000000017"
2026-06-16,603052,2026-06-29,40,failed,"603052 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.35999999999999943"
2026-06-16,603070,2026-06-29,40,failed,"603070 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05000000000000071"
2026-06-16,603083,2026-06-29,40,failed,"603083 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.789999999999992"
2026-06-16,603085,2026-06-29,40,ok,
2026-06-16,603093,2026-06-29,40,ok,
2026-06-16,603115,2026-06-29,40,failed,"603115 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.2099999999999937"
2026-06-16,603137,2026-06-29,40,ok,
2026-06-16,603186,2026-06-29,40,failed,"603186 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=5.02000000000001"
2026-06-16,603256,2026-06-29,40,ok,
2026-06-16,603267,2026-06-29,40,failed,"603267 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.8799999999999955"
2026-06-16,603327,2026-06-29,40,ok,
2026-06-16,603373,2026-06-29,40,failed,"603373 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-16,603458,2026-06-29,40,ok,
2026-06-16,603499,2026-06-29,40,failed,"603499 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.13000000000000078"
2026-06-16,603516,2026-06-29,40,ok,
2026-06-16,603618,2026-06-29,40,failed,"603618 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.21000000000000085"
2026-06-16,603629,2026-06-29,40,failed,"603629 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05999999999997385"
2026-06-16,603678,2026-06-29,40,failed,"603678 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.21000000000000796"
2026-06-16,603681,2026-06-29,40,failed,"603681 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.08000000000000185"
2026-06-16,603726,2026-06-29,40,ok,
2026-06-16,603727,2026-06-29,40,failed,"603727 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.0799999999999983"
2026-06-16,603800,2026-06-29,40,failed,"603800 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.0699999999999932"
2026-06-16,603806,2026-06-29,40,failed,"603806 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.16000000000000014"
2026-06-16,603950,2026-06-29,40,ok,
2026-06-16,603979,2026-06-29,40,failed,"603979 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.240000000000002"
2026-06-16,605058,2026-06-29,40,ok,
2026-06-16,605111,2026-06-29,40,failed,"605111 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.3299999999999983"
2026-06-16,605288,2026-06-29,40,failed,"605288 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.0100000000000051"
2026-06-16,605289,2026-06-29,40,failed,"605289 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=2.119999999999976"
2026-06-16,605303,2026-06-29,40,failed,"605303 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.1999999999999993"
2026-06-16,605376,2026-06-29,40,failed,"605376 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=3.769999999999982"
2026-06-16,605589,2026-06-29,40,failed,"605589 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.23999999999999488"
2026-06-16,000012,2026-06-29,40,failed,"000012 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05000000000000071"
2026-06-16,000029,2026-06-29,40,failed,"000029 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.33000000000000185"
2026-06-16,000034,2026-06-29,40,failed,"000034 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.09999999999999787"
2026-06-16,000048,2026-06-29,40,failed,"000048 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.35999999999999943"
2026-06-16,000541,2026-06-29,40,ok,
2026-06-16,000564,2026-06-29,40,ok,
2026-06-16,000679,2026-06-29,40,ok,
2026-06-16,000736,2026-06-29,40,ok,
2026-06-16,000791,2026-06-29,40,failed,"000791 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.04999999999999982"
2026-06-16,000970,2026-06-29,40,ok,
2026-06-16,001266,2026-06-29,40,failed,"001266 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.10999999999999943"
2026-06-16,001283,2026-06-29,40,failed,"001283 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.14000000000000057"
2026-06-16,001387,2026-06-29,40,failed,"001387 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05000000000000071"
2026-06-16,002008,2026-06-29,40,failed,"002008 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.3199999999999932"
2026-06-16,002047,2026-06-29,40,failed,"002047 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.11999999999999922"
2026-06-16,002058,2026-06-29,40,failed,"002058 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.22999999999999687"
2026-06-16,002141,2026-06-29,40,failed,"002141 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000462"
2026-06-16,002160,2026-06-29,40,ok,
2026-06-16,002194,2026-06-29,40,failed,"002194 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-16,002217,2026-06-29,40,ok,
2026-06-16,002303,2026-06-29,40,ok,
2026-06-16,002346,2026-06-29,40,failed,"002346 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-16,002436,2026-06-29,40,failed,"002436 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.6099999999999994"
2026-06-16,002446,2026-06-29,40,ok,
2026-06-16,002449,2026-06-29,40,ok,
2026-06-16,002484,2026-06-29,40,failed,"002484 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.4300000000000068"
2026-06-16,002645,2026-06-29,40,ok,
2026-06-16,002672,2026-06-29,40,ok,
2026-06-16,002700,2026-06-29,40,ok,
2026-06-16,002734,2026-06-29,40,ok,
2026-06-16,002774,2026-06-29,40,ok,
2026-06-16,002782,2026-06-29,40,failed,"002782 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.060000000000002274"
2026-06-16,002805,2026-06-29,40,failed,"002805 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05999999999999872"
2026-06-16,002885,2026-06-29,40,failed,"002885 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.29999999999999716"
2026-06-16,002910,2026-06-29,40,ok,
2026-06-16,002931,2026-06-29,40,failed,"002931 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05000000000000426"
2026-06-16,002989,2026-06-29,40,failed,"002989 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.10000000000000142"
2026-06-16,002993,2026-06-29,40,failed,"002993 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.3400000000000034"
2026-06-16,600052,2026-06-29,40,failed,"600052 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000018"
2026-06-16,600105,2026-06-29,40,failed,"600105 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.6600000000000037"
2026-06-16,600186,2026-06-29,40,failed,"600186 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.10999999999999943"
2026-06-16,600192,2026-06-29,40,failed,"600192 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.04999999999999982"
2026-06-16,600206,2026-06-29,40,failed,"600206 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=2.269999999999996"
2026-06-16,600228,2026-06-29,40,failed,"600228 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.4399999999999995"
2026-06-16,600392,2026-06-29,40,failed,"600392 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-16,600397,2026-06-29,40,failed,"600397 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.5199999999999996"
2026-06-16,600458,2026-06-29,40,failed,"600458 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.3000000000000007"
2026-06-16,600500,2026-06-29,40,ok,
2026-06-16,600615,2026-06-29,40,ok,
2026-06-16,600888,2026-06-29,40,failed,"600888 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.08999999999999986"
2026-06-16,601020,2026-06-29,40,failed,"601020 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.030000000000001137"
2026-06-16,601208,2026-06-29,40,failed,"601208 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.04000000000000625"
2026-06-16,603042,2026-06-29,40,failed,"603042 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.120000000000001"
2026-06-16,603078,2026-06-29,40,failed,"603078 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.759999999999998"
2026-06-16,603125,2026-06-29,40,failed,"603125 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.14000000000000057"
2026-06-16,603166,2026-06-29,40,failed,"603166 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.02999999999999936"
2026-06-16,603169,2026-06-29,40,failed,"603169 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.03000000000000025"
2026-06-16,603191,2026-06-29,40,failed,"603191 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.030000000000001137"
2026-06-16,603196,2026-06-29,40,failed,"603196 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.3200000000000003"
2026-06-16,603260,2026-06-29,40,failed,"603260 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.75"
2026-06-16,603271,2026-06-29,40,failed,"603271 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.0799999999999983"
2026-06-16,603318,2026-06-29,40,failed,"603318 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.2400000000000002"
2026-06-16,603663,2026-06-29,40,failed,"603663 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=2.5700000000000074"
2026-06-16,603721,2026-06-29,40,failed,"603721 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.03999999999999915"
2026-06-16,603773,2026-06-29,40,failed,"603773 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=2.530000000000001"
2026-06-16,603803,2026-06-29,40,failed,"603803 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.06999999999999851"
2026-06-16,603861,2026-06-29,40,failed,"603861 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.08999999999999986"
2026-06-16,603949,2026-06-29,40,ok,
2026-06-16,603989,2026-06-29,40,failed,"603989 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.13000000000000256"
2026-06-16,605006,2026-06-29,40,ok,
2026-06-16,605166,2026-06-29,40,failed,"605166 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-16,605255,2026-06-29,40,ok,
2026-06-16,605588,2026-06-29,40,failed,"605588 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.8099999999999952"
2026-06-17,000032,2026-06-29,40,failed,"000032 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.3999999999999986"
2026-06-17,000070,2026-06-29,40,failed,"000070 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.10999999999999943"
2026-06-17,000411,2026-06-29,40,failed,"000411 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.040000000000000924"
2026-06-17,000506,2026-06-29,40,failed,"000506 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.11999999999999922"
2026-06-17,000510,2026-06-29,40,failed,"000510 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.35999999999999943"
2026-06-17,000520,2026-06-29,40,ok,
2026-06-17,000545,2026-06-29,40,ok,
2026-06-17,000593,2026-06-29,40,ok,
2026-06-17,000636,2026-06-29,40,failed,"000636 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.769999999999996"
2026-06-17,000657,2026-06-29,40,failed,"000657 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.6700000000000017"
2026-06-17,000700,2026-06-29,40,failed,"000700 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.030000000000001137"
2026-06-17,000733,2026-06-29,40,failed,"000733 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000003126"
2026-06-17,000777,2026-06-29,40,ok,
2026-06-17,000811,2026-06-29,40,failed,"000811 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.1099999999999994"
2026-06-17,000823,2026-06-29,40,failed,"000823 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.33000000000000185"
2026-06-17,000960,2026-06-29,40,failed,"000960 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.4799999999999969"
2026-06-17,000980,2026-06-29,40,ok,
2026-06-17,001256,2026-06-29,40,failed,"001256 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.8699999999999974"
2026-06-17,001359,2026-06-29,40,failed,"001359 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.5600000000000023"
2026-06-17,002021,2026-06-29,40,ok,
2026-06-17,002040,2026-06-29,40,ok,
2026-06-17,002051,2026-06-29,40,failed,"002051 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.23000000000000043"
2026-06-17,002080,2026-06-29,40,failed,"002080 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.04999999999999716"
2026-06-17,002106,2026-06-29,40,failed,"002106 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-17,002136,2026-06-29,40,failed,"002136 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.16000000000000014"
2026-06-17,002137,2026-06-29,40,failed,"002137 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.40000000000000036"
2026-06-17,002174,2026-06-29,40,ok,
2026-06-17,002263,2026-06-29,40,ok,
2026-06-17,002281,2026-06-29,40,failed,"002281 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=4.050000000000011"
2026-06-17,002301,2026-06-29,40,failed,"002301 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.1299999999999999"
2026-06-17,002335,2026-06-29,40,failed,"002335 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.29999999999999716"
2026-06-17,002364,2026-06-29,40,failed,"002364 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.39000000000000057"
2026-06-17,002384,2026-06-29,40,failed,"002384 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.789999999999992"
2026-06-17,002426,2026-06-29,40,failed,"002426 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.04999999999999982"
2026-06-17,002428,2026-06-29,40,failed,"002428 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=7.400000000000006"
2026-06-17,002432,2026-06-29,40,failed,"002432 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.6299999999999955"
2026-06-17,002440,2026-06-29,40,failed,"002440 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.03999999999999915"
2026-06-17,002515,2026-06-29,40,failed,"002515 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05999999999999872"
2026-06-17,002552,2026-06-29,40,ok,
2026-06-17,002585,2026-06-29,40,failed,"002585 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.23999999999999844"
2026-06-17,002613,2026-06-29,40,ok,
2026-06-17,002635,2026-06-29,40,failed,"002635 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.25"
2026-06-17,002664,2026-06-29,40,ok,
2026-06-17,002730,2026-06-29,40,failed,"002730 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.6600000000000001"
2026-06-17,002741,2026-06-29,40,ok,
2026-06-17,002745,2026-06-29,40,ok,
2026-06-17,002806,2026-06-29,40,failed,"002806 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.10999999999999943"
2026-06-17,002815,2026-06-29,40,failed,"002815 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.16999999999999815"
2026-06-17,002824,2026-06-29,40,failed,"002824 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.11999999999999744"
2026-06-17,002849,2026-06-29,40,failed,"002849 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.13000000000000078"
2026-06-17,002851,2026-06-29,40,failed,"002851 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.2699999999999818"
2026-06-17,002859,2026-06-29,40,ok,
2026-06-17,002897,2026-06-29,40,failed,"002897 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.23999999999999488"
2026-06-17,002903,2026-06-29,40,failed,"002903 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.9100000000000037"
2026-06-17,002913,2026-06-29,40,failed,"002913 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.5"
2026-06-17,002972,2026-06-29,40,failed,"002972 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.14000000000000057"
2026-06-17,002975,2026-06-29,40,failed,"002975 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=2.819999999999993"
2026-06-17,002990,2026-06-29,40,failed,"002990 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.13000000000000966"
2026-06-17,002992,2026-06-29,40,failed,"002992 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.15000000000000568"
2026-06-17,003036,2026-06-29,40,failed,"003036 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.6800000000000068"
2026-06-17,600026,2026-06-29,40,failed,"600026 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.08999999999999986"
2026-06-17,600110,2026-06-29,40,failed,"600110 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.15000000000000036"
2026-06-17,600176,2026-06-29,40,failed,"600176 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.8800000000000097"
2026-06-17,600183,2026-06-29,40,failed,"600183 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=3.1599999999999966"
2026-06-17,600226,2026-06-29,40,failed,"600226 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-17,600237,2026-06-29,40,failed,"600237 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.129999999999999"
2026-06-17,600293,2026-06-29,40,ok,
2026-06-17,600353,2026-06-29,40,ok,
2026-06-17,600362,2026-06-29,40,failed,"600362 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.09000000000000341"
2026-06-17,600375,2026-06-29,40,failed,"600375 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000018"
2026-06-17,600460,2026-06-29,40,failed,"600460 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.28000000000000114"
2026-06-17,600520,2026-06-29,40,failed,"600520 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.2800000000000011"
2026-06-17,600545,2026-06-29,40,failed,"600545 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.040000000000000036"
2026-06-17,600549,2026-06-29,40,failed,"600549 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.6299999999999955"
2026-06-17,600563,2026-06-29,40,failed,"600563 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.450000000000017"
2026-06-17,600578,2026-06-29,40,ok,
2026-06-17,600703,2026-06-29,40,failed,"600703 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.23000000000000043"
2026-06-17,601022,2026-06-29,40,ok,
2026-06-17,601133,2026-06-29,40,ok,
2026-06-17,601179,2026-06-29,40,failed,"601179 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.0600000000000005"
2026-06-17,601636,2026-06-29,40,ok,
2026-06-17,601696,2026-06-29,40,ok,
2026-06-17,601872,2026-06-29,40,failed,"601872 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.09999999999999787"
2026-06-17,601958,2026-06-29,40,failed,"601958 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.26000000000000156"
2026-06-17,601975,2026-06-29,40,ok,
2026-06-17,603002,2026-06-29,40,failed,"603002 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.129999999999999"
2026-06-17,603007,2026-06-29,40,failed,"603007 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000462"
2026-06-17,603011,2026-06-29,40,failed,"603011 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.18000000000000327"
2026-06-17,603045,2026-06-29,40,failed,"603045 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.1700000000000017"
2026-06-17,603052,2026-06-29,40,failed,"603052 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.35999999999999943"
2026-06-17,603070,2026-06-29,40,failed,"603070 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05000000000000071"
2026-06-17,603083,2026-06-29,40,failed,"603083 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.789999999999992"
2026-06-17,603085,2026-06-29,40,ok,
2026-06-17,603093,2026-06-29,40,ok,
2026-06-17,603115,2026-06-29,40,failed,"603115 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.2099999999999937"
2026-06-17,603137,2026-06-29,40,ok,
2026-06-17,603186,2026-06-29,40,failed,"603186 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=5.02000000000001"
2026-06-17,603256,2026-06-29,40,ok,
2026-06-17,603267,2026-06-29,40,failed,"603267 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.8799999999999955"
2026-06-17,603327,2026-06-29,40,ok,
2026-06-17,603335,2026-06-29,40,ok,
2026-06-17,603373,2026-06-29,40,failed,"603373 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-17,603458,2026-06-29,40,ok,
2026-06-17,603499,2026-06-29,40,failed,"603499 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.13000000000000078"
2026-06-17,603516,2026-06-29,40,ok,
2026-06-17,603618,2026-06-29,40,failed,"603618 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.21000000000000085"
2026-06-17,603629,2026-06-29,40,failed,"603629 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05999999999997385"
2026-06-17,603678,2026-06-29,40,failed,"603678 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.21000000000000796"
2026-06-17,603681,2026-06-29,40,failed,"603681 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.08000000000000185"
2026-06-17,603726,2026-06-29,40,ok,
2026-06-17,603727,2026-06-29,40,failed,"603727 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.0799999999999983"
2026-06-17,603738,2026-06-29,40,failed,"603738 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.03999999999999915"
2026-06-17,603800,2026-06-29,40,failed,"603800 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.0699999999999932"
2026-06-17,603806,2026-06-29,40,failed,"603806 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.16000000000000014"
2026-06-17,603950,2026-06-29,40,ok,
2026-06-17,603979,2026-06-29,40,failed,"603979 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.240000000000002"
2026-06-17,605058,2026-06-29,40,ok,
2026-06-17,605111,2026-06-29,40,failed,"605111 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.3299999999999983"
2026-06-17,605198,2026-06-29,40,failed,"605198 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.4099999999999966"
2026-06-17,605288,2026-06-29,40,failed,"605288 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.0100000000000051"
2026-06-17,605289,2026-06-29,40,failed,"605289 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=2.119999999999976"
2026-06-17,605303,2026-06-29,40,failed,"605303 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.1999999999999993"
2026-06-17,605376,2026-06-29,40,failed,"605376 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=3.769999999999982"
2026-06-17,605589,2026-06-29,40,failed,"605589 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.23999999999999488"
2026-06-17,000012,2026-06-29,40,failed,"000012 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05000000000000071"
2026-06-17,000029,2026-06-29,40,failed,"000029 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.33000000000000185"
2026-06-17,000034,2026-06-29,40,failed,"000034 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.09999999999999787"
2026-06-17,000048,2026-06-29,40,failed,"000048 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.35999999999999943"
2026-06-17,000541,2026-06-29,40,ok,
2026-06-17,000564,2026-06-29,40,ok,
2026-06-17,000679,2026-06-29,40,ok,
2026-06-17,000736,2026-06-29,40,ok,
2026-06-17,000791,2026-06-29,40,failed,"000791 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.04999999999999982"
2026-06-17,000970,2026-06-29,40,ok,
2026-06-17,001266,2026-06-29,40,failed,"001266 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.10999999999999943"
2026-06-17,001283,2026-06-29,40,failed,"001283 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.14000000000000057"
2026-06-17,001387,2026-06-29,40,failed,"001387 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.05000000000000071"
2026-06-17,002008,2026-06-29,40,failed,"002008 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=1.3199999999999932"
2026-06-17,002047,2026-06-29,40,failed,"002047 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.11999999999999922"
2026-06-17,002058,2026-06-29,40,failed,"002058 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.22999999999999687"
2026-06-17,002141,2026-06-29,40,failed,"002141 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.020000000000000462"
2026-06-17,002160,2026-06-29,40,ok,
2026-06-17,002194,2026-06-29,40,failed,"002194 data quality check failed: daily/minute close cross-check failed: matched=40, max_diff=0.07000000000000028"
2026-06-17,002217,2026-06-29,40,ok,
2026-06-17,002303,2026-06-29,40,ok,
