event_id,signal_date,code,stage1_rank,stage1_score,candidate_count,board_streak_before_break,raw_repair_return,outcome_state,loss_target,target7,board_streak_is_3,max_board_streak_20d,recent_limit_up_count_10d,recent_limit_up_count_20d,recent_pool_appearance_count_10d,recent_pool_appearance_count_20d,board_day_volume_rank,break_open_return,break_high_return,break_close_return,break_touched_limit_up,break_opened_from_limit_up,break_upper_shadow_ratio,break_lower_shadow_ratio,d1_high_to_close_drawdown_raw,d1_low_to_close_recovery,d1_open_to_close_return_raw,d1_close_location,d1_intraday_range,d1_afternoon_return,d1_last_hour_return,break_volume_ratio_vs_board_days,d1_up_bar_volume_ratio,down_bar_volume_ratio,volume_above_d1_close_ratio,amount_above_d1_close_ratio,high_zone_volume_ratio,high_zone_amount_ratio,late_day_sell_volume_ratio,late_day_sell_amount_ratio,d1_close_to_vwap_raw,d1_close_to_ma5_raw,d1_low_to_ma5_raw,d1_high_to_ma5_raw,d1_close_to_ma10_raw,d1_low_to_ma10_raw,d1_close_to_ma20,d1_ma5_slope,d1_ma10_slope,d1_ma20_slope,d1_close_above_ma5,d1_close_above_ma10,d1_true_reclaim_ma5,d1_true_reclaim_ma10,consecutive_days_below_ma5,consecutive_days_below_ma10,break_day_in_pool,last_board_day_in_pool,pool_consecutive_count_last_board,recent_7d_cumulative_return,recent_7d_max_drawdown,recent_7d_close_position,recent_7d_limit_up_count,stage1_strength,closing_completion_gap,strength_x_gap
002515_2026-06-17,2026-06-17,002515,3,0.580208362088,17,2,0.165371809101,TARGET7,0,1,0,2,3,4,3,4,25,-0.01317233809,0.0801317233809,0.03951701427,0,0,0.373737373737,0.141414141414,0.0366225839268,0.0569196428571,0.0533926585095,0.586206896552,0.0954994511526,-0.00837696335079,-0.00210748155954,2.61606108803,0.508186833124,0.433065648354,0.537032061919,0.543508884699,0.14453990904,0.147701911034,0.0820415806574,0.0826418970384,0.00617010029455,0.129532442748,0.0555820610687,0.173664122137,0.23002987401,0.149499935057,0.3194928243,0.0514171055932,0.0337003222342,0.0145603618886,1,1,0,0,0,0,0,1,2,0.286684782609,0.0701530612245,0.877483443709,3,0.875,0.525,0.459375
603186_2026-06-18,2026-06-18,603186,1,0.585704012668,15,3,0.0454831800428,POSITIVE_NON_TARGET,0,0,1,3,5,6,5,6,48,-0.0145144924339,0.0587638417082,0.0504698460317,0,0,0.100159829515,0.115077250932,0.00779231602634,0.076057483731,0.0659414450712,0.9,0.0824987867825,0.0172597940787,0.0173901897112,1.89547608666,0.662888565774,0.337111434226,0.0595818059483,0.0616731076907,0.176977747434,0.182469354128,0.0376952179849,0.0387944058807,0.034161730496,0.15759331823,0.0754810543818,0.166733108404,0.344122744131,0.248779276203,0.568618408917,0.0704977413244,0.069127010471,0.0431316765107,1,1,0,0,0,0,0,1,3,0.457935341661,0.0502614448831,0.978511829923,3,1,0.1,0.1
002741_2026-06-18,2026-06-18,002741,2,0.585158419493,15,3,-0.0204131227217,LOSS,1,0,1,3,4,6,4,6,44,0.00887423935091,0.051724137931,0.0471602434077,0,0,0.0586319218241,0.449511400651,0,0.0713359273671,0.0379492334757,1,0.0697261663286,0.0299251870324,0.0240515745103,5.80387459834,0.448439310585,0.540269978749,0.0251083769375,0.0258165074439,0.114899739579,0.117366361512,0.0400275905318,0.0404533440785,0.0333441671968,0.1548571109,0.0740450757788,0.159890386444,0.302756923853,0.211595482935,0.377745900956,0.0827782487586,0.0423146473779,0.0313962290118,1,1,0,0,0,0,0,1,3,0.446584938704,0.0545391784605,0.987224982257,3,0.928571428571,0.1,0.0928571428571
600110_2026-06-18,2026-06-18,600110,3,0.580452756331,15,3,-0.0444572748268,LOSS,1,0,1,3,4,6,4,6,47,0.0162601626016,0.0696864111498,0.020325203252,0,0,0.598591549296,0.352112676056,0.0456273764259,0.0329218106996,0.004,0.4,0.0813008130081,0.00572409845449,0.00630011454754,15.2525537205,0.65296690419,0.328305761059,0.522214742192,0.527812083517,0,0,0.0383745660723,0.0383402001492,0.000328480137259,0.131941760082,0.0952196881845,0.186702744492,0.293147861927,0.251195996173,0.41033873816,0.0740381954055,0.0464417744917,0.0343739621388,1,1,0,0,0,0,0,1,3,0.440163934426,0.0556438791733,0.871601208459,3,0.857142857143,0.5,0.428571428571
001339_2026-06-22,2026-06-22,001339,1,0.517562963578,7,2,0.0626988437961,POSITIVE_NON_TARGET,0,0,0,2,2,2,2,2,66,0.0148113133223,0.0399432758213,0.0335618057197,0,0,0.115714285714,0.544285714286,0,0.04952,0.0184768263334,1,0.0487670369495,0.0314490132872,0.0245216712222,1.72705311757,0.577221960955,0.422778039045,0.0178866801047,0.0182520427702,0.0566501726129,0.0575760097903,0.0558580713536,0.0560776778531,0.0220333795973,0.131689727753,0.0782926745109,0.138677064283,0.219147275296,0.161623671103,0.240514588032,0.0619057215617,0.027990599744,0.00827561220939,1,1,0,0,0,0,0,1,2,0.356670113754,0.04,0.977655172414,2,1,0.214285714286,0.214285714286
002989_2026-06-22,2026-06-22,002989,2,0.515856084349,7,3,0.0214190093708,POSITIVE_NON_TARGET,0,0,1,3,3,3,3,3,47,-0.000535188654,0.043350280974,0.03478726251,0,0,0.0788177339901,0.5960591133,0.0079527963058,0.104857142857,0.0353413654618,0.922110552764,0.106502542146,0.0219344608879,0.0187038988409,1.39065887649,0.495148757736,0.497251429298,0.107750819423,0.112817258025,0.247095450465,0.256919122209,0.0508834878154,0.0532079418306,0.0466840930566,0.144353693182,0.0336766098485,0.153823390152,0.260717895217,0.138786554951,0.285251350229,0.0757672227174,0.0322048727958,0.0103426854044,1,1,0,0,0,0,0,1,3,0.429046563193,0.0754847645429,0.973962571196,3,0.833333333333,0.142857142857,0.119047619048
002491_2026-06-22,2026-06-22,002491,3,0.512636590575,7,2,0.0711188204683,TARGET7,0,1,0,2,2,3,2,3,20,0.085497150095,0.100063331222,0.076630778974,1,0,0.20814479638,0.665158371041,0.02130109384,0.0439054344489,-0.00816802800467,0.658986175115,0.0687143761875,0.017354877319,0.0204081632653,2.29059710526,0.392567320966,0.607432679034,0.273840016674,0.279007607586,0.250818808662,0.255756549149,0.0530557926281,0.0537893625792,0.0115031860961,0.17630777747,0.125449764738,0.201909770274,0.271979049757,0.216984661429,0.345868381989,0.0845778611632,0.0355648535565,0.0226697702662,1,1,0,0,0,0,0,1,2,0.413133832086,0.0966971746916,0.939294503692,2,0.666666666667,0.464285714286,0.309523809524
603663_2026-06-23,2026-06-23,603663,1,0.586697764065,14,2,0.0294117647059,POSITIVE_NON_TARGET,0,0,0,2,4,6,4,6,86,0.0390689941812,0.0999584372402,0.050187032419,1,0,0.501046025105,0.387029288703,0.0452484413376,0.0462732919255,0.0107,0.482721382289,0.0962177888612,-0.00394205183798,0.0122183274912,2.13304496521,0.452129965845,0.547870034155,0.679933375705,0.685054750369,0.241697409332,0.247176987219,0.0756654005795,0.0750963637735,-0.00795193813482,0.129728158812,0.0764106232675,0.183269247966,0.241127784463,0.182552742098,0.399619179505,0.0607792454172,0.0484344422701,0.0325511896591,1,1,0,0,0,0,0,1,2,0.392148760331,0.120754716981,0.866796440489,3,1,0.325,0.325
002297_2026-06-23,2026-06-23,002297,2,0.585916022725,14,2,0.132492113565,TARGET7,0,1,0,2,2,2,2,2,64,0.0782051282051,0.1,0.0519230769231,1,0,0.228956228956,0.494949494949,0.0437062937063,0.0458891013384,-0.0243757431629,0.489795918367,0.0942307692308,0.0317510216913,-0.00935707817688,2.79541243554,0.478495031071,0.467745242623,0.443948446726,0.452648568277,0.14868256629,0.152947057419,0.0287915212271,0.028680120987,-0.00245152519397,0.155145713079,0.103407011122,0.207940306913,0.311907902626,0.253147859456,0.41006637881,0.0734471815022,0.0548574801822,0.00775009200528,1,1,0,0,0,0,0,1,2,0.46256684492,0.0651890482399,0.885408708938,2,0.923076923077,0.4,0.369230769231
600769_2026-06-23,2026-06-23,600769,3,0.584547348003,14,2,0.00775547445255,POSITIVE_NON_TARGET,0,0,0,2,2,3,2,3,61,0.0303605313093,0.0834914611006,0.042220113852,0,0,0.494318181818,0.363636363636,0.0380910683012,0.0417259364628,0.0115101289134,0.502857142857,0.0830170777989,-0.0134710372699,-0.0178810907465,1.82077654974,0.408163536206,0.591836463794,0.469184628534,0.474175568319,0.195227719998,0.199516334845,0.0884577307532,0.088592506011,-0.00106528183996,0.140114167099,0.0939283860924,0.185262065387,0.246171298922,0.195689166194,0.306493815414,0.0615910092552,0.0369978236574,0.0167482919161,1,1,0,0,0,0,0,1,2,0.394035532995,0.0424242424242,0.879668049793,2,0.846153846154,0.225,0.190384615385
603757_2026-06-24,2026-06-24,603757,1,0.596544810405,15,2,0.0516980613227,POSITIVE_NON_TARGET,0,0,0,2,2,3,2,3,78,0.0215212264151,0.0981721698113,0.0863797169811,0,0,0.0941176470588,0.388235294118,0.0107382550336,0.116666666667,0.0634920634921,0.905882352941,0.125294811321,0.0286113049546,0.0105580693816,1.88048406379,0.436353617185,0.563646382815,0.0356932150385,0.0380146560912,0.165879558295,0.175018429603,0.0191261846584,0.0201425607167,0.0611121704466,0.179728518376,0.0564733000384,0.192534255346,0.317812824089,0.180130887244,0.318885836741,0.0648757372243,0.0374726375543,0.0165820735324,1,1,0,0,0,0,0,1,2,0.459694989107,0.0851363236588,0.9697999245,2,1,0.075,0.075
600851_2026-06-24,2026-06-24,600851,2,0.586701950624,15,3,-0.036815920398,LOSS,1,0,1,3,3,3,3,3,39,0.0853909465021,0.0997942386831,0.0380658436214,1,0,0.170731707317,0.268292682927,0.0561272217025,0.0212550607287,-0.0436018957346,0.259259259259,0.0833333333333,-0.0561272217025,-0.00296442687747,2.53427953026,0.49527006453,0.479899470594,0.866252000455,0.869357601595,0.263621056815,0.270603914202,0.161044638588,0.158126917064,-0.0244799598382,0.146590909091,0.121590909091,0.214772727273,0.250309789343,0.223048327138,0.284450385081,0.0597302504817,0.0378086419753,0.0126329358685,1,1,0,0,0,0,0,1,3,0.33642384106,0.0714285714286,0.826589595376,3,0.928571428571,0.8,0.742857142857
000070_2026-06-24,2026-06-24,000070,3,0.582955068084,15,2,-0.0225029609159,LOSS,1,0,0,2,3,3,3,3,9,-0.0195374800638,0.0386762360447,0.00996810207337,0,0,0.423529411765,0.141176470588,0.0265180630284,0.0393926959376,0.0300935339569,0.581818181818,0.0657894736842,0.029674796748,0.0152304609218,2.09957599158,0.527983263597,0.460533708816,0.240843443258,0.242885337479,0,0,0.0563469864279,0.056795263002,0.011140403762,0.105148342059,0.0623909249564,0.136561954625,0.23032834661,0.182727802603,0.304829362524,0.0536962118426,0.0289884046381,0.020770343105,1,1,0,0,0,0,0,1,2,0.346624136098,0.0442655935614,0.919732441472,3,0.857142857143,0.5,0.428571428571
600909_2026-06-25,2026-06-25,600909,1,0.585935991637,9,2,0.07,TARGET7,0,1,0,2,2,2,2,2,2,0.0417028670721,0.0990443092963,0.0469157254561,1,0,0.434782608696,0.521739130435,0.0474308300395,0.0673162090345,0.00500417014178,0.558823529412,0.118158123371,0.0299145299145,0.0151642796967,1.05576231276,0.498668622161,0.497355704272,0.180970534504,0.189783020603,0.152986709918,0.161143982714,0.0591597584166,0.0597105750846,0.0279197330333,0.147400495144,0.0731289278233,0.204532470006,0.305949929555,0.221415411293,0.461137383291,0.066192893401,0.0524694878522,0.0274715006541,1,1,0,0,0,0,0,1,2,0.436233611442,0.0475138121547,0.873949579832,2,1,0.194444444444,0.194444444444
605069_2026-06-25,2026-06-25,605069,2,0.585333706796,9,3,0.108333333333,TARGET7,0,1,1,3,4,5,4,5,55,-0.0312075983718,0.0420624151967,-0.00271370420624,0,0,0.515625,0.15625,0.0392156862745,0.0425531914894,0.0294117647059,0.5,0.0814111261872,0.0222531293463,0.00341296928328,1.59683129411,0.630085446804,0.291424520958,0.556151752039,0.560615067616,0,0,0.0750375696644,0.075201667505,0.00436674037701,0.112119836586,0.0652141019821,0.162051747617,0.217895608948,0.166528583264,0.248778830226,0.0630529194145,0.0360515021459,0.00861108731043,1,1,0,0,0,0,0,1,3,0.363636363636,0.0876897133221,0.874285714286,3,0.875,0.194444444444,0.170138888889
600379_2026-06-25,2026-06-25,600379,3,0.581718702754,9,2,-0.0113182423435,LOSS,1,0,0,2,2,2,2,2,31,-0.00662251655629,0.0417218543046,0.0046357615894,0,0,0.444444444444,0.420634920635,0.0349872773537,0.0462068965517,0.0113333333333,0.549180327869,0.0807947019868,0.0046357615894,0.0053015241882,1.16700977347,0.490453463132,0.478049747322,0.380076882785,0.386413872731,0.0899605196746,0.0927275661506,0.0414922578699,0.0414755515716,0.00376090595387,0.106330221704,0.0552800466744,0.147170361727,0.170886075949,0.116857054646,0.171926300745,0.0438489646772,0.0250810981881,0.00352740522521,1,1,0,0,0,0,0,1,2,0.209728867624,0.0664581704457,0.852242744063,2,0.75,0.138888888889,0.104166666667
603989_2026-06-26,2026-06-26,603989,1,0.594136598484,12,2,-0.0419642857143,LOSS,1,0,0,4,6,7,6,7,68,0.00167441860465,0.0790697674419,0.0418604651163,0,0,0.480769230769,0,0.0338164251208,0.0401188707281,0.0401188707281,0.52427184466,0.0766511627907,-0.0146049621679,-0.00142653352354,2.67319344006,0.667097382947,0.332902617053,0.695291729833,0.701131169503,0.298530782553,0.302903883124,0.0525622571621,0.0522144362905,-0.00492717511789,0.125944989545,0.0825156828052,0.1661573106,0.326542698093,0.275376051167,0.494010618147,0.0619181825946,0.0640469829107,0.024013768987,1,1,0,0,0,0,0,1,2,0.484230055659,0.127612091702,0.915611814346,5,1,0.4,0.4
002990_2026-06-26,2026-06-26,002990,2,0.587470412947,12,2,0.086383601757,TARGET7,0,1,0,2,4,4,4,4,69,-0.00454545454545,0.0727272727273,0.0358126721763,0,0,0.477718360071,0,0.0341638838942,0.0405424104054,0.0405424104054,0.524150268336,0.0769972451791,-0.00450092666137,-0.0138998164175,2.14876784364,0.607077121022,0.383414737299,0.902527141514,0.903436735028,0.344309687214,0.348833541462,0.0666882165093,0.0667280621315,-0.00497819267878,0.129739799291,0.0857220118983,0.170001802776,0.271838584741,0.222284235628,0.42801530559,0.061965539247,0.0570851360532,0.0228219595809,1,1,0,0,0,0,0,1,2,0.396731054978,0.0560621411685,0.889938398357,2,0.909090909091,0.4,0.363636363636
600667_2026-06-26,2026-06-26,600667,3,0.578921950821,12,2,0.0668103448276,POSITIVE_NON_TARGET,0,0,0,2,3,6,3,6,57,0.0387198735678,0.0999604899249,0.0620308178586,1,0,0.585365853659,0.0548780487805,0.0344827586207,0.0224419931533,0.0224419931533,0.38064516129,0.0612406163572,-0.0211216314639,-0.0239651416122,4.63384583246,0.547157300177,0.394516110088,1,1,0.509296916271,0.51402960779,0.120163231094,0.119019110483,-0.0205666188895,0.132361614289,0.103715561547,0.172803100514,0.277748728431,0.24542472786,0.480543086117,0.0528696886366,0.0466169154229,0.0378722917739,1,1,0,0,0,0,0,1,2,0.413249211356,0.107189542484,0.906886517944,3,0.818181818182,0.65,0.531818181818
