event_id,code,signal_date,board_streak_before_break,D0,d1_close_to_ma5_raw,d1_close_to_ma10_raw,d1_close_to_ma20,d1_ma5_slope,d1_ma10_slope,recent_7d_cumulative_return,recent_7d_max_drawdown,recent_7d_close_position,d1_low_to_close_recovery,d1_close_location,d1_close_to_vwap_raw,d1_high_to_close_drawdown_raw,d1_afternoon_return,d1_last_hour_return,intraday_low_time_fraction,d1_up_bar_volume_ratio,down_bar_volume_ratio,late_day_sell_volume_ratio,high_zone_volume_ratio,amount_above_d1_close_ratio,volume_above_d1_close_ratio,post_low_volume_share,tier_cohort_size,tier_peer_count_ex_self,tier_peer_advance_count_d1,tier_peer_advance_rate_d1,tier_peer_break_count_d1,tier_peer_break_rate_d1,tier_peer_mean_d1_close_return,tier_peer_max_d1_close_return,subject_d1_close_return_vs_tier_mean,subject_d1_close_return_percentile_in_tier
600903_2026-05-15,600903,2026-05-15,2,2026-05-14,0.131036430387,0.183860478865,0.225426451465,0.0470136014193,0.022208792869,0.255485893417,0.0417209908735,0.853535353535,0.0883152173913,0.691489361702,0.0237751134268,0.0349397590361,-0.00496894409938,-0.0135467980296,0.0851063829787,0.466146686822,0.502855990832,0.0836679542389,0.2038084151,0.289806729078,0.281024947006,0.782760709279,10,9,2,0.222222222222,7,0.777777777778,-0.00371884402557,0.100470957614,0.0432426571458,0.65
603007_2026-05-15,603007,2026-05-15,3,2026-05-14,0.029520295203,0.172104747234,0.228714034058,0.0460627895008,0.0356780275562,0.3392,0.100431965443,0.729483282675,0.00480192076831,0.0519480519481,-0.010365489221,0.0802197802198,0.00359712230216,0.00480192076831,0,0.357434856383,0.564926182568,0.0422292049219,0,0.809901686173,0.807358116181,1,3,2,0,0,2,1,0.0159654264958,0.0484848484848,-0.074718491674,0.166666666667
603052_2026-05-15,603052,2026-05-15,3,2026-05-14,0.100005816546,0.202993967537,0.257863726811,0.0492513630076,0.0311905542801,0.324191854359,0.0751769861782,0.816609903065,0.0402456912358,0.387125220459,-0.0146055786053,0.057714665338,-0.0226528854436,0.0229895420123,0.893617021277,0.576847259529,0.423152740471,0.0520063640163,0.357154929809,0.797458519454,0.790467640526,0.100507318526,3,2,0,0,2,1,-0.0238137312651,0.0484848484848,0.00483982384799,0.5
603093_2026-05-15,603093,2026-05-15,2,2026-05-14,0.00370466098044,0.0504012262195,0.0947961940561,0.0136232643437,0.0127379810985,0.0954395862717,0.100038624952,0.474509803922,0,0,-0.0349193625793,0.100733307603,0,0,0.063829787234,0.0368217303886,0.772313565579,0,0,1,1,0.3751644866,10,9,2,0.222222222222,7,0.777777777778,0.0123219535027,0.100470957614,-0.101124520609,0.05
002971_2026-05-18,002971,2026-05-18,2,2026-05-15,0.089451386282,0.170927116055,0.221679320454,0.0353117539282,0.0243549625081,0.304333868379,0.0734463276836,0.676975945017,0.0450102880658,0.271317829457,-0.0366412221066,0.103684094419,-0.0256594724221,-0.0209638554217,0,0.605386766478,0.317584175336,0.0783835026977,0.289581413323,0.868952170272,0.862416008469,1,3,2,2,1,0,0,0.0999661819412,0.1,-0.0760269571754,0.166666666667
002374_2026-05-19,002374,2026-05-19,2,2026-05-18,0.0750564334086,0.134603930911,0.171947093202,0.0380785002929,0.0178842073356,0.205696202532,0.0639386189258,0.809523809524,0.0297297297297,0.423076923077,0.00274752360566,0.0378787878788,0.0132978723404,0.0187165775401,0,0.633136198125,0.279297829564,0.051314403298,0.102248937217,0.372151478295,0.366302170556,1,5,4,2,0.5,2,0.5,0.0360658738558,0.0999606454152,-0.0493130571409,0.3
003018_2026-05-19,003018,2026-05-19,3,2026-05-18,0.133574253375,0.234407484407,0.264522999106,0.0616765600116,0.025313082867,0.396765385423,0.0828542441664,0.796787148594,0.0308479305534,0.282269503546,-0.0161805679667,0.0707098937954,0.00711797667727,-0.00434196736038,0.297872340426,0.373278954336,0.601952117389,0.117485895797,0.261759300372,0.633222752461,0.624711642791,0.651629488137,2,1,1,1,0,0,0.0999355254674,0.0999355254674,-0.0388224898667,0.25
601133_2026-05-19,601133,2026-05-19,2,2026-05-18,0.0733281327565,0.129983574735,0.20535180982,0.0331159791926,0.0287645454895,0.133707865169,0.0875778673507,0.880327868852,0.0441531562608,0.636815920398,0.0138853270064,0.0235483870968,0.0191919191919,0.0250592617677,0,0.503670825954,0.496329174046,0.0445562744338,0.0367317296625,0.104204328319,0.102997395132,1,5,4,2,0.5,2,0.5,0.0355591087374,0.0999606454152,-0.0472859966673,0.5
601678_2026-05-19,601678,2026-05-19,2,2026-05-18,0.0768963117606,0.140593329648,0.169579593765,0.0447110141767,0.0157215047726,0.22090729783,0.0610328638498,0.86301369863,0.0316666666667,0.487179487179,0.00166483613124,0.0312989045383,0.00814332247557,-0.0048231511254,0,0.402713622344,0.443499831733,0.0507992489581,0,0.472458310837,0.470860950109,1,5,4,2,0.5,2,0.5,0.0374967380978,0.0999606454152,-0.0550365141089,0.1
002208_2026-05-20,002208,2026-05-20,2,2026-05-19,0.131118881119,0.345114345114,0.60980312879,0.0739767179872,0.0662824207493,0.581907090465,0.0609076433121,0.958727429063,0.0961457009742,0.850187265918,0.0323077271103,0.0152207001522,0.044390637611,0.0149019607843,0,0.665419863146,0.334580136854,0.0781644251968,0.33792318308,0.190581225164,0.186830729307,1,13,12,4,0.333333333333,8,0.666666666667,0.0310747831531,0.100461893764,-0.000756928692039,0.5
002552_2026-05-20,002552,2026-05-20,2,2026-05-19,0.0529872177487,0.136536299268,0.367433867754,0.0148,0.0462609690958,0.117752540347,0.13218860725,0.725229826353,0.0365853658537,0.364640883978,0.00473157011625,0.0579345088161,0.0143748304855,-0.00240064017071,0.170212765957,0.300431876953,0.699568123047,0.114396533313,0,0.108833980253,0.108038130962,0.486353344807,13,12,4,0.333333333333,8,0.666666666667,0.0367475453191,0.100461893764,-0.0688300746842,0.192307692308
600758_2026-05-20,600758,2026-05-20,2,2026-05-19,0.0207539178314,0.0870545782589,0.140288620771,0.014175257732,0.0186078566506,0.18137254902,0.14979757085,0.506172839506,0.0147368421053,0.0823529411765,-0.0659009740542,0.139285714286,-0.0143149284254,0.002079002079,0.702127659574,0.541378062259,0.445206295698,0.0723903769615,0.337373652047,0.967807712277,0.965402595018,0.158677520024,13,12,4,0.333333333333,8,0.666666666667,0.0392375361746,0.100461893764,-0.0987099649497,0.0384615384615
600850_2026-05-20,600850,2026-05-20,2,2026-05-19,0.0899050571595,0.10799231792,0.112787160909,0.0260437375746,0.0148425787106,0.153254741158,0.0996112730807,0.736549165121,0.0103277952402,0.141104294479,-0.0212904305484,0.0585774058577,0.00312082032992,0.00626118067979,0.829787234043,0.562371241475,0.369203479415,0.0466981387286,0.0741527306539,0.84306255373,0.838874856445,0.0890806558701,13,12,4,0.333333333333,8,0.666666666667,0.0336330351591,0.100461893764,-0.0314559527634,0.346153846154
600903_2026-05-20,600903,2026-05-20,2,2026-05-19,0.116791638264,0.284295793049,0.40098339628,0.0695018226002,0.0457712802295,0.55047318612,0.0819277108434,0.808755760369,0.00203873598369,0.0235294117647,-0.0517165284051,0.077861163227,-0.0400390625,-0.0209163346614,0.872340425532,0.453443771383,0.407508299724,0.11823429462,0.531233628375,1,1,0.113697479485,13,12,4,0.333333333333,8,0.666666666667,0.0323920242075,0.100461893764,-0.0165638213452,0.423076923077
603115_2026-05-20,603115,2026-05-20,2,2026-05-19,0.165277014597,0.319366487685,0.504959965442,0.0738897298407,0.0496450880182,0.536220472441,0.0612244897959,0.962628865979,0.0720958347071,0.81897627965,0.0195369031803,0.0146464646465,0.015194088875,0.0236096537251,0,0.633304129931,0.366695870069,0.0529728158163,0.276739123027,0.0796366303832,0.0778527346161,1,13,12,4,0.333333333333,8,0.666666666667,0.0281829869191,0.100461893764,0.0339446261156,0.653846153846
603206_2026-05-20,603206,2026-05-20,2,2026-05-19,0.0544861680867,0.0977278948809,0.140338404664,0.0249029754204,0.0157379601824,0.147025171625,0.0513552068474,0.490909090909,0.00501253132832,0.0314465408805,-0.0782054491329,0.133160397752,-0.0285852713178,-0.00938735177866,0.872340425532,0.553331831665,0.427617508549,0.0394756405755,0.495329157494,0.952473252887,0.948333499339,0.0755322275606,13,12,4,0.333333333333,8,0.666666666667,0.0374793558341,0.100461893764,-0.0776118008643,0.115384615385
603311_2026-05-20,603311,2026-05-20,3,2026-05-19,0.134687078607,0.275182742022,0.381291490646,0.0733015494636,0.0451390506359,0.448607594937,0.0872987477639,0.928714859438,0.117578125,0.817934782609,0.0393819681107,0.0228825136612,0.0596296296296,0.0313626532084,0,0.656955964328,0.343044035672,0.0934074655276,0.30821945104,0.251949463164,0.241840150478,1,2,1,1,1,0,0,0.100515463918,0.100515463918,-0.0384509341055,0.25
603989_2026-05-20,603989,2026-05-20,2,2026-05-19,0.143581531892,0.179357798165,0.237962249615,0.0443143812709,0.0255445265089,0.221377672209,0.0848317196865,0.9057187017,0.0519639934534,0.682795698925,0.0079033455675,0.022433460076,-0.000777302759425,-0.00348837209302,0.0212765957447,0.721171414499,0.262098039693,0.0550578053182,0.190630597356,0.247078016179,0.244077491406,0.783393497825,13,12,4,0.333333333333,8,0.666666666667,0.0283962900577,0.100461893764,0.0313849884528,0.576923076923
605218_2026-05-20,605218,2026-05-20,2,2026-05-19,0.0769784913039,0.109050445104,0.14175053869,0.0289072426938,0.0237049091402,0.144341170038,0.0679871520343,0.709677419355,0.00383693045564,0.0579710144928,-0.0228794510906,0.0584795321637,-0.00285850404955,-0.00380771061399,0.808510638298,0.587107471634,0.412892528366,0.105086810218,0.111478519045,0.990027911735,0.989798814463,0.144774759785,13,12,4,0.333333333333,8,0.666666666667,0.0350051268349,0.100461893764,-0.0479210528734,0.269230769231
000417_2026-05-21,000417,2026-05-21,3,2026-05-20,0.0947789275635,0.187348552481,0.292965766266,0.045488074748,0.0288676026768,0.289473684211,0.0732026143791,0.657894736842,0.00976138828633,0.0714285714286,-0.0682421842314,0.111641221374,-0.111641221374,-0.0490296220633,1,0.215719251846,0.578585964707,0.131829403803,0.483390179613,0.967296186575,0.965162291944,0.0436115023284,4,3,1,0.333333333333,2,0.666666666667,-0.0196234288465,0.100121114251,-0.00259617443022,0.625
002272_2026-05-21,002272,2026-05-21,3,2026-05-20,0.0259574079152,0.0819798544508,0.139333654749,0.0308083663086,0.0126403123475,0.103194103194,0.0998396150762,0.608490566038,0,0,-0.0567901156502,0.0954875100725,-0.0543386689132,-0.0310746655158,0.978723404255,0.248114733591,0.751885266409,0.139095510468,0.371996341411,1,1,0.0343625195599,4,3,1,0.333333333333,2,0.666666666667,0.00596144459447,0.100121114251,-0.079350794753,0.125
002782_2026-05-21,002782,2026-05-21,2,2026-05-20,0.0318331503842,0.114756690517,0.228570806195,0.0106500998447,0.030847595762,0.159062885327,0.0923933209647,0.714285714286,0.00463127894549,0.0555555555556,-0.0414837473815,0.0726734626768,-0.0365562008883,-0.0262430939227,1,0.243130416048,0.749561289162,0.137361040921,0.0694170494084,1,1,0.0250513628737,3,2,0,0,2,1,0.0308898012984,0.0864162125992,-0.067819999328,0.166666666667
600563_2026-05-21,600563,2026-05-21,2,2026-05-20,0.0751286542561,0.149393585286,0.228749447156,0.0387740133713,0.0254774699674,0.193368500377,0.0593583678297,0.720319394831,0.0138933350407,0.141184124919,-0.043052719655,0.0769410118909,-0.0397186344066,-0.0248768472906,0.978723404255,0.413391535677,0.586608464323,0.194854672369,0.383048830963,0.965555715505,0.963985748216,0.0375722130335,3,2,0,0,2,1,0.0077880074528,0.0864162125992,-0.0216164116368,0.5
603938_2026-05-21,603938,2026-05-21,3,2026-05-20,0.0624711170861,0.173903961752,0.385753424658,0.0342385400826,0.0434708902451,0.197443181818,0.112222222222,0.678423236515,0.00556660039761,0.0432098765432,-0.053166018418,0.10919337795,-0.0402277039848,-0.0330720703498,1,0.268156924083,0.731843075917,0.146426364283,0,1,1,0.0301482836595,4,3,1,0.333333333333,2,0.666666666667,-0.00760116519283,0.100121114251,-0.0386629653911,0.375
605288_2026-05-21,605288,2026-05-21,2,2026-05-20,0.181589453547,0.268075515487,0.316139940476,0.0777643314957,0.0318332009348,0.386144651787,0.0638272345531,0.96348390587,0.131633973912,0.907967032967,0.0562065123315,0.0116531872337,0.0417048579285,0.0588838162676,0,0.555293488559,0.444706511441,0.0813454595855,0.147869037526,0.084520622161,0.0805803182026,1,3,2,0,0,2,1,-0.047738403848,-0.0246366100025,0.0894364109648,0.833333333333
003004_2026-05-22,003004,2026-05-22,2,2026-05-21,0.108242834253,0.174112931746,0.32320119035,0.0451204763234,0.03237191189,0.245,0.0694878576581,0.899513776337,0.0755939524838,0.739957716702,0.0222463379658,0.0241034685479,0.0336239103362,0.0433689503457,0.0425531914894,0.294974303592,0.687299685511,0.00894204675466,0.175580813881,0.152861820671,0.148661527296,0.646949231796,4,3,3,1,0,0,0.100759662868,0.101333333333,-0.073152341833,0.125
000012_2026-05-25,000012,2026-05-25,2,2026-05-22,0.128557409225,0.167512690355,0.135802469136,0.0456644433043,0.0149407521896,0.233243967828,0.0572916666667,0.809917355372,0.0672853828306,0.56862745098,0.00468367900949,0.045643153527,-0.004329004329,0.00877192982456,0,0.616684439276,0.318982431415,0.0861125888782,0.337383063616,0.585001496707,0.572840331814,1,7,6,1,0.166666666667,5,0.833333333333,0.00955654068038,0.0999077774362,0.0307697183779,0.785714285714
000725_2026-05-25,000725,2026-05-25,2,2026-05-22,0.112283663993,0.180026869682,0.220755154042,0.0468404772426,0.0247820100964,0.272946859903,0.046908315565,0.922480620155,0.0394477317554,0.689655172414,0.00928558472208,0.0167910447761,0.0115163147793,0.0134615384615,0.063829787234,0.515227237398,0.43921390635,0.0533320201617,0.161344624065,0.264612359924,0.261923080328,0.691428818058,7,6,1,0.166666666667,5,0.833333333333,0.0135793266799,0.0999077774362,0.00663300238067,0.642857142857
001225_2026-05-25,001225,2026-05-25,2,2026-05-22,0.0764262648009,0.121032896517,0.137377560325,0.0305638436233,0.0114758264746,0.188524590164,0.0394059405941,0.574532287266,0.0122164048866,0.0903225806452,-0.0425403023681,0.108378170638,-0.0427463277769,-0.0245543222334,0.978723404255,0.458544463399,0.493588365919,0.103462461385,0.328826650776,0.933129266251,0.92978094179,0.0375353540679,7,6,1,0.166666666667,5,0.833333333333,0.0203450138463,0.0999077774362,-0.0339611206174,0.357142857143
002036_2026-05-25,002036,2026-05-25,2,2026-05-22,0.0904480135249,0.138570167696,0.184029371271,0.036582694414,0.0175123484508,0.231503579952,0.0525727069351,0.768060836502,0.0167487684729,0.223684210526,-0.01712954818,0.0540788267644,-0.04,-0.00289855072464,0.0425531914894,0.546603723828,0.426504875277,0.0823504369309,0.124941055195,0.943851194996,0.942998011735,0.612520843284,7,6,1,0.166666666667,5,0.833333333333,0.0168086736607,0.0999077774362,-0.0127430795039,0.5
002442_2026-05-25,002442,2026-05-25,3,2026-05-22,0.0866555924695,0.183119819141,0.223313074645,0.0573770491803,0.0255023183926,0.286885245902,0.0813397129187,0.661392405063,0.0411140583554,0.224637681159,-0.0409467971353,0.119955156951,-0.119955156951,-0.119955156951,0.914893617021,0.538521223734,0.414380147,0.414380147,0.278807910762,0.50017018167,0.487606211764,0.49809570618,3,2,1,0.5,1,0.5,0.0504524645592,0.0992736077482,-0.0550077671661,0.166666666667
002931_2026-05-25,002931,2026-05-25,2,2026-05-22,0.0630361192362,0.0809410821108,0.0627217768432,0.0234443323243,0.00579822187862,0.105056371712,0.118246017408,0.679431747993,0.00310125600868,0.0373831775701,-0.0374922922671,0.0737399770905,-0.0307162121666,-0.00522835614332,0.914893617021,0.534415467864,0.465584532136,0.0784461816012,0.352313237184,0.981111115024,0.980358113779,0.0675751359236,7,6,1,0.166666666667,5,0.833333333333,0.020539324301,0.0999077774362,-0.0351269833456,0.214285714286
600303_2026-05-25,600303,2026-05-25,2,2026-05-22,0.0699942627653,0.108799048751,0.127058468047,0.0301418439716,0.0120336943442,0.165625,0.0548302872063,0.7,0.0303867403315,0.289473684211,-0.0198016913572,0.0675,-0.00267379679144,0.0191256830601,0.829787234043,0.246253241094,0.619492722545,0.0525982002066,0.162736365868,0.771110207885,0.763658912968,0.119460256874,7,6,1,0.166666666667,5,0.833333333333,0.0214839083519,0.0999077774362,-0.0407944876511,0.0714285714286
600611_2026-05-25,600611,2026-05-25,3,2026-05-22,0.116363636364,0.224327018943,0.269513077639,0.0642414860681,0.0308324768756,0.382882882883,0.0526315789474,0.801762114537,0.0477815699659,0.383561643836,-0.0127681671487,0.0682852807284,-0.00807754442649,0.0115321252059,0.0212765957447,0.282242624271,0.698490668457,0.114590029308,0.0966155854904,0.468262417779,0.46577317244,0.713558471173,3,2,1,0.5,1,0.5,0.0336072107791,0.0992736077482,-0.0213172596059,0.5
000636_2026-05-26,000636,2026-05-26,2,2026-05-25,0.103758602435,0.242995111482,0.413439539022,0.0519574539177,0.037898709897,0.416921508665,0.0289995166747,0.892408846384,0.0370554588411,0.454268292683,-0.00298671071219,0.0411588871005,0.00312725523214,0.00096015362458,0.0851063829787,0.6298760838,0.3701239162,0.0454661023237,0.297716164652,0.514391494677,0.508879020396,0.590704019709,21,20,4,0.2,16,0.8,0.0280871695094,0.10020242915,-0.0193847286313,0.261904761905
002421_2026-05-26,002421,2026-05-26,2,2026-05-25,0.0549001814882,0.204351204351,0.375332741792,0.0362012223789,0.0460579788675,0.317280453258,0.210638297872,0.746268656716,0.00649350649351,0.0555555555556,-0.0421413957715,0.0988372093023,-0.033264033264,-0.0169133192389,0.829787234043,0.264747094402,0.676183462608,0.0783425881282,0.1613961807,0.984249646266,0.983552777516,0.120660431833,21,20,4,0.2,16,0.8,0.0300363297318,0.10020242915,-0.0583679330779,0.119047619048
002432_2026-05-26,002432,2026-05-26,2,2026-05-25,0.137357178341,0.172464120652,0.190742426212,0.0458501104039,0.0222219313973,0.247004357298,0.0954990215264,0.940405748098,0.0440036479708,0.736641221374,0.0127093870961,0.0148450946644,0.0334010381404,0.0108167770419,0.531914893617,0.325766589567,0.674233410433,0.0554142688193,0.360512270401,0.267922046773,0.263407034964,0.260575409554,21,20,4,0.2,16,0.8,0.0263568254067,0.10020242915,0.0152221534234,0.595238095238
002741_2026-05-26,002741,2026-05-26,2,2026-05-25,0.0987422857589,0.151641693278,0.211299143091,0.0407317073171,0.0236359064622,0.176987447699,0.0695296523517,0.855623100304,0.0304029304029,0.468926553672,0.00602683001602,0.0323357413141,0.0125989920806,0.015523465704,0.063829787234,0.627201689472,0.363126311063,0.0455592784667,0.0583560989518,0.483580660231,0.479107409669,0.659449618059,21,20,4,0.2,16,0.8,0.0280616433518,0.10020242915,-0.0188742054793,0.309523809524
002897_2026-05-26,002897,2026-05-26,2,2026-05-25,0.101178382771,0.123704215619,0.190145071804,0.0216139923618,0.0124545200112,0.199115044248,0.124597207304,0.72982774252,0.0113198158975,0.132459970888,-0.0302691021823,0.0683016273207,-0.0447655974621,0.00419960474308,0.787234042553,0.364043944094,0.607369124263,0.0819169892423,0.408386581107,0.813313391371,0.806675648295,0.171831420852,21,20,4,0.2,16,0.8,0.027232180923,0.10020242915,-0.00228495690239,0.5
002938_2026-05-26,002938,2026-05-26,2,2026-05-25,0.117641391271,0.208824418253,0.353740583626,0.0440179451586,0.0397655242656,0.300011206993,0.0821458507963,0.83188615533,0.036454610436,0.372943327239,-0.00298538964564,0.0558359107928,-0.00488976580595,0.0220264317181,0.851063829787,0.479690879172,0.520309120828,0.0766591205802,0.0695871871475,0.497153896397,0.490865909315,0.102550529268,21,20,4,0.2,16,0.8,0.0277390501656,0.10020242915,-0.0124223417553,0.404761904762
002975_2026-05-26,002975,2026-05-26,2,2026-05-25,0.037529217542,0.0650703894491,0.0822077207998,0.0129979799318,0.0131408948728,0.0579166666667,0.118072289157,0.555375647668,0.00474871388999,0.0428265524625,-0.0416563440442,0.0955400398974,-0.0133675293386,-0.000393700787401,0.787234042553,0.433895495224,0.558525094332,0.0980519104796,0.269102604116,0.949360869651,0.947151025375,0.142208518607,21,20,4,0.2,16,0.8,0.0310016885306,0.10020242915,-0.0776751090557,0.0714285714286
002980_2026-05-26,002980,2026-05-26,2,2026-05-25,0.00135247607158,0.0862715961139,0.226244824291,0.0209782781879,0.0320304386229,0.0906515580737,0.114103472714,0.543269230769,0.00243013365735,0.0152755046372,-0.0459330519739,0.13515537252,-0.0139161615299,0.00225616105519,0.723404255319,0.181042082224,0.813904865302,0.0698767586133,0.13301977556,0.929858301731,0.926337113663,0.150277048248,21,20,4,0.2,16,0.8,0.033363690691,0.10020242915,-0.124915152262,0.0238095238095
600186_2026-05-26,600186,2026-05-26,2,2026-05-25,0.106915072172,0.1646799117,0.218869842443,0.0281276962899,0.0290776919582,0.254995242626,0.118143459916,0.85989010989,0.0296643247463,0.436781609195,0.00437846710597,0.0358187134503,0.00918133129304,-0.00452830188679,0.063829787234,0.609017059145,0.355393069537,0.0601952469563,0.0564379573858,0.300936023686,0.296603530594,0.686259016166,21,20,4,0.2,16,0.8,0.0274684159653,0.10020242915,-0.00700965774917,0.452380952381
600234_2026-05-26,600234,2026-05-26,2,2026-05-25,0.109270276376,0.0929326655537,0.112916021306,0.0235085555727,-0.00174061180653,0.123998473865,0.135035146134,0.931087289433,0.0704941860465,0.822033898305,0.0207777490961,0.0140562248996,0.0190245589761,0.0369588173178,0.0212765957447,0.548687488127,0.435623853879,0.0968782863563,0.336018594941,0.189901904707,0.18578632675,0.924277331881,21,20,4,0.2,16,0.8,0.0269342915932,0.10020242915,0.00367282969331,0.547619047619
600503_2026-05-26,600503,2026-05-26,2,2026-05-25,0.067887109077,0.0894941634241,0.102796376526,0.0218238503507,0.00903023164507,0.106719367589,0.1,0.657142857143,0.0144927536232,0.153846153846,-0.0208263146274,0.0728476821192,0,-0.00355871886121,0,0.466844662573,0.388190294388,0.060542446858,0,1,1,1,21,20,4,0.2,16,0.8,0.0295227807807,0.10020242915,-0.0480969540569,0.166666666667
600539_2026-05-26,600539,2026-05-26,2,2026-05-25,0.0809364548495,0.0198157263663,-0.0599732418126,0.00972578684317,-0.0180330916527,-0.0577259475219,0.227036395147,0.70737913486,0.036561898653,0.410071942446,-0.001827525273,0.0482921083628,0.00061919504644,0.010631644778,0,0.598461878903,0.361370519688,0.0447838826661,0.174375088553,0.434918914255,0.428862902119,1,21,20,4,0.2,16,0.8,0.0290246253254,0.10020242915,-0.0381338449506,0.214285714286
603001_2026-05-26,603001,2026-05-26,2,2026-05-25,0.0987780040733,0.146652497343,0.177626193724,0.0369588173178,0.0175173010381,0.2247446084,0.0734042553191,0.691803278689,0.0256653992395,0.223140495868,-0.0238949835309,0.080136402387,-0.00918273645546,-0.00277264325323,0.31914893617,0.614899139974,0.341400596903,0.0844128483844,0,0.770431395272,0.762675225839,0.302805891876,21,20,4,0.2,16,0.8,0.0278640736342,0.10020242915,-0.0149228111266,0.357142857143
603256_2026-05-26,603256,2026-05-26,2,2026-05-25,0.137347549662,0.226572400454,0.320949877171,0.061291465928,0.0243149257708,0.398691816246,0.0519644180875,0.889329946015,0.0691860465116,0.63264221159,0.00789894400999,0.0362140349038,0.0210426961301,0.00393056010481,0,0.524727203524,0.456519939705,0.0743742934663,0.172979043996,0.526864668173,0.523003167718,1,21,20,4,0.2,16,0.8,0.0260238839215,0.10020242915,0.0218809831277,0.642857142857
603661_2026-05-26,603661,2026-05-26,3,2026-05-25,0.154841891142,0.246797324726,0.23392554295,0.0666009204471,0.0279801607662,0.375550660793,0.0294331395349,0.850592885375,0.00888529886914,0.148648648649,-0.0368005029085,0.0480182926829,-0.0480182926829,-0.0480182926829,0.957446808511,0.159710250642,0.411470599108,0.277355687509,0.693979899297,0.948869760639,0.947026591449,0.0868338495887,1,0,0,0,0,0,,,0,0.5
603663_2026-05-26,603663,2026-05-26,2,2026-05-25,0.138849820284,0.242752387449,0.248982389991,0.0699327007482,0.0312822880257,0.359925355727,0.0709911544568,0.898445595855,0.049693914296,0.592274678112,0.00114473222987,0.031561461794,-0.00460986853338,0.00378787878788,0,0.615354825461,0.384645174539,0.0941086283981,0.246900899312,0.471649675117,0.466008132649,1,21,20,4,0.2,16,0.8,0.025989134017,0.10020242915,0.0225759812181,0.690476190476
603936_2026-05-26,603936,2026-05-26,2,2026-05-25,0.146752906214,0.18899814219,0.333977275616,0.0510794671566,0.0280430428099,0.256704980843,0.0959780621572,0.895977808599,0.0504403522818,0.633165829146,0.00816193204456,0.0270671116055,0.00652090525508,0.00459418070444,0.0212765957447,0.660151230589,0.322906029351,0.0582669511343,0.2588108197,0.394713246047,0.38857408049,0.818396405125,21,20,4,0.2,16,0.8,0.0256770490477,0.10020242915,0.0288176806042,0.738095238095
605580_2026-05-26,605580,2026-05-26,2,2026-05-25,0.141069697771,0.160030456398,0.172555854857,0.0371961250228,0.0174071542493,0.219971738106,0.0905797101449,0.87915407855,0.0859538784067,0.719298245614,0.0187418478079,0.0299625468165,-0.00307929176289,-0.0178232840349,0,0.639819038981,0.360180961019,0.10214916659,0.350082314499,0.3256016738,0.315944899456,1,21,20,4,0.2,16,0.8,0.0252035705791,0.10020242915,0.0382872499744,0.785714285714
000510_2026-05-27,000510,2026-05-27,3,2026-05-26,0.110836830412,0.192447830407,0.184990125082,0.0601936665794,0.00929392885798,0.310997815004,0.0659340659341,0.785365853659,0.00446428571429,0.0583941605839,-0.0315367908841,0.0668740279938,-0.0238611713666,-0.00607399226946,1,0.486480887855,0.513519112145,0.0884238122444,0.172867989359,0.98023742027,0.979569413128,0.0206176011171,4,3,0,0,3,1,0.0118267426574,0.0487754254878,-0.0117754250064,0.375
002185_2026-05-27,002185,2026-05-27,2,2026-05-26,0.165953014697,0.25279781149,0.355259617971,0.0519844168493,0.0355395312902,0.316993464052,0.125148986889,0.938193343899,0.0375901132853,0.651785714286,-0.00216478404291,0.0189873417722,-0.000496031746032,-0.00982800982801,0,0.692300169658,0.245018148991,0.0533916616047,0.573321185572,0.614794084061,0.609502489961,1,9,8,3,0.375,5,0.625,0.0337642843197,0.1,0.0404509105161,0.611111111111
002388_2026-05-27,002388,2026-05-27,2,2026-05-26,0.0664819944598,0.104734576758,0.118373275236,0.02849002849,0.0128973660309,0.138632162662,0.0659340659341,0.560846560847,0,0,-0.0639479956257,0.117478510029,-0.0175438596491,-0.00323624595469,0.765957446809,0.658866503645,0.31572570047,0.0985995414215,0.364458191829,1,1,0.152143942566,9,8,3,0.375,5,0.625,0.0491080117596,0.1,-0.0822989090037,0.166666666667
002552_2026-05-27,002552,2026-05-27,3,2026-05-26,0.156134169222,0.27562354842,0.53483992467,0.0639240506329,0.0413249211356,0.299974273218,0.110002494388,0.857390300231,0.0925405405405,0.634074074074,0.00646633796573,0.0466037735849,-0.0239520958084,-0.00394244037059,0,0.546570808734,0.453429191266,0.0763400021897,0.365069132845,0.443101249155,0.431068599659,1,4,3,0,0,3,1,-0.00572300717771,-0.00225563909774,0.0408738244991,0.875
002585_2026-05-27,002585,2026-05-27,3,2026-05-26,0.105057565789,0.176148796499,0.243853051779,0.051448335495,0.023516237402,0.201117318436,0.140676117775,0.85671641791,0.0487804878049,0.526315789474,0.0088762645965,0.0401785714286,-0.0236148955495,0.00279850746269,0.425531914894,0.595845522721,0.404154477279,0.0259581992016,0.0990840591715,0.230749325317,0.225232319039,0.385218224337,4,3,0,0,3,1,0.0142153207908,0.0487754254878,-0.0189411594063,0.125
002957_2026-05-27,002957,2026-05-27,2,2026-05-26,0.159530671058,0.187920453827,0.226057809507,0.0430264513913,0.026296424552,0.198255690279,0.126388597778,0.892748324193,0.0737704918033,0.687388987567,0.00315334629325,0.0302978137373,-0.00300884955752,0.00106628754221,0,0.559334479353,0.39275590019,0.05337976798,0.483532630437,0.738511964943,0.738010703954,1,9,8,3,0.375,5,0.625,0.0353667164664,0.1,0.0276314533425,0.5
