representation,test_signal_date,block,feature_names,pc1_loadings,explained_variance_ratio,dominant_loading_abs,numerical_issue,adjacent_fold_loading_cosine,model_stages
CS_RANK,2026-06-12,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.480393852915247,0.48039385291524705,0.44004883970322906,0.06847982083977297,0.45618722794363087,0.020060137240012394,-0.03241352982821825,0.36032598763432305,-0.023752927081820873,-0.012335846366214905]",0.710029815362,0.480393852915,,0.996579146973,M1
CS_RANK,2026-06-15,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.48293244880784447,0.4829324488078446,0.43364893157803774,0.0792168744845283,0.4587418426653932,0.021712561375898495,-0.032552729144773605,0.3557635003590957,-0.023141181941204708,-0.012141438025962376]",0.67027732399,0.482932448808,,0.999900181831,M1
CS_RANK,2026-06-16,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.48266200636773765,0.48266200636773804,0.43377218770270104,0.08356297359047216,0.45840817678547713,0.02103315390157468,-0.03231982089791954,0.35583377751948664,-0.023256126572182276,-0.012253499983123143]",0.665148363449,0.482662006368,,0.999990146035,M1
CS_RANK,2026-06-17,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.4903460480845174,0.4903460480845173,0.4035014139468762,0.05230451951582943,0.4672081099401934,0.0359866366997334,-0.03774964973346136,0.3633975565793239,-0.020673082991187648,-0.009148763788239677]",0.661768273335,0.490346048085,,0.998792224772,M1
CS_RANK,2026-06-18,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.47708437783460256,0.47708437783460267,0.4567764095904598,0.08375388148093468,0.45476057750427107,0.05404656078829689,-0.03379457028102481,0.3428196188983621,-0.02404032245335002,-0.01216869179684206]",0.613419073068,0.477084377835,,0.997440157157,M1
CS_RANK,2026-06-22,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.5027904749671809,0.5027904749671808,0.4316644364474018,0.09378578777012886,0.3918350708276249,0.006802345587006434,-0.020261800148462808,0.37977723409019193,-0.02812967806156066,-0.016123131865797714]",0.622150667483,0.502790474967,,0.995087072964,M1
CS_RANK,2026-06-23,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.5086771696303969,0.5086771696303973,0.40451268429439335,0.07817568589764713,0.4022606210287316,0.016749202920153028,-0.024346406129219154,0.3864323045126532,-0.023593991986625693,-0.013402672266306653]",0.616511741612,0.50867716963,,0.999326610671,M1
CS_RANK,2026-06-24,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.4948973664241277,0.49489736642412807,0.46050131743607536,0.09602495584697232,0.39090252828992683,0.030224847261694207,-0.021101192512419504,0.3658124384769272,-0.02553487065192828,-0.015381150887016597]",0.579755985046,0.494897366424,,0.997706459816,M1
CS_RANK,2026-06-25,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.5593307391586365,0.5593307391586367,0.2633085931298734,0.044653866297909545,0.4809586674232232,0.11219872661111428,-0.043163626087873615,0.2386081394967612,-0.015442842874578325,-0.005258060786532568]",0.558737852297,0.559330739159,,0.959235442936,M1
CS_RANK,2026-06-26,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.5494981861026015,0.5494981861026017,0.26987482436929666,0.06776062582590014,0.5034009905486063,0.05739697324870213,-0.03433815903418449,0.2459383891225057,-0.015951626133465076,-0.007303361518039696]",0.593714296028,0.549498186103,,0.997793325245,M1
CS_RANK,2026-06-29,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.5514948476418651,0.5514948476418658,0.24369786015982567,0.07586625998098528,0.46674114933741345,0.052858075975950755,-0.028111610888527948,0.3237831498118641,-0.015353618609843685,-0.007728424485359363]",0.580816221433,0.551494847642,,0.995888715709,M1
CS_RANK,2026-06-30,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.5252209412059408,0.5252209412059414,0.2698410679939535,0.09196017987314517,0.5106132857854876,0.02875137009322527,-0.023460065232991694,0.32309111000570145,-0.020226205301775834,-0.010730371373860882]",0.586811462231,0.525220941206,,0.99755805745,M1
RAW,2026-05-20,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.29713219265433033,0.2892667848317645,0.5101776722018914,-0.4279019670628991,0.36651648179654306,0.37088992780679153,-0.3358007842082015]",0.625299332859,0.510177672202,,,M0|M1
RAW,2026-05-21,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.31055097014205146,0.2811510349832753,0.4973991476592005,-0.4206346190555972,0.3843649835391705,0.4076008445452134,-0.2937650533785104]",0.649093671958,0.497399147659,,0.998052351445,M0|M1
RAW,2026-05-22,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.32297300001981544,0.26666756478597065,0.5149165642304855,-0.35898443124944307,0.40865407304457485,0.45943504308564687,-0.22910532713116047]",0.701859975351,0.51491656423,,0.99403534626,M0|M1
RAW,2026-05-25,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.31762457869934313,0.25984103942314707,0.5019755543269816,-0.35986527142713065,0.4062243967203114,0.48475237945900385,-0.22385633927680892]",0.703829085723,0.501975554327,,0.999541062301,M0|M1
RAW,2026-05-26,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.2796196567281692,0.23680871090592026,0.45903642902176495,-0.33724751179734475,0.4192397819179581,0.5666836258295305,-0.2106936831084943]",0.691204396959,0.56668362583,,0.994307210658,M0|M1
RAW,2026-05-27,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.2730684997100174,0.24185504430080296,0.420356996706348,-0.34214734009613756,0.42315665520056744,0.594386898439264,-0.20203362373811903]",0.685507418015,0.594386898439,,0.998776850111,M0|M1
RAW,2026-05-28,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.2782465538061406,0.23069651401556368,0.4080341609144309,-0.3363892019769384,0.40885701337354996,0.6177618585840947,-0.20227365307976697]",0.682929798195,0.617761858584,,0.999456370194,M0|M1
RAW,2026-05-29,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.27892383165177226,0.2316760535486464,0.40515553667319043,-0.34293998373770357,0.40723728323077446,0.6162566636742846,-0.20286542492430293]",0.681926866636,0.616256663674,,0.999971071623,M0|M1
RAW,2026-06-01,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.301491532319195,0.2449630483113009,0.3959052523643831,-0.3472628449210149,0.42179156959961994,0.5906213956213535,-0.21218328736846956]",0.675959405201,0.590621395621,,0.999127041494,M0|M1
RAW,2026-06-02,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.29634270444596,0.24452338440713017,0.39530138871016707,-0.34485462325742,0.42980423602674245,0.5911219194616957,-0.20747195455512027]",0.677061110258,0.591121919462,,0.99994024104,M0|M1
RAW,2026-06-03,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.2870519360419068,0.23361925908205627,0.39913681452974303,-0.33917932689208585,0.4141759839360153,0.6127925663930974,-0.2039949514096379]",0.681102909227,0.612792566393,,0.99951095672,M0|M1
RAW,2026-06-04,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.3008569764301025,0.24523681125444707,0.3817029261592164,-0.34691273335611506,0.42898978702955776,0.593661393119715,-0.21640778793625096]",0.672509424422,0.59366139312,,0.999285589119,M0|M1
RAW,2026-06-05,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.2982082365200758,0.23994804201205566,0.3891521760112849,-0.3501276377055756,0.4334480071344292,0.5848719029024548,-0.22252120872630438]",0.672429011531,0.584871902902,,0.999882340692,M0|M1
RAW,2026-06-08,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.297456634034092,0.24747746658483638,0.3775373552420525,-0.3568049915129441,0.43963524618730104,0.5892485650529586,-0.19984288009084863]",0.6750583978,0.589248565053,,0.999595754028,M0|M1
RAW,2026-06-09,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.2975232635145106,0.25190359669950557,0.3758108262581546,-0.34953574737561854,0.43657194873181393,0.5971510918354379,-0.19347086837947924]",0.676111208678,0.597151091835,,0.999906072933,M0|M1
RAW,2026-06-10,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.30006716519304844,0.2568702840701863,0.38733828885095756,-0.34403650739947406,0.43052718212297514,0.5916546592336601,-0.20044050179902578]",0.668545981143,0.591654659234,,0.999845205391,M0|M1
RAW,2026-06-11,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.29854211607576037,0.2494142605691404,0.38084221059033163,-0.33596933559025965,0.4321222803353967,0.6030873729583226,-0.20076081078096786]",0.670554281682,0.603087372958,,0.999850724883,M0|M1
RAW,2026-06-12,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.2921445089873976,0.24682893153049446,0.40470395194319514,-0.3447721402964349,0.4169953508721002,0.5978443257020873,-0.19942664456353915]",0.662857004769,0.597844325702,,0.999523710544,M0|M1
RAW,2026-06-15,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.3047951549911664,0.26967383433260306,0.38151368374884914,-0.3409609357508337,0.4317082271182786,0.5883386729749356,-0.20013619986160922]",0.661584065845,0.588338672975,,0.999229214061,M0|M1
RAW,2026-06-16,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.30239312944745417,0.26119525507284125,0.3820879738481806,-0.34420375001963466,0.42695756678409,0.5922278958117955,-0.20698151678728155]",0.661174506137,0.592227895812,,0.999913472561,M0|M1
RAW,2026-06-17,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.2926321824554092,0.24904030348309203,0.39368891938357425,-0.34334214120260437,0.42472571962866773,0.5932131284391713,-0.21720218505981598]",0.662338440489,0.593213128439,,0.999755621437,M0|M1
RAW,2026-06-18,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.2835229876351889,0.24477071858417687,0.42377929023954175,-0.3466589231818225,0.42800461859237016,0.5767038032697545,-0.21015585813032092]",0.664120805798,0.57670380327,,0.999324701017,M0|M1
RAW,2026-06-22,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.2785945846822731,0.24564879161233144,0.429246214781666,-0.34704382836584247,0.41165820353290555,0.5872347723108773,-0.20746769027238504]",0.665207707293,0.587234772311,,0.999779785788,M0|M1
RAW,2026-06-23,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.2893632750553944,0.2524780990374339,0.43332649377908916,-0.3514924463238674,0.41585220548332896,0.5700018673602334,-0.20825400097607322]",0.665310614669,0.57000186736,,0.99974288802,M0|M1
RAW,2026-06-24,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.3015802772666747,0.2523028133533992,0.4356236132554641,-0.3575051962355364,0.4314677626915252,0.5480235168387865,-0.2032745033844108]",0.662086328584,0.548023516839,,0.999528797649,M0|M1
RAW,2026-06-25,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.3214321053073268,0.2603513844252773,0.4507026400077382,-0.35537753756490353,0.45161285391928535,0.5002598527628643,-0.21274022722197394]",0.659431258858,0.500259852763,,0.998266214607,M0|M1
RAW,2026-06-26,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.32422260628903654,0.26533526300347565,0.44824307665715735,-0.3562034118132979,0.44164926628053314,0.5070487351794468,-0.21100160939268353]",0.654979065946,0.507048735179,,0.999906128872,M0|M1
RAW,2026-06-29,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.3295188582812902,0.26759964790674484,0.4550118489736039,-0.35594023670642927,0.44259266260059016,0.49376384111310034,-0.21537762159874452]",0.650490687899,0.493763841113,,0.999862204423,M0|M1
RAW,2026-06-30,EXISTING_D1_REPAIR_PATH,"[""d1_low_to_close_recovery"",""d1_close_location"",""d1_close_to_vwap_raw"",""d1_high_to_close_drawdown_raw"",""d1_afternoon_return"",""d1_last_hour_return"",""intraday_low_time_fraction""]","[0.3375794343215054,0.2717960318261573,0.45132150374951063,-0.3518558480188188,0.4457119769187261,0.4865646144920563,-0.22196647186087015]",0.644611899098,0.486564614492,,0.999891072332,M0|M1
RAW,2026-05-20,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[0.6033960984642364,-0.5367610618800026,0.05349166559774854,0.25444277337119175,-0.287353706473935,-0.2848442649509054,0.3413060499003986]",0.3869729376,0.603396098464,,,M0|M1
RAW,2026-05-21,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[0.6127268171000403,-0.5842858216567538,0.002434245681623537,0.23687929182298506,-0.2599624233982915,-0.2586121145337876,0.3042983969855883]",0.392522713186,0.6127268171,,0.995965512204,M0|M1
RAW,2026-05-22,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[0.5450485211778983,-0.5384789322472843,-0.3261397336414773,0.11463061987352208,-0.3134745670330734,-0.31291573371502046,0.31188569000886424]",0.415787043896,0.545048521178,,0.932272889937,M0|M1
RAW,2026-05-25,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[0.5396599443233713,-0.5340256504955854,-0.33642542411711535,0.1123226670737834,-0.3165430241718751,-0.3155719416187747,0.313049780523474]",0.408156621632,0.539659944323,,0.999911091735,M0|M1
RAW,2026-05-26,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.08615057468780975,0.12015466199058794,0.9414855630117606,0.10975178420569467,0.17922352784785203,0.17754216492830663,-0.12672064916706713]",0.404974018313,0.941485563012,,-0.56749890721,M0|M1
RAW,2026-05-27,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.11213340145316478,0.09086137593127697,0.9370883570155055,0.14762002757654802,0.1803297874787088,0.17796089829549447,-0.12269937111673752]",0.444612616494,0.937088357016,,0.998497943502,M0|M1
RAW,2026-05-28,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.18889008643885402,0.17751363831786116,0.8853639437327089,0.11679278202093873,0.23377609919083264,0.23118967117869377,-0.16492315801475155]",0.4201663601,0.885363943733,,0.987750702029,M0|M1
RAW,2026-05-29,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.19780612508304077,0.17873161264802928,0.8806703763385706,0.12836362637197463,0.2368861391326616,0.2344899394345882,-0.1605292514620596]",0.408941704809,0.880670376339,,0.999861618123,M0|M1
RAW,2026-06-01,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.18033486754149647,0.1580919049690161,0.8909521324921186,0.12732434180000754,0.2342937587418374,0.23184825564728256,-0.1543758909057148]",0.41785918898,0.890952132492,,0.999555200115,M0|M1
RAW,2026-06-02,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.20640515918906685,0.19138405835243666,0.8742415271541583,0.09652530653633422,0.24625699251617666,0.2437847863799396,-0.16456044917444151]",0.417280300835,0.874241527154,,0.998297411279,M0|M1
RAW,2026-06-03,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.19841125348204214,0.17962588807912516,0.8754242753220173,0.11186336026051684,0.24875477799751797,0.24609524623046297,-0.16445252153065587]",0.416929778226,0.875424275322,,0.999774799656,M0|M1
RAW,2026-06-04,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.24068926716536757,0.22276456284223806,0.834570183775377,0.10604555002740569,0.27508944754853604,0.27217739926672,-0.18691397770490253]",0.397651343013,0.834570183775,,0.996385205023,M0|M1
RAW,2026-06-05,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.3095943819329573,0.2937637383491847,0.7656022665365935,0.04696502861296695,0.30389526548791623,0.3012890170168728,-0.21534678104655003]",0.39253696214,0.765602266537,,0.989739217438,M0|M1
RAW,2026-06-08,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.30996935733318853,0.2852834372730876,0.7585046490275997,0.04485090574134204,0.3137880916630175,0.31503228825552015,-0.21790626993451628]",0.393179357573,0.758504649028,,0.99978990085,M0|M1
RAW,2026-06-09,EXISTING_SUPPLY_ACTIVITY,"[""d1_up_bar_volume_ratio"",""down_bar_volume_ratio"",""late_day_sell_volume_ratio"",""high_zone_volume_ratio"",""amount_above_d1_close_ratio"",""volume_above_d1_close_ratio"",""post_low_volume_share""]","[-0.3349731653044757,0.3070853433252255,0.7335133181115926,0.024347465035456636,0.31890863192532515,0.31986967041946884,-0.2254720868960394]",0.394837234543,0.733513318112,,0.998873833496,M0|M1
