event_id,code,signal_date,board,board_streak_before_break,representation,model_stage,run_type,lambda,score,rank,repair_rank_target,raw_repair_return,capped_opportunity_return_7,target7,fold_test_signal_date,fold_train_signal_dates,fold_train_max_signal_date,model_status
600067_2026-06-15,600067,2026-06-15,2,2,CS_RANK,M0,PERMUTED,10,0.520519266692,2,0.166666666667,0.0285714285714,0.0285714285714,0,2026-06-15,28,2026-06-12,CAPABILITY_SCREEN_ONLY
603014_2026-06-15,603014,2026-06-15,2,2,CS_RANK,M0,PERMUTED,10,0.47303731071,3,0.833333333333,0.111851637207,0.07,1,2026-06-15,28,2026-06-12,CAPABILITY_SCREEN_ONLY
001359_2026-06-16,001359,2026-06-16,2,2,CS_RANK,M0,PERMUTED,10,0.536468208409,1,0.785714285714,0.120841364284,0.07,1,2026-06-16,29,2026-06-15,CAPABILITY_SCREEN_ONLY
603738_2026-06-16,603738,2026-06-16,2,2,CS_RANK,M0,PERMUTED,10,0.511771180961,2,0.928571428571,0.129815592478,0.07,1,2026-06-16,29,2026-06-15,CAPABILITY_SCREEN_ONLY
601696_2026-06-16,601696,2026-06-16,2,2,CS_RANK,M0,PERMUTED,10,0.510788479822,3,0.0714285714286,-0.0187265917603,-0.0187265917603,0,2026-06-16,29,2026-06-15,CAPABILITY_SCREEN_ONLY
603335_2026-06-16,603335,2026-06-16,2,2,CS_RANK,M0,PERMUTED,10,0.481521165882,4,0.642857142857,0.111922141119,0.07,1,2026-06-16,29,2026-06-15,CAPABILITY_SCREEN_ONLY
000506_2026-06-16,000506,2026-06-16,2,2,CS_RANK,M0,PERMUTED,10,0.475852221958,5,0.357142857143,-0.00130975769483,-0.00130975769483,0,2026-06-16,29,2026-06-15,CAPABILITY_SCREEN_ONLY
000510_2026-06-16,000510,2026-06-16,3,3,CS_RANK,M0,PERMUTED,10,0.462211315411,6,0.214285714286,-0.0145310435931,-0.0145310435931,0,2026-06-16,29,2026-06-15,CAPABILITY_SCREEN_ONLY
601958_2026-06-16,601958,2026-06-16,3,3,CS_RANK,M0,PERMUTED,10,0.454340312221,7,0.5,0.0439285714286,0.0439285714286,0,2026-06-16,29,2026-06-15,CAPABILITY_SCREEN_ONLY
002515_2026-06-17,002515,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.535838020205,1,0.911764705882,0.165371809101,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002585_2026-06-17,002585,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.530327254077,2,0.0882352941176,0.0378634212306,0.0378634212306,0,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
603256_2026-06-17,603256,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.529005409995,3,0.676470588235,0.12002451982,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
600549_2026-06-17,600549,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.526490737613,4,0.970588235294,0.209677419355,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002851_2026-06-17,002851,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.524121941041,5,0.441176470588,0.0721357850071,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002824_2026-06-17,002824,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.523630760431,6,0.852941176471,0.144943820225,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
605289_2026-06-17,605289,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.515851515398,7,0.264705882353,0.065543071161,0.065543071161,0,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002990_2026-06-17,002990,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.515587547645,8,0.558823529412,0.0859687386405,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002552_2026-06-17,002552,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.513149131681,9,0.735294117647,0.136402877698,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
600703_2026-06-17,600703,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.504000225571,10,0.617647058824,0.0892151326934,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
603516_2026-06-17,603516,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.498141589101,11,0.323529411765,0.0701068927387,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
600545_2026-06-17,600545,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.491066540259,12,0.794117647059,0.142857142857,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
601179_2026-06-17,601179,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.484059178525,13,0.382352941176,0.0707908163265,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002806_2026-06-17,002806,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.482295514162,14,0.147058823529,0.0405727923628,0.0405727923628,0,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
603045_2026-06-17,603045,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.480592562564,15,0.205882352941,0.0585868150077,0.0585868150077,0,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
605198_2026-06-17,605198,2026-06-17,3,3,CS_RANK,M0,PERMUTED,10,0.480164439063,16,0.0294117647059,-0.0212765957447,-0.0212765957447,0,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002051_2026-06-17,002051,2026-06-17,2,2,CS_RANK,M0,PERMUTED,10,0.479011914758,17,0.5,0.0827974276527,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
000679_2026-06-18,000679,2026-06-18,2,2,CS_RANK,M0,PERMUTED,10,0.5267759435,1,0.566666666667,0.0197889182058,0.0197889182058,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
002484_2026-06-18,002484,2026-06-18,2,2,CS_RANK,M0,PERMUTED,10,0.518839415116,2,0.0333333333333,-0.0501659904094,-0.0501659904094,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
600186_2026-06-18,600186,2026-06-18,2,2,CS_RANK,M0,PERMUTED,10,0.513757363287,3,0.7,0.0350515463918,0.0350515463918,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
603773_2026-06-18,603773,2026-06-18,2,2,CS_RANK,M0,PERMUTED,10,0.496360725661,4,0.833333333333,0.0675738274464,0.0675738274464,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
600192_2026-06-18,600192,2026-06-18,2,2,CS_RANK,M0,PERMUTED,10,0.490956927259,5,0.3,0.00126742712294,0.00126742712294,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
600615_2026-06-18,600615,2026-06-18,2,2,CS_RANK,M0,PERMUTED,10,0.484274511978,6,0.233333333333,-0.00570342205323,-0.00570342205323,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
600707_2026-06-18,600707,2026-06-18,2,2,CS_RANK,M0,PERMUTED,10,0.482430494274,7,0.9,0.109845402766,0.07,1,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
600110_2026-06-18,600110,2026-06-18,3,3,CS_RANK,M0,PERMUTED,10,0.469541953773,8,0.1,-0.0444572748268,-0.0444572748268,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
603186_2026-06-18,603186,2026-06-18,3,3,CS_RANK,M0,PERMUTED,10,0.468151790469,9,0.766666666667,0.0454831800428,0.0454831800428,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
002741_2026-06-18,002741,2026-06-18,3,3,CS_RANK,M0,PERMUTED,10,0.457211524207,10,0.166666666667,-0.0204131227217,-0.0204131227217,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
603002_2026-06-18,603002,2026-06-18,3,3,CS_RANK,M0,PERMUTED,10,0.448816253482,11,0.966666666667,0.117920540997,0.07,1,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
601636_2026-06-18,601636,2026-06-18,3,3,CS_RANK,M0,PERMUTED,10,0.446954099335,12,0.366666666667,0.0048309178744,0.0048309178744,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
603115_2026-06-18,603115,2026-06-18,3,3,CS_RANK,M0,PERMUTED,10,0.442403407978,13,0.633333333333,0.0322945682451,0.0322945682451,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
002080_2026-06-18,002080,2026-06-18,3,3,CS_RANK,M0,PERMUTED,10,0.437292462381,14,0.5,0.0197681513118,0.0197681513118,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
000777_2026-06-18,000777,2026-06-18,3,3,CS_RANK,M0,PERMUTED,10,0.416699908386,15,0.433333333333,0.0143464399575,0.0143464399575,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
002491_2026-06-22,002491,2026-06-22,2,2,CS_RANK,M0,PERMUTED,10,0.537013830885,1,0.5,0.0711188204683,0.07,1,2026-06-22,32,2026-06-18,CAPABILITY_SCREEN_ONLY
603261_2026-06-22,603261,2026-06-22,2,2,CS_RANK,M0,PERMUTED,10,0.521160977588,2,0.928571428571,0.193737328227,0.07,1,2026-06-22,32,2026-06-18,CAPABILITY_SCREEN_ONLY
001339_2026-06-22,001339,2026-06-22,2,2,CS_RANK,M0,PERMUTED,10,0.511143231139,3,0.357142857143,0.0626988437961,0.0626988437961,0,2026-06-22,32,2026-06-18,CAPABILITY_SCREEN_ONLY
002579_2026-06-22,002579,2026-06-22,2,2,CS_RANK,M0,PERMUTED,10,0.495329912845,4,0.0714285714286,-0.0383309073265,-0.0383309073265,0,2026-06-22,32,2026-06-18,CAPABILITY_SCREEN_ONLY
603324_2026-06-22,603324,2026-06-22,2,2,CS_RANK,M0,PERMUTED,10,0.486107427553,5,0.785714285714,0.106767652089,0.07,1,2026-06-22,32,2026-06-18,CAPABILITY_SCREEN_ONLY
002989_2026-06-22,002989,2026-06-22,3,3,CS_RANK,M0,PERMUTED,10,0.456133513506,6,0.214285714286,0.0214190093708,0.0214190093708,0,2026-06-22,32,2026-06-18,CAPABILITY_SCREEN_ONLY
002141_2026-06-22,002141,2026-06-22,3,3,CS_RANK,M0,PERMUTED,10,0.435718240651,7,0.642857142857,0.0746268656716,0.07,1,2026-06-22,32,2026-06-18,CAPABILITY_SCREEN_ONLY
002297_2026-06-23,002297,2026-06-23,2,2,CS_RANK,M0,PERMUTED,10,0.538633555451,1,0.892857142857,0.132492113565,0.07,1,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
603082_2026-06-23,603082,2026-06-23,2,2,CS_RANK,M0,PERMUTED,10,0.533016148278,2,0.107142857143,0.0208955223881,0.0208955223881,0,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
002655_2026-06-23,002655,2026-06-23,2,2,CS_RANK,M0,PERMUTED,10,0.52414224803,3,0.821428571429,0.112807463953,0.07,1,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
002805_2026-06-23,002805,2026-06-23,2,2,CS_RANK,M0,PERMUTED,10,0.516885878414,4,0.321428571429,0.0302405498282,0.0302405498282,0,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
600769_2026-06-23,600769,2026-06-23,2,2,CS_RANK,M0,PERMUTED,10,0.514874189103,5,0.0357142857143,0.00775547445255,0.00775547445255,0,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
000657_2026-06-23,000657,2026-06-23,2,2,CS_RANK,M0,PERMUTED,10,0.509618582331,6,0.607142857143,0.0773082315241,0.07,1,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
603663_2026-06-23,603663,2026-06-23,2,2,CS_RANK,M0,PERMUTED,10,0.508726889922,7,0.25,0.0294117647059,0.0294117647059,0,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
003031_2026-06-23,003031,2026-06-23,2,2,CS_RANK,M0,PERMUTED,10,0.508563293522,8,0.464285714286,0.0645161290323,0.0645161290323,0,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
002842_2026-06-23,002842,2026-06-23,2,2,CS_RANK,M0,PERMUTED,10,0.507782378502,9,0.678571428571,0.0887335874629,0.07,1,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
600162_2026-06-23,600162,2026-06-23,2,2,CS_RANK,M0,PERMUTED,10,0.507096332982,10,0.535714285714,0.0704960835509,0.07,1,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
001296_2026-06-23,001296,2026-06-23,2,2,CS_RANK,M0,PERMUTED,10,0.502030286624,11,0.178571428571,0.0229293401965,0.0229293401965,0,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
603380_2026-06-23,603380,2026-06-23,2,2,CS_RANK,M0,PERMUTED,10,0.494296137193,12,0.75,0.108924806746,0.07,1,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
002354_2026-06-23,002354,2026-06-23,2,2,CS_RANK,M0,PERMUTED,10,0.486659943367,13,0.392857142857,0.0438489646772,0.0438489646772,0,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
000811_2026-06-23,000811,2026-06-23,3,3,CS_RANK,M0,PERMUTED,10,0.438290711368,14,0.964285714286,0.219968087531,0.07,1,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
600172_2026-06-24,600172,2026-06-24,2,2,CS_RANK,M0,PERMUTED,10,0.530425803119,1,0.7,0.0564468211527,0.0564468211527,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
000070_2026-06-24,000070,2026-06-24,2,2,CS_RANK,M0,PERMUTED,10,0.524800890433,2,0.233333333333,-0.0225029609159,-0.0225029609159,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
601869_2026-06-24,601869,2026-06-24,2,2,CS_RANK,M0,PERMUTED,10,0.520846377221,3,0.166666666667,-0.0267558528428,-0.0267558528428,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
603757_2026-06-24,603757,2026-06-24,2,2,CS_RANK,M0,PERMUTED,10,0.520781639983,4,0.633333333333,0.0516980613227,0.0516980613227,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
000783_2026-06-24,000783,2026-06-24,2,2,CS_RANK,M0,PERMUTED,10,0.515498431697,5,0.9,0.091103965702,0.07,1,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
600470_2026-06-24,600470,2026-06-24,2,2,CS_RANK,M0,PERMUTED,10,0.513130926901,6,0.5,0.0189873417722,0.0189873417722,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
000571_2026-06-24,000571,2026-06-24,2,2,CS_RANK,M0,PERMUTED,10,0.512744366716,7,0.833333333333,0.079674796748,0.07,1,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
002830_2026-06-24,002830,2026-06-24,2,2,CS_RANK,M0,PERMUTED,10,0.504100659611,8,0.1,-0.0324971493729,-0.0324971493729,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
605580_2026-06-24,605580,2026-06-24,2,2,CS_RANK,M0,PERMUTED,10,0.501643082556,9,0.366666666667,-0.00604026845638,-0.00604026845638,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
605377_2026-06-24,605377,2026-06-24,2,2,CS_RANK,M0,PERMUTED,10,0.50027764727,10,0.3,-0.0173913043478,-0.0173913043478,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
600400_2026-06-24,600400,2026-06-24,2,2,CS_RANK,M0,PERMUTED,10,0.496363992561,11,0.966666666667,0.100323624595,0.07,1,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
600322_2026-06-24,600322,2026-06-24,2,2,CS_RANK,M0,PERMUTED,10,0.488830298411,12,0.433333333333,0.0181818181818,0.0181818181818,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
002672_2026-06-24,002672,2026-06-24,2,2,CS_RANK,M0,PERMUTED,10,0.488563234644,13,0.566666666667,0.0512129380054,0.0512129380054,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
600851_2026-06-24,600851,2026-06-24,3,3,CS_RANK,M0,PERMUTED,10,0.473515672014,14,0.0333333333333,-0.036815920398,-0.036815920398,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
002068_2026-06-24,002068,2026-06-24,3,3,CS_RANK,M0,PERMUTED,10,0.443705685044,15,0.766666666667,0.0647138964578,0.0647138964578,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
600909_2026-06-25,600909,2026-06-25,2,2,CS_RANK,M0,PERMUTED,10,0.522311812843,1,0.611111111111,0.07,0.07,1,2026-06-25,35,2026-06-24,CAPABILITY_SCREEN_ONLY
002631_2026-06-25,002631,2026-06-25,2,2,CS_RANK,M0,PERMUTED,10,0.515911145653,2,0.5,0.0383838383838,0.0383838383838,0,2026-06-25,35,2026-06-24,CAPABILITY_SCREEN_ONLY
600379_2026-06-25,600379,2026-06-25,2,2,CS_RANK,M0,PERMUTED,10,0.514372396863,3,0.166666666667,-0.0113182423435,-0.0113182423435,0,2026-06-25,35,2026-06-24,CAPABILITY_SCREEN_ONLY
000566_2026-06-25,000566,2026-06-25,2,2,CS_RANK,M0,PERMUTED,10,0.509271005314,4,0.277777777778,-0.0021978021978,-0.0021978021978,0,2026-06-25,35,2026-06-24,CAPABILITY_SCREEN_ONLY
002584_2026-06-25,002584,2026-06-25,2,2,CS_RANK,M0,PERMUTED,10,0.508621666178,5,0.388888888889,0.0383064516129,0.0383064516129,0,2026-06-25,35,2026-06-24,CAPABILITY_SCREEN_ONLY
002580_2026-06-25,002580,2026-06-25,2,2,CS_RANK,M0,PERMUTED,10,0.504339985184,6,0.0555555555556,-0.12269446672,-0.12269446672,0,2026-06-25,35,2026-06-24,CAPABILITY_SCREEN_ONLY
002687_2026-06-25,002687,2026-06-25,2,2,CS_RANK,M0,PERMUTED,10,0.490122848056,7,0.833333333333,0.134703196347,0.07,1,2026-06-25,35,2026-06-24,CAPABILITY_SCREEN_ONLY
605069_2026-06-25,605069,2026-06-25,3,3,CS_RANK,M0,PERMUTED,10,0.45251785414,8,0.722222222222,0.108333333333,0.07,1,2026-06-25,35,2026-06-24,CAPABILITY_SCREEN_ONLY
603938_2026-06-25,603938,2026-06-25,3,3,CS_RANK,M0,PERMUTED,10,0.446664356006,9,0.944444444444,0.174225028703,0.07,1,2026-06-25,35,2026-06-24,CAPABILITY_SCREEN_ONLY
603989_2026-06-26,603989,2026-06-26,2,2,CS_RANK,M0,PERMUTED,10,0.541979758746,1,0.208333333333,-0.0419642857143,-0.0419642857143,0,2026-06-26,36,2026-06-25,CAPABILITY_SCREEN_ONLY
600141_2026-06-26,600141,2026-06-26,2,2,CS_RANK,M0,PERMUTED,10,0.533571823091,2,0.125,-0.0441767068273,-0.0441767068273,0,2026-06-26,36,2026-06-25,CAPABILITY_SCREEN_ONLY
600667_2026-06-26,600667,2026-06-26,2,2,CS_RANK,M0,PERMUTED,10,0.528896722478,3,0.708333333333,0.0668103448276,0.0668103448276,0,2026-06-26,36,2026-06-25,CAPABILITY_SCREEN_ONLY
002990_2026-06-26,002990,2026-06-26,2,2,CS_RANK,M0,PERMUTED,10,0.525888962119,4,0.958333333333,0.086383601757,0.07,1,2026-06-26,36,2026-06-25,CAPABILITY_SCREEN_ONLY
600584_2026-06-26,600584,2026-06-26,2,2,CS_RANK,M0,PERMUTED,10,0.513382873075,5,0.458333333333,0.0200970873786,0.0200970873786,0,2026-06-26,36,2026-06-25,CAPABILITY_SCREEN_ONLY
002254_2026-06-26,002254,2026-06-26,2,2,CS_RANK,M0,PERMUTED,10,0.513019134197,6,0.375,-0.025974025974,-0.025974025974,0,2026-06-26,36,2026-06-25,CAPABILITY_SCREEN_ONLY
603713_2026-06-26,603713,2026-06-26,2,2,CS_RANK,M0,PERMUTED,10,0.510094187892,7,0.291666666667,-0.0293809024134,-0.0293809024134,0,2026-06-26,36,2026-06-25,CAPABILITY_SCREEN_ONLY
603929_2026-06-26,603929,2026-06-26,2,2,CS_RANK,M0,PERMUTED,10,0.507344419555,8,0.625,0.0476785648642,0.0476785648642,0,2026-06-26,36,2026-06-25,CAPABILITY_SCREEN_ONLY
002080_2026-06-26,002080,2026-06-26,2,2,CS_RANK,M0,PERMUTED,10,0.503293220794,9,0.0416666666667,-0.0525252525253,-0.0525252525253,0,2026-06-26,36,2026-06-25,CAPABILITY_SCREEN_ONLY
603678_2026-06-26,603678,2026-06-26,2,2,CS_RANK,M0,PERMUTED,10,0.498228339748,10,0.541666666667,0.0416001963431,0.0416001963431,0,2026-06-26,36,2026-06-25,CAPABILITY_SCREEN_ONLY
000818_2026-06-26,000818,2026-06-26,2,2,CS_RANK,M0,PERMUTED,10,0.488212901606,11,0.875,0.0779510022272,0.07,1,2026-06-26,36,2026-06-25,CAPABILITY_SCREEN_ONLY
002025_2026-06-26,002025,2026-06-26,2,2,CS_RANK,M0,PERMUTED,10,0.48053436173,12,0.791666666667,0.0701369863014,0.07,1,2026-06-26,36,2026-06-25,CAPABILITY_SCREEN_ONLY
600962_2026-06-29,600962,2026-06-29,2,2,CS_RANK,M0,PERMUTED,10,0.520077070518,1,0.5,0.0751028806584,0.07,1,2026-06-29,37,2026-06-26,CAPABILITY_SCREEN_ONLY
002141_2026-06-29,002141,2026-06-29,2,2,CS_RANK,M0,PERMUTED,10,0.51385411374,2,0.3,0.0196078431373,0.0196078431373,0,2026-06-29,37,2026-06-26,CAPABILITY_SCREEN_ONLY
002965_2026-06-29,002965,2026-06-29,2,2,CS_RANK,M0,PERMUTED,10,0.504734325524,3,0.9,0.100767366721,0.07,1,2026-06-29,37,2026-06-26,CAPABILITY_SCREEN_ONLY
600228_2026-06-29,600228,2026-06-29,3,3,CS_RANK,M0,PERMUTED,10,0.445679983346,4,0.1,-0.0793172690763,-0.0793172690763,0,2026-06-29,37,2026-06-26,CAPABILITY_SCREEN_ONLY
000823_2026-06-29,000823,2026-06-29,3,3,CS_RANK,M0,PERMUTED,10,0.433903008259,5,0.7,0.0925280681378,0.07,1,2026-06-29,37,2026-06-26,CAPABILITY_SCREEN_ONLY
603155_2026-06-30,603155,2026-06-30,2,2,CS_RANK,M0,PERMUTED,10,0.524887193752,1,0.928571428571,0.112028725314,0.07,1,2026-06-30,38,2026-06-29,CAPABILITY_SCREEN_ONLY
603163_2026-06-30,603163,2026-06-30,2,2,CS_RANK,M0,PERMUTED,10,0.516156899612,2,0.214285714286,-0.0287162162162,-0.0287162162162,0,2026-06-30,38,2026-06-29,CAPABILITY_SCREEN_ONLY
601133_2026-06-30,601133,2026-06-30,2,2,CS_RANK,M0,PERMUTED,10,0.504821936748,3,0.0714285714286,-0.0627906976744,-0.0627906976744,0,2026-06-30,38,2026-06-29,CAPABILITY_SCREEN_ONLY
603650_2026-06-30,603650,2026-06-30,2,2,CS_RANK,M0,PERMUTED,10,0.503884059003,4,0.785714285714,0.0474406991261,0.0474406991261,0,2026-06-30,38,2026-06-29,CAPABILITY_SCREEN_ONLY
002180_2026-06-30,002180,2026-06-30,2,2,CS_RANK,M0,PERMUTED,10,0.501163709574,5,0.357142857143,0.019452887538,0.019452887538,0,2026-06-30,38,2026-06-29,CAPABILITY_SCREEN_ONLY
002568_2026-06-30,002568,2026-06-30,2,2,CS_RANK,M0,PERMUTED,10,0.487587136379,6,0.642857142857,0.0430678466077,0.0430678466077,0,2026-06-30,38,2026-06-29,CAPABILITY_SCREEN_ONLY
603956_2026-06-30,603956,2026-06-30,3,3,CS_RANK,M0,PERMUTED,10,0.474343371124,7,0.5,0.0395387149918,0.0395387149918,0,2026-06-30,38,2026-06-29,CAPABILITY_SCREEN_ONLY
002208_2026-05-20,002208,2026-05-20,2,2,CS_RANK,M1,PERMUTED,10,0.542165810465,1,0.05,-0.0725490196078,-0.0725490196078,0,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
603115_2026-05-20,603115,2026-05-20,2,2,CS_RANK,M1,PERMUTED,10,0.538327680983,2,0.95,0.205409887035,0.07,1,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
600903_2026-05-20,600903,2026-05-20,2,2,CS_RANK,M1,PERMUTED,10,0.51480352932,3,0.75,0.145317545748,0.07,1,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
603989_2026-05-20,603989,2026-05-20,2,2,CS_RANK,M1,PERMUTED,10,0.511248913647,4,0.65,0.11015625,0.07,1,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
002552_2026-05-20,002552,2026-05-20,2,2,CS_RANK,M1,PERMUTED,10,0.504394424315,5,0.55,0.0844226579521,0.07,1,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
605218_2026-05-20,605218,2026-05-20,2,2,CS_RANK,M1,PERMUTED,10,0.498786682281,6,0.15,-0.0201499531396,-0.0201499531396,0,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
600850_2026-05-20,600850,2026-05-20,2,2,CS_RANK,M1,PERMUTED,10,0.496085711039,7,0.45,0.038338658147,0.038338658147,0,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
600758_2026-05-20,600758,2026-05-20,2,2,CS_RANK,M1,PERMUTED,10,0.486265843419,8,0.35,0.0168067226891,0.0168067226891,0,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
603206_2026-05-20,603206,2026-05-20,2,2,CS_RANK,M1,PERMUTED,10,0.481772067065,9,0.25,-0.00410888546482,-0.00410888546482,0,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
603311_2026-05-20,603311,2026-05-20,3,3,CS_RANK,M1,PERMUTED,10,0.461364919778,10,0.85,0.172352523099,0.07,1,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
605288_2026-05-21,605288,2026-05-21,2,2,CS_RANK,M1,PERMUTED,10,0.537787150087,1,0.416666666667,0.0422794117647,0.0422794117647,0,2026-05-21,11,2026-05-20,CAPABILITY_SCREEN_ONLY
600563_2026-05-21,600563,2026-05-21,2,2,CS_RANK,M1,PERMUTED,10,0.50127427229,2,0.916666666667,0.103625,0.07,1,2026-05-21,11,2026-05-20,CAPABILITY_SCREEN_ONLY
002782_2026-05-21,002782,2026-05-21,2,2,CS_RANK,M1,PERMUTED,10,0.485808639981,3,0.25,0.039652173913,0.039652173913,0,2026-05-21,11,2026-05-20,CAPABILITY_SCREEN_ONLY
603938_2026-05-21,603938,2026-05-21,3,3,CS_RANK,M1,PERMUTED,10,0.481542795528,4,0.0833333333333,-0.0416666666667,-0.0416666666667,0,2026-05-21,11,2026-05-20,CAPABILITY_SCREEN_ONLY
000417_2026-05-21,000417,2026-05-21,3,3,CS_RANK,M1,PERMUTED,10,0.475766203978,5,0.75,0.101020408163,0.07,1,2026-05-21,11,2026-05-20,CAPABILITY_SCREEN_ONLY
002272_2026-05-21,002272,2026-05-21,3,3,CS_RANK,M1,PERMUTED,10,0.454526176267,6,0.583333333333,0.0904325032765,0.07,1,2026-05-21,11,2026-05-20,CAPABILITY_SCREEN_ONLY
