event_id,code,name,signal_date,break_date,board_streak_before_break,days_since_break,days_since_last_limit_up,repair_attempt_count,recent_limit_up_count_10d,recent_limit_up_count_20d,recent_pool_appearance_count_10d,recent_pool_appearance_count_20d,max_board_streak_20d,last_board_date,board_day_amount_rank,board_day_turnover_rank,board_day_volume_rank,recognition_score,break_open,break_high,break_low,break_close,break_prev_close,break_open_return,break_high_return,break_close_return,break_intraday_range,break_high_to_close_drawdown,break_upper_shadow_ratio,break_lower_shadow_ratio,break_close_location,break_volume,break_amount,break_volume_ratio_vs_board_days,break_amount_ratio_vs_board_days,break_turnover_ratio,break_touched_limit_up,break_opened_from_limit_up,break_day_in_pool,last_board_day_in_pool,pool_consecutive_count_last_board,d1_open,d1_high,d1_low,d1_close,d1_volume,d1_amount,d1_ma5,d1_ma10,d1_ma20,d1_close_to_ma5,d1_low_to_ma5,d1_high_to_ma5,d1_close_to_ma10,d1_low_to_ma10,d1_close_to_ma20,d1_ma5_slope,d1_ma10_slope,d1_reclaimed_ma5,d1_reclaimed_ma10,consecutive_days_below_ma5,consecutive_days_below_ma10,d1_open_to_close_return,d1_low_to_close_recovery,d1_high_to_close_drawdown,d1_close_location,d1_vwap,d1_close_to_vwap,d1_intraday_range,d1_afternoon_return,d1_last_hour_return,d1_up_bar_volume_ratio,d1_down_bar_volume_ratio,volume_above_d1_close_ratio,volume_above_break_close_ratio,high_zone_volume_ratio,late_day_sell_volume_ratio,down_bar_volume_ratio,amount_above_d1_close_ratio,high_zone_amount_ratio,late_day_sell_amount_ratio,d1_vwap_to_close_gap,d2_trade_date,d3_trade_date,d2_open,d2_high,d2_low,d2_close,d3_high,d3_low,d3_close,d2open_to_d3high_return,d2open_to_d3close_return,target7_d2open_d3high,tail_loss_5pct,future_data_status
002273_2026-07-02,002273,水晶光电,2026-07-06,2026-07-02,2,2,3,3,2,2,2,2,2,2026-07-01,30.0,90.0,92.0,0.3834808259587021,40.0,42.18,38.23,39.02,39.03,0.02485267742761965,0.0807071483474251,-0.000256213169356867,0.10120420189597752,0.07491702228544325,0.5518987341772147,0.20000000000000143,0.20000000000000143,2598369.0,10453320796.7129,9.666407493936102,10.682318859226086,,False,False,False,True,1.0,36.06,38.09,35.3,35.55,1117490.0,4067495892.2741,37.212,36.059999999999995,35.439,-0.04466301193163513,-0.051381274857572934,0.023594539395893843,-0.014143094841930104,-0.021075984470327214,0.0031321425548123116,0.01805646749835854,5.546619335494718e-05,False,False,1,1,-0.014143094841930215,0.00708215297450425,0.06668416907324773,0.0896057347670249,36.39957609708077,-0.02334027448052911,0.07544618712817756,-0.02815746309458722,-0.016597510373444035,0.42469989044947004,0.5513667309632531,0.9484644124184328,0.0,0.17206602162227388,0.08211843939149906,0.5513667309632531,0.949774390164121,0.17770855448876016,0.08058061711834985,0.02389806180255333,2026-07-07,2026-07-08,35.27,35.88,33.09,34.17,34.75,31.89,32.04,-0.014743407995463698,-0.09157924581797572,False,True,complete
002297_2026-06-23,002297,博云新材,2026-06-23,2026-06-23,2,0,1,1,2,2,2,2,2,2026-06-22,56.0,54.0,63.0,0.5238095238095238,33.64,34.32,31.35,32.82,31.2,0.07820512820512815,0.10000000000000009,0.05192307692307696,0.09519230769230766,0.043706293706293704,0.22895622895622894,0.49494949494949475,0.49494949494949475,2200469.0,7233428161.440401,2.7954124355366017,3.219020393132486,,True,False,False,True,2.0,33.64,34.32,31.35,32.82,2200469.0,7233428161.440401,28.412,25.017000000000003,23.2755,0.15514571307898084,0.1034070111220613,0.20794030691257226,0.31190790262621393,0.25314785945557006,0.4100663788103369,0.07344718150219132,0.05485748018215553,True,True,0,0,-0.024375743162901364,0.04688995215311001,0.043706293706293704,0.49494949494949475,32.901182698351796,-0.002467470519102788,0.09519230769230766,0.03175102169129218,-0.00935707817687903,0.47715327325216444,0.4724559602027053,0.44427064913129394,0.44427064913129394,0.14876314135797972,0.04301193612726969,0.4724559602027053,0.45297029594253146,0.1530267676058153,0.04283847539034596,0.002473573989999879,2026-06-24,2026-06-25,31.7,34.33,30.2,33.66,35.9,32.35,33.11,0.13249211356466883,0.04447949526813888,True,False,complete
002297_2026-06-23,002297,博云新材,2026-06-24,2026-06-23,2,1,2,2,2,2,2,2,2,2026-06-22,56.0,54.0,63.0,0.5238095238095238,33.64,34.32,31.35,32.82,31.2,0.07820512820512815,0.10000000000000009,0.05192307692307696,0.09519230769230766,0.043706293706293704,0.22895622895622894,0.49494949494949475,0.49494949494949475,2200469.0,7233428161.440401,2.7954124355366017,3.219020393132486,,True,False,False,True,2.0,31.7,34.33,30.2,33.66,1409427.0,4497887740.1594,30.363999999999997,26.347999999999995,23.642500000000002,0.1085495982084046,-0.005401132920563767,0.13061520221314726,0.2775163200242903,0.14619705480491896,0.4237073067568995,0.06870336477544692,0.05320382140144675,True,True,0,0,0.0618296529968454,0.11456953642384098,0.01951645790853486,0.8377723970944305,32.17808966919183,0.04605339676913722,0.12583790371724554,0.03824799506477472,-0.013192612137203241,0.5907349556092961,0.40178898904964727,0.12089114242566812,0.2927635164441582,0.27960517514431926,0.06862571689608209,0.40178898904964727,0.1273261939392254,0.2923023204525791,0.07166042156173896,-0.044025856530248646,2026-06-25,2026-06-26,33.19,35.9,32.35,33.11,33.48,30.75,30.89,0.008737571557698054,-0.06929798131967457,False,True,complete
002297_2026-06-23,002297,博云新材,2026-06-25,2026-06-23,2,2,3,3,2,2,2,2,2,2026-06-22,56.0,54.0,63.0,0.5238095238095238,33.64,34.32,31.35,32.82,31.2,0.07820512820512815,0.10000000000000009,0.05192307692307696,0.09519230769230766,0.043706293706293704,0.22895622895622894,0.49494949494949475,0.49494949494949475,2200469.0,7233428161.440401,2.7954124355366017,3.219020393132486,,True,False,False,True,2.0,33.19,35.9,32.35,33.11,1034549.0,3426195034.8779,31.830000000000002,27.576,24.1135,0.040213634935595266,0.016336789192585632,0.12786679233427578,0.20068175224833174,0.17312155497534087,0.3730897629958323,0.048280858911869506,0.046606953089418646,True,True,0,0,-0.002410364567640766,0.023493044822256507,0.07771587743732589,0.21408450704225312,33.480325368784435,-0.01106098476359818,0.10546642899584069,0.0076080340839927985,0.012228676245796377,0.47485585029029287,0.5060371381794893,0.5400870458451092,0.7975314600401936,0.0,0.05709702429032298,0.5060371381794893,0.5485094705896604,0.0,0.056488809391960756,0.011184698543776359,2026-06-26,2026-06-29,33.48,33.48,30.75,30.89,31.51,27.8,28.77,-0.05884109916367963,-0.1406810035842293,False,True,complete
002298_2026-07-27,002298,中电鑫龙,2026-07-27,2026-07-27,2,0,1,1,2,2,2,2,2,2026-07-24,11.0,12.0,10.0,0.7142857142857143,8.02,8.6,7.6,8.45,8.1,-0.00987654320987652,0.06172839506172845,0.043209876543209846,0.1234567901234568,0.01744186046511632,0.15000000000000036,0.41999999999999993,0.8499999999999996,1400991.0,1159127416.4126,3.308289194977791,3.5629934560655294,,False,False,False,True,2.0,8.02,8.6,7.6,8.45,1400991.0,1159127416.4126,7.481999999999999,7.172,7.220999999999999,0.12937717187917674,0.01577118417535428,0.149425287356322,0.17819297267150014,0.059676519799219285,0.17019803351336393,0.04936886395511908,0.025743707093821566,True,True,0,0,0.05361596009975056,0.11184210526315785,0.01744186046511632,0.8499999999999996,8.27362759969346,0.021317420705891266,0.1234567901234568,0.0,-0.0011820330969268822,0.7391076924886631,0.22027604525757832,0.12139349461426778,0.12139349461426778,0.47771507468258745,0.04326868555060071,0.22027604525757832,0.12408471305229021,0.4860876356914158,0.04417880170705221,-0.020872473409057846,2026-07-28,2026-07-29,8.3,8.34,7.9,7.97,8.77,7.92,8.77,0.056626506024096246,0.056626506024096246,False,False,complete
002298_2026-07-27,002298,中电鑫龙,2026-07-28,2026-07-27,2,1,2,2,2,2,2,2,2,2026-07-24,11.0,12.0,10.0,0.7142857142857143,8.02,8.6,7.6,8.45,8.1,-0.00987654320987652,0.06172839506172845,0.043209876543209846,0.1234567901234568,0.01744186046511632,0.15000000000000036,0.41999999999999993,0.8499999999999996,1400991.0,1159127416.4126,3.308289194977791,3.5629934560655294,,False,False,False,True,2.0,8.3,8.34,7.9,7.97,931161.0,746978547.8271999,7.714,7.284999999999999,7.2385,0.033186414311641155,0.024112004148301835,0.08115115374643489,0.09402882635552512,0.08442004118050805,0.10105684879463972,0.03100775193798455,0.015755716675962095,True,True,0,0,-0.03975903614457843,0.008860759493670808,0.04436450839328539,0.1590909090909079,8.023645964437556,-0.006685983488718961,0.052071005917159706,-0.0025031289111390187,0.0012562814070351536,0.3047116041053331,0.48479057043498874,0.7642050942764121,0.0,0.0,0.022067604284371895,0.48479057043498874,0.7665288865703225,0.0,0.02188531543436209,0.006730986755025845,2026-07-29,2026-07-30,8.08,8.77,7.92,8.77,9.21,8.68,8.81,0.13985148514851486,0.09034653465346532,True,False,complete
002300_2026-07-27,002300,太阳电缆,2026-07-27,2026-07-27,2,0,1,1,2,2,2,2,2,2026-07-24,7.0,4.0,4.0,0.8857142857142857,6.96,7.8,6.81,7.46,7.1,-0.019718309859154903,0.09859154929577474,0.05070422535211283,0.1394366197183099,0.043589743589743574,0.3434343434343432,0.15151515151515185,0.6565656565656568,1094758.0,808265785.8773999,1.8828391579526693,2.087089393759344,,True,False,False,True,2.0,6.96,7.8,6.81,7.46,1094758.0,808265785.8773999,6.55,6.2700000000000005,6.3919999999999995,0.13893129770992374,0.03969465648854964,0.19083969465648853,0.18979266347687385,0.08612440191387538,0.16708385481852317,0.051364365971107606,0.023673469387755164,True,True,0,0,0.07183908045977017,0.09544787077826732,0.043589743589743574,0.6565656565656568,7.38305742561355,0.010421505610875847,0.1394366197183099,0.013586956521739024,0.02613480055020645,0.6216710814188949,0.3301940598628436,0.5834020418493574,0.5834020418493574,0.22201969742067548,0.03481490490748385,0.3301940598628436,0.5852164973237499,0.22880413068808456,0.03485086824641705,-0.01031401801426947,2026-07-28,2026-07-29,7.32,7.39,6.85,7.07,7.4,6.86,7.27,0.010928961748633892,-0.006830601092896238,False,False,complete
002300_2026-07-27,002300,太阳电缆,2026-07-28,2026-07-27,2,1,2,2,2,2,2,2,2,2026-07-24,7.0,4.0,4.0,0.8857142857142857,6.96,7.8,6.81,7.46,7.1,-0.019718309859154903,0.09859154929577474,0.05070422535211283,0.1394366197183099,0.043589743589743574,0.3434343434343432,0.15151515151515185,0.6565656565656568,1094758.0,808265785.8773999,1.8828391579526693,2.087089393759344,,True,False,False,True,2.0,7.32,7.39,6.85,7.07,750056.0,524018530.6599999,6.787999999999999,6.373,6.407500000000001,0.04154390100176797,0.009133765468473776,0.08868591632292278,0.10936764475129457,0.07484701082692591,0.10339445961763549,0.03633587786259529,0.01642743221690579,True,True,0,0,-0.03415300546448086,0.03211678832116798,0.04330175913396474,0.40740740740740855,7.01013439169777,0.008539865993600682,0.07238605898123325,0.0014164305949009304,0.005689900426742556,0.33117368629877686,0.5774821416118273,0.08987467781110194,0.0,0.0,0.04072155437223142,0.5774821416118273,0.09070558938332643,0.0,0.04071877867205499,-0.008467554215308372,2026-07-29,2026-07-30,7.08,7.4,6.86,7.27,7.23,6.94,6.97,0.021186440677966045,-0.015536723163841804,False,False,complete
002309_2026-07-29,002309,中利集团,2026-07-29,2026-07-29,2,0,1,1,2,3,2,3,2,2026-07-28,10.0,17.0,4.0,0.8362573099415204,3.26,3.33,3.12,3.28,3.37,-0.03264094955489627,-0.011869436201780381,-0.02670623145400597,0.06231454005934717,0.015015015015015095,0.23809523809523941,0.6666666666666653,0.7619047619047606,4957107.0,1605564702.7086,2.263681977128492,2.3473332807513327,,False,False,False,True,2.0,3.26,3.33,3.12,3.28,4957107.0,1605564702.7086,3.084,2.9330000000000003,2.7634999999999996,0.06355382619974059,0.011673151750972721,0.07976653696498048,0.11830889873849282,0.06375724514149339,0.18690066944092654,0.03420523138832987,0.01875651267801315,True,True,0,0,0.006134969325153339,0.05128205128205118,0.015015015015015095,0.7619047619047606,3.241198902203842,0.011971217739761286,0.06231454005934717,0.01863354037267073,0.0,0.2786384013535557,0.3923888274515847,0.14688973662826774,0.14688973662826774,0.18776030416356937,0.08342373299595376,0.3923888274515847,0.14882500066306428,0.19016384978451642,0.08322937559244104,-0.011829602986633447,2026-07-30,2026-07-31,3.21,3.33,3.16,3.19,3.25,3.13,3.2,0.012461059190031154,-0.0031152647975076775,False,False,complete
002310_2026-07-29,002310,东方新能,2026-07-29,2026-07-29,2,0,1,1,2,3,2,3,2,2026-07-28,3.0,11.0,1.0,0.9298245614035089,2.65,2.78,2.51,2.62,2.65,0.0,0.049056603773584895,-0.011320754716981019,0.1018867924528302,0.057553956834532266,0.48148148148148107,0.40740740740740855,0.40740740740740855,5307307.0,1400905668.1056,1.8584377454990992,1.9368559094075983,,False,False,False,True,2.0,2.65,2.78,2.51,2.62,5307307.0,1400905668.1056,2.45,2.413,2.284,0.06938775510204076,0.024489795918367196,0.13469387755102025,0.08578532946539585,0.04019892250310808,0.14711033274956242,0.025104602510460428,0.015145140933950474,True,True,0,0,-0.011320754716981019,0.04382470119521926,0.057553956834532266,0.40740740740740855,2.6465751876379073,-0.01004134995372108,0.1018867924528302,0.007692307692307665,0.007692307692307665,0.33879347287261585,0.5824113465792995,0.534227352096728,0.534227352096728,0.19324763257921215,0.03093168693206335,0.5824113465792995,0.5411004351149928,0.1982421464756081,0.030827989171034294,0.010143201388514208,2026-07-30,2026-07-31,2.58,2.65,2.46,2.49,2.53,2.44,2.49,-0.019379844961240456,-0.03488372093023251,False,False,complete
002346_2026-07-13,002346,柘中股份,2026-07-13,2026-07-13,2,0,1,1,2,4,2,4,2,2026-07-10,54.0,66.0,63.0,0.25,21.45,22.39,20.22,20.33,21.81,-0.016506189821182904,0.026593305823017,-0.06785878037597437,0.09949564419990839,0.09200535953550702,0.4331797235023044,0.050691244239631034,0.050691244239631034,176633.0,371486890.6862,2.802586275287584,2.796358920925342,,False,False,False,True,2.0,21.45,22.39,20.22,20.33,176633.0,371486890.6862,19.752000000000002,20.07,20.0815,0.02926285945726992,0.023693803159173576,0.13355609558525705,0.0129546586945688,0.007473841554558991,0.012374573612528916,0.007857944688233642,-0.0022371364653244186,True,True,0,0,-0.05221445221445231,0.005440158259149329,0.09200535953550702,0.050691244239631034,21.03557877154907,-0.03354216107917962,0.09949564419990839,-0.01644895984518646,-0.0014734774066798018,0.385218470829899,0.5424539573538562,0.9527857751660652,0.9527857751660652,0.23456488960433144,0.08620644745404456,0.5424539573538562,0.9544554394658522,0.24374543097777118,0.08337750503062531,0.03470628487698332,2026-07-14,2026-07-15,20.34,20.73,19.6,20.34,21.19,19.93,20.16,0.0417895771878074,-0.008849557522123908,False,False,complete
002346_2026-07-13,002346,柘中股份,2026-07-14,2026-07-13,2,1,2,2,2,4,2,4,2,2026-07-10,54.0,66.0,63.0,0.25,21.45,22.39,20.22,20.33,21.81,-0.016506189821182904,0.026593305823017,-0.06785878037597437,0.09949564419990839,0.09200535953550702,0.4331797235023044,0.050691244239631034,0.050691244239631034,176633.0,371486890.6862,2.802586275287584,2.796358920925342,,False,False,False,True,2.0,20.34,20.73,19.6,20.34,105490.0,212247831.3315,20.068,19.964999999999996,20.28,0.013553916683276768,-0.023320709587402844,0.03298784133944577,0.018782870022539644,-0.01828199348860482,0.002958579881656709,0.015998379910895144,-0.0052316890881914935,True,True,0,0,0.0,0.037755102040816245,0.018813314037626656,0.6548672566371674,20.123599637392257,0.010753561316418025,0.05558288243974418,0.022110552763819236,0.007928642220019766,0.39590090649565146,0.5359768128253822,0.1550362607741763,0.16743764464725744,0.05706722441290161,0.10443140887495365,0.5359768128253822,0.15718986506435284,0.05821948284550545,0.10510563305901338,-0.01063915253725384,2026-07-15,2026-07-16,20.8,21.19,19.93,20.16,21.11,19.33,20.49,0.01490384615384599,-0.014903846153846212,False,False,complete
002346_2026-07-13,002346,柘中股份,2026-07-15,2026-07-13,2,2,3,3,2,3,2,3,2,2026-07-10,54.0,66.0,63.0,0.25,21.45,22.39,20.22,20.33,21.81,-0.016506189821182904,0.026593305823017,-0.06785878037597437,0.09949564419990839,0.09200535953550702,0.4331797235023044,0.050691244239631034,0.050691244239631034,176633.0,371486890.6862,2.802586275287584,2.796358920925342,,False,False,False,True,2.0,20.8,21.19,19.93,20.16,120536.0,246271783.567,20.494,19.917,20.3875,-0.01629745291304774,-0.027520249829218302,0.03396115936371635,0.012200632625395391,0.0006527087412762089,-0.011158798283261717,0.021227825393661526,-0.002404207362884825,False,True,1,0,-0.03076923076923077,0.011540391369794302,0.048607833883907554,0.18253968253968264,20.442040554168123,-0.013797084171746965,0.06194690265486733,0.006993006993007089,-0.0009910802775024985,0.32018169353696035,0.6562777992348339,0.8894442821676757,0.5885946906527502,0.10764220653574459,0.10760900412780636,0.6562777992348339,0.8914836787064185,0.11000158264468772,0.1062468852140402,0.01399010685357754,2026-07-16,2026-07-17,19.53,21.11,19.33,20.49,20.34,18.44,18.44,0.041474654377880116,-0.055811571940604154,False,True,complete
002354_2026-06-23,002354,天娱数科,2026-06-23,2026-06-23,2,0,1,1,4,6,4,6,4,2026-06-22,30.0,8.0,4.0,0.8907563025210083,8.51,8.64,7.93,8.11,8.5,0.0011764705882353343,0.016470588235294237,-0.045882352941176485,0.08352941176470598,0.06134259259259272,0.18309859154929667,0.25352112676056265,0.25352112676056265,4518849.0,3697214399.8217,1.3629953842409062,1.4251528926814252,,False,False,False,True,2.0,8.51,8.64,7.93,8.11,4518849.0,3697214399.8217,7.725999999999999,7.856,7.3709999999999996,0.049702303908879086,0.02640434895159216,0.11830183794978022,0.032331975560081494,0.009419551934826798,0.10025776692443356,0.016044187269858012,0.01002828490614549,True,True,0,0,-0.047003525264394885,0.022698612862547252,0.06134259259259272,0.25352112676056265,8.188325925413709,-0.009565560302211895,0.08352941176470598,-0.012180267965895442,-0.008557457212713948,0.3226091685775842,0.5227621761933289,0.5701314416752934,0.5701314416752934,0.0,0.07311666640455355,0.5227621761933289,0.5692192217694196,0.0,0.07237321334921884,0.009657943947436454,2026-06-24,2026-06-25,8.21,8.92,8.11,8.92,8.57,8.03,8.03,0.04384896467722288,-0.02192448233861166,False,False,complete
002354_2026-06-23,002354,天娱数科,2026-06-25,2026-06-23,2,2,3,2,3,7,3,7,4,2026-06-22,30.0,8.0,4.0,0.8907563025210083,8.51,8.64,7.93,8.11,8.5,0.0011764705882353343,0.016470588235294237,-0.045882352941176485,0.08352941176470598,0.06134259259259272,0.18309859154929667,0.25352112676056265,0.25352112676056265,4518849.0,3697214399.8217,1.3629953842409062,1.4251528926814252,,False,False,False,True,2.0,8.49,8.57,8.03,8.03,4384568.0,3558140611.2015,8.258,7.858000000000001,7.5075,-0.0276095906999273,-0.0276095906999273,0.03778154516832166,0.021888521252226845,0.021888521252226845,0.06959706959706957,0.024820054604119957,-0.010576680936791538,False,True,1,0,-0.05418138987043586,0.0,0.06301050175029183,0.0,8.194602528120834,-0.02008670067352014,0.060538116591928356,-0.002484472049689601,0.0,0.251555565087143,0.6162399507552869,1.0,0.6257912116720301,0.0,0.0,0.6162399507552869,1.0,0.0,0.0,0.02049844683945636,2026-06-26,2026-06-29,8.23,8.83,7.96,8.83,9.68,8.81,9.11,0.17618469015795868,0.10692588092345057,True,False,complete
002361_2026-06-09,002361,神剑股份,2026-06-09,2026-06-09,2,0,1,1,2,2,2,2,2,2026-06-08,1.0,1.0,4.0,0.9782608695652174,18.42,18.95,17.33,17.75,18.49,-0.0037858301784746695,0.02487831260140627,-0.040021633315305505,0.0876149269875609,0.06332453825857516,0.3271604938271588,0.25925925925926013,0.25925925925926013,2865822.0,5145007569.3996,1.3891412431405072,1.421776595204462,,False,False,False,True,2.0,18.42,18.95,17.33,17.75,2865822.0,5145007569.3996,16.732,16.116,17.1855,0.06084150131484578,0.03573989959359314,0.13256036337556787,0.10138992305783079,0.0753288657235045,0.0328474586133658,0.03309459125710057,0.005176822802968939,True,True,0,0,-0.03637350705754627,0.024235429890363633,0.06332453825857516,0.25925925925926013,17.959798230322622,-0.011681547177317841,0.0876149269875609,0.006806579693704018,0.01894374282433975,0.4298464207726414,0.5434681578813554,0.6477033467935278,0.6477033467935278,0.16504116768913968,0.08322228382301777,0.5434681578813554,0.6555275920606038,0.1710699501309986,0.08182775990444838,0.011819618609725208,2026-06-10,2026-06-11,17.75,19.53,17.27,19.1,18.59,17.19,17.47,0.0473239436619719,-0.015774647887323967,False,False,complete
002361_2026-06-09,002361,神剑股份,2026-06-10,2026-06-09,2,1,2,2,2,2,2,2,2,2026-06-08,1.0,1.0,4.0,0.9782608695652174,18.42,18.95,17.33,17.75,18.49,-0.0037858301784746695,0.02487831260140627,-0.040021633315305505,0.0876149269875609,0.06332453825857516,0.3271604938271588,0.25925925925926013,0.25925925925926013,2865822.0,5145007569.3996,1.3891412431405072,1.421776595204462,,False,False,False,True,2.0,17.75,19.53,17.27,19.1,3518142.0,6460881575.723499,17.485999999999997,16.442999999999998,17.107,0.09230241335925915,-0.012352739334324458,0.11689351481184973,0.16158851791035733,0.05029495834093556,0.11650201671830263,0.045063351661486895,0.02029039463886817,True,True,0,0,0.07605633802816913,0.10596409959467296,0.022017409114183293,0.8097345132743365,18.392841345682005,0.038447493838901226,0.12732394366197192,0.05292171995589867,0.042576419213973926,0.5620678547840083,0.43793214521599166,0.2552066210272724,0.8889168511130107,0.2552066210272724,0.16115256342164225,0.43793214521599166,0.2673443093271953,0.2673443093271953,0.16791984556630882,-0.03702401331507837,2026-06-11,2026-06-12,18.01,18.59,17.19,17.47,17.55,15.72,15.74,-0.025541365907829072,-0.12604108828428662,False,True,complete
002361_2026-06-09,002361,神剑股份,2026-06-11,2026-06-09,2,2,3,3,2,2,2,2,2,2026-06-08,1.0,1.0,4.0,0.9782608695652174,18.42,18.95,17.33,17.75,18.49,-0.0037858301784746695,0.02487831260140627,-0.040021633315305505,0.0876149269875609,0.06332453825857516,0.3271604938271588,0.25925925925926013,0.25925925925926013,2865822.0,5145007569.3996,1.3891412431405072,1.421776595204462,,False,False,False,True,2.0,18.01,18.59,17.19,17.47,2963103.0,5184543698.5435,17.924,16.564999999999998,17.0445,-0.02532916759651871,-0.0409506806516402,0.03715688462396782,0.05463326290371273,0.03773015393902823,0.024964064654287244,0.025048610316825037,0.007419570637961392,False,True,1,0,-0.02998334258745161,0.01628853984874913,0.060247444862829534,0.19999999999999848,17.552439289422377,-0.004696742604434423,0.07329842931937165,0.016288539848749117,-0.019090398652442442,0.39832173281312017,0.4854866824829023,0.43625161993903866,0.29050939769382494,0.08661751250931271,0.1109771644130968,0.4854866824829023,0.44454725052655714,0.0905853734185976,0.1140189880885889,0.00471890609172172,2026-06-12,2026-06-15,16.82,17.55,15.72,15.74,16.21,15.05,15.93,-0.036266349583828794,-0.05291319857312726,False,True,complete
002362_2026-06-10,002362,汉王科技,2026-06-10,2026-06-10,2,0,1,1,2,2,2,2,2,2026-06-09,67.0,22.0,69.0,0.5216049382716049,19.5,21.16,19.12,19.76,19.68,-0.009146341463414642,0.07520325203252032,0.004065040650406582,0.10365853658536581,0.06616257088846875,0.6862745098039211,0.18627450980392116,0.3137254901960788,346775.0,695704494.2084999,2.0974907532579077,2.2561813198357594,,False,False,False,True,2.0,19.5,21.16,19.12,19.76,346775.0,695704494.2084999,17.928000000000004,17.298000000000002,17.712,0.10218652387327065,0.06648817492190973,0.18027666220437277,0.14232859290091326,0.10533009596485132,0.11562782294489615,0.04147786685256194,0.014962154550255402,True,True,0,0,0.01333333333333342,0.03347280334728036,0.06616257088846875,0.3137254901960788,20.10008646444017,-0.0169196518155198,0.10365853658536581,-0.022266204849084592,-0.007533902561526751,0.4509375718229638,0.5080708823222225,0.9363085044311925,0.9363085044311925,0.1590529762569443,0.07189702766510415,0.5080708823222225,0.9377086366669178,0.16319686357017188,0.07072453345465084,0.017210853463571322,2026-06-11,2026-06-12,19.46,19.83,18.59,18.81,19.3,18.39,18.4,-0.008221993833504637,-0.05447070914696828,False,True,complete
002362_2026-06-10,002362,汉王科技,2026-06-11,2026-06-10,2,1,2,2,2,2,2,2,2,2026-06-09,67.0,22.0,69.0,0.5216049382716049,19.5,21.16,19.12,19.76,19.68,-0.009146341463414642,0.07520325203252032,0.004065040650406582,0.10365853658536581,0.06616257088846875,0.6862745098039211,0.18627450980392116,0.3137254901960788,346775.0,695704494.2084999,2.0974907532579077,2.2561813198357594,,False,False,False,True,2.0,19.46,19.83,18.59,18.81,230662.0,438304101.37000006,18.479999999999997,17.463,17.732000000000003,0.017857142857143016,0.005952380952381153,0.07305194805194803,0.07713451297027984,0.0645364484910953,0.06079404466501215,0.030789825970548357,0.009538674991328433,True,True,0,0,-0.033401849948612616,0.011834319526627158,0.051437216338880466,0.177419354838709,19.042649895707385,-0.012217306781438508,0.06275303643724688,0.010204081632652962,0.0031999999999998696,0.43059394872565765,0.5192343735947869,0.596726458782368,0.0,0.3338725731492894,0.04811675906950393,0.5192343735947869,0.6032904354816486,0.339639802177058,0.047291705050238775,0.012368415508101326,2026-06-12,2026-06-15,18.89,19.3,18.39,18.4,18.67,18.13,18.63,-0.011646373742720928,-0.013763896241397622,False,False,complete
002362_2026-06-10,002362,汉王科技,2026-06-12,2026-06-10,2,2,3,3,2,2,2,2,2,2026-06-09,67.0,22.0,69.0,0.5216049382716049,19.5,21.16,19.12,19.76,19.68,-0.009146341463414642,0.07520325203252032,0.004065040650406582,0.10365853658536581,0.06616257088846875,0.6862745098039211,0.18627450980392116,0.3137254901960788,346775.0,695704494.2084999,2.0974907532579077,2.2561813198357594,,False,False,False,True,2.0,18.89,19.3,18.39,18.4,160145.0,297635509.9313,18.908,17.649,17.737000000000002,-0.02686693463084422,-0.027395811296805572,0.02073196530569077,0.04255198594821219,0.04198538160802312,0.037379489203360095,0.02316017316017338,0.010651090877856095,False,True,1,0,-0.02593965060878778,0.0005437737901032088,0.046632124352331716,0.0109890109890088,18.713253289521298,-0.016739648882789893,0.0483785220627326,-0.007015650296816167,-0.003250270855904791,0.5547865412684576,0.3922680605203437,0.977956707501667,0.0,0.10702471193924702,0.10437228643831384,0.3922680605203437,0.9783060528517236,0.10910958358461942,0.10278873342082598,0.017024635300070597,2026-06-15,2026-06-16,18.5,18.67,18.13,18.63,18.88,18.11,18.64,0.020540540540540553,0.00756756756756749,False,False,complete
002365_2026-07-17,002365,永安药业,2026-07-17,2026-07-17,2,0,1,1,2,2,2,2,2,2026-07-16,20.0,8.0,30.0,0.5045045045045046,14.0,14.0,12.3,12.6,13.18,0.06221547799696503,0.06221547799696503,-0.04400606980273136,0.12898330804248856,0.10000000000000002,0.0,0.17647058823529357,0.17647058823529357,647409.0,843958893.6273999,2.578774203056725,2.743508263343998,,False,False,False,True,2.0,14.0,14.0,12.3,12.6,647409.0,843958893.6273999,11.790000000000001,11.128,10.9255,0.06870229007633566,0.043256997455470625,0.18744698897370649,0.13227893601725382,0.1053199137311287,0.1532652967827559,0.03766942439711318,0.015699160277473645,True,True,0,0,-0.09999999999999998,0.024390243902438935,0.10000000000000002,0.17647058823529357,13.118481318627648,-0.039522968096271094,0.12898330804248856,-0.004739336492891044,0.0023866348448686736,0.3510196276650661,0.6266457850893489,0.8198598051014787,0.8198598051014787,0.16177320889733762,0.0559275247568214,0.6266457850893489,0.8289081346922228,0.16719707154670693,0.05395188989192936,0.04114931100219431,2026-07-20,2026-07-21,11.72,12.93,11.6,12.25,12.4,11.63,12.17,0.058020477815699634,0.03839590443686003,False,False,complete
