event_id,code,name,signal_date,break_date,board_streak_before_break,days_since_break,days_since_last_limit_up,repair_attempt_count,recent_limit_up_count_10d,recent_limit_up_count_20d,recent_pool_appearance_count_10d,recent_pool_appearance_count_20d,max_board_streak_20d,last_board_date,board_day_amount_rank,board_day_turnover_rank,board_day_volume_rank,recognition_score,break_open,break_high,break_low,break_close,break_prev_close,break_open_return,break_high_return,break_close_return,break_intraday_range,break_high_to_close_drawdown,break_upper_shadow_ratio,break_lower_shadow_ratio,break_close_location,break_volume,break_amount,break_volume_ratio_vs_board_days,break_amount_ratio_vs_board_days,break_turnover_ratio,break_touched_limit_up,break_opened_from_limit_up,break_day_in_pool,last_board_day_in_pool,pool_consecutive_count_last_board,d1_open,d1_high,d1_low,d1_close,d1_volume,d1_amount,d1_ma5,d1_ma10,d1_ma20,d1_close_to_ma5,d1_low_to_ma5,d1_high_to_ma5,d1_close_to_ma10,d1_low_to_ma10,d1_close_to_ma20,d1_ma5_slope,d1_ma10_slope,d1_reclaimed_ma5,d1_reclaimed_ma10,consecutive_days_below_ma5,consecutive_days_below_ma10,d1_open_to_close_return,d1_low_to_close_recovery,d1_high_to_close_drawdown,d1_close_location,d1_vwap,d1_close_to_vwap,d1_intraday_range,d1_afternoon_return,d1_last_hour_return,d1_up_bar_volume_ratio,d1_down_bar_volume_ratio,volume_above_d1_close_ratio,volume_above_break_close_ratio,high_zone_volume_ratio,late_day_sell_volume_ratio,down_bar_volume_ratio,amount_above_d1_close_ratio,high_zone_amount_ratio,late_day_sell_amount_ratio,d1_vwap_to_close_gap,d2_trade_date,d3_trade_date,d2_open,d2_high,d2_low,d2_close,d3_high,d3_low,d3_close,d2open_to_d3high_return,d2open_to_d3close_return,target7_d2open_d3high_mine,tail_loss_5pct,future_data_status,model_probability,model_rank,source,model_probability_recon,model_rank_recon,v004a_probability,v004a_rank,v004a_score_source,is_v004a_scorable,is_v004a_top3,is_v004a_top10,is_v004a_top15,daily_rank,v002_rank,is_v002_scorable,is_v002_top3,is_v002_top10,is_v002_top15,d2_open_price,d3_high_price,d3_close_price,d2open_d3high_return_pct,target7_d2open_d3high_proj
001696_2026-06-10,001696,宗申动力,2026-06-12,2026-06-10,2,2,3,2,3,3,4,4,2,2026-06-09,39.0,40.0,30.0,0.6728395061728395,18.01,19.31,17.8,19.05,17.55,0.0262108262108262,0.1002849002849002,0.0854700854700853,0.0860398860398859,0.0134645261522526,0.172185430463575,0.1390728476821199,0.827814569536425,1808351.0,3454239323.0837,3.3036120763044727,3.799899356436263,,True,False,False,True,2.0,21.31,22.84,21.24,22.84,936725.0,2066407862.6161003,19.27,16.913,16.319,0.1852620653866112,0.1022314478463932,0.1852620653866112,0.3504404895642405,0.255838703955537,0.399595563453643,0.0947619588683106,0.0503011861143884,True,True,0,0,0.0717972782731113,0.0753295668549906,0.0,1.0,22.479902409659253,0.0160186456230351,0.0763358778625954,0.0,0.0,0.8384429824368163,0.0635518369575347,0.1315683826858544,1.0,0.4210763100033325,0.0,0.0635518369575347,0.1336722086163571,0.4267729679343743,0.0,-0.0157660941480186,2026-06-15,2026-06-16,22.05,23.05,21.06,22.85,23.9,21.74,23.7,0.0839002267573694,0.0748299319727889,True,False,complete,,,,,,,,,False,False,False,False,,,False,False,False,False,22.05,23.9,23.7,8.39002267573694,True
001896_2026-06-05,001896,豫能控股,2026-06-05,2026-06-05,2,0,1,1,2,4,2,4,2,2026-06-04,,,7.0,,23.01,24.04,19.88,19.88,22.09,0.0416478044363965,0.0882752376641013,-0.1000452693526483,0.1883205070167496,0.173044925124792,0.2475961538461532,0.0,0.0,2996421.0,6446370935.891,1.617238004179077,1.684834961841662,,False,False,False,True,2.0,23.01,24.04,19.88,19.88,2996421.0,6446370935.891,19.59,17.922,17.035000000000004,0.0148034711587545,0.0148034711587545,0.2271567126084739,0.1092511996428968,0.1092511996428968,0.1670090989140003,0.0371664548919947,0.023529411764706,True,True,0,0,-0.1360278139939158,0.0,0.173044925124792,0.0,21.746343992917645,-0.0858233454563892,0.1883205070167496,-0.0596026490066226,-0.0192402565367538,0.3852400491077463,0.5909304193838657,1.0,1.0,0.1837020672131233,0.0909233841076074,0.5909304193838657,1.0,0.1988853559358034,0.0836352233236297,0.093880482541129,2026-06-08,2026-06-09,19.87,21.5,19.0,19.6,21.56,18.23,21.56,0.0850528434826369,0.0850528434826369,True,False,complete,0.4495491165568179,9.0,grid_v2_walk_forward,,,0.4495491165568179,9.0,grid_v2_walk_forward,True,False,True,True,,,False,False,False,False,19.87,21.56,21.56,8.505284348263697,True
001896_2026-06-05,001896,豫能控股,2026-06-08,2026-06-05,2,1,2,2,2,4,2,4,2,2026-06-04,,,7.0,,23.01,24.04,19.88,19.88,22.09,0.0416478044363965,0.0882752376641013,-0.1000452693526483,0.1883205070167496,0.173044925124792,0.2475961538461532,0.0,0.0,2996421.0,6446370935.891,1.617238004179077,1.684834961841662,,False,False,False,True,2.0,19.87,21.5,19.0,19.6,2654679.0,5421699421.2048,19.98,18.19,17.174500000000002,-0.0190190190190189,-0.049049049049049,0.0760760760760761,0.0775151181968116,0.0445299615173173,0.1412268188302425,0.0199081163859113,0.0149536882044412,False,True,1,0,-0.0135883241066935,0.0315789473684211,0.0883720930232557,0.2400000000000005,20.42754771585012,-0.0405113588454874,0.1257545271629778,-0.0576923076923077,-0.046228710462287,0.5991694908820983,0.3839180862822302,1.0,0.9361582455454568,0.2586252114615189,0.1435162409552508,0.3839180862822302,1.0,0.2659539871698713,0.1398455400004477,0.042221822237251,2026-06-09,2026-06-10,19.58,21.56,18.23,21.56,22.35,20.36,21.17,0.1414708886619,0.0812053115423903,True,False,complete,,,,,,,,,False,False,False,False,,,False,False,False,False,19.58,22.35,21.17,14.147088866190003,True
002025_2026-06-26,002025,航天电器,2026-06-26,2026-06-26,2,0,1,1,2,2,2,2,2,2026-06-25,10.0,15.0,29.0,0.7792207792207791,73.73,74.0,69.86,72.46,73.27,0.0062781493107684,0.009963149993176,-0.0110550020472226,0.0565033437969155,0.0208108108108108,0.0652173913043468,0.6280193236714962,0.6280193236714962,321246.0,2294699394.4441,0.935475416710347,0.9522650366345884,,False,False,False,True,2.0,73.73,74.0,69.86,72.46,321246.0,2294699394.4441,66.614,65.30499999999999,64.3915,0.0877593298705976,0.0487284955114539,0.1108775932987058,0.1095628206109793,0.0697496363218743,0.125303805626519,0.0275498241500586,0.0098971622979973,True,True,0,0,-0.0172250101722502,0.0372172917263096,0.0208108108108108,0.6280193236714962,72.00469232252551,0.0063233056456244,0.0565033437969155,0.0195581820740116,-0.0020658311527338,0.4407436401329603,0.5505807131174403,0.2330279495134229,0.2330279495134229,0.0665291275327163,0.0696524381817572,0.5505807131174403,0.2349741220950303,0.067445802134093,0.0701731670665339,-0.0062835726949279,2026-06-29,2026-06-30,73.0,75.14,69.9,71.75,78.12,72.09,76.22,0.0701369863013698,0.0441095890410958,True,False,complete,0.4735177497038652,29.0,holdout_0626_frozen,,,0.4735177497038652,29.0,holdout_0626_frozen,True,False,False,False,,,False,False,False,False,73.0,78.12,76.22,7.013698630136989,True
002030_2026-05-12,002030,达安基因,2026-05-12,2026-05-12,2,0,1,1,2,2,2,2,2,2026-05-11,,,7.0,,7.15,7.79,6.87,6.88,7.3,-0.0205479452054794,0.0671232876712328,-0.0575342465753424,0.1260273972602739,0.1168164313222079,0.6956521739130432,0.010869565217391,0.010869565217391,2455336.0,1808962485.8693004,1.9608263732191764,2.138781874183402,,False,False,False,True,2.0,7.15,7.79,6.87,6.88,2455336.0,1808962485.8693004,6.591999999999999,6.185,6.0455,0.0436893203883497,0.0421723300970875,0.181735436893204,0.1123686337914309,0.110751818916734,0.1380365561161194,0.0345260514752039,0.0182746131050377,True,True,0,0,-0.0377622377622378,0.0014556040756913,0.1168164313222079,0.010869565217391,7.368756580491284,-0.0663282298923081,0.1260273972602739,-0.0404463040446304,-0.0549450549450549,0.4711708202691511,0.5103955371896861,1.0,1.0,0.3212770724881491,0.1178412201092298,0.5103955371896861,1.0,0.3313387050999938,0.1118417434964528,0.0710402006528028,2026-05-13,2026-05-14,6.78,7.1,6.58,6.88,6.8,6.32,6.33,0.0029498525073745,-0.0663716814159292,False,True,complete,,,,0.4526283703854989,23.0,0.4526283703854989,23.0,frozen_reconstruction,True,False,False,False,,,False,False,False,False,6.78,6.8,6.33,0.2949852507374562,False
002030_2026-05-12,002030,达安基因,2026-05-13,2026-05-12,2,1,2,2,2,2,2,2,2,2026-05-11,,,7.0,,7.15,7.79,6.87,6.88,7.3,-0.0205479452054794,0.0671232876712328,-0.0575342465753424,0.1260273972602739,0.1168164313222079,0.6956521739130432,0.010869565217391,0.010869565217391,2455336.0,1808962485.8693004,1.9608263732191764,2.138781874183402,,False,False,False,True,2.0,6.78,7.1,6.58,6.88,1658368.0,1138761983.207,6.748,6.295,6.091,0.0195613515115589,-0.0248962655601659,0.0521636040308237,0.0929308975377283,0.04527402700556,0.129535380068954,0.0236650485436895,0.0177849636216653,True,True,0,0,0.014749262536873,0.0455927051671732,0.0309859154929577,0.5769230769230771,6.876622594609145,0.0004911430494241,0.0755813953488371,-0.004341534008683,-0.0028985507246377,0.5886240524498747,0.3654402357192651,0.7527338612378166,0.7527338612378166,0.1635614842969212,0.0989059881108115,0.3654402357192651,0.7539168459198021,0.1661377793908224,0.0981603155621685,-0.0004909019463451,2026-05-14,2026-05-15,6.67,6.8,6.32,6.33,6.35,6.01,6.04,-0.047976011994003,-0.0944527736131933,False,True,complete,,,,0.38805068087439126,80.0,0.38805068087439126,80.0,frozen_reconstruction,True,False,False,False,,,False,False,False,False,6.67,6.35,6.04,-4.797601199400303,False
002030_2026-05-12,002030,达安基因,2026-05-14,2026-05-12,2,2,3,3,2,2,2,2,2,2026-05-11,,,7.0,,7.15,7.79,6.87,6.88,7.3,-0.0205479452054794,0.0671232876712328,-0.0575342465753424,0.1260273972602739,0.1168164313222079,0.6956521739130432,0.010869565217391,0.010869565217391,2455336.0,1808962485.8693004,1.9608263732191764,2.138781874183402,,False,False,False,True,2.0,6.67,6.8,6.32,6.33,1399771.0,906566276.6348,6.806,6.351,6.1115,-0.0699382897443432,-0.0714075815456949,-0.0008815750808111,-0.0033065658951345,-0.0048811210832939,0.0357522703100712,0.0085951393005334,0.0088959491660047,False,False,1,1,-0.0509745127436281,0.0015822784810126,0.0691176470588234,0.0208333333333329,6.513403371631405,-0.0281578402514118,0.069767441860465,-0.0231481481481482,-0.0078369905956112,0.2548779561504765,0.61931795419394,1.0,0.0,0.2300635742162746,0.0738299391582674,0.61931795419394,1.0,0.2351557506480895,0.0720830122210962,0.0289736764030655,2026-05-15,2026-05-18,6.33,6.35,6.01,6.04,6.64,6.48,6.64,0.0489731437598734,0.0489731437598734,False,False,complete,,,,0.36639761996839676,172.0,0.36639761996839676,172.0,frozen_reconstruction,True,False,False,False,,,False,False,False,False,6.33,6.64,6.64,4.897314375987349,False
002051_2026-06-17,002051,中工国际,2026-06-17,2026-06-17,2,0,1,1,4,5,3,4,2,2026-06-16,,,,,13.22,14.0,12.12,12.5,12.77,0.0352388410336728,0.0963194988253719,-0.0211433046202035,0.1472200469851214,0.1071428571428571,0.4148936170212761,0.2021276595744684,0.2021276595744684,1582776.0,2021777016.4134,1.56175323964119,1.632818127697922,,False,False,False,False,,13.22,14.0,12.12,12.5,1582776.0,2021777016.4134,11.83,11.832,11.4065,0.0566356720202874,0.0245139475908706,0.1834319526627219,0.0564570655848546,0.0243407707910749,0.0958663919694911,0.008009543285617,0.0134475374732332,True,True,0,0,-0.05446293494705,0.0313531353135314,0.1071428571428571,0.2021276595744684,12.775634970831373,-0.0215750505912768,0.1472200469851214,0.0,-0.005568814638027,0.302219251218966,0.6773741286444607,0.6630180833845057,0.6630180833845057,0.0,0.0596365875040534,0.6773741286444607,0.6738684744292902,0.0,0.0585157604144064,0.0220507976665098,2026-06-18,2026-06-22,12.44,12.67,11.91,12.25,13.47,12.35,13.23,0.0827974276527332,0.0635048231511254,True,False,complete,0.3830909359698713,143.0,grid_v2_walk_forward,,,0.3830909359698713,143.0,grid_v2_walk_forward,True,False,False,False,,,False,False,False,False,12.44,13.47,13.23,8.279742765273323,True
002051_2026-06-17,002051,中工国际,2026-06-18,2026-06-17,2,1,2,2,3,5,2,4,2,2026-06-16,,,,,13.22,14.0,12.12,12.5,12.77,0.0352388410336728,0.0963194988253719,-0.0211433046202035,0.1472200469851214,0.1071428571428571,0.4148936170212761,0.2021276595744684,0.2021276595744684,1582776.0,2021777016.4134,1.56175323964119,1.632818127697922,,False,False,False,False,,12.44,12.67,11.91,12.25,981485.0,1184988158.9722002,11.94,11.855,11.4825,0.0259631490787271,-0.0025125628140703,0.0611390284757118,0.0333192745676929,0.0046393926613244,0.0668408447637709,0.0092983939137785,0.0019438810006762,True,True,0,0,-0.0152733118971061,0.0285474391267842,0.0331491712707182,0.4473684210526315,12.187527157729908,0.0051259653793238,0.0607999999999999,0.0165975103734439,0.0107260726072608,0.3146862270238519,0.6611742366759762,0.3554973254487232,0.0,0.0,0.112622104172186,0.6611742366759762,0.3609121122257841,0.0,0.1135878742593053,-0.0050998238587831,2026-06-22,2026-06-23,12.51,13.47,12.35,13.23,13.27,12.33,12.39,0.0607513988808952,-0.0095923261390886,False,False,complete,0.3761949615155026,186.0,grid_v2_walk_forward,,,0.3761949615155026,186.0,grid_v2_walk_forward,True,False,False,False,,,False,False,False,False,12.51,13.27,12.39,6.07513988808952,False
002068_2026-06-24,002068,黑猫股份,2026-06-24,2026-06-24,3,0,1,1,3,4,3,4,3,2026-06-23,10.0,13.0,10.0,0.8837209302325583,12.31,13.69,11.6,13.48,12.65,-0.0268774703557311,0.0822134387351778,0.0656126482213439,0.1652173913043478,0.0153396639883125,0.1004784688995211,0.3397129186602875,0.8995215311004789,1142085.0,1427489619.7949,1.4158335936686453,1.521578331663853,,False,False,False,True,3.0,12.31,13.69,11.6,13.48,1142085.0,1427489619.7949,11.516,10.797,10.4885,0.1705453282389719,0.0072941993747828,0.188780826675929,0.2484949523015651,0.0743725108826525,0.2852171425847356,0.0627537836840161,0.0290697674418605,True,True,0,0,0.0950446791226644,0.1620689655172414,0.0153396639883125,0.8995215311004789,12.538515766008356,0.0750873748983902,0.1652173913043478,0.0741035856573704,0.0052199850857568,0.4628424685524491,0.5087820710446165,0.1053521774966428,0.1053521774966428,0.3501678500051994,0.0505474680784414,0.5087820710446165,0.1127773517039168,0.3710942990852791,0.0538357492192074,-0.069843044064662,2026-06-25,2026-06-26,14.68,14.83,13.93,14.83,15.63,14.2,14.6,0.0647138964577658,-0.0054495912806539,False,False,complete,0.4645414445007941,32.0,grid_v2_walk_forward,,,0.4645414445007941,32.0,grid_v2_walk_forward,True,False,False,False,,,False,False,False,False,14.68,15.63,14.6,6.471389645776582,False
002068_2026-06-24,002068,黑猫股份,2026-06-26,2026-06-24,3,2,3,2,4,5,4,5,3,2026-06-23,10.0,13.0,10.0,0.8837209302325583,12.31,13.69,11.6,13.48,12.65,-0.0268774703557311,0.0822134387351778,0.0656126482213439,0.1652173913043478,0.0153396639883125,0.1004784688995211,0.3397129186602875,0.8995215311004789,1142085.0,1427489619.7949,1.4158335936686453,1.521578331663853,,False,False,False,True,3.0,14.21,15.63,14.2,14.6,1143337.0,1674560019.4718995,13.412,11.726,10.989,0.0885773933790634,0.0587533552042944,0.1653742916790932,0.2450963670475865,0.2109841378134058,0.3286013286013285,0.0659672548084566,0.041015625,True,True,0,0,0.0274454609429977,0.028169014084507,0.0658989123480486,0.2797202797202797,14.732365701940834,-0.0089846874981793,0.0964261631827377,-0.0027322404371585,-0.0121786197564275,0.6338167508076448,0.3661832491923553,0.7860650716134908,1.0,0.1028058894095154,0.1028536524114179,0.3661832491923553,0.7895941316381032,0.1068533135855167,0.1013096091140415,0.0090661439685503,2026-06-29,2026-06-30,14.91,15.2,13.73,14.41,15.39,14.3,15.03,0.0321931589537223,0.0080482897384306,False,False,complete,0.4839703947145826,17.0,holdout_0626_frozen,,,0.4839703947145826,17.0,holdout_0626_frozen,True,False,False,False,,,False,False,False,False,14.91,15.39,15.03,3.2193158953722323,False
002080_2026-06-18,002080,中材科技,2026-06-18,2026-06-18,3,0,1,1,4,5,4,5,3,2026-06-17,7.0,42.0,16.0,0.6915422885572139,82.25,82.8,78.2,80.55,82.41,-0.0019415119524328,0.0047324353840554,-0.0225700764470331,0.0558184686324474,0.0271739130434782,0.1195652173913038,0.5108695652173907,0.5108695652173907,718755.0,5754758842.7218,1.118249128355178,1.197608225480766,,False,False,False,True,3.0,82.25,82.8,78.2,80.55,718755.0,5754758842.7218,73.582,68.08,68.825,0.0946970726536382,0.062759914109429,0.1252752031746895,0.1831668625146885,0.1486486486486486,0.1703596077006901,0.0474604259195989,0.0252240042165499,True,True,0,0,-0.0206686930091185,0.0300511508951405,0.0271739130434782,0.5108695652173907,80.49298012664352,0.0007083831815739,0.0558184686324474,-0.0042032389664977,-0.0058010367810417,0.3254424760750991,0.6745575239249009,0.4188288900978184,0.4188288900978184,0.0632344662809238,0.0846844295379403,0.6745575239249009,0.4217619748430062,0.0644988551406173,0.0848964799227675,-0.0007078817300618,2026-06-22,2026-06-23,81.95,85.42,79.37,84.32,83.57,75.89,76.8,0.0197681513117753,-0.062843197071385,False,True,complete,0.4918678188389568,4.0,grid_v2_walk_forward,,,0.4918678188389568,4.0,grid_v2_walk_forward,True,False,True,True,,,False,False,False,False,81.95,83.57,76.8,1.976815131177534,False
002080_2026-06-26,002080,中材科技,2026-06-26,2026-06-26,2,0,1,1,5,6,5,6,3,2026-06-25,11.0,69.0,39.0,0.4978354978354978,95.19,102.22,94.78,97.67,92.93,0.024319380178629,0.0999677176369309,0.0510061336489831,0.080060260411062,0.0445118372138524,0.611559139784946,0.0551075268817199,0.388440860215054,891848.0,8726535770.9195,1.756500108815214,2.0376958061046184,,True,False,False,True,2.0,95.19,102.22,94.78,97.67,891848.0,8726535770.9195,87.24,80.411,72.252,0.1195552498853738,0.0864282439248051,0.1717102246675836,0.2146348136448992,0.1786944572260014,0.351796490062559,0.0408513887563233,0.0438648873195555,True,True,0,0,0.0260531568442063,0.0304916649082084,0.0445118372138524,0.388440860215054,98.66565406885417,-0.0100911920997283,0.080060260411062,0.003802672147996,-0.0101347927434883,0.4302751907397193,0.5605894801214764,0.7412750110019696,0.7412750110019696,0.2061587919533793,0.0653979708889065,0.5605894801214764,0.7464543478584555,0.2121119329711133,0.0650571335637211,0.0101940623410888,2026-06-29,2026-06-30,99.0,99.58,87.9,90.5,93.8,87.76,90.0,-0.0525252525252525,-0.0909090909090909,False,True,complete,0.4986895013298063,4.0,holdout_0626_frozen,,,0.4986895013298063,4.0,holdout_0626_frozen,True,False,True,True,,,False,False,False,False,99.0,93.8,90.0,-5.252525252525253,False
002119_2026-06-12,002119,康强电子,2026-06-12,2026-06-12,2,0,1,1,3,3,3,3,2,2026-06-11,12.0,14.0,20.0,0.7440476190476191,34.3,34.32,31.22,31.96,31.2,0.0993589743589742,0.1,0.0243589743589744,0.0993589743589744,0.0687645687645687,0.0064516129032268,0.2387096774193553,0.2387096774193553,1439260.0,4734481506.9852,2.711223927550497,3.043356301699681,,True,False,False,True,2.0,34.3,34.32,31.22,31.96,1439260.0,4734481506.9852,28.298,25.831,25.057,0.1294084387589229,0.1032581807901618,0.2128065587674039,0.2372730440168791,0.2086252951879523,0.2754918785169813,0.0530663888061926,0.035933426909966,True,True,0,0,-0.0682215743440232,0.0237027546444587,0.0687645687645687,0.2387096774193553,32.976211928478214,-0.0308165149678885,0.0993589743589744,-0.0303398058252427,-0.0347327091513137,0.3914514946793724,0.5628353498655325,0.8836987531418854,0.8836987531418854,0.2480558498645887,0.1721147187168284,0.5628353498655325,0.8867170682380329,0.2559860836866478,0.1682608969600924,0.0317963682252257,2026-06-15,2026-06-16,32.01,34.15,30.0,33.76,33.75,31.39,33.26,0.0543580131208998,0.0390502967822554,False,False,complete,0.4613187098212403,4.0,grid_v2_walk_forward,,,0.4613187098212403,4.0,grid_v2_walk_forward,True,False,True,True,,,False,False,False,False,32.01,33.75,33.26,5.435801312089983,False
002119_2026-06-12,002119,康强电子,2026-06-15,2026-06-12,2,1,2,2,3,3,3,3,2,2026-06-11,12.0,14.0,20.0,0.7440476190476191,34.3,34.32,31.22,31.96,31.2,0.0993589743589742,0.1,0.0243589743589744,0.0993589743589744,0.0687645687645687,0.0064516129032268,0.2387096774193553,0.2387096774193553,1439260.0,4734481506.9852,2.711223927550497,3.043356301699681,,True,False,False,True,2.0,32.01,34.15,30.0,33.76,883598.0,2873407612.7482004,30.212,27.062,25.583,0.1174367800873823,-0.0070170793062359,0.1303455580564014,0.2475057275885004,0.1085655162220087,0.3196263143493727,0.0676372888543359,0.0476559173086601,True,True,0,0,0.0546704154951578,0.1253333333333332,0.011420204978038,0.906024096385542,32.520814021277744,0.0381043960926525,0.1298498122653316,0.00595947556615,0.0020777678836449,0.517124584108399,0.482875415891601,0.1528004744807469,0.7276582124242988,0.4328914283944819,0.0829700376961571,0.482875415891601,0.1587160761512761,0.4457208319194469,0.0861263669089772,-0.0367057458152326,2026-06-16,2026-06-17,33.3,33.75,31.39,33.26,34.15,31.6,33.17,0.0255255255255255,-0.0039039039039037,False,False,complete,,,,,,,,,False,False,False,False,,,False,False,False,False,33.3,34.15,33.17,2.552552552552556,False
002137_2026-06-04,002137,实益达,2026-06-04,2026-06-04,2,0,1,1,2,2,2,2,2,2026-06-03,,,30.0,,10.21,11.4,10.09,10.54,10.4,-0.0182692307692307,0.0961538461538462,0.0134615384615384,0.1259615384615385,0.0754385964912281,0.6564885496183213,0.0916030534351152,0.3435114503816787,1573856.0,1665131269.4565,4.0720092314220215,4.481045676181962,,False,False,False,True,2.0,10.21,11.4,10.09,10.54,1573856.0,1665131269.4565,9.494,9.16,8.9,0.1101748472719612,0.062776490414999,0.2007583737097114,0.150655021834061,0.1015283842794758,0.1842696629213482,0.0342047930283222,0.0209540793580027,True,True,0,0,0.0323212536728696,0.0445986124876114,0.0754385964912281,0.3435114503816787,10.64739654818091,-0.0100866486652324,0.1259615384615385,-0.0222634508348794,-0.0103286384976526,0.6779817892589909,0.2958765263837928,0.791797692854614,0.791797692854614,0.0898487321811162,0.085606357302909,0.2958765263837928,0.7947046199779324,0.0941837293284323,0.0840254621628526,0.0101894258236157,2026-06-05,2026-06-08,10.24,10.95,10.24,10.35,10.31,9.51,9.81,0.0068359375,-0.0419921875,False,False,complete,0.4605548001497063,8.0,grid_v2_walk_forward,,,0.4605548001497063,8.0,grid_v2_walk_forward,True,False,True,True,,,False,False,False,False,10.24,10.31,9.81,0.68359375,False
002137_2026-06-04,002137,实益达,2026-06-05,2026-06-04,2,1,2,2,2,2,2,2,2,2026-06-03,,,30.0,,10.21,11.4,10.09,10.54,10.4,-0.0182692307692307,0.0961538461538462,0.0134615384615384,0.1259615384615385,0.0754385964912281,0.6564885496183213,0.0916030534351152,0.3435114503816787,1573856.0,1665131269.4565,4.0720092314220215,4.481045676181962,,False,False,False,True,2.0,10.24,10.95,10.24,10.35,1151475.0,1204894394.029,9.866,9.332,8.992999999999999,0.049057368741131,0.0379079667545105,0.1098722886681531,0.1090870124303471,0.0972996142306044,0.1508951406649616,0.0391826416684222,0.0187772925764193,True,True,0,0,0.0107421875,0.0107421874999999,0.0547945205479451,0.1549295774647881,10.56655218970604,-0.0204941201082605,0.0673624288425046,-0.0217391304347825,0.0009671179883945,0.6343137193686075,0.3166793762883115,0.9591376222082828,0.7306540428944557,0.1179388022158835,0.0463004635238009,0.3166793762883115,0.9599846896692096,0.1204301836263731,0.0453765006400918,0.0209229168798105,2026-06-08,2026-06-09,9.57,10.31,9.51,9.81,10.79,9.64,10.79,0.1274817136886101,0.1274817136886101,True,False,complete,0.4241541717074019,31.0,grid_v2_walk_forward,,,0.4241541717074019,31.0,grid_v2_walk_forward,True,False,False,False,,,False,False,False,False,9.57,10.79,10.79,12.748171368861016,True
002141_2026-06-22,002141,贤丰控股,2026-06-22,2026-06-22,3,0,1,1,4,4,4,4,3,2026-06-18,53.0,41.0,18.0,0.5281385281385281,5.18,5.18,4.42,4.5,4.71,0.0997876857749469,0.0997876857749469,-0.0445859872611464,0.1613588110403396,0.1312741312741312,0.0,0.1052631578947369,0.1052631578947369,2422227.0,1131857811.1662002,2.1849540950068285,2.484673893149443,,True,True,False,True,3.0,5.18,5.18,4.42,4.5,2422227.0,1131857811.1662002,4.183999999999999,3.756,3.5605,0.075525812619503,0.0564053537284896,0.2380497131931167,0.1980830670926516,0.1767838125665601,0.2638674343491081,0.061928934010152,0.0375690607734806,True,True,0,0,-0.1312741312741312,0.0180995475113122,0.1312741312741312,0.1052631578947369,4.673071943153081,-0.0370360108422177,0.1613588110403396,-0.0066225165562914,0.0044642857142855,0.325042454948549,0.6435799775395179,0.8228269795668702,0.8228269795668702,0.0,0.0374842314585192,0.6435799775395179,0.8302253606006317,0.0,0.0360561727066682,0.0384604318117958,2026-06-23,2026-06-24,4.69,4.95,4.37,4.95,5.04,4.48,4.76,0.0746268656716417,0.0149253731343281,True,False,complete,,,,,,,,,False,False,False,False,,,False,False,False,False,4.69,5.04,4.76,7.462686567164178,True
002141_2026-06-22,002141,贤丰控股,2026-06-24,2026-06-22,3,2,3,2,4,5,4,5,3,2026-06-18,53.0,41.0,18.0,0.5281385281385281,5.18,5.18,4.42,4.5,4.71,0.0997876857749469,0.0997876857749469,-0.0445859872611464,0.1613588110403396,0.1312741312741312,0.0,0.1052631578947369,0.1052631578947369,2422227.0,1131857811.1662002,2.1849540950068285,2.484673893149443,,True,True,False,True,3.0,4.71,5.04,4.48,4.76,2144818.0,1014819527.2,4.64,4.091,3.6895,0.0258620689655173,-0.0344827586206895,0.0862068965517242,0.1635296993400146,0.0950867758494256,0.2901477164927497,0.038961038961039,0.0362208713272542,True,True,0,0,0.0106157112526539,0.0624999999999998,0.0555555555555556,0.4999999999999992,4.758502429631083,0.0003147146378641,0.113131313131313,0.0127659574468084,0.0149253731343281,0.4966963883849085,0.4870641512747767,0.4777445682045987,1.0,0.1062347580100494,0.0895504556511324,0.4870641512747767,0.4857220631889315,0.1103329387798954,0.0882068583040367,-0.000314615623722,2026-06-25,2026-06-26,4.52,5.24,4.45,5.24,5.76,5.31,5.76,0.2743362831858407,0.2743362831858407,True,False,complete,0.4604376768704969,39.0,grid_v2_walk_forward,,,0.4604376768704969,39.0,grid_v2_walk_forward,True,False,False,False,,,False,False,False,False,4.52,5.76,5.76,27.43362831858407,True
