event_id,signal_date,code,change_type,field,old_value,new_value,reason
600246_2026-07-08,2026-07-08,600246,unchanged,,,,
600988_2026-07-06,2026-07-08,600988,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600988_2026-07-06,2026-07-08,600988,unchanged,,,,
603211_2026-07-07,2026-07-08,603211,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603211_2026-07-07,2026-07-08,603211,unchanged,,,,
603286_2026-07-06,2026-07-08,603286,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603286_2026-07-06,2026-07-08,603286,unchanged,,,,
603559_2026-07-06,2026-07-08,603559,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603559_2026-07-06,2026-07-08,603559,unchanged,,,,
603722_2026-07-07,2026-07-08,603722,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603722_2026-07-07,2026-07-08,603722,unchanged,,,,
603823_2026-07-08,2026-07-08,603823,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603823_2026-07-08,2026-07-08,603823,unchanged,,,,
603861_2026-07-08,2026-07-08,603861,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603861_2026-07-08,2026-07-08,603861,unchanged,,,,
605189_2026-07-06,2026-07-08,605189,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605189_2026-07-06,2026-07-08,605189,unchanged,,,,
000656_2026-07-07,2026-07-09,000656,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000656_2026-07-07,2026-07-09,000656,unchanged,,,,
001229_2026-07-09,2026-07-09,001229,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001229_2026-07-09,2026-07-09,001229,unchanged,,,,
002141_2026-07-07,2026-07-09,002141,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002141_2026-07-07,2026-07-09,002141,unchanged,,,,
002396_2026-07-07,2026-07-09,002396,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002396_2026-07-07,2026-07-09,002396,unchanged,,,,
002767_2026-07-07,2026-07-09,002767,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002767_2026-07-07,2026-07-09,002767,unchanged,,,,
002951_2026-07-09,2026-07-09,002951,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002951_2026-07-09,2026-07-09,002951,unchanged,,,,
600094_2026-07-09,2026-07-09,600094,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600094_2026-07-09,2026-07-09,600094,unchanged,,,,
600246_2026-07-08,2026-07-09,600246,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600246_2026-07-08,2026-07-09,600246,unchanged,,,,
600288_2026-07-09,2026-07-09,600288,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600288_2026-07-09,2026-07-09,600288,unchanged,,,,
603211_2026-07-07,2026-07-09,603211,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603211_2026-07-07,2026-07-09,603211,unchanged,,,,
603722_2026-07-07,2026-07-09,603722,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603722_2026-07-07,2026-07-09,603722,unchanged,,,,
603823_2026-07-08,2026-07-09,603823,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603823_2026-07-08,2026-07-09,603823,unchanged,,,,
603861_2026-07-08,2026-07-09,603861,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603861_2026-07-08,2026-07-09,603861,unchanged,,,,
000977_2026-07-10,2026-07-10,000977,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000977_2026-07-10,2026-07-10,000977,unchanged,,,,
001229_2026-07-09,2026-07-10,001229,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001229_2026-07-09,2026-07-10,001229,unchanged,,,,
002490_2026-07-10,2026-07-10,002490,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002490_2026-07-10,2026-07-10,002490,unchanged,,,,
002841_2026-07-10,2026-07-10,002841,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002841_2026-07-10,2026-07-10,002841,unchanged,,,,
002951_2026-07-09,2026-07-10,002951,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002951_2026-07-09,2026-07-10,002951,unchanged,,,,
600094_2026-07-09,2026-07-10,600094,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600094_2026-07-09,2026-07-10,600094,unchanged,,,,
600246_2026-07-08,2026-07-10,600246,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600246_2026-07-08,2026-07-10,600246,unchanged,,,,
600288_2026-07-09,2026-07-10,600288,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600288_2026-07-09,2026-07-10,600288,unchanged,,,,
603823_2026-07-08,2026-07-10,603823,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603823_2026-07-08,2026-07-10,603823,unchanged,,,,
603861_2026-07-08,2026-07-10,603861,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603861_2026-07-08,2026-07-10,603861,unchanged,,,,
603928_2026-07-10,2026-07-10,603928,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603928_2026-07-10,2026-07-10,603928,unchanged,,,,
000887_2026-07-13,2026-07-13,000887,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000887_2026-07-13,2026-07-13,000887,unchanged,,,,
000892_2026-07-13,2026-07-13,000892,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000892_2026-07-13,2026-07-13,000892,unchanged,,,,
000977_2026-07-10,2026-07-13,000977,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000977_2026-07-10,2026-07-13,000977,unchanged,,,,
001229_2026-07-09,2026-07-13,001229,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001229_2026-07-09,2026-07-13,001229,unchanged,,,,
002346_2026-07-13,2026-07-13,002346,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002346_2026-07-13,2026-07-13,002346,unchanged,,,,
002414_2026-07-13,2026-07-13,002414,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002414_2026-07-13,2026-07-13,002414,unchanged,,,,
002490_2026-07-10,2026-07-13,002490,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002490_2026-07-10,2026-07-13,002490,unchanged,,,,
002829_2026-07-13,2026-07-13,002829,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002829_2026-07-13,2026-07-13,002829,unchanged,,,,
002841_2026-07-10,2026-07-13,002841,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002841_2026-07-10,2026-07-13,002841,unchanged,,,,
002951_2026-07-09,2026-07-13,002951,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002951_2026-07-09,2026-07-13,002951,unchanged,,,,
603898_2026-07-13,2026-07-13,603898,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603898_2026-07-13,2026-07-13,603898,unchanged,,,,
603928_2026-07-10,2026-07-13,603928,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603928_2026-07-10,2026-07-13,603928,unchanged,,,,
000887_2026-07-13,2026-07-14,000887,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000887_2026-07-13,2026-07-14,000887,unchanged,,,,
000892_2026-07-13,2026-07-14,000892,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000892_2026-07-13,2026-07-14,000892,unchanged,,,,
000920_2026-07-14,2026-07-14,000920,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000920_2026-07-14,2026-07-14,000920,unchanged,,,,
001395_2026-07-14,2026-07-14,001395,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001395_2026-07-14,2026-07-14,001395,unchanged,,,,
002346_2026-07-13,2026-07-14,002346,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002346_2026-07-13,2026-07-14,002346,unchanged,,,,
002414_2026-07-13,2026-07-14,002414,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002414_2026-07-13,2026-07-14,002414,unchanged,,,,
002490_2026-07-10,2026-07-14,002490,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002490_2026-07-10,2026-07-14,002490,unchanged,,,,
002829_2026-07-13,2026-07-14,002829,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002829_2026-07-13,2026-07-14,002829,unchanged,,,,
003020_2026-07-14,2026-07-14,003020,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
003020_2026-07-14,2026-07-14,003020,unchanged,,,,
600513_2026-07-14,2026-07-14,600513,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600513_2026-07-14,2026-07-14,600513,unchanged,,,,
600629_2026-07-14,2026-07-14,600629,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600629_2026-07-14,2026-07-14,600629,unchanged,,,,
600992_2026-07-14,2026-07-14,600992,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600992_2026-07-14,2026-07-14,600992,unchanged,,,,
601608_2026-07-14,2026-07-14,601608,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
601608_2026-07-14,2026-07-14,601608,unchanged,,,,
603898_2026-07-13,2026-07-14,603898,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603898_2026-07-13,2026-07-14,603898,unchanged,,,,
603928_2026-07-10,2026-07-14,603928,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603928_2026-07-10,2026-07-14,603928,unchanged,,,,
605090_2026-07-14,2026-07-14,605090,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605090_2026-07-14,2026-07-14,605090,unchanged,,,,
000892_2026-07-13,2026-07-15,000892,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000892_2026-07-13,2026-07-15,000892,unchanged,,,,
000920_2026-07-14,2026-07-15,000920,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000920_2026-07-14,2026-07-15,000920,unchanged,,,,
001395_2026-07-14,2026-07-15,001395,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001395_2026-07-14,2026-07-15,001395,unchanged,,,,
002346_2026-07-13,2026-07-15,002346,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002346_2026-07-13,2026-07-15,002346,unchanged,,,,
002379_2026-07-15,2026-07-15,002379,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002379_2026-07-15,2026-07-15,002379,unchanged,,,,
002829_2026-07-13,2026-07-15,002829,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002829_2026-07-13,2026-07-15,002829,unchanged,,,,
003020_2026-07-14,2026-07-15,003020,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
003020_2026-07-14,2026-07-15,003020,unchanged,,,,
600513_2026-07-14,2026-07-15,600513,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600513_2026-07-14,2026-07-15,600513,unchanged,,,,
600629_2026-07-14,2026-07-15,600629,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600629_2026-07-14,2026-07-15,600629,unchanged,,,,
600992_2026-07-14,2026-07-15,600992,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600992_2026-07-14,2026-07-15,600992,unchanged,,,,
601608_2026-07-14,2026-07-15,601608,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
601608_2026-07-14,2026-07-15,601608,unchanged,,,,
603065_2026-07-15,2026-07-15,603065,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603065_2026-07-15,2026-07-15,603065,unchanged,,,,
605090_2026-07-14,2026-07-15,605090,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605090_2026-07-14,2026-07-15,605090,unchanged,,,,
001388_2026-07-16,2026-07-16,001388,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001388_2026-07-16,2026-07-16,001388,unchanged,,,,
001395_2026-07-14,2026-07-16,001395,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001395_2026-07-14,2026-07-16,001395,unchanged,,,,
002141_2026-07-16,2026-07-16,002141,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002141_2026-07-16,2026-07-16,002141,unchanged,,,,
002379_2026-07-15,2026-07-16,002379,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002379_2026-07-15,2026-07-16,002379,unchanged,,,,
002432_2026-07-16,2026-07-16,002432,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002432_2026-07-16,2026-07-16,002432,unchanged,,,,
003020_2026-07-14,2026-07-16,003020,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
003020_2026-07-14,2026-07-16,003020,unchanged,,,,
600227_2026-07-16,2026-07-16,600227,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600227_2026-07-16,2026-07-16,600227,unchanged,,,,
600403_2026-07-16,2026-07-16,600403,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600403_2026-07-16,2026-07-16,600403,unchanged,,,,
600513_2026-07-14,2026-07-16,600513,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600513_2026-07-14,2026-07-16,600513,unchanged,,,,
600629_2026-07-14,2026-07-16,600629,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600629_2026-07-14,2026-07-16,600629,unchanged,,,,
600746_2026-07-16,2026-07-16,600746,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600746_2026-07-16,2026-07-16,600746,unchanged,,,,
600829_2026-07-16,2026-07-16,600829,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600829_2026-07-16,2026-07-16,600829,unchanged,,,,
600844_2026-07-16,2026-07-16,600844,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600844_2026-07-16,2026-07-16,600844,unchanged,,,,
600992_2026-07-14,2026-07-16,600992,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600992_2026-07-14,2026-07-16,600992,unchanged,,,,
601608_2026-07-14,2026-07-16,601608,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
601608_2026-07-14,2026-07-16,601608,unchanged,,,,
603065_2026-07-15,2026-07-16,603065,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603065_2026-07-15,2026-07-16,603065,unchanged,,,,
603137_2026-07-16,2026-07-16,603137,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603137_2026-07-16,2026-07-16,603137,unchanged,,,,
605028_2026-07-16,2026-07-16,605028,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605028_2026-07-16,2026-07-16,605028,unchanged,,,,
605090_2026-07-14,2026-07-16,605090,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605090_2026-07-14,2026-07-16,605090,unchanged,,,,
605189_2026-07-16,2026-07-16,605189,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605189_2026-07-16,2026-07-16,605189,unchanged,,,,
605255_2026-07-16,2026-07-16,605255,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605255_2026-07-16,2026-07-16,605255,unchanged,,,,
000504_2026-07-17,2026-07-17,000504,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000504_2026-07-17,2026-07-17,000504,unchanged,,,,
000566_2026-07-17,2026-07-17,000566,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000566_2026-07-17,2026-07-17,000566,unchanged,,,,
001388_2026-07-16,2026-07-17,001388,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001388_2026-07-16,2026-07-17,001388,unchanged,,,,
002141_2026-07-16,2026-07-17,002141,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002141_2026-07-16,2026-07-17,002141,unchanged,,,,
002365_2026-07-17,2026-07-17,002365,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002365_2026-07-17,2026-07-17,002365,unchanged,,,,
002379_2026-07-15,2026-07-17,002379,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002379_2026-07-15,2026-07-17,002379,unchanged,,,,
002739_2026-07-17,2026-07-17,002739,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002739_2026-07-17,2026-07-17,002739,unchanged,,,,
600403_2026-07-16,2026-07-17,600403,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600403_2026-07-16,2026-07-17,600403,unchanged,,,,
600746_2026-07-16,2026-07-17,600746,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600746_2026-07-16,2026-07-17,600746,unchanged,,,,
600785_2026-07-17,2026-07-17,600785,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600785_2026-07-17,2026-07-17,600785,unchanged,,,,
600829_2026-07-16,2026-07-17,600829,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600829_2026-07-16,2026-07-17,600829,unchanged,,,,
600844_2026-07-16,2026-07-17,600844,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600844_2026-07-16,2026-07-17,600844,unchanged,,,,
603065_2026-07-15,2026-07-17,603065,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603065_2026-07-15,2026-07-17,603065,unchanged,,,,
603137_2026-07-16,2026-07-17,603137,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603137_2026-07-16,2026-07-17,603137,unchanged,,,,
605028_2026-07-16,2026-07-17,605028,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605028_2026-07-16,2026-07-17,605028,unchanged,,,,
605189_2026-07-16,2026-07-17,605189,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605189_2026-07-16,2026-07-17,605189,unchanged,,,,
605255_2026-07-16,2026-07-17,605255,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605255_2026-07-16,2026-07-17,605255,unchanged,,,,
000504_2026-07-17,2026-07-20,000504,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000504_2026-07-17,2026-07-20,000504,unchanged,,,,
000566_2026-07-17,2026-07-20,000566,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000566_2026-07-17,2026-07-20,000566,unchanged,,,,
000676_2026-07-20,2026-07-20,000676,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000676_2026-07-20,2026-07-20,000676,unchanged,,,,
001388_2026-07-16,2026-07-20,001388,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001388_2026-07-16,2026-07-20,001388,unchanged,,,,
002141_2026-07-16,2026-07-20,002141,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002141_2026-07-16,2026-07-20,002141,unchanged,,,,
002365_2026-07-17,2026-07-20,002365,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002365_2026-07-17,2026-07-20,002365,unchanged,,,,
002432_2026-07-16,2026-07-20,002432,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002432_2026-07-16,2026-07-20,002432,unchanged,,,,
002632_2026-07-20,2026-07-20,002632,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002632_2026-07-20,2026-07-20,002632,unchanged,,,,
002677_2026-07-20,2026-07-20,002677,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002677_2026-07-20,2026-07-20,002677,unchanged,,,,
002739_2026-07-17,2026-07-20,002739,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002739_2026-07-17,2026-07-20,002739,unchanged,,,,
002829_2026-07-20,2026-07-20,002829,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002829_2026-07-20,2026-07-20,002829,unchanged,,,,
600162_2026-07-20,2026-07-20,600162,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600162_2026-07-20,2026-07-20,600162,unchanged,,,,
600785_2026-07-17,2026-07-20,600785,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600785_2026-07-17,2026-07-20,600785,unchanged,,,,
600829_2026-07-16,2026-07-20,600829,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600829_2026-07-16,2026-07-20,600829,unchanged,,,,
600844_2026-07-16,2026-07-20,600844,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600844_2026-07-16,2026-07-20,600844,unchanged,,,,
603137_2026-07-16,2026-07-20,603137,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603137_2026-07-16,2026-07-20,603137,unchanged,,,,
603567_2026-07-20,2026-07-20,603567,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603567_2026-07-20,2026-07-20,603567,unchanged,,,,
605028_2026-07-16,2026-07-20,605028,sample_role_changed,sample_role,v01_candidate,EXCLUDED_QUALITY,"label_quality_failed:d3_minute_incomplete(bars=47,first=09:35,last=15:00)"
605028_2026-07-16,2026-07-20,605028,candidate_excluded_by_label_quality,label_quality_ok,true,false,"d3_minute_incomplete(bars=47,first=09:35,last=15:00)"
605189_2026-07-16,2026-07-20,605189,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605189_2026-07-16,2026-07-20,605189,unchanged,,,,
000037_2026-07-21,2026-07-21,000037,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000037_2026-07-21,2026-07-21,000037,unchanged,,,,
000566_2026-07-17,2026-07-21,000566,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000566_2026-07-17,2026-07-21,000566,unchanged,,,,
000676_2026-07-20,2026-07-21,000676,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000676_2026-07-20,2026-07-21,000676,unchanged,,,,
000722_2026-07-21,2026-07-21,000722,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000722_2026-07-21,2026-07-21,000722,unchanged,,,,
000899_2026-07-21,2026-07-21,000899,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000899_2026-07-21,2026-07-21,000899,unchanged,,,,
002365_2026-07-17,2026-07-21,002365,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002365_2026-07-17,2026-07-21,002365,unchanged,,,,
002632_2026-07-20,2026-07-21,002632,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002632_2026-07-20,2026-07-21,002632,unchanged,,,,
002677_2026-07-20,2026-07-21,002677,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002677_2026-07-20,2026-07-21,002677,unchanged,,,,
002829_2026-07-20,2026-07-21,002829,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002829_2026-07-20,2026-07-21,002829,unchanged,,,,
600162_2026-07-20,2026-07-21,600162,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600162_2026-07-20,2026-07-21,600162,unchanged,,,,
600227_2026-07-21,2026-07-21,600227,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600227_2026-07-21,2026-07-21,600227,unchanged,,,,
600236_2026-07-21,2026-07-21,600236,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600236_2026-07-21,2026-07-21,600236,unchanged,,,,
600644_2026-07-21,2026-07-21,600644,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600644_2026-07-21,2026-07-21,600644,unchanged,,,,
600722_2026-07-21,2026-07-21,600722,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600722_2026-07-21,2026-07-21,600722,unchanged,,,,
603567_2026-07-20,2026-07-21,603567,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603567_2026-07-20,2026-07-21,603567,unchanged,,,,
000037_2026-07-21,2026-07-22,000037,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
