event_id,code,signal_date,sample_role,d1_bar_count,d2_bar_count,d3_bar_count,d1_first_bar_time,d2_first_bar_time,d3_first_bar_time,d1_last_bar_time,d2_last_bar_time,d3_last_bar_time,d1_expected_bar_count,d2_expected_bar_count,d3_expected_bar_count,d1_minute_complete,d2_minute_complete,d3_minute_complete,d2_daily_minute_open_diff,d3_daily_minute_high_diff,d3_daily_minute_close_diff,expected_d2_date,actual_d2_date,expected_d3_date,actual_d3_date,d2_date_shift_reason,d3_date_shift_reason,suspension_proof_status,label_quality_ok,label_quality_reason,target_quality_ok,tail_label_quality_ok,section,value
000070_2026-06-24,000070,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.10999999999999943,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
000566_2026-06-25,000566,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
000571_2026-06-24,000571,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
000657_2026-06-23,000657,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.6700000000000017,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
000811_2026-06-23,000811,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
001296_2026-06-23,001296,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
002297_2026-06-23,002297,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.3999999999999986,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
002354_2026-06-23,002354,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
002580_2026-06-25,002580,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
002584_2026-06-25,002584,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
002631_2026-06-25,002631,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
002655_2026-06-23,002655,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
002672_2026-06-24,002672,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.009999999999999787,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
002687_2026-06-25,002687,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
002805_2026-06-23,002805,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
002830_2026-06-24,002830,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
003031_2026-06-23,003031,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
600162_2026-06-23,600162,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
600172_2026-06-24,600172,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
600322_2026-06-24,600322,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.010000000000000231,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
600379_2026-06-25,600379,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
600400_2026-06-24,600400,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.009999999999999787,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
600470_2026-06-24,600470,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
600769_2026-06-23,600769,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
600851_2026-06-24,600851,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.010000000000001563,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
600909_2026-06-25,600909,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
601869_2026-06-24,601869,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,2.92999999999995,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
603082_2026-06-23,603082,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
603380_2026-06-23,603380,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
603663_2026-06-23,603663,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
603757_2026-06-24,603757,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
603938_2026-06-25,603938,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,2.6700000000000017,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
605069_2026-06-25,605069,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
605377_2026-06-24,605377,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
605580_2026-06-24,605580,2026-06-25,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-26,2026-06-26,2026-06-29,2026-06-29,none,none,not_applicable,True,ok,True,True,per_row,
000070_2026-06-24,000070,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
000566_2026-06-25,000566,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
000571_2026-06-24,000571,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
000783_2026-06-24,000783,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
000818_2026-06-26,000818,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
002025_2026-06-26,002025,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
002068_2026-06-24,002068,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
002080_2026-06-26,002080,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
002254_2026-06-26,002254,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
002580_2026-06-25,002580,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
002584_2026-06-25,002584,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
002631_2026-06-25,002631,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
002672_2026-06-24,002672,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
002687_2026-06-25,002687,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
002830_2026-06-24,002830,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
002990_2026-06-26,002990,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
600141_2026-06-26,600141,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
600172_2026-06-24,600172,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
600322_2026-06-24,600322,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
600379_2026-06-25,600379,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
600400_2026-06-24,600400,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
600470_2026-06-24,600470,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
600584_2026-06-26,600584,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
600667_2026-06-26,600667,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
600851_2026-06-24,600851,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
600909_2026-06-25,600909,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
601869_2026-06-24,601869,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,,,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
603678_2026-06-26,603678,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
603713_2026-06-26,603713,2026-06-26,TRAIN_PRIMARY,48.0,48.0,48.0,09:35,09:35,09:35,15:00,15:00,15:00,48.0,48.0,48.0,True,True,True,0.0,0.0,0.0,2026-06-29,2026-06-29,2026-06-30,2026-06-30,none,none,not_applicable,True,ok,True,True,per_row,
