event_id,code,name,signal_date,break_date,board_streak_before_break,days_since_break,candidate_status,exclusion_reason,data_quality_reason,v01_candidate_status,sample_role_v02
002548_2026-07-02,002548,金新农,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002549_2026-06-30,002549,凯美特气,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002568_2026-06-30,002568,百润股份,2026-07-02,2026-06-30,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002587_2026-07-01,002587,奥拓电子,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002600_2026-07-01,002600,领益智造,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002607_2026-07-02,002607,中公教育,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002615_2026-07-01,002615,哈尔斯,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002624_2026-06-30,002624,完美世界,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002628_2026-07-01,002628,成都路桥,2026-07-02,2026-07-01,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002631_2026-07-01,002631,德尔未来,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002635_2026-07-02,002635,安洁科技,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002638_2026-07-01,002638,勤上股份,2026-07-02,2026-07-01,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002639_2026-06-30,002639,雪人集团,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002653_2026-07-02,002653,海思科,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002653_2026-06-30,002653,海思科,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002654_2026-07-01,002654,万润科技,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002674_2026-06-30,002674,兴业科技,2026-07-02,2026-06-30,7,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 7 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002687_2026-06-30,002687,乔治白,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002693_2026-06-30,002693,双成药业,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002728_2026-06-30,002728,特一药业,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002738_2026-07-02,002738,中矿资源,2026-07-02,2026-07-02,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002747_2026-07-02,002747,埃斯顿,2026-07-02,2026-07-02,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002779_2026-07-01,002779,中坚科技,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002805_2026-07-01,002805,丰元股份,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002821_2026-06-30,002821,凯莱英,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002828_2026-06-30,002828,贝肯能源,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002830_2026-07-01,002830,名雕股份,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002833_2026-07-01,002833,弘亚数控,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002849_2026-07-01,002849,威星智能,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002859_2026-06-30,002859,洁美科技,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002868_2026-07-02,002868,绿康生化,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002881_2026-07-02,002881,美格智能,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002897_2026-07-01,002897,意华股份,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002902_2026-07-01,002902,铭普光磁,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002903_2026-07-01,002903,宇环数控,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002915_2026-06-30,002915,中欣氟材,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002921_2026-07-01,002921,联诚精密,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002929_2026-07-02,002929,润建股份,2026-07-02,2026-07-02,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002931_2026-07-01,002931,锋龙股份,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002940_2026-07-02,002940,昂利康,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002955_2026-07-01,002955,鸿合科技,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002981_2026-07-02,002981,朝阳科技,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
003004_2026-06-30,003004,声迅股份,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
003006_2026-06-30,003006,百亚股份,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
003009_2026-07-01,003009,中天火箭,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
003019_2026-06-30,003019,宸展光电,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
003043_2026-07-01,003043,华亚智能,2026-07-02,2026-07-01,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600076_2026-07-02,600076,康欣新材,2026-07-02,2026-07-02,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600113_2026-07-02,600113,浙江东日,2026-07-02,2026-07-02,3,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600129_2026-06-30,600129,太极集团,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600184_2026-07-01,600184,光电股份,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600199_2026-07-02,600199,金种子酒,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600222_2026-06-30,600222,太龙药业,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600363_2026-07-01,600363,联创光电,2026-07-02,2026-07-01,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600378_2026-07-01,600378,昊华科技,2026-07-02,2026-07-01,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600379_2026-07-01,600379,宝光股份,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600391_2026-07-01,600391,航发科技,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600405_2026-07-01,600405,动力源,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600468_2026-06-30,600468,百利电气,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600470_2026-07-02,600470,六国化工,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600488_2026-06-30,600488,津药药业,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600557_2026-06-30,600557,康缘药业,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600576_2026-06-30,600576,祥源文旅,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600601_2026-07-01,600601,方正科技,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600667_2026-07-02,600667,太极实业,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600673_2026-07-02,600673,东阳光,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600707_2026-07-01,600707,彩虹股份,2026-07-02,2026-07-01,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600737_2026-07-01,600737,中粮糖业,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600783_2026-07-02,600783,鲁信创投,2026-07-02,2026-07-02,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600819_2026-07-01,600819,耀皮玻璃,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600846_2026-07-01,600846,同济科技,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600857_2026-07-02,600857,宁波中百,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600857_2026-06-30,600857,宁波中百,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600867_2026-06-30,600867,通化东宝,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600909_2026-07-02,600909,华安证券,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601133_2026-06-30,601133,柏诚股份,2026-07-02,2026-06-30,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
601611_2026-06-30,601611,中国核建,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601636_2026-06-30,601636,旗滨集团,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601882_2026-07-01,601882,海天精工,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601991_2026-07-02,601991,大唐发电,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603005_2026-07-01,603005,晶方科技,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603019_2026-07-01,603019,中科曙光,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603032_2026-06-30,603032,德新科技,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603033_2026-07-01,603033,三维股份,2026-07-02,2026-07-01,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603061_2026-07-01,603061,金海通,2026-07-02,2026-07-01,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603067_2026-07-01,603067,振华股份,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603078_2026-07-01,603078,江化微,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603118_2026-07-01,603118,共进股份,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603120_2026-07-02,603120,肯特催化,2026-07-02,2026-07-02,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603125_2026-07-01,603125,常青科技,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603130_2026-07-01,603130,云中马,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603155_2026-06-30,603155,新亚强,2026-07-02,2026-06-30,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603163_2026-06-30,603163,圣晖集成,2026-07-02,2026-06-30,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603211_2026-07-01,603211,晋拓股份,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603212_2026-07-02,603212,赛伍技术,2026-07-02,2026-07-02,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603222_2026-07-01,603222,济民健康,2026-07-02,2026-07-01,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603226_2026-07-01,603226,菲林格尔,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603236_2026-07-01,603236,移远通信,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603283_2026-06-30,603283,赛腾股份,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603290_2026-07-01,603290,斯达半导,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603318_2026-06-30,603318,水发燃气,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603322_2026-07-01,603322,超讯科技,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603330_2026-07-02,603330,天洋新材,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603335_2026-07-01,603335,迪生力,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603336_2026-06-30,603336,宏辉果蔬,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603366_2026-07-01,603366,日出东方,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603379_2026-07-02,603379,三美股份,2026-07-02,2026-07-02,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603435_2026-06-30,603435,嘉德利,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603459_2026-07-01,603459,红板科技,2026-07-02,2026-07-01,2,1,QUALITY_FAILED,insufficient_daily_history,日线起始 2026-04-08 晚于 2026-04-01,QUALITY_FAILED,EXCLUDED_QUALITY
603477_2026-06-30,603477,巨星农牧,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603499_2026-07-02,603499,翔港科技,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603516_2026-06-30,603516,淳中科技,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603567_2026-07-02,603567,珍宝岛,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603577_2026-07-01,603577,汇金通,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603606_2026-06-30,603606,东方电缆,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603607_2026-07-01,603607,京华激光,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603650_2026-06-30,603650,彤程新材,2026-07-02,2026-06-30,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603657_2026-07-01,603657,春光科技,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603662_2026-07-01,603662,柯力传感,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603666_2026-07-02,603666,亿嘉和,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603682_2026-07-02,603682,锦和商管,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603725_2026-07-02,603725,天安新材,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603726_2026-06-30,603726,朗迪集团,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603728_2026-07-01,603728,鸣志电器,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603738_2026-07-02,603738,泰晶科技,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603823_2026-07-01,603823,百合花,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603880_2026-06-30,603880,南卫股份,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603928_2026-07-01,603928,兴业股份,2026-07-02,2026-07-01,3,1,EXCLUDED,still_limit_up,signal_date 本身为涨停日,EXCLUDED,EXCLUDED_QUALITY
603950_2026-07-01,603950,长源东谷,2026-07-02,2026-07-01,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603956_2026-06-30,603956,威派格,2026-07-02,2026-06-30,3,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603983_2026-07-01,603983,丸美生物,2026-07-02,2026-07-01,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603985_2026-07-01,603985,恒润股份,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603991_2026-07-02,603991,领先股份,2026-07-02,2026-07-02,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
605018_2026-07-01,605018,长华集团,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605060_2026-06-30,605060,XD联德股,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605098_2026-06-30,605098,行动教育,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605111_2026-07-01,605111,新洁能,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605133_2026-07-01,605133,嵘泰股份,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605155_2026-07-02,605155,西大门,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605178_2026-07-02,605178,时空科技,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605178_2026-06-30,605178,时空科技,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605208_2026-07-01,605208,永茂泰,2026-07-02,2026-07-01,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605289_2026-07-02,605289,罗曼股份,2026-07-02,2026-07-02,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605300_2026-06-30,605300,佳禾食品,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605377_2026-06-30,605377,华旺科技,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605499_2026-06-30,605499,东鹏饮料,2026-07-02,2026-06-30,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000012_2026-07-01,000012,南  玻Ａ,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000017_2026-07-01,000017,深中华A,2026-07-03,2026-07-01,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
000026_2026-07-01,000026,飞亚达,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000100_2026-07-01,000100,TCL科技,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000520_2026-07-03,000520,凤凰航运,2026-07-03,2026-07-03,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
000521_2026-07-02,000521,长虹美菱,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
