event_id,code,signal_date,expected_d2_date,expected_d3_date,root_cause,evidence_paths,evidence_summary,recoverable_from_existing_local_data,recommended_recovery_source,confidence,manual_review_required,audit_result
600707_2026-07-01,600707,2026-07-03,2026-07-06,2026-07-07,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D3_HIGH@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600707_daily.pkl; D3_CLOSE@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600707_daily.pkl; D2_OPEN@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600707_daily.pkl; D3_HIGH@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600707_daily.pkl; D3_CLOSE@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600707_daily.pkl,D3_HIGH@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600707_daily.pkl; D3_CLOSE@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600707_daily.pkl; D2_OPEN@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600707_daily.pkl; D3_HIGH@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600707_daily.pkl,True,ALTERNATIVE_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
600783_2026-07-02,600783,2026-07-03,2026-07-06,2026-07-07,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D3_HIGH@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600783_daily.pkl; D3_CLOSE@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600783_daily.pkl; D2_OPEN@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600783_daily.pkl; D3_HIGH@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600783_daily.pkl; D3_CLOSE@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600783_daily.pkl,D3_HIGH@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600783_daily.pkl; D3_CLOSE@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600783_daily.pkl; D2_OPEN@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600783_daily.pkl; D3_HIGH@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600783_daily.pkl,True,ALTERNATIVE_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
603033_2026-07-01,603033,2026-07-03,2026-07-06,2026-07-07,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D3_HIGH@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603033_daily.pkl; D3_CLOSE@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603033_daily.pkl; D2_OPEN@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603033_daily.pkl; D3_HIGH@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603033_daily.pkl; D3_CLOSE@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603033_daily.pkl,D3_HIGH@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603033_daily.pkl; D3_CLOSE@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603033_daily.pkl; D2_OPEN@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603033_daily.pkl; D3_HIGH@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603033_daily.pkl,True,ALTERNATIVE_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
603379_2026-07-02,603379,2026-07-03,2026-07-06,2026-07-07,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D3_HIGH@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603379_daily.pkl; D3_CLOSE@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603379_daily.pkl; D2_OPEN@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603379_daily.pkl; D3_HIGH@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603379_daily.pkl; D3_CLOSE@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603379_daily.pkl,D3_HIGH@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603379_daily.pkl; D3_CLOSE@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603379_daily.pkl; D2_OPEN@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603379_daily.pkl; D3_HIGH@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603379_daily.pkl,True,ALTERNATIVE_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
603505_2026-07-03,603505,2026-07-03,2026-07-06,2026-07-07,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-06 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603505_daily.pkl; D2_OPEN@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl; D2_OPEN@2026-07-06 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603505_daily.csv; D3_HIGH@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl; D3_CLOSE@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl; D2_OPEN@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl,D2_OPEN@2026-07-06 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603505_daily.pkl; D2_OPEN@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl; D2_OPEN@2026-07-06 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603505_daily.csv; D3_HIGH@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl,True,ALTERNATIVE_DAILY_CACHE; OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
603983_2026-07-01,603983,2026-07-03,2026-07-06,2026-07-07,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D3_HIGH@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603983_daily.pkl; D3_CLOSE@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603983_daily.pkl; D2_OPEN@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603983_daily.pkl; D3_HIGH@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603983_daily.pkl; D3_CLOSE@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603983_daily.pkl,D3_HIGH@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603983_daily.pkl; D3_CLOSE@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603983_daily.pkl; D2_OPEN@2026-07-06 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603983_daily.pkl; D3_HIGH@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603983_daily.pkl,True,ALTERNATIVE_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
605488_2026-07-03,605488,2026-07-03,2026-07-06,2026-07-07,PRIMARY_CACHE_NOT_UPDATED_AFTER_FORWARD,primary daily cache refreshed externally after v0.2.1 build (mtime > build); dates now present,primary daily cache refreshed externally after v0.2.1 build (mtime > build); dates now present,True,PRIMARY_DAILY_CACHE,HIGH,False,CACHE_REFRESHED_EXTERNALLY_AFTER_V021_BUILD
000520_2026-07-03,000520,2026-07-06,2026-07-07,2026-07-08,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D2_OPEN@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
000536_2026-07-03,000536,2026-07-06,2026-07-07,2026-07-08,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D2_OPEN@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
000576_2026-07-06,000576,2026-07-06,2026-07-07,2026-07-08,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-07 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000576_daily.pkl; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000576_daily.csv,D2_OPEN@2026-07-07 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000576_daily.pkl; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000576_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
000601_2026-07-03,000601,2026-07-06,2026-07-07,2026-07-08,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D2_OPEN@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
001313_2026-07-03,001313,2026-07-06,2026-07-07,2026-07-08,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D2_OPEN@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
002458_2026-07-03,002458,2026-07-06,2026-07-07,2026-07-08,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D2_OPEN@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
002559_2026-07-03,002559,2026-07-06,2026-07-07,2026-07-08,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D2_OPEN@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
002747_2026-07-02,002747,2026-07-06,2026-07-07,2026-07-08,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-07 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002747_daily.pkl; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002747_daily.csv,D2_OPEN@2026-07-07 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002747_daily.pkl; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002747_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
002826_2026-07-03,002826,2026-07-06,2026-07-07,2026-07-08,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D2_OPEN@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
