event_id,code,signal_date,expected_d2_date,expected_d3_date,primary_daily_file_path,primary_daily_file_exists,primary_daily_first_date,primary_daily_last_date,primary_daily_row_count,expected_d2_in_primary_daily,expected_d3_in_primary_daily,file_modified_time,file_size,file_sha256,cache_modified_after_v021_build,v021_build_reference_time,loader_function_path,loader_applied_override,override_file_path,override_contains_d2,override_contains_d3,audit_result
603065_2026-07-15,603065,2026-07-16,2026-07-17,2026-07-20,F:\fenqixuangu\data\cache\daily\603065_daily.pkl,True,2025-05-12,2026-07-17,290,True,False,2026-07-17 23:21:58,36679,664f97a7c97a4c7f887ea1c7d50acb005c385bc1d660d5a1cbe49335ef79d7a3,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
605090_2026-07-14,605090,2026-07-16,2026-07-17,2026-07-20,F:\fenqixuangu\data\cache\daily\605090_daily.pkl,True,2025-05-12,2026-07-17,290,True,False,2026-07-17 23:22:09,36679,ecd5e678145a56d64e73523d8d36cf23d8f7d43c7cbb7187d79d75ecb5ce834d,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
605255_2026-07-16,605255,2026-07-16,2026-07-17,2026-07-20,F:\fenqixuangu\data\cache\daily\605255_daily.pkl,True,2025-05-12,2026-07-17,257,True,False,2026-07-17 23:23:37,32620,e31ac59f1f7017ab215f8bdbec96de5802abdd5892c9c984e2803d2bece4030a,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
000504_2026-07-17,000504,2026-07-17,2026-07-20,2026-07-21,F:\fenqixuangu\data\cache\daily\000504_daily.pkl,True,2025-05-14,2026-07-20,288,True,False,2026-07-20 22:59:25,35754,85f4048af26956f6b79aca1e4df5181ac0e041b79a11faa2e551445ba4490e2d,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
002739_2026-07-17,002739,2026-07-17,2026-07-20,2026-07-21,F:\fenqixuangu\data\cache\daily\002739_daily.pkl,True,2025-05-14,2026-07-20,289,True,False,2026-07-20 23:01:02,35874,46dc62883f654739a92cd85f5bfdf3ef42471cbb0dfe9384f4443d9194475dd5,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
600785_2026-07-17,600785,2026-07-17,2026-07-20,2026-07-21,F:\fenqixuangu\data\cache\daily\600785_daily.pkl,True,2025-05-14,2026-07-20,289,True,False,2026-07-20 23:02:16,35874,728a761feaaa9c045159253d433acb9dc4fe1023a52a0509f039aa0555e3e76f,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
603065_2026-07-15,603065,2026-07-17,2026-07-20,2026-07-21,F:\fenqixuangu\data\cache\daily\603065_daily.pkl,True,2025-05-12,2026-07-17,290,False,False,2026-07-17 23:21:58,36679,664f97a7c97a4c7f887ea1c7d50acb005c385bc1d660d5a1cbe49335ef79d7a3,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
605255_2026-07-16,605255,2026-07-17,2026-07-20,2026-07-21,F:\fenqixuangu\data\cache\daily\605255_daily.pkl,True,2025-05-12,2026-07-17,257,False,False,2026-07-17 23:23:37,32620,e31ac59f1f7017ab215f8bdbec96de5802abdd5892c9c984e2803d2bece4030a,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
000504_2026-07-17,000504,2026-07-20,2026-07-21,2026-07-22,F:\fenqixuangu\data\cache\daily\000504_daily.pkl,True,2025-05-14,2026-07-20,288,False,False,2026-07-20 22:59:25,35754,85f4048af26956f6b79aca1e4df5181ac0e041b79a11faa2e551445ba4490e2d,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
002632_2026-07-20,002632,2026-07-20,2026-07-21,2026-07-22,F:\fenqixuangu\data\cache\daily\002632_daily.pkl,True,2025-05-15,2026-07-21,289,True,False,2026-07-21 17:42:36,36556,5ab3693d272fd8f36cb64da2e76fd129fe5cacaa674fb52056fb91b87810fa89,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
002677_2026-07-20,002677,2026-07-20,2026-07-21,2026-07-22,F:\fenqixuangu\data\cache\daily\002677_daily.pkl,True,2025-05-15,2026-07-21,284,True,False,2026-07-21 17:42:37,35941,ece66412bee43240e27bbdcce3e1c421a0ca9d1fd1348333b1e0a84be90f8905,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
002739_2026-07-17,002739,2026-07-20,2026-07-21,2026-07-22,F:\fenqixuangu\data\cache\daily\002739_daily.pkl,True,2025-05-14,2026-07-20,289,False,False,2026-07-20 23:01:02,35874,46dc62883f654739a92cd85f5bfdf3ef42471cbb0dfe9384f4443d9194475dd5,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
002829_2026-07-20,002829,2026-07-20,2026-07-21,2026-07-22,F:\fenqixuangu\data\cache\daily\002829_daily.pkl,True,2025-05-15,2026-07-21,289,True,False,2026-07-21 17:42:40,36556,892976b09ce09011b71ffcc25282e045d1e73255d419265adef4577496e2fdec,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
600785_2026-07-17,600785,2026-07-20,2026-07-21,2026-07-22,F:\fenqixuangu\data\cache\daily\600785_daily.pkl,True,2025-05-14,2026-07-20,289,False,False,2026-07-20 23:02:16,35874,728a761feaaa9c045159253d433acb9dc4fe1023a52a0509f039aa0555e3e76f,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
000899_2026-07-21,000899,2026-07-21,2026-07-22,2026-07-23,F:\fenqixuangu\data\cache\daily\000899_daily.pkl,True,2025-05-15,2026-07-21,289,False,False,2026-07-21 17:42:29,36556,f9b02e42df81f0961b5b526d5d2c82710fdcff3831305a8ccf9777a90ed33ecd,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
002632_2026-07-20,002632,2026-07-21,2026-07-22,2026-07-23,F:\fenqixuangu\data\cache\daily\002632_daily.pkl,True,2025-05-15,2026-07-21,289,False,False,2026-07-21 17:42:36,36556,5ab3693d272fd8f36cb64da2e76fd129fe5cacaa674fb52056fb91b87810fa89,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
002677_2026-07-20,002677,2026-07-21,2026-07-22,2026-07-23,F:\fenqixuangu\data\cache\daily\002677_daily.pkl,True,2025-05-15,2026-07-21,284,False,False,2026-07-21 17:42:37,35941,ece66412bee43240e27bbdcce3e1c421a0ca9d1fd1348333b1e0a84be90f8905,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
002829_2026-07-20,002829,2026-07-21,2026-07-22,2026-07-23,F:\fenqixuangu\data\cache\daily\002829_daily.pkl,True,2025-05-15,2026-07-21,289,False,False,2026-07-21 17:42:40,36556,892976b09ce09011b71ffcc25282e045d1e73255d419265adef4577496e2fdec,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
000037_2026-07-21,000037,2026-07-23,2026-07-24,2026-07-27,F:\fenqixuangu\data\cache\daily\000037_daily.pkl,True,2025-05-28,2026-08-03,289,True,True,2026-08-03 22:01:58,36556,5de6ab8d8fe7954e04e190ae5c3ef32e8b61358d069864f0651d08474cf86508,True,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,CACHE_REFRESHED_EXTERNALLY_AFTER_V021_BUILD
000722_2026-07-21,000722,2026-07-23,2026-07-24,2026-07-27,F:\fenqixuangu\data\cache\daily\000722_daily.pkl,True,2025-05-19,2026-07-24,290,True,False,2026-07-24 22:08:46,36679,9c6513cd626b136b5930a6a55f215712b1d092181118b53cdf4ef6ce713f9d29,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
000889_2026-07-22,000889,2026-07-23,2026-07-24,2026-07-27,F:\fenqixuangu\data\cache\daily\000889_daily.pkl,True,2025-05-19,2026-07-24,289,True,False,2026-07-24 22:08:50,36556,673353566c848226dad3af8e0907ac2cdb9fdc5d652fe43d1d34e8fdb6b282cd,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
002213_2026-07-23,002213,2026-07-23,2026-07-24,2026-07-27,F:\fenqixuangu\data\cache\daily\002213_daily.pkl,True,2025-05-19,2026-07-24,290,True,False,2026-07-24 22:10:11,36679,48c884417a53af85baf0f907118d466f1a7a0f32c3c1d38950108b95889e4396,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
600644_2026-07-21,600644,2026-07-23,2026-07-24,2026-07-27,F:\fenqixuangu\data\cache\daily\600644_daily.pkl,True,2025-05-28,2026-08-03,289,True,True,2026-08-03 22:02:37,36556,7ab0d710fc759ab3ca16b4a6145d77b2deede23e32a52b42de63fe8d68782a43,True,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,CACHE_REFRESHED_EXTERNALLY_AFTER_V021_BUILD
603118_2026-07-23,603118,2026-07-23,2026-07-24,2026-07-27,F:\fenqixuangu\data\cache\daily\603118_daily.pkl,True,2025-05-19,2026-07-24,285,True,False,2026-07-24 22:10:57,36064,6796c3573d8fc41e211b99cba7a39b40c6d4cb752b213496d1402479d662607c,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
000603_2026-07-24,000603,2026-07-24,2026-07-27,2026-07-28,F:\fenqixuangu\data\cache\daily\000603_daily.pkl,True,2025-05-21,2026-07-27,289,True,False,2026-07-27 17:20:03,36556,d1bc83e2ab441b90e36bc8e9d1b250eb92ef4c28f55e996ce08195ea635eb74c,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
000889_2026-07-22,000889,2026-07-24,2026-07-27,2026-07-28,F:\fenqixuangu\data\cache\daily\000889_daily.pkl,True,2025-05-19,2026-07-24,289,False,False,2026-07-24 22:08:50,36556,673353566c848226dad3af8e0907ac2cdb9fdc5d652fe43d1d34e8fdb6b282cd,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
002213_2026-07-23,002213,2026-07-24,2026-07-27,2026-07-28,F:\fenqixuangu\data\cache\daily\002213_daily.pkl,True,2025-05-19,2026-07-24,290,False,False,2026-07-24 22:10:11,36679,48c884417a53af85baf0f907118d466f1a7a0f32c3c1d38950108b95889e4396,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
002412_2026-07-24,002412,2026-07-24,2026-07-27,2026-07-28,F:\fenqixuangu\data\cache\daily\002412_daily.pkl,True,2025-05-21,2026-07-27,289,True,False,2026-07-27 17:20:41,36556,38a0bfb8bf7b1be01903612bf4797c20ccbb53b69b4263fb22ee90a320ad5b4b,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
600396_2026-07-24,600396,2026-07-24,2026-07-27,2026-07-28,F:\fenqixuangu\data\cache\daily\600396_daily.pkl,True,2025-05-28,2026-08-03,289,True,True,2026-08-03 22:02:31,36556,ca8ef880d7a40fbccee65005f4d56ad11a126c28cf307328c77a86e1385c222e,True,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,CACHE_REFRESHED_EXTERNALLY_AFTER_V021_BUILD
603118_2026-07-23,603118,2026-07-24,2026-07-27,2026-07-28,F:\fenqixuangu\data\cache\daily\603118_daily.pkl,True,2025-05-19,2026-07-24,285,False,False,2026-07-24 22:10:57,36064,6796c3573d8fc41e211b99cba7a39b40c6d4cb752b213496d1402479d662607c,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
603619_2026-07-24,603619,2026-07-24,2026-07-27,2026-07-28,F:\fenqixuangu\data\cache\daily\603619_daily.pkl,True,2025-05-21,2026-07-27,289,True,False,2026-07-27 17:21:59,36556,0722c31ec007712d0dd84867c4041dcaa2686172f11b1d0ac04f955523e6e12d,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
000011_2026-07-27,000011,2026-07-27,2026-07-28,2026-07-29,F:\fenqixuangu\data\cache\daily\000011_daily.pkl,True,2025-05-22,2026-07-28,289,True,False,2026-07-28 22:57:26,36556,a8e1bba12b025cc1e6588f491e6c51d3d8b3a655673ce706eea37272ccb5f745,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
000603_2026-07-24,000603,2026-07-27,2026-07-28,2026-07-29,F:\fenqixuangu\data\cache\daily\000603_daily.pkl,True,2025-05-21,2026-07-27,289,False,False,2026-07-27 17:20:03,36556,d1bc83e2ab441b90e36bc8e9d1b250eb92ef4c28f55e996ce08195ea635eb74c,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
002218_2026-07-27,002218,2026-07-27,2026-07-28,2026-07-29,F:\fenqixuangu\data\cache\daily\002218_daily.pkl,True,2025-05-21,2026-07-27,289,False,False,2026-07-27 17:20:29,36556,35426f2e8490553bd05d812ac8b922c64db31f29323a4450952538bdc4689137,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
002300_2026-07-27,002300,2026-07-27,2026-07-28,2026-07-29,F:\fenqixuangu\data\cache\daily\002300_daily.pkl,True,2025-05-22,2026-07-28,289,True,False,2026-07-28 22:57:49,36556,1d71487e8f4d9da707be5e63107275762c4bd3b3a288c1a77104e44cec70585d,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
002412_2026-07-24,002412,2026-07-27,2026-07-28,2026-07-29,F:\fenqixuangu\data\cache\daily\002412_daily.pkl,True,2025-05-21,2026-07-27,289,False,False,2026-07-27 17:20:41,36556,38a0bfb8bf7b1be01903612bf4797c20ccbb53b69b4263fb22ee90a320ad5b4b,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
600396_2026-07-24,600396,2026-07-27,2026-07-28,2026-07-29,F:\fenqixuangu\data\cache\daily\600396_daily.pkl,True,2025-05-28,2026-08-03,289,True,True,2026-08-03 22:02:31,36556,ca8ef880d7a40fbccee65005f4d56ad11a126c28cf307328c77a86e1385c222e,True,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,CACHE_REFRESHED_EXTERNALLY_AFTER_V021_BUILD
600698_2026-07-27,600698,2026-07-27,2026-07-28,2026-07-29,F:\fenqixuangu\data\cache\daily\600698_daily.pkl,True,2025-05-22,2026-07-28,289,True,False,2026-07-28 22:58:03,36556,4cb0c65a7e76c6d68661729f4dc898abfc3f8844f5573624060948413cc7eaf7,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
600984_2026-07-27,600984,2026-07-27,2026-07-28,2026-07-29,F:\fenqixuangu\data\cache\daily\600984_daily.pkl,True,2025-05-22,2026-07-28,289,True,False,2026-07-28 22:58:04,36556,6439ab217cf66ff75dbd396dc583d1832c53f4c678b42fb989cee5c0e188fd9d,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_AT_D2
603619_2026-07-24,603619,2026-07-27,2026-07-28,2026-07-29,F:\fenqixuangu\data\cache\daily\603619_daily.pkl,True,2025-05-21,2026-07-27,289,False,False,2026-07-27 17:21:59,36556,0722c31ec007712d0dd84867c4041dcaa2686172f11b1d0ac04f955523e6e12d,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
000011_2026-07-27,000011,2026-07-28,2026-07-29,2026-07-30,F:\fenqixuangu\data\cache\daily\000011_daily.pkl,True,2025-05-22,2026-07-28,289,False,False,2026-07-28 22:57:26,36556,a8e1bba12b025cc1e6588f491e6c51d3d8b3a655673ce706eea37272ccb5f745,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
002300_2026-07-27,002300,2026-07-28,2026-07-29,2026-07-30,F:\fenqixuangu\data\cache\daily\002300_daily.pkl,True,2025-05-22,2026-07-28,289,False,False,2026-07-28 22:57:49,36556,1d71487e8f4d9da707be5e63107275762c4bd3b3a288c1a77104e44cec70585d,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
600698_2026-07-27,600698,2026-07-28,2026-07-29,2026-07-30,F:\fenqixuangu\data\cache\daily\600698_daily.pkl,True,2025-05-22,2026-07-28,289,False,False,2026-07-28 22:58:03,36556,4cb0c65a7e76c6d68661729f4dc898abfc3f8844f5573624060948413cc7eaf7,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
600984_2026-07-27,600984,2026-07-28,2026-07-29,2026-07-30,F:\fenqixuangu\data\cache\daily\600984_daily.pkl,True,2025-05-22,2026-07-28,289,False,False,2026-07-28 22:58:04,36556,6439ab217cf66ff75dbd396dc583d1832c53f4c678b42fb989cee5c0e188fd9d,False,2026-08-03 10:13:50,src/loaders.py: MarketDataService.daily_cache = FrameCache(config.cache_dir / 'daily') (data/cache/daily),False,,False,False,DAILY_FILE_ENDS_BEFORE_D2
