event_id,signal_date,code,board_group,candidate_count,stage1_score,stage1_logit,stage1_rank,stage1_rank_percentile,target7,loss,nonloss,raw_repair_return,capped_return_7,rank_d1_close_ma10_pct,rank_d1_low_ma10_pct,rank_trend_hold_score,rank_total_score,rank_theme_score,rank_days_since_d0,rank_log_candidate_base_price,rank_active_money_score,rank_d1_close_vwap_pct,inter_close_low,inter_close_trend,inter_total_trend,inter_total_active,inter_low_active,spread_close_low,days_since_d0_le1,days_since_d0_eq2,days_since_d0_ge3,contrib__rank_d1_close_ma10_pct,contrib__rank_d1_low_ma10_pct,contrib__rank_trend_hold_score,contrib__rank_total_score,contrib__rank_theme_score,contrib__rank_days_since_d0,contrib__rank_log_candidate_base_price,contrib__rank_active_money_score,contrib__rank_d1_close_vwap_pct,contrib__inter_close_low,contrib__inter_close_trend,contrib__inter_total_trend,contrib__inter_total_active,contrib__inter_low_active,contrib__spread_close_low,contrib__days_since_d0_le1,contrib__days_since_d0_eq2,contrib__days_since_d0_ge3
603929_2026-06-10,2026-06-10,603929,BOARD2,7,0.606701516414,0.433468110578,1,0,1,0,1,0.0850540374308,0.07,1,1,0.142857142857,0.428571428571,0.428571428571,0.571428571429,1,0.714285714286,0.857142857143,1,0.142857142857,0.0612244897959,0.30612244898,0.714285714286,0,1,0,0,0.0467641709293,0.0589754349477,0.00355375121209,-0.00728140092807,0.0203701504569,0.0112073590627,0.0360038604597,0.0581830713649,0.0220710481054,0.0673640640847,0.00690608991681,0.000665905502407,0.0148643669963,0.060922231514,-0,0.101029354563,0,-0
603616_2026-06-10,2026-06-10,603616,BOARD2,7,0.595411918467,0.386383999067,2,0.166666666667,0,0,1,0.0160583941606,0.0160583941606,0.571428571429,0.857142857143,0.642857142857,0.285714285714,0.428571428571,0.571428571429,0.142857142857,1,0.142857142857,0.489795918367,0.367346938776,0.183673469388,0.285714285714,0.857142857143,-0.285714285714,1,0,0,0.0267223833882,0.0505503728123,0.0159918804544,-0.00485426728538,0.0203701504569,0.0112073590627,0.0051434086371,0.0814562999109,0.00367850801756,0.0329946436333,0.0177585169289,0.00199771650722,0.0138734091966,0.0731066778168,0.00348893257668,0.101029354563,0,-0
603186_2026-06-10,2026-06-10,603186,BOARD2,7,0.593746482363,0.379475038483,3,0.333333333333,1,0,1,0.12896813445,0.07,0.857142857143,0.714285714286,0.642857142857,0.857142857143,0.928571428571,0.571428571429,0.857142857143,0.428571428571,1,0.612244897959,0.551020408163,0.551020408163,0.367346938776,0.30612244898,0.142857142857,1,0,0,0.0400835750823,0.0421253106769,0.0159918804544,-0.0145628018561,0.04413532599,0.0112073590627,0.0308604518226,0.0349098428189,0.0257495561229,0.0412433045417,0.0266377753934,0.00599314952166,0.0178372403956,0.0261095277917,-0.00174446628834,0.101029354563,0,-0
001696_2026-06-10,2026-06-10,001696,BOARD2,7,0.582844901318,0.334463023551,4,0.5,1,0,1,0.202105263158,0.07,0.714285714286,0.428571428571,0.642857142857,0.571428571429,0.928571428571,0.571428571429,0.428571428571,0.714285714286,0.714285714286,0.30612244898,0.459183673469,0.367346938776,0.408163265306,0.30612244898,0.285714285714,1,0,0,0.0334029792352,0.0252751864062,0.0159918804544,-0.00970853457076,0.04413532599,0.0112073590627,0.0154302259113,0.0581830713649,0.0183925400878,0.0206216522708,0.0221981461612,0.00399543301444,0.0198191559951,0.0261095277917,-0.00348893257668,0.101029354563,0,-0
002747_2026-06-10,2026-06-10,002747,BOARD2,7,0.556544588022,0.227150029732,5,0.666666666667,0,0,1,0.0194285714286,0.0194285714286,0.428571428571,0.571428571429,0.642857142857,1,0.428571428571,0.571428571429,0.714285714286,0.214285714286,0.285714285714,0.244897959184,0.275510204082,0.642857142857,0.214285714286,0.122448979592,-0.142857142857,1,0,0,0.0200417875411,0.0337002485415,0.0159918804544,-0.0169899354988,0.0203701504569,0.0112073590627,0.0257170431855,0.0174549214095,0.00735701603513,0.0164973218167,0.0133188876967,0.00699200777527,0.0104050568974,0.0104438111167,0.00174446628834,0.101029354563,0,-0
002362_2026-06-10,2026-06-10,002362,BOARD2,7,0.553336281321,0.214159916075,6,0.833333333333,0,1,0,-0.0082219938335,-0.0082219938335,0.285714285714,0.142857142857,0.642857142857,0.142857142857,0.428571428571,0.571428571429,0.571428571429,0.714285714286,0.428571428571,0.0408163265306,0.183673469388,0.0918367346939,0.102040816327,0.102040816327,0.142857142857,1,0,0,0.0133611916941,0.00842506213538,0.0159918804544,-0.00242713364269,0.0203701504569,0.0112073590627,0.0205736345484,0.0581830713649,0.0110355240527,0.00274955363611,0.00887925846447,0.00099885825361,0.00495478899878,0.00870317593057,-0.00174446628834,0.101029354563,0,-0
002254_2026-06-10,2026-06-10,002254,BOARD3,7,0.540138504497,0.160900249066,7,1,1,0,1,0.0754173862982,0.07,0.142857142857,0.285714285714,0.642857142857,0.714285714286,0.428571428571,0.571428571429,0.285714285714,0.214285714286,0.571428571429,0.0408163265306,0.0918367346939,0.459183673469,0.15306122449,0.0612244897959,-0.142857142857,1,0,0,0.00668059584705,0.0168501242708,0.0159918804544,-0.0121356682134,0.0203701504569,0.0112073590627,0.0102868172742,0.0174549214095,0.0147140320703,0.00274955363611,0.00443962923223,0.00499429126805,0.00743218349816,0.00522190555834,0.00174446628834,0.101029354563,0,-0
002636_2026-06-11,2026-06-11,002636,BOARD3,10,0.600535612351,0.407697325331,1,0,1,0,1,0.0890098899878,0.07,1,0.9,0.75,0.7,0.6,0.6,0.9,0.65,1,0.9,0.75,0.525,0.455,0.585,0.1,1,0,0,0.0447054882787,0.0510822402849,0.0173103885342,-0.0123151052664,0.0275305589214,0.0106651712451,0.0309532418594,0.0511417012712,0.0236877313339,0.058012936638,0.03337310042,0.00688765649549,0.0222074348939,0.047342715528,-0.00120525564823,0.130698256273,0,-0
605318_2026-06-11,2026-06-11,605318,BOARD2,10,0.597700837423,0.39589435954,2,0.111111111111,0,0,1,0.0456747404844,0.0456747404844,0.8,0.8,0.95,0.85,0.1,0.6,1,0.85,0.8,0.64,0.76,0.8075,0.7225,0.68,0,1,0,0,0.035764390623,0.0454064358088,0.0219264921433,-0.0149540563949,0.00458842648689,0.0106651712451,0.0343924909549,0.0668776093547,0.0189501850671,0.0412536438315,0.0338180750923,0.0105938716574,0.0352634543095,0.0550308488189,-0,0.130698256273,0,-0
605589_2026-06-11,2026-06-11,605589,BOARD2,10,0.581178360457,0.327612550465,3,0.222222222222,1,0,1,0.0872881355932,0.07,0.6,0.6,0.6,0.2,0.6,0.6,0.8,1,0.7,0.36,0.36,0.12,0.2,0.6,0,1,0,0,0.0268232929672,0.0340548268566,0.0138483108274,-0.00351860150469,0.0275305589214,0.0106651712451,0.0275139927639,0.0786795404173,0.0165814119337,0.0232051746552,0.0160190882016,0.00157432148468,0.00976150984346,0.0485566313108,-0,0.130698256273,0,-0
605006_2026-06-11,2026-06-11,605006,BOARD2,10,0.580402769619,0.324427017031,4,0.333333333333,0,0,1,0.012037037037,0.012037037037,0.7,0.7,0.95,0.35,0.6,0.6,0.5,0.65,0.9,0.49,0.665,0.3325,0.2275,0.455,0,1,0,0,0.0312938417951,0.0397306313327,0.0219264921433,-0.00615755263321,0.0275305589214,0.0106651712451,0.0171962454774,0.0511417012712,0.0213189582005,0.0315848210585,0.0295908157058,0.00436218244715,0.0111037174469,0.0368221120773,-0,0.130698256273,0,-0
603065_2026-06-11,2026-06-11,603065,BOARD2,10,0.564034881813,0.257553860781,5,0.444444444444,0,0,1,0.0286764705882,0.0286764705882,0.9,1,0.75,1,0.6,0.1,0.1,0.1,0.5,0.9,0.675,0.75,0.1,0.1,-0.1,1,0,0,0.0402349394508,0.056758044761,0.0173103885342,-0.0175930075235,0.0275305589214,0.00177752854085,0.00343924909549,0.00786795404173,0.0118438656669,0.058012936638,0.030035790378,0.00983950927928,0.00488075492173,0.00809277188513,0.00120525564823,0.130698256273,0,-0
002585_2026-06-11,2026-06-11,002585,BOARD2,10,0.547947347533,0.192380540382,6,0.555555555556,0,0,1,0.0257648953301,0.0257648953301,0.5,0.5,0.4,0.55,0.6,0.6,0.2,0.45,0.3,0.25,0.2,0.22,0.2475,0.225,0,1,0,0,0.0223527441393,0.0283790223805,0.00923220721825,-0.0096761541379,0.0275305589214,0.0106651712451,0.00687849819098,0.0354057931878,0.00710631940016,0.0161147046217,0.00889949344535,0.00288625605525,0.0120798684313,0.0182087367415,-0,0.130698256273,0,-0
000029_2026-06-11,2026-06-11,000029,BOARD2,10,0.545473862865,0.182399470626,7,0.666666666667,0,0,1,0.0117970900511,0.0117970900511,0.4,0.4,0.4,0.55,0.6,0.6,0.6,0.45,0.2,0.16,0.16,0.22,0.2475,0.18,0,1,0,0,0.0178821953115,0.0227032179044,0.00923220721825,-0.0096761541379,0.0275305589214,0.0106651712451,0.0206354945729,0.0354057931878,0.00473754626677,0.0103134109579,0.00711959475628,0.00288625605525,0.0120798684313,0.0145669893932,-0,0.130698256273,0,-0
003026_2026-06-11,2026-06-11,003026,BOARD2,10,0.537623134217,0.150777535321,8,0.777777777778,0,1,0,-0.0459548706659,-0.0459548706659,0.1,0.1,0.1,0.1,0.6,0.6,0.7,0.85,0.1,0.01,0.01,0.01,0.085,0.085,0,1,0,0,0.00447054882787,0.0056758044761,0.00230805180456,-0.00175930075235,0.0275305589214,0.0106651712451,0.0240747436684,0.0668776093547,0.00236877313339,0.000644588184867,0.000444974672267,0.000131193457057,0.00414864168347,0.00687885610236,-0,0.130698256273,0,-0
603002_2026-06-11,2026-06-11,603002,BOARD2,10,0.531343667312,0.12553928592,9,0.888888888889,0,0,1,0.0673719376392,0.0673719376392,0.3,0.2,0.2,0.35,0.6,0.6,0.4,0.3,0.6,0.06,0.06,0.07,0.105,0.06,0.1,1,0,0,0.0134116464836,0.0113516089522,0.00461610360912,-0.00615755263321,0.0275305589214,0.0106651712451,0.013756996382,0.0236038621252,0.0142126388003,0.0038675291092,0.0026698480336,0.000918354199399,0.00512479266782,0.00485566313108,-0.00120525564823,0.130698256273,0,-0
002669_2026-06-11,2026-06-11,002669,BOARD2,10,0.529100716074,0.116534566692,10,1,0,1,0,-0.00120481927711,-0.00120481927711,0.2,0.3,0.4,0.85,0.6,0.6,0.3,0.2,0.4,0.06,0.08,0.34,0.17,0.06,-0.1,1,0,0,0.00894109765574,0.0170274134283,0.00923220721825,-0.0149540563949,0.0275305589214,0.0106651712451,0.0103177472865,0.0157359080835,0.00947509253354,0.0038675291092,0.00355979737814,0.00446057753994,0.00829728336694,0.00485566313108,0.00120525564823,0.130698256273,0,-0
002119_2026-06-12,2026-06-12,002119,BOARD2,8,0.586392572125,0.349072201474,1,0,0,0,1,0.0543580131209,0.0543580131209,1,1,0.625,0.375,0.625,0.5625,0.75,0.625,0.75,1,0.625,0.234375,0.234375,0.625,0,1,0,0,0.0499885337585,0.0579910067574,0.0147129187352,-0.00770369905754,0.026959838551,0.0110716595621,0.0272853245327,0.0523287948568,0.0224090032187,0.0677731065054,0.0293067041561,0.00267251927948,0.0111815031591,0.0528267634586,-0,0.121287783917,0,-0
000048_2026-06-12,2026-06-12,000048,BOARD3,8,0.570389237292,0.283439404481,2,0.142857142857,0,1,0,-0.0215053763441,-0.0215053763441,0.875,0.875,0.875,0.5,0.125,0.5625,0.5,0.625,0.25,0.765625,0.765625,0.4375,0.3125,0.546875,0,1,0,0,0.0437399670387,0.0507421309128,0.0205980862293,-0.0102715987434,0.0053919677102,0.0110716595621,0.0181902163552,0.0523287948568,0.00746966773958,0.0518887846682,0.0359007125912,0.00498870265502,0.0149086708788,0.0462234180263,-0,0.121287783917,0,-0
002409_2026-06-12,2026-06-12,002409,BOARD2,8,0.56486602319,0.260934599596,3,0.285714285714,1,0,1,0.0771077107711,0.07,0.625,0.625,0.875,0.625,0.625,0.5625,1,0.625,0.625,0.390625,0.546875,0.546875,0.390625,0.390625,0,1,0,0,0.0312428335991,0.0362443792234,0.0205980862293,-0.0128394984292,0.026959838551,0.0110716595621,0.0363804327103,0.0523287948568,0.0186741693489,0.0264738697287,0.0256433661366,0.00623587831878,0.0186358385985,0.0330167271616,-0,0.121287783917,0,-0
600378_2026-06-12,2026-06-12,600378,BOARD2,8,0.548745109595,0.195601705399,4,0.428571428571,1,0,1,0.0784588441331,0.07,0.75,0.75,0.875,1,0.625,0.5625,0.875,0.125,0.375,0.5625,0.65625,0.875,0.125,0.09375,0,1,0,0,0.0374914003189,0.0434932550681,0.0205980862293,-0.0205431974868,0.026959838551,0.0110716595621,0.0318328786215,0.0104657589714,0.0112045016094,0.0381223724093,0.0307720393639,0.00997740531005,0.00596346835151,0.00792401451879,-0,0.121287783917,0,-0
002165_2026-06-12,2026-06-12,002165,BOARD2,8,0.540653865757,0.162975238596,5,0.571428571429,1,0,1,0.0732356857523,0.07,0.375,0.25,0.375,0.25,0.625,0.5625,0.25,0.9375,0.875,0.09375,0.140625,0.09375,0.234375,0.234375,0.125,1,0,0,0.0187457001594,0.0144977516894,0.00882775124111,-0.00513579937169,0.026959838551,0.0110716595621,0.00909510817758,0.0784931922853,0.0261438370885,0.00635372873488,0.00659400843512,0.00106900771179,0.0111815031591,0.019810036297,-0.00100030912486,0.121287783917,0,-0
600665_2026-06-12,2026-06-12,600665,BOARD2,8,0.533369440337,0.133676466109,6,0.714285714286,0,0,1,0.012987012987,0.012987012987,0.5,0.125,0.125,0.125,0.625,0.5625,0.125,0.9375,1,0.0625,0.0625,0.015625,0.1171875,0.1171875,0.375,1,0,0,0.0249942668793,0.00724887584468,0.00294258374704,-0.00256789968585,0.026959838551,0.0110716595621,0.00454755408879,0.0784931922853,0.0298786709583,0.00423581915659,0.00293067041561,0.000178167951965,0.00559075157954,0.00990501814848,-0.00300092737459,0.121287783917,0,-0
603155_2026-06-12,2026-06-12,603155,BOARD2,8,0.524696049824,0.0988646477224,7,0.857142857143,1,0,1,0.087962962963,0.07,0.25,0.5,0.375,0.875,0.625,0.5625,0.625,0.25,0.5,0.125,0.09375,0.328125,0.21875,0.125,-0.25,1,0,0,0.0124971334396,0.0289955033787,0.00882775124111,-0.0179752978009,0.026959838551,0.0110716595621,0.022737770444,0.0209315179427,0.0149393354792,0.00847163831318,0.00439600562341,0.00374152699127,0.0104360696151,0.0105653526917,0.00200061824973,0.121287783917,0,-0
600178_2026-06-12,2026-06-12,600178,BOARD2,8,0.51858552727,0.0743763766771,8,1,0,1,0,-0.00398803589232,-0.00398803589232,0.125,0.375,0.375,0.75,0.625,0.5625,0.375,0.375,0.125,0.046875,0.046875,0.28125,0.28125,0.140625,-0.25,1,0,0,0.00624856671982,0.021746627534,0.00882775124111,-0.0154073981151,0.026959838551,0.0110716595621,0.0136426622664,0.0313972769141,0.00373483386979,0.00317686436744,0.00219800281171,0.00320702313537,0.0134178037909,0.0118860217782,0.00200061824973,0.121287783917,0,-0
002203_2026-06-15,2026-06-15,002203,BOARD2,3,0.553088870644,0.213158935928,1,0,0,0,1,0.03625,0.03625,1,1,1,1,0.833333333333,0.666666666667,0.666666666667,0.666666666667,1,1,1,1,0.666666666667,0.666666666667,0,0,0,1,0.0551510814984,0.0553775686922,0.0191608629733,-0.0144257210071,0.0427259180617,0.0114532077829,0.025152063498,0.0497202942375,0.0434882210091,0.0687553037201,0.0445790861469,0.0116993273681,0.0310569914667,0.0512669528059,-0,0,0,-0.121496603185
600067_2026-06-15,2026-06-15,600067,BOARD2,3,0.522420645657,0.0897427647438,2,0.5,0,0,1,0.0285714285714,0.0285714285714,0.666666666667,0.666666666667,0.666666666667,0.333333333333,0.833333333333,0.666666666667,0.333333333333,1,0.666666666667,0.444444444444,0.444444444444,0.222222222222,0.333333333333,0.666666666667,0,0,0,1,0.0367673876656,0.0369183791281,0.0127739086489,-0.00480857366904,0.0427259180617,0.0114532077829,0.012576031749,0.0745804413563,0.0289921473394,0.0305579127645,0.0198129271764,0.00259985052625,0.0155284957333,0.0512669528059,-0,0,0,-0.121496603185
603014_2026-06-15,2026-06-15,603014,BOARD2,3,0.472858641154,-0.108672257764,3,1,1,0,1,0.111851637207,0.07,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.666666666667,1,0.333333333333,0.333333333333,0.111111111111,0.111111111111,0.222222222222,0.222222222222,0.111111111111,0,0,0,1,0.0183836938328,0.0184591895641,0.00638695432445,-0.00961714733808,0.0170903672247,0.0114532077829,0.0377280952471,0.0248601471188,0.0144960736697,0.00763947819112,0.0049532317941,0.00259985052625,0.0103523304889,0.00854449213431,-0,0,0,-0.121496603185
