event_id,signal_date,code,board_streak_before_break,d2_date,d3_date,label_available_date,raw_repair_return,capped_return_7,outcome_class,target7,loss,positive_non_target,nonloss,board_streak_is_3,max_board_streak_20d,recent_limit_up_count_10d,recent_limit_up_count_20d,recent_pool_appearance_count_10d,recent_pool_appearance_count_20d,board_day_volume_rank,break_open_return,break_high_return,break_close_return,break_touched_limit_up,break_opened_from_limit_up,break_upper_shadow_ratio,break_lower_shadow_ratio,d1_high_to_close_drawdown_raw,d1_low_to_close_recovery,d1_open_to_close_return_raw,d1_close_location,d1_intraday_range,d1_afternoon_return,d1_last_hour_return,break_volume_ratio_vs_board_days,d1_up_bar_volume_ratio,down_bar_volume_ratio,volume_above_d1_close_ratio,amount_above_d1_close_ratio,high_zone_volume_ratio,high_zone_amount_ratio,late_day_sell_volume_ratio,late_day_sell_amount_ratio,d1_close_to_vwap_raw,d1_close_to_ma5_raw,d1_low_to_ma5_raw,d1_high_to_ma5_raw,d1_close_to_ma10_raw,d1_low_to_ma10_raw,d1_close_to_ma20,d1_ma5_slope,d1_ma10_slope,d1_ma20_slope,d1_close_above_ma5,d1_close_above_ma10,d1_true_reclaim_ma5,d1_true_reclaim_ma10,consecutive_days_below_ma5,consecutive_days_below_ma10,break_day_in_pool,last_board_day_in_pool,pool_consecutive_count_last_board,recent_7d_cumulative_return,recent_7d_max_drawdown,recent_7d_close_position,recent_7d_limit_up_count,rank_d1_close_ma10_pct,rank_d1_low_ma10_pct,rank_trend_hold_score,rank_total_score,rank_theme_score,rank_days_since_d0,rank_log_candidate_base_price,rank_active_money_score,rank_d1_close_vwap_pct,inter_close_low,inter_close_trend,inter_total_trend,inter_total_active,inter_low_active,spread_close_low,days_since_d0_le1,days_since_d0_eq2,days_since_d0_ge3
600255_2026-06-05,2026-06-05,600255,3,2026-06-08,2026-06-09,2026-06-09,0.0896551724138,0.07,TARGET7,1,0,0,1,1,3,3,3,3,3,2,-0.0683229813665,-0.0124223602484,-0.0703933747412,0,0,0.870967741935,0.0967741935484,0.0567226890756,0.00447427293065,-0.00222222222222,0.0689655172414,0.0600414078675,-0.0344086021505,-0.00883002207506,1.98163782922,0.518379144178,0.379663044572,0.974070648645,0.974638189221,0.131140331101,0.133931545314,0.149558478207,0.146863453676,-0.0205892263463,0.0525082044069,0.0454758556024,0.118143459916,0.128707893414,0.121166415284,0.18391562294,0.0466143277723,0.0223592906708,0.00944902848017,1,1,0,0,0,0,0,1,3,0.200534759358,0.0890052356021,0.748148148148,3,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.75,0.583333333333,0.5,0.666666666667,0.833333333333,0.694444444444,0.694444444444,0.694444444444,0.555555555556,0.555555555556,0,1,0,0
603500_2026-06-09,2026-06-09,603500,3,2026-06-10,2026-06-11,2026-06-11,0.0936270653029,0.07,TARGET7,1,0,0,1,1,3,3,3,3,3,18,-0.0327137546468,0.0185873605948,-0.00594795539033,0,0,0.207547169811,0.566037735849,0.0240875912409,0.104046242775,0.0276710222905,0.792452830189,0.118215613383,0.0340293890178,-0.00668647845468,2.73211552776,0.447169573388,0.487420735087,0.198584870202,0.207946424606,0.234748828694,0.245544180102,0.0758314810585,0.0792025121523,0.0422379486315,0.10899137359,0.00447909754479,0.136363636364,0.192047075606,0.0797075606277,0.244647179296,0.0531097134871,0.0263543191801,0.0152159531235,1,1,0,0,0,0,0,1,3,0.243720930233,0.111111111111,0.910810810811,3,1,0.666666666667,0.5,0.111111111111,0.222222222222,0.555555555556,0.666666666667,1,1,0.666666666667,0.5,0.0555555555556,0.111111111111,0.666666666667,0.333333333333,1,0,0
002254_2026-06-10,2026-06-10,002254,3,2026-06-11,2026-06-12,2026-06-12,0.0754173862982,0.07,TARGET7,1,0,0,1,1,3,3,4,3,4,14,-0.00957956359766,-0.00957956359766,-0.084619478446,0,0,0,0.170588235294,0.0757657173563,0.0171496156121,-0.0757657173563,0.170588235294,0.0904736562001,0.0171496156121,0.0171496156121,1.36132514314,0.269354115549,0.674365542652,0.551929348975,0.56449778357,0.175801128175,0.184485437287,0.0319555003732,0.0312371335957,-0.0164247373678,0.0396518375242,0.0221228239845,0.124879110251,0.13606340819,0.116908850727,0.146284571809,0.0444444444444,0.0185683530678,0.0123465119417,1,1,0,0,0,0,0,1,3,0.278810408922,0.100053219798,0.726804123711,3,0.142857142857,0.285714285714,0.642857142857,0.714285714286,0.428571428571,0.571428571429,0.285714285714,0.214285714286,0.571428571429,0.0408163265306,0.0918367346939,0.459183673469,0.15306122449,0.0612244897959,-0.142857142857,1,0,0
002636_2026-06-11,2026-06-11,002636,3,2026-06-12,2026-06-15,2026-06-15,0.0890098899878,0.07,TARGET7,1,0,0,1,1,3,3,3,3,3,27,0.000258331180573,0.0999741668819,0.0953242056316,1,0,0.0466321243523,0,0.00422733677783,0.095041322314,0.095041322314,0.953367875648,0.0997158357014,0.0120539443848,-0.00422733677783,2.96246221679,0.672933203591,0.206692105972,0.342384197174,0.352816606569,0.558531359473,0.57257371811,0.0706531607359,0.0728488171373,0.0273046396296,0.195241585386,0.0915036364661,0.200315724192,0.380028642104,0.26025257128,0.578628938428,0.0950793356794,0.0536712507288,0.0381798152371,1,1,0,0,0,0,0,1,3,0.6392808815,0.0731981981982,0.989938513136,3,1,0.9,0.75,0.7,0.6,0.6,0.9,0.65,1,0.9,0.75,0.525,0.455,0.585,0.1,1,0,0
000048_2026-06-12,2026-06-12,000048,3,2026-06-15,2026-06-16,2026-06-16,-0.0215053763441,-0.0215053763441,LOSS,0,1,0,0,1,3,4,4,4,4,36,-0.0112187659357,0.0800611932687,-0.0356960734319,0,0,0.785087719298,0.00438596491228,0.107176581681,0,-0.0247550283651,0,0.115757266701,-0.0511791269443,-0.0410750507099,2.80282661896,0.593435670922,0.392426103561,1,1,0.248010571855,0.255293144718,0.127089799996,0.122174935987,-0.0594578485968,0.0830469644903,0.0824742268041,0.213058419244,0.196002782873,0.195370311808,0.291357940383,0.0583100981937,0.0419797021221,0.015851543531,1,1,0,0,0,0,0,1,3,0.297872340426,0.0622041920216,0.689466484268,3,0.875,0.875,0.875,0.5,0.125,0.5625,0.5,0.625,0.25,0.765625,0.765625,0.4375,0.3125,0.546875,0,1,0,0
000510_2026-06-16,2026-06-16,000510,3,2026-06-17,2026-06-18,2026-06-18,-0.0145310435931,-0.0145310435931,LOSS,0,1,0,0,1,3,3,7,3,7,78,0.0323791647114,0.0924448615673,0.0769591740967,0,0,0.170984455959,0.336787564767,0.013751611517,0.0679385760819,0.0431818181818,0.820224719101,0.0835288596903,0.00481611208406,-0.00130548302872,2.99977117113,0.540901663398,0.439909322943,0.253655129343,0.258100655499,0.569358477255,0.577508887351,0.0716613820597,0.0729463699931,0.0163310915995,0.179948586118,0.0976863753213,0.196915167095,0.222435282838,0.13721103654,0.294927495345,0.0675082327113,0.0182784617888,0.0267060595528,1,1,0,0,0,0,0,1,3,0.367699642431,0.115014164306,0.956919060052,3,1,0.714285714286,0.642857142857,0.857142857143,0.714285714286,0.571428571429,0.571428571429,0.428571428571,1,0.714285714286,0.642857142857,0.551020408163,0.367346938776,0.30612244898,0.285714285714,1,0,0
601958_2026-06-16,2026-06-16,601958,3,2026-06-17,2026-06-18,2026-06-18,0.0439285714286,0.0439285714286,POSITIVE_NON_TARGET,0,0,1,1,1,3,3,5,3,5,6,0.00106875667973,0.0602066262914,0.0288564303527,0,0,0.330827067669,0.375939849624,0.0285906491759,0.0648967551622,0.0277580071174,0.674329501916,0.0929818311364,-0.00138312586445,0.0299572039943,3.05835201824,0.43991907427,0.505738266944,0.323141622544,0.329374439344,0.263122864768,0.268988498301,0.0374769425033,0.0371157369145,0.0105425892936,0.139160618492,0.0689491953298,0.173871883875,0.215897608622,0.140956551027,0.232870864461,0.0667339897332,0.0207133648474,0.0171294587612,1,1,0,0,0,0,0,1,3,0.388461538462,0.0979498861048,0.911646586345,3,0.857142857143,0.857142857143,0.642857142857,0.357142857143,0.714285714286,0.571428571429,0.714285714286,1,0.714285714286,0.734693877551,0.551020408163,0.229591836735,0.357142857143,0.857142857143,0,1,0,0
605198_2026-06-17,2026-06-17,605198,3,2026-06-18,2026-06-22,2026-06-22,-0.0212765957447,-0.0212765957447,LOSS,0,1,0,0,1,3,3,4,3,4,74,0.00012753475322,0.0999872465247,0.0980742252264,1,0,0.0191570881226,0,0.00231884057971,0.0972966080082,0.0972966080082,0.974457215837,0.0998597117715,0.0484951870355,0.0172597233716,2.80432814978,0.713783254146,0.26936089183,0.179479950454,0.184033131004,0.585670444251,0.596556592792,0.0293394464883,0.0297633940598,0.0262725435838,0.197496522949,0.0906815020862,0.199582753825,0.329134441717,0.210577501968,0.43848833421,0.0738074613937,0.0505838469024,0.023862674159,1,1,0,0,0,0,0,1,3,0.409395973154,0.106002749351,0.994688385269,3,1,1,0.588235294118,0.294117647059,0.147058823529,0.470588235294,0.764705882353,0.970588235294,0.941176470588,1,0.588235294118,0.173010380623,0.285467128028,0.970588235294,0,1,0,0
000777_2026-06-18,2026-06-18,000777,3,2026-06-22,2026-06-23,2026-06-23,0.0143464399575,0.0143464399575,POSITIVE_NON_TARGET,0,0,1,1,1,3,3,3,3,3,17,-0.0645013723696,-0.0494053064959,-0.100182982617,0,0,0.297297297297,0,0.053416746872,0,-0.038141809291,0,0.0507776761208,-0.00956696878147,0,1.73970481724,0.173583032302,0.734605654086,1,1,0,0,0,0,-0.0133188554694,0.0257613683771,0.0257613683771,0.0836462244472,0.100912296412,0.100912296412,0.100511931071,0.0398004554821,0.0145363693146,0.0037063035238,1,1,0,0,0,0,0,1,3,0.214197530864,0.100182982617,0.631932773109,3,0.266666666667,0.4,0.8,0.866666666667,0.6,0.5,0.533333333333,0.266666666667,0.4,0.106666666667,0.213333333333,0.693333333333,0.231111111111,0.106666666667,-0.133333333333,1,0,0
002080_2026-06-18,2026-06-18,002080,3,2026-06-22,2026-06-23,2026-06-23,0.0197681513118,0.0197681513118,POSITIVE_NON_TARGET,0,0,1,1,1,3,4,5,4,5,16,-0.00194151195243,0.00473243538406,-0.022570076447,0,0,0.119565217391,0.510869565217,0.0241095226557,0.0292614362382,-0.0206686930091,0.535046728972,0.0519354447276,-0.0042032389665,-0.00567831131959,1.11824912836,0.32428650631,0.67571349369,0.429573560052,0.432523662854,0.0629140553056,0.064175069039,0.0842181397717,0.0844326959046,0.000755280654673,0.0946970726536,0.0627599141094,0.125275203175,0.183166862515,0.148648648649,0.170359607701,0.0474604259196,0.0252240042165,0.011574499357,1,1,0,0,0,0,0,1,3,0.282643312102,0.0761932997332,0.897912885662,3,0.666666666667,0.666666666667,0.8,0.933333333333,0.6,0.5,0.733333333333,0.4,0.733333333333,0.444444444444,0.533333333333,0.746666666667,0.373333333333,0.266666666667,0,1,0,0
002741_2026-06-18,2026-06-18,002741,3,2026-06-22,2026-06-23,2026-06-23,-0.0204131227217,-0.0204131227217,LOSS,0,1,0,0,1,3,4,6,4,6,44,0.00887423935091,0.051724137931,0.0471602434077,0,0,0.0586319218241,0.449511400651,0,0.0713359273671,0.0379492334757,1,0.0697261663286,0.0299251870324,0.0240515745103,5.80387459834,0.448439310585,0.540269978749,0.0251083769375,0.0258165074439,0.114899739579,0.117366361512,0.0400275905318,0.0404533440785,0.0333441671968,0.1548571109,0.0740450757788,0.159890386444,0.302756923853,0.211595482935,0.377745900956,0.0827782487586,0.0423146473779,0.0313962290118,1,1,0,0,0,0,0,1,3,0.446584938704,0.0545391784605,0.987224982257,3,0.933333333333,0.866666666667,0.466666666667,0.2,0.6,0.5,0.666666666667,1,0.933333333333,0.808888888889,0.435555555556,0.0933333333333,0.2,0.866666666667,0.0666666666667,1,0,0
600110_2026-06-18,2026-06-18,600110,3,2026-06-22,2026-06-23,2026-06-23,-0.0444572748268,-0.0444572748268,LOSS,0,1,0,0,1,3,4,6,4,6,47,0.0162601626016,0.0696864111498,0.020325203252,0,0,0.598591549296,0.352112676056,0.0456273764259,0.0329218106996,0.004,0.4,0.0813008130081,0.00572409845449,0.00630011454754,15.2525537205,0.65296690419,0.328305761059,0.522214742192,0.527812083517,0,0,0.0383745660723,0.0383402001492,0.000328480137259,0.131941760082,0.0952196881845,0.186702744492,0.293147861927,0.251195996173,0.41033873816,0.0740381954055,0.0464417744917,0.0343739621388,1,1,0,0,0,0,0,1,3,0.440163934426,0.0556438791733,0.871601208459,3,0.866666666667,1,0.466666666667,0.266666666667,0.6,0.5,0.466666666667,0.9,0.666666666667,0.866666666667,0.404444444444,0.124444444444,0.24,0.9,-0.133333333333,1,0,0
601636_2026-06-18,2026-06-18,601636,3,2026-06-22,2026-06-23,2026-06-23,0.0048309178744,0.0048309178744,POSITIVE_NON_TARGET,0,0,1,1,1,3,3,3,3,3,22,-0.00922722029988,-0.00922722029988,-0.0726643598616,0,0,0,0.303797468354,0.0640279394645,0.0307692307692,-0.0640279394645,0.303797468354,0.0911188004614,-0.0348139255702,-0.0254545454545,3.10256425798,0.410719976827,0.568310463218,0.499055756746,0.504442337773,0,0,0.0721645253772,0.0723825664682,-0.00409286962743,0.0507056978568,0.019341348667,0.122582331417,0.109118499103,0.0760104842047,0.147669688102,0.038263229308,0.0208421349106,0.00871130309575,1,1,0,0,0,0,0,1,3,0.218181818182,0.123268698061,0.730769230769,3,0.333333333333,0.266666666667,0.266666666667,0.0666666666667,0.6,0.5,0.2,0.8,0.533333333333,0.0888888888889,0.0888888888889,0.0177777777778,0.0533333333333,0.213333333333,0.0666666666667,1,0,0
603002_2026-06-18,2026-06-18,603002,3,2026-06-22,2026-06-23,2026-06-23,0.117920540997,0.07,TARGET7,1,0,0,1,1,3,5,5,5,5,18,0.0189655172414,0.0625,0.0163793103448,0,0,0.510101010101,0.459595959596,0.0375510204082,0.0396825396825,-0.00253807106599,0.494505494505,0.0784482758621,0.00812312954254,-0.00211595429539,1.90357014719,0.337385062426,0.617651005804,0.112750321488,0.113409132191,0,0,0.0654453463991,0.0658556187057,0.00600473146236,0.128553651766,0.0850004786063,0.179764525701,0.247355057131,0.199217096911,0.311129027774,0.0574956979451,0.0328361470797,0.024086780742,1,1,0,0,0,0,0,1,3,0.292054794521,0.0638182801514,0.860130718954,4,0.8,0.8,0.8,0.733333333333,0.6,0.5,0.6,0.633333333333,0.866666666667,0.64,0.64,0.586666666667,0.464444444444,0.506666666667,0,1,0,0
603115_2026-06-18,2026-06-18,603115,3,2026-06-22,2026-06-23,2026-06-23,0.0322945682451,0.0322945682451,POSITIVE_NON_TARGET,0,0,1,1,1,3,3,5,3,5,65,0.0505252626313,0.0705352676338,-0.0436885109221,0,0,0.166666666667,0.0486111111111,0.106001558846,0.00490625547573,-0.0896825396825,0.0395480225989,0.118059029515,-0.0282954930532,-0.0151970464497,3.36431207009,0.380917131421,0.619082868579,1,1,0,0,0.124474625144,0.121805394315,-0.0319790223403,0.0761263205299,0.0695588538832,0.2046610249,0.123628526646,0.116771159875,0.0903300933958,0.0445102112814,0.00705371676614,0.00427687005666,1,1,0,0,0,0,0,1,3,0.198662347163,0.0896140634472,0.64220423087,3,0.4,0.466666666667,0.8,0.733333333333,0.6,0.5,0.866666666667,0.633333333333,0.0666666666667,0.186666666667,0.32,0.586666666667,0.464444444444,0.295555555556,-0.0666666666667,1,0,0
603186_2026-06-18,2026-06-18,603186,3,2026-06-22,2026-06-23,2026-06-23,0.0454831800428,0.0454831800428,POSITIVE_NON_TARGET,0,0,1,1,1,3,5,6,5,6,48,-0.0145144924339,0.0587638417082,0.0504698460317,0,0,0.100159829515,0.115077250932,0.00779231602634,0.076057483731,0.0659414450712,0.9,0.0824987867825,0.0172597940787,0.0173901897112,1.89547608666,0.662888565774,0.337111434226,0.0595818059483,0.0616731076907,0.176977747434,0.182469354128,0.0376952179849,0.0387944058807,0.034161730496,0.15759331823,0.0754810543818,0.166733108404,0.344122744131,0.248779276203,0.568618408917,0.0704977413244,0.069127010471,0.0431316765107,1,1,0,0,0,0,0,1,3,0.457935341661,0.0502614448831,0.978511829923,3,1,0.933333333333,0.466666666667,0.533333333333,0.6,0.5,1,0.633333333333,1,0.933333333333,0.466666666667,0.248888888889,0.337777777778,0.591111111111,0.0666666666667,1,0,0
002141_2026-06-22,2026-06-22,002141,3,2026-06-23,2026-06-24,2026-06-24,0.0746268656716,0.07,TARGET7,1,0,0,1,1,3,4,4,4,4,18,0.0997876857749,0.0997876857749,-0.0445859872611,1,1,0,0.105263157895,0.131274131274,0.0180995475113,-0.131274131274,0.105263157895,0.16135881104,-0.00662251655629,0.00446428571429,2.18495409501,0.220399025006,0.620297582827,0.817223937141,0.824801610954,0,0,0.0474588027281,0.0456324879502,-0.0370338110846,0.0755258126195,0.0564053537285,0.238049713193,0.198083067093,0.176783812567,0.263867434349,0.0619289340102,0.0375690607735,0.0130886328069,1,1,0,0,0,0,0,1,3,0.323529411765,0.0657142857143,0.643979057592,3,0.285714285714,0.857142857143,0.714285714286,1,0.857142857143,0.571428571429,0.142857142857,0.5,0.142857142857,0.244897959184,0.204081632653,0.714285714286,0.5,0.428571428571,-0.571428571429,0,0,1
002989_2026-06-22,2026-06-22,002989,3,2026-06-23,2026-06-24,2026-06-24,0.0214190093708,0.0214190093708,POSITIVE_NON_TARGET,0,0,1,1,1,3,3,3,3,3,47,-0.000535188654,0.043350280974,0.03478726251,0,0,0.0788177339901,0.5960591133,0.0079527963058,0.104857142857,0.0353413654618,0.922110552764,0.106502542146,0.0219344608879,0.0187038988409,1.39065887649,0.495148757736,0.497251429298,0.107750819423,0.112817258025,0.247095450465,0.256919122209,0.0508834878154,0.0532079418306,0.0466840930566,0.144353693182,0.0336766098485,0.153823390152,0.260717895217,0.138786554951,0.285251350229,0.0757672227174,0.0322048727958,0.0103426854044,1,1,0,0,0,0,0,1,3,0.429046563193,0.0754847645429,0.973962571196,3,0.857142857143,0.428571428571,0.714285714286,0.285714285714,0.428571428571,0.571428571429,0.571428571429,1,1,0.367346938776,0.612244897959,0.204081632653,0.285714285714,0.428571428571,0.428571428571,0,0,1
000811_2026-06-23,2026-06-23,000811,3,2026-06-24,2026-06-25,2026-06-25,0.219968087531,0.07,TARGET7,1,0,0,1,1,3,5,5,5,5,42,0.0212717809459,0.0635890472958,0.0176510522743,0,0,0.267525035765,0.709585121602,0.0419684703877,0.118656716418,-0.00354531353867,0.707715133531,0.152523195293,0.0753228120516,0.0121539500338,3.53707814837,0.411385491394,0.580424147737,0.088349378991,0.09167624633,0.0722098640304,0.075017336545,0.0614641936433,0.0625193066947,0.0338365591089,0.129615674454,0.00502386335092,0.180607887465,0.253903635958,0.115603390587,0.325317183148,0.0591709679136,0.0459330980781,0.0156698994253,1,1,0,0,0,0,0,1,3,0.461488462788,0.0945915365467,0.876219512195,4,0.928571428571,0.357142857143,0.714285714286,0.428571428571,0.821428571429,0.535714285714,0.571428571429,1,1,0.331632653061,0.663265306122,0.30612244898,0.428571428571,0.357142857143,0.571428571429,1,0,0
002068_2026-06-24,2026-06-24,002068,3,2026-06-25,2026-06-26,2026-06-26,0.0647138964578,0.0647138964578,POSITIVE_NON_TARGET,0,0,1,1,1,3,3,4,3,4,13,-0.0268774703557,0.0822134387352,0.0656126482213,0,0,0.1004784689,0.33971291866,0.0153396639883,0.162068965517,0.0950446791227,0.8995215311,0.165217391304,0.0741035856574,0.00521998508576,1.41583359367,0.456458703388,0.512174103054,0.105032238582,0.112455195133,0.349170520554,0.370098440274,0.0536899373931,0.0571409672974,0.0752758980106,0.170545328239,0.00729419937478,0.188780826676,0.248494952302,0.0743725108827,0.285217142585,0.062753783684,0.0290697674419,0.015638617217,1,1,0,0,0,0,0,1,3,0.335976214073,0.0932944606414,0.951834862385,3,0.866666666667,0.466666666667,0.433333333333,0.2,0.166666666667,0.533333333333,0.6,0.666666666667,1,0.404444444444,0.375555555556,0.0866666666667,0.133333333333,0.311111111111,0.4,1,0,0
600851_2026-06-24,2026-06-24,600851,3,2026-06-25,2026-06-26,2026-06-26,-0.036815920398,-0.036815920398,LOSS,0,1,0,0,1,3,3,3,3,3,39,0.0853909465021,0.0997942386831,0.0380658436214,1,0,0.170731707317,0.268292682927,0.0561272217025,0.0212550607287,-0.0436018957346,0.259259259259,0.0833333333333,-0.0561272217025,-0.00296442687747,2.53427953026,0.49527006453,0.479899470594,0.866252000455,0.869357601595,0.263621056815,0.270603914202,0.161044638588,0.158126917064,-0.0244799598382,0.146590909091,0.121590909091,0.214772727273,0.250309789343,0.223048327138,0.284450385081,0.0597302504817,0.0378086419753,0.0126329358685,1,1,0,0,0,0,0,1,3,0.33642384106,0.0714285714286,0.826589595376,3,0.933333333333,1,0.6,0.333333333333,0.666666666667,0.533333333333,0.533333333333,0.866666666667,0.133333333333,0.933333333333,0.56,0.2,0.288888888889,0.866666666667,-0.0666666666667,1,0,0
603938_2026-06-25,2026-06-25,603938,3,2026-06-26,2026-06-29,2026-06-29,0.174225028703,0.07,TARGET7,1,0,0,1,1,3,3,6,3,6,41,0.0364372469636,0.0470473265392,-0.02722323049,0,0,0.116923076923,0.181538461538,0.068449197861,0.0170777988615,-0.0614224137931,0.186009538951,0.0878123691191,0.0017251293847,-0.0100866600369,1.26423280817,0.371867027045,0.628132972955,0.728714167779,0.731437621852,0,0,0.146838896592,0.145622069442,-0.0129036078611,0.0906245108781,0.0721552668649,0.173892627954,0.162942069863,0.143248159955,0.281777712373,0.0466564005111,0.0164554599895,0.0255433142167,1,1,0,0,0,0,0,1,3,0.212247738344,0.0939198369565,0.754272517321,3,0.555555555556,0.666666666667,0.777777777778,1,0.555555555556,0.555555555556,1,0.111111111111,0.444444444444,0.37037037037,0.432098765432,0.777777777778,0.111111111111,0.0740740740741,-0.111111111111,1,0,0
605069_2026-06-25,2026-06-25,605069,3,2026-06-26,2026-06-29,2026-06-29,0.108333333333,0.07,TARGET7,1,0,0,1,1,3,4,5,4,5,55,-0.0312075983718,0.0420624151967,-0.00271370420624,0,0,0.515625,0.15625,0.0392156862745,0.0425531914894,0.0294117647059,0.5,0.0814111261872,0.0222531293463,0.00341296928328,1.59683129411,0.630085446804,0.291424520958,0.556151752039,0.560615067616,0,0,0.0750375696644,0.075201667505,0.00436674037701,0.112119836586,0.0652141019821,0.162051747617,0.217895608948,0.166528583264,0.248778830226,0.0630529194145,0.0360515021459,0.00861108731043,1,1,0,0,0,0,0,1,3,0.363636363636,0.0876897133221,0.874285714286,3,0.888888888889,0.888888888889,0.777777777778,0.777777777778,0.555555555556,0.555555555556,0.666666666667,0.5,0.777777777778,0.79012345679,0.691358024691,0.604938271605,0.388888888889,0.444444444444,0,1,0,0
