family,feature,section,metric,estimate,p2.5,p50,p97.5,direction_probability,p_value,q_value,valid_resamples
LOW_LEVEL_53,d1_high_to_ma5_raw,BOOTSTRAP,NONLOSS_SPEARMAN,0.178348594117,-0.202883585871,0.178759486722,0.499487942006,0.8247,,,20000
LOW_LEVEL_53,d1_high_to_ma5_raw,BOOTSTRAP,PNT_LOSS_AUC,0.259109311741,0.0955833978328,0.253086419753,0.41145895634,0.00245,,,20000
LOW_LEVEL_53,d1_high_to_ma5_raw,BOOTSTRAP,T7_LOSS_AUC,0.411371237458,0.234847718071,0.410052910053,0.590062111801,0.1621,,,20000
LOW_LEVEL_53,d1_high_to_ma5_raw,BOOTSTRAP,T7_PNT_AUC,0.615560640732,0.394463187236,0.613756613757,0.776861093452,0.85715,,,20000
LOW_LEVEL_53,d1_high_to_ma5_raw,BOOTSTRAP,T7_PNT_CLIFF,0.231121281465,-0.211073625529,0.227513227513,0.553722186904,0.85715,,,20000
LOW_LEVEL_53,d1_high_to_ma5_raw,LODO,NONLOSS_SPEARMAN,0.178348594117,,,,1,,,28
LOW_LEVEL_53,d1_high_to_ma5_raw,LODO,PNT_LOSS_AUC,0.259109311741,,,,0,,,28
LOW_LEVEL_53,d1_high_to_ma5_raw,LODO,T7_PNT_AUC,0.615560640732,0.558441558442,0.615560640732,0.652406417112,1,,,28
LOW_LEVEL_53,d1_high_to_ma5_raw,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.115560640732,,,,,0.109544522774,0.750442477876,20000
LOW_LEVEL_53,d1_intraday_range,BOOTSTRAP,NONLOSS_SPEARMAN,0.219350133701,-0.134739338176,0.216770023465,0.524537163618,0.8894,,,20000
LOW_LEVEL_53,d1_intraday_range,BOOTSTRAP,PNT_LOSS_AUC,0.429149797571,0.238095238095,0.436363636364,0.627450980392,0.23715,,,20000
LOW_LEVEL_53,d1_intraday_range,BOOTSTRAP,T7_LOSS_AUC,0.598662207358,0.401910671565,0.603550295858,0.775735851159,0.84665,,,20000
LOW_LEVEL_53,d1_intraday_range,BOOTSTRAP,T7_PNT_AUC,0.62471395881,0.413577984143,0.622857142857,0.786379724587,0.8867,,,20000
LOW_LEVEL_53,d1_intraday_range,BOOTSTRAP,T7_PNT_CLIFF,0.24942791762,-0.172844031715,0.245714285714,0.572759449174,0.8867,,,20000
LOW_LEVEL_53,d1_intraday_range,LODO,NONLOSS_SPEARMAN,0.219350133701,,,,1,,,28
LOW_LEVEL_53,d1_intraday_range,LODO,PNT_LOSS_AUC,0.429149797571,,,,0,,,28
LOW_LEVEL_53,d1_intraday_range,LODO,T7_PNT_AUC,0.62471395881,0.577922077922,0.622598987588,0.659420289855,1,,,28
LOW_LEVEL_53,d1_intraday_range,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.12471395881,,,,,0.091595420229,0.750442477876,20000
LOW_LEVEL_53,d1_last_hour_return,BOOTSTRAP,NONLOSS_SPEARMAN,0.186451665181,-0.157661273136,0.190673814344,0.467555771051,0.8727,,,20000
LOW_LEVEL_53,d1_last_hour_return,BOOTSTRAP,PNT_LOSS_AUC,0.518218623482,0.288230223124,0.51871657754,0.779767857143,0.5541,,,20000
LOW_LEVEL_53,d1_last_hour_return,BOOTSTRAP,T7_LOSS_AUC,0.561872909699,0.361532258065,0.565656565657,0.781640424987,0.73575,,,20000
LOW_LEVEL_53,d1_last_hour_return,BOOTSTRAP,T7_PNT_AUC,0.597254004577,0.39102443609,0.599644015405,0.775256238859,0.8368,,,20000
LOW_LEVEL_53,d1_last_hour_return,BOOTSTRAP,T7_PNT_CLIFF,0.194508009153,-0.21795112782,0.19928803081,0.550512477718,0.8368,,,20000
LOW_LEVEL_53,d1_last_hour_return,LODO,NONLOSS_SPEARMAN,0.186451665181,,,,1,,,28
LOW_LEVEL_53,d1_last_hour_return,LODO,PNT_LOSS_AUC,0.518218623482,,,,0.821428571429,,,28
LOW_LEVEL_53,d1_last_hour_return,LODO,T7_PNT_AUC,0.597254004577,0.550264550265,0.597254004577,0.646616541353,1,,,28
LOW_LEVEL_53,d1_last_hour_return,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.0972540045767,,,,,0.130293485326,0.750442477876,20000
LOW_LEVEL_53,d1_low_to_close_recovery,BOOTSTRAP,NONLOSS_SPEARMAN,0.212146995839,-0.196184819072,0.211551279748,0.515769420778,0.8577,,,20000
LOW_LEVEL_53,d1_low_to_close_recovery,BOOTSTRAP,PNT_LOSS_AUC,0.495951417004,0.289855072464,0.496946386946,0.747864145658,0.4834,,,20000
LOW_LEVEL_53,d1_low_to_close_recovery,BOOTSTRAP,T7_LOSS_AUC,0.576923076923,0.403996153846,0.582236842105,0.758928571429,0.81375,,,20000
LOW_LEVEL_53,d1_low_to_close_recovery,BOOTSTRAP,T7_PNT_AUC,0.557208237986,0.322222222222,0.55667184265,0.744360902256,0.6908,,,20000
LOW_LEVEL_53,d1_low_to_close_recovery,BOOTSTRAP,T7_PNT_CLIFF,0.114416475973,-0.355555555556,0.1133436853,0.488721804511,0.6908,,,20000
LOW_LEVEL_53,d1_low_to_close_recovery,LODO,NONLOSS_SPEARMAN,0.212146995839,,,,1,,,28
LOW_LEVEL_53,d1_low_to_close_recovery,LODO,PNT_LOSS_AUC,0.495951417004,,,,0.357142857143,,,28
LOW_LEVEL_53,d1_low_to_close_recovery,LODO,T7_PNT_AUC,0.557208237986,0.5,0.557208237986,0.598997493734,0.964285714286,,,28
LOW_LEVEL_53,d1_low_to_close_recovery,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.0572082379863,,,,,0.435128243588,1,20000
LOW_LEVEL_53,d1_low_to_ma10_raw,BOOTSTRAP,NONLOSS_SPEARMAN,0.0289279636982,-0.307328244378,0.0311095478991,0.356536998259,0.5659,,,20000
LOW_LEVEL_53,d1_low_to_ma10_raw,BOOTSTRAP,PNT_LOSS_AUC,0.724696356275,0.491970811052,0.728395061728,0.857813265931,0.96995,,,20000
LOW_LEVEL_53,d1_low_to_ma10_raw,BOOTSTRAP,T7_LOSS_AUC,0.745819397993,0.565476190476,0.747826086957,0.890909090909,0.9955,,,20000
LOW_LEVEL_53,d1_low_to_ma10_raw,BOOTSTRAP,T7_PNT_AUC,0.505720823799,0.345650575448,0.50303030303,0.69667081448,0.50895,,,20000
LOW_LEVEL_53,d1_low_to_ma10_raw,BOOTSTRAP,T7_PNT_CLIFF,0.0114416475973,-0.308698849105,0.00606060606061,0.393341628959,0.50895,,,20000
LOW_LEVEL_53,d1_low_to_ma10_raw,LODO,NONLOSS_SPEARMAN,0.0289279636982,,,,0.928571428571,,,28
LOW_LEVEL_53,d1_low_to_ma10_raw,LODO,PNT_LOSS_AUC,0.724696356275,,,,1,,,28
LOW_LEVEL_53,d1_low_to_ma10_raw,LODO,T7_PNT_AUC,0.505720823799,0.475,0.505720823799,0.581168831169,0.607142857143,,,28
LOW_LEVEL_53,d1_low_to_ma10_raw,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.00572082379863,,,,,0.932753362332,1,20000
LOW_LEVEL_53,d1_low_to_ma5_raw,BOOTSTRAP,NONLOSS_SPEARMAN,-0.00429462766388,-0.311815585627,-0.0033342528246,0.28894380827,0.49065,,,20000
LOW_LEVEL_53,d1_low_to_ma5_raw,BOOTSTRAP,PNT_LOSS_AUC,0.287449392713,0.125,0.279761904762,0.491666666667,0.02045,,,20000
LOW_LEVEL_53,d1_low_to_ma5_raw,BOOTSTRAP,T7_LOSS_AUC,0.280936454849,0.115551282051,0.274691358025,0.470020833333,0.01345,,,20000
LOW_LEVEL_53,d1_low_to_ma5_raw,BOOTSTRAP,T7_PNT_AUC,0.510297482838,0.346146616541,0.510689473925,0.671264765541,0.546,,,20000
LOW_LEVEL_53,d1_low_to_ma5_raw,BOOTSTRAP,T7_PNT_CLIFF,0.0205949656751,-0.307706766917,0.0213789478495,0.342529531082,0.546,,,20000
LOW_LEVEL_53,d1_low_to_ma5_raw,LODO,NONLOSS_SPEARMAN,-0.00429462766388,,,,0.428571428571,,,28
LOW_LEVEL_53,d1_low_to_ma5_raw,LODO,PNT_LOSS_AUC,0.287449392713,,,,0,,,28
LOW_LEVEL_53,d1_low_to_ma5_raw,LODO,T7_PNT_AUC,0.510297482838,0.478835978836,0.510297482838,0.53743315508,0.678571428571,,,28
LOW_LEVEL_53,d1_low_to_ma5_raw,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.0102974828375,,,,,0.885805709715,1,20000
LOW_LEVEL_53,d1_ma10_slope,BOOTSTRAP,NONLOSS_SPEARMAN,0.162952759096,-0.189977824223,0.175342106353,0.438966432594,0.83735,,,20000
LOW_LEVEL_53,d1_ma10_slope,BOOTSTRAP,PNT_LOSS_AUC,0.34008097166,0.172222222222,0.34,0.599190685046,0.103,,,20000
LOW_LEVEL_53,d1_ma10_slope,BOOTSTRAP,T7_LOSS_AUC,0.361204013378,0.179795061261,0.360591491841,0.583333333333,0.1026,,,20000
LOW_LEVEL_53,d1_ma10_slope,BOOTSTRAP,T7_PNT_AUC,0.533180778032,0.348484848485,0.538461538462,0.678571428571,0.6663,,,20000
LOW_LEVEL_53,d1_ma10_slope,BOOTSTRAP,T7_PNT_CLIFF,0.0663615560641,-0.30303030303,0.0769230769231,0.357142857143,0.6663,,,20000
LOW_LEVEL_53,d1_ma10_slope,LODO,NONLOSS_SPEARMAN,0.162952759096,,,,1,,,28
LOW_LEVEL_53,d1_ma10_slope,LODO,PNT_LOSS_AUC,0.34008097166,,,,0,,,28
LOW_LEVEL_53,d1_ma10_slope,LODO,T7_PNT_AUC,0.533180778032,0.477272727273,0.533180778032,0.566844919786,0.964285714286,,,28
LOW_LEVEL_53,d1_ma10_slope,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.033180778032,,,,,0.582170891455,1,20000
LOW_LEVEL_53,d1_ma20_slope,BOOTSTRAP,NONLOSS_SPEARMAN,0.263106717446,-0.172145046459,0.266470591112,0.567139735764,0.8872,,,20000
LOW_LEVEL_53,d1_ma20_slope,BOOTSTRAP,PNT_LOSS_AUC,0.352226720648,0.177505494505,0.352272727273,0.67879349046,0.1599,,,20000
LOW_LEVEL_53,d1_ma20_slope,BOOTSTRAP,T7_LOSS_AUC,0.47491638796,0.278587793255,0.476312232198,0.698412698413,0.41095,,,20000
LOW_LEVEL_53,d1_ma20_slope,BOOTSTRAP,T7_PNT_AUC,0.620137299771,0.423913043478,0.620938146998,0.770588235294,0.8875,,,20000
LOW_LEVEL_53,d1_ma20_slope,BOOTSTRAP,T7_PNT_CLIFF,0.240274599542,-0.152173913043,0.241876293996,0.541176470588,0.8875,,,20000
LOW_LEVEL_53,d1_ma20_slope,LODO,NONLOSS_SPEARMAN,0.263106717446,,,,1,,,28
LOW_LEVEL_53,d1_ma20_slope,LODO,PNT_LOSS_AUC,0.352226720648,,,,0,,,28
LOW_LEVEL_53,d1_ma20_slope,LODO,T7_PNT_AUC,0.620137299771,0.558441558442,0.620137299771,0.660427807487,1,,,28
LOW_LEVEL_53,d1_ma20_slope,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.120137299771,,,,,0.067596620169,0.750442477876,20000
LOW_LEVEL_53,d1_ma5_slope,BOOTSTRAP,NONLOSS_SPEARMAN,-0.0441617372984,-0.428683299862,-0.044992859833,0.395462250055,0.4177,,,20000
LOW_LEVEL_53,d1_ma5_slope,BOOTSTRAP,PNT_LOSS_AUC,0.607287449393,0.319444444444,0.608974358974,0.821428571429,0.76805,,,20000
LOW_LEVEL_53,d1_ma5_slope,BOOTSTRAP,T7_LOSS_AUC,0.635451505017,0.424242424242,0.630769230769,0.818181818182,0.8918,,,20000
LOW_LEVEL_53,d1_ma5_slope,BOOTSTRAP,T7_PNT_AUC,0.50114416476,0.315217391304,0.504409171076,0.741176470588,0.5138,,,20000
LOW_LEVEL_53,d1_ma5_slope,BOOTSTRAP,T7_PNT_CLIFF,0.00228832951945,-0.369565217391,0.00881834215168,0.482352941176,0.5138,,,20000
LOW_LEVEL_53,d1_ma5_slope,LODO,NONLOSS_SPEARMAN,-0.0441617372984,,,,0.107142857143,,,28
LOW_LEVEL_53,d1_ma5_slope,LODO,PNT_LOSS_AUC,0.607287449393,,,,0.964285714286,,,28
LOW_LEVEL_53,d1_ma5_slope,LODO,T7_PNT_AUC,0.50114416476,0.461152882206,0.50114416476,0.587662337662,0.571428571429,,,28
LOW_LEVEL_53,d1_ma5_slope,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.00114416475973,,,,,1,1,20000
LOW_LEVEL_53,d1_open_to_close_return_raw,BOOTSTRAP,NONLOSS_SPEARMAN,0.227939389028,-0.143006714312,0.22824464009,0.524944903766,0.8923,,,20000
LOW_LEVEL_53,d1_open_to_close_return_raw,BOOTSTRAP,PNT_LOSS_AUC,0.425101214575,0.217948717949,0.423076923077,0.678571428571,0.24705,,,20000
LOW_LEVEL_53,d1_open_to_close_return_raw,BOOTSTRAP,T7_LOSS_AUC,0.464882943144,0.276921487603,0.463768115942,0.671428571429,0.35545,,,20000
LOW_LEVEL_53,d1_open_to_close_return_raw,BOOTSTRAP,T7_PNT_AUC,0.54233409611,0.31797560307,0.541954077668,0.745344438171,0.64865,,,20000
LOW_LEVEL_53,d1_open_to_close_return_raw,BOOTSTRAP,T7_PNT_CLIFF,0.0846681922197,-0.36404879386,0.0839081553367,0.490688876341,0.64865,,,20000
LOW_LEVEL_53,d1_open_to_close_return_raw,LODO,NONLOSS_SPEARMAN,0.227939389028,,,,1,,,28
LOW_LEVEL_53,d1_open_to_close_return_raw,LODO,PNT_LOSS_AUC,0.425101214575,,,,0,,,28
LOW_LEVEL_53,d1_open_to_close_return_raw,LODO,T7_PNT_AUC,0.54233409611,0.497222222222,0.54233409611,0.588972431078,0.964285714286,,,28
LOW_LEVEL_53,d1_open_to_close_return_raw,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.0423340961098,,,,,0.574571271436,1,20000
LOW_LEVEL_53,d1_true_reclaim_ma10,BOOTSTRAP,NONLOSS_SPEARMAN,,,,,,,,0
LOW_LEVEL_53,d1_true_reclaim_ma10,BOOTSTRAP,PNT_LOSS_AUC,0.5,0.5,0.5,0.5,0,,,20000
LOW_LEVEL_53,d1_true_reclaim_ma10,BOOTSTRAP,T7_LOSS_AUC,0.5,0.5,0.5,0.5,0,,,20000
LOW_LEVEL_53,d1_true_reclaim_ma10,BOOTSTRAP,T7_PNT_AUC,0.5,0.5,0.5,0.5,0,,,20000
LOW_LEVEL_53,d1_true_reclaim_ma10,BOOTSTRAP,T7_PNT_CLIFF,0,0,0,0,0,,,20000
LOW_LEVEL_53,d1_true_reclaim_ma10,LODO,NONLOSS_SPEARMAN,,,,,,,,28
LOW_LEVEL_53,d1_true_reclaim_ma10,LODO,PNT_LOSS_AUC,0.5,,,,1,,,28
LOW_LEVEL_53,d1_true_reclaim_ma10,LODO,T7_PNT_AUC,0.5,0.5,0.5,0.5,0,,,28
LOW_LEVEL_53,d1_true_reclaim_ma10,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0,,,,,1,1,20000
LOW_LEVEL_53,d1_true_reclaim_ma5,BOOTSTRAP,NONLOSS_SPEARMAN,,,,,,,,0
LOW_LEVEL_53,d1_true_reclaim_ma5,BOOTSTRAP,PNT_LOSS_AUC,0.5,0.5,0.5,0.5,0,,,20000
LOW_LEVEL_53,d1_true_reclaim_ma5,BOOTSTRAP,T7_LOSS_AUC,0.5,0.5,0.5,0.5,0,,,20000
LOW_LEVEL_53,d1_true_reclaim_ma5,BOOTSTRAP,T7_PNT_AUC,0.5,0.5,0.5,0.5,0,,,20000
LOW_LEVEL_53,d1_true_reclaim_ma5,BOOTSTRAP,T7_PNT_CLIFF,0,0,0,0,0,,,20000
LOW_LEVEL_53,d1_true_reclaim_ma5,LODO,NONLOSS_SPEARMAN,,,,,,,,28
LOW_LEVEL_53,d1_true_reclaim_ma5,LODO,PNT_LOSS_AUC,0.5,,,,1,,,28
LOW_LEVEL_53,d1_true_reclaim_ma5,LODO,T7_PNT_AUC,0.5,0.5,0.5,0.5,0,,,28
LOW_LEVEL_53,d1_true_reclaim_ma5,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0,,,,,1,1,20000
LOW_LEVEL_53,d1_up_bar_volume_ratio,BOOTSTRAP,NONLOSS_SPEARMAN,-0.0636091078519,-0.302140813099,-0.068301134152,0.270585780822,0.3241,,,20000
LOW_LEVEL_53,d1_up_bar_volume_ratio,BOOTSTRAP,PNT_LOSS_AUC,0.566801619433,0.311762796028,0.571428571429,0.783333333333,0.71085,,,20000
LOW_LEVEL_53,d1_up_bar_volume_ratio,BOOTSTRAP,T7_LOSS_AUC,0.56856187291,0.36858974359,0.574019285558,0.76068627451,0.76645,,,20000
LOW_LEVEL_53,d1_up_bar_volume_ratio,BOOTSTRAP,T7_PNT_AUC,0.510297482838,0.354933862434,0.512077294686,0.695804924242,0.55165,,,20000
LOW_LEVEL_53,d1_up_bar_volume_ratio,BOOTSTRAP,T7_PNT_CLIFF,0.0205949656751,-0.290132275132,0.024154589372,0.391609848485,0.55165,,,20000
LOW_LEVEL_53,d1_up_bar_volume_ratio,LODO,NONLOSS_SPEARMAN,-0.0636091078519,,,,0,,,28
LOW_LEVEL_53,d1_up_bar_volume_ratio,LODO,PNT_LOSS_AUC,0.566801619433,,,,1,,,28
LOW_LEVEL_53,d1_up_bar_volume_ratio,LODO,T7_PNT_AUC,0.510297482838,0.468671679198,0.510297482838,0.541666666667,0.75,,,28
LOW_LEVEL_53,d1_up_bar_volume_ratio,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.0102974828375,,,,,0.885055747213,1,20000
LOW_LEVEL_53,down_bar_volume_ratio,BOOTSTRAP,NONLOSS_SPEARMAN,-0.00915647030224,-0.237243450356,-0.0113236421932,0.291498799839,0.4677,,,20000
LOW_LEVEL_53,down_bar_volume_ratio,BOOTSTRAP,PNT_LOSS_AUC,0.623481781377,0.391666666667,0.638888888889,0.833333333333,0.87115,,,20000
LOW_LEVEL_53,down_bar_volume_ratio,BOOTSTRAP,T7_LOSS_AUC,0.598662207358,0.407142857143,0.600649350649,0.784465008676,0.84545,,,20000
LOW_LEVEL_53,down_bar_volume_ratio,BOOTSTRAP,T7_PNT_AUC,0.54233409611,0.380566520468,0.543333333333,0.730769230769,0.68775,,,20000
LOW_LEVEL_53,down_bar_volume_ratio,BOOTSTRAP,T7_PNT_CLIFF,0.0846681922197,-0.238866959064,0.0866666666667,0.461538461538,0.68775,,,20000
LOW_LEVEL_53,down_bar_volume_ratio,LODO,NONLOSS_SPEARMAN,-0.00915647030224,,,,0.25,,,28
LOW_LEVEL_53,down_bar_volume_ratio,LODO,PNT_LOSS_AUC,0.623481781377,,,,1,,,28
LOW_LEVEL_53,down_bar_volume_ratio,LODO,T7_PNT_AUC,0.54233409611,0.510582010582,0.54233409611,0.587662337662,1,,,28
LOW_LEVEL_53,down_bar_volume_ratio,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.0423340961098,,,,,0.43612819359,1,20000
LOW_LEVEL_53,high_zone_amount_ratio,BOOTSTRAP,NONLOSS_SPEARMAN,0.0545357678339,-0.37429160254,0.0442789377807,0.372802552811,0.5874,,,20000
LOW_LEVEL_53,high_zone_amount_ratio,BOOTSTRAP,PNT_LOSS_AUC,0.410931174089,0.230769230769,0.414438502674,0.627332237243,0.19395,,,20000
LOW_LEVEL_53,high_zone_amount_ratio,BOOTSTRAP,T7_LOSS_AUC,0.42474916388,0.196151960784,0.419572818486,0.641608391608,0.23645,,,20000
LOW_LEVEL_53,high_zone_amount_ratio,BOOTSTRAP,T7_PNT_AUC,0.530892448513,0.293740960744,0.522352941176,0.709876955833,0.57985,,,20000
LOW_LEVEL_53,high_zone_amount_ratio,BOOTSTRAP,T7_PNT_CLIFF,0.0617848970252,-0.412518078512,0.0447058823529,0.419753911666,0.57985,,,20000
LOW_LEVEL_53,high_zone_amount_ratio,LODO,NONLOSS_SPEARMAN,0.0545357678339,,,,0.928571428571,,,28
LOW_LEVEL_53,high_zone_amount_ratio,LODO,PNT_LOSS_AUC,0.410931174089,,,,0,,,28
LOW_LEVEL_53,high_zone_amount_ratio,LODO,T7_PNT_AUC,0.530892448513,0.461038961039,0.530892448513,0.568922305764,0.892857142857,,,28
LOW_LEVEL_53,high_zone_amount_ratio,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.0308924485126,,,,,0.738913054347,1,20000
LOW_LEVEL_53,high_zone_volume_ratio,BOOTSTRAP,NONLOSS_SPEARMAN,0.0532275635081,-0.373124875873,0.0426029505745,0.368231582594,0.584,,,20000
LOW_LEVEL_53,high_zone_volume_ratio,BOOTSTRAP,PNT_LOSS_AUC,0.398785425101,0.215623867754,0.402173913043,0.614015652557,0.16325,,,20000
LOW_LEVEL_53,high_zone_volume_ratio,BOOTSTRAP,T7_LOSS_AUC,0.421404682274,0.192726799242,0.415960401255,0.637125201668,0.2273,,,20000
LOW_LEVEL_53,high_zone_volume_ratio,BOOTSTRAP,T7_PNT_AUC,0.526315789474,0.294113606981,0.517361111111,0.701058919945,0.56385,,,20000
LOW_LEVEL_53,high_zone_volume_ratio,BOOTSTRAP,T7_PNT_CLIFF,0.0526315789474,-0.411772786037,0.0347222222222,0.40211783989,0.56385,,,20000
LOW_LEVEL_53,high_zone_volume_ratio,LODO,NONLOSS_SPEARMAN,0.0532275635081,,,,0.928571428571,,,28
LOW_LEVEL_53,high_zone_volume_ratio,LODO,PNT_LOSS_AUC,0.398785425101,,,,0,,,28
LOW_LEVEL_53,high_zone_volume_ratio,LODO,T7_PNT_AUC,0.526315789474,0.457792207792,0.526315789474,0.563909774436,0.892857142857,,,28
LOW_LEVEL_53,high_zone_volume_ratio,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.0263157894737,,,,,0.769061546923,1,20000
LOW_LEVEL_53,last_board_day_in_pool,BOOTSTRAP,NONLOSS_SPEARMAN,,,,,,,,0
LOW_LEVEL_53,last_board_day_in_pool,BOOTSTRAP,PNT_LOSS_AUC,0.5,0.5,0.5,0.5,0,,,20000
LOW_LEVEL_53,last_board_day_in_pool,BOOTSTRAP,T7_LOSS_AUC,0.5,0.5,0.5,0.5,0,,,20000
LOW_LEVEL_53,last_board_day_in_pool,BOOTSTRAP,T7_PNT_AUC,0.5,0.5,0.5,0.5,0,,,20000
LOW_LEVEL_53,last_board_day_in_pool,BOOTSTRAP,T7_PNT_CLIFF,0,0,0,0,0,,,20000
LOW_LEVEL_53,last_board_day_in_pool,LODO,NONLOSS_SPEARMAN,,,,,,,,28
LOW_LEVEL_53,last_board_day_in_pool,LODO,PNT_LOSS_AUC,0.5,,,,1,,,28
LOW_LEVEL_53,last_board_day_in_pool,LODO,T7_PNT_AUC,0.5,0.5,0.5,0.5,0,,,28
LOW_LEVEL_53,last_board_day_in_pool,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0,,,,,1,1,20000
LOW_LEVEL_53,late_day_sell_amount_ratio,BOOTSTRAP,NONLOSS_SPEARMAN,0.183372498177,-0.14514905932,0.175793816257,0.456282465577,0.8699,,,20000
LOW_LEVEL_53,late_day_sell_amount_ratio,BOOTSTRAP,PNT_LOSS_AUC,0.425101214575,0.222222222222,0.428571428571,0.607146471949,0.2115,,,20000
LOW_LEVEL_53,late_day_sell_amount_ratio,BOOTSTRAP,T7_LOSS_AUC,0.468227424749,0.227678571429,0.462962962963,0.683229813665,0.37185,,,20000
LOW_LEVEL_53,late_day_sell_amount_ratio,BOOTSTRAP,T7_PNT_AUC,0.581235697941,0.394868421053,0.575244465679,0.740744949495,0.8083,,,20000
LOW_LEVEL_53,late_day_sell_amount_ratio,BOOTSTRAP,T7_PNT_CLIFF,0.162471395881,-0.210263157895,0.150488931358,0.48148989899,0.8083,,,20000
LOW_LEVEL_53,late_day_sell_amount_ratio,LODO,NONLOSS_SPEARMAN,0.183372498177,,,,1,,,28
LOW_LEVEL_53,late_day_sell_amount_ratio,LODO,PNT_LOSS_AUC,0.425101214575,,,,0,,,28
LOW_LEVEL_53,late_day_sell_amount_ratio,LODO,T7_PNT_AUC,0.581235697941,0.548128342246,0.581235697941,0.613636363636,1,,,28
LOW_LEVEL_53,late_day_sell_amount_ratio,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.0812356979405,,,,,0.470726463677,1,20000
LOW_LEVEL_53,late_day_sell_volume_ratio,BOOTSTRAP,NONLOSS_SPEARMAN,0.184506928126,-0.143467569269,0.177112327176,0.45834350087,0.8704,,,20000
LOW_LEVEL_53,late_day_sell_volume_ratio,BOOTSTRAP,PNT_LOSS_AUC,0.408906882591,0.191727756892,0.408653846154,0.587304362304,0.1548,,,20000
LOW_LEVEL_53,late_day_sell_volume_ratio,BOOTSTRAP,T7_LOSS_AUC,0.471571906355,0.233333333333,0.466165413534,0.682543498168,0.3805,,,20000
LOW_LEVEL_53,late_day_sell_volume_ratio,BOOTSTRAP,T7_PNT_AUC,0.578947368421,0.394113190731,0.573246198246,0.737983630952,0.80305,,,20000
LOW_LEVEL_53,late_day_sell_volume_ratio,BOOTSTRAP,T7_PNT_CLIFF,0.157894736842,-0.211773618538,0.146492396492,0.475967261905,0.80305,,,20000
LOW_LEVEL_53,late_day_sell_volume_ratio,LODO,NONLOSS_SPEARMAN,0.184506928126,,,,1,,,28
LOW_LEVEL_53,late_day_sell_volume_ratio,LODO,PNT_LOSS_AUC,0.408906882591,,,,0,,,28
LOW_LEVEL_53,late_day_sell_volume_ratio,LODO,T7_PNT_AUC,0.578947368421,0.545454545455,0.578947368421,0.611111111111,1,,,28
LOW_LEVEL_53,late_day_sell_volume_ratio,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.0789473684211,,,,,0.455677216139,1,20000
LOW_LEVEL_53,max_board_streak_20d,BOOTSTRAP,NONLOSS_SPEARMAN,0.175256072271,-0.0935591469708,0.188814945062,0.419775480161,0.836169847,,,17451
LOW_LEVEL_53,max_board_streak_20d,BOOTSTRAP,PNT_LOSS_AUC,0.5,0.5,0.5,0.5,0,,,20000
LOW_LEVEL_53,max_board_streak_20d,BOOTSTRAP,T7_LOSS_AUC,0.54347826087,0.5,0.541666666667,0.6,0.87255,,,20000
LOW_LEVEL_53,max_board_streak_20d,BOOTSTRAP,T7_PNT_AUC,0.54347826087,0.5,0.541666666667,0.6,0.87255,,,20000
LOW_LEVEL_53,max_board_streak_20d,BOOTSTRAP,T7_PNT_CLIFF,0.0869565217391,0,0.0833333333333,0.2,0.87255,,,20000
LOW_LEVEL_53,max_board_streak_20d,LODO,NONLOSS_SPEARMAN,0.175256072271,,,,0.964285714286,,,28
LOW_LEVEL_53,max_board_streak_20d,LODO,PNT_LOSS_AUC,0.5,,,,1,,,28
LOW_LEVEL_53,max_board_streak_20d,LODO,T7_PNT_AUC,0.54347826087,0.522727272727,0.545454545455,0.547619047619,1,,,28
LOW_LEVEL_53,max_board_streak_20d,PERMUTATION,ABS_RAW_T7_PNT_AUC_DISTANCE,0.0434782608696,,,,,0.748262586871,1,20000
LOW_LEVEL_53,pool_consecutive_count_last_board,BOOTSTRAP,NONLOSS_SPEARMAN,,,,,,,,0
LOW_LEVEL_53,pool_consecutive_count_last_board,BOOTSTRAP,PNT_LOSS_AUC,0.5,0.5,0.5,0.5,0,,,20000
LOW_LEVEL_53,pool_consecutive_count_last_board,BOOTSTRAP,T7_LOSS_AUC,0.5,0.5,0.5,0.5,0,,,20000
