factor,bucket,record_count,selected_count,executed_count,execution_rate,target_hit_count,target_hit_rate,avg_candidate_d5_max_return_pct,avg_candidate_d10_max_return_pct,avg_d5_max_return_pct,avg_d5_close_return_pct,avg_d10_max_return_pct,avg_d10_close_return_pct,avg_d10_max_drawdown_pct
low_absorb_width_pct,1-2,36,6,1,0.16666666666666666,0,0.0,5.6145121199143215,5.6145121199143215,0.8684567218095518,-7.58206135846391,0.8684567218095518,-7.58206135846391,-8.715199010136931
low_absorb_width_pct,2-3,91,18,9,0.5,2,0.2222222222222222,5.338969279520341,5.338969279520341,4.433095720099228,-0.4888467817163085,4.433095720099228,-0.4888467817163085,-3.470829756491528
low_absorb_width_pct,3-5,345,83,49,0.5903614457831325,8,0.16326530612244897,4.317219623737159,4.317219623737159,3.6939114556476778,-2.221703529373981,3.6939114556476778,-2.221703529373981,-4.74047861711505
low_absorb_width_pct,<=1,29,2,1,0.5,0,0.0,6.453970518883117,6.453970518883117,2.55780642520973,-1.8211581747493377,2.55780642520973,-1.8211581747493377,-6.732146511152037
low_absorb_width_pct,>5,47,10,6,0.6,1,0.16666666666666666,4.727052628305232,4.727052628305232,3.832752848240444,0.048579521608188646,3.832752848240444,0.048579521608188646,-2.4410417149735055
position_level,normal,119,119,66,0.5546218487394958,11,0.16666666666666666,3.8537822811691766,3.8537822811691766,3.7473076218801693,-1.8541641875505448,3.7473076218801693,-1.8541641875505448,-4.448704785730169
position_level,small,42,0,0,,0,,4.136205077240595,4.136205077240595,,,,,
position_level,zero,387,0,0,,0,,5.044537020702742,5.044537020702742,,,,,
signal_type,D2_LOW_ABSORB,119,119,66,0.5546218487394958,11,0.16666666666666666,3.8537822811691766,3.8537822811691766,3.7473076218801693,-1.8541641875505448,3.7473076218801693,-1.8541641875505448,-4.448704785730169
signal_type,D2_WATCH_OR_SMALL,42,0,0,,0,,4.136205077240595,4.136205077240595,,,,,
signal_type,WATCH_ONLY,387,0,0,,0,,5.044537020702742,5.044537020702742,,,,,
support_score,50-60,22,0,0,,0,,3.5466611684785816,3.5466611684785816,,,,,
support_score,60-70,61,14,11,0.7857142857142857,1,0.09090909090909091,4.056202772536034,4.056202772536034,2.181980015727521,-3.5962651069630884,2.181980015727521,-3.5962651069630884,-5.943496105732717
support_score,70-80,48,24,19,0.7916666666666666,4,0.21052631578947367,2.423942643661008,2.423942643661008,2.8838111732913636,-2.340784816605335,2.8838111732913636,-2.340784816605335,-4.358350956317211
support_score,<=50,138,0,0,,0,,3.797921995649048,3.797921995649048,,,,,
support_score,>80,279,81,36,0.4444444444444444,6,0.16666666666666666,5.8297165962143005,5.8297165962143005,4.681336404959792,-1.065028019062239,4.681336404959792,-1.065028019062239,-4.039649736808453
support_type,A,358,119,66,0.5546218487394958,11,0.16666666666666666,5.125626188528411,5.125626188528411,3.7473076218801693,-1.8541641875505448,3.7473076218801693,-1.8541641875505448,-4.448704785730169
support_type,B,60,0,0,,0,,4.359529235274632,4.359529235274632,,,,,
support_type,C,130,0,0,,0,,3.760165336798506,3.760165336798506,,,,,
theme_score,50-60,140,22,12,0.5454545454545454,3,0.25,4.8354895957214055,4.8354895957214055,4.844219749377165,-0.32288538285237056,4.844219749377165,-0.32288538285237056,-4.120973109105228
theme_score,60-70,353,93,51,0.5483870967741935,8,0.1568627450980392,4.729504810028834,4.729504810028834,3.545285872476578,-2.2848334680560316,3.545285872476578,-2.2848334680560316,-4.611386844993742
theme_score,<=50,55,4,3,0.75,0,0.0,4.241615752632281,4.241615752632281,2.7940288517532426,-0.6579016377499691,2.7940288517532426,-0.6579016377499691,-2.994036484749222
total_score,50-60,60,0,0,,0,,4.4634269138622775,4.4634269138622775,,,,,
total_score,60-70,88,0,0,,0,,3.566858299282413,3.566858299282413,,,,,
total_score,70-80,172,57,42,0.7368421052631579,7,0.16666666666666666,5.080193383295672,5.080193383295672,3.2482545082595484,-2.1377325097754727,3.2482545082595484,-2.1377325097754727,-4.850213717099541
total_score,<=50,94,0,0,,0,,3.431676752704692,3.431676752704692,,,,,
total_score,>80,134,62,24,0.3870967741935484,4,0.16666666666666666,6.026966383001792,6.026966383001792,4.620650570716257,-1.3579196236569209,4.620650570716257,-1.3579196236569209,-3.74606415583377
